Comments,NEG,NEU,POS,Compound,Sentiment
"We were driving, winds got crazy. Pulled over into the grass/ditch as it was passing. So scary, but we're ok!",0.176,0.707,0.116,-0.1125,NEG
I would’ve had to stop and change my underwear!,0.263,0.737,0.0,-0.3595,NEG
"omg, so glad to hear you're ok!",0.0,0.464,0.536,0.6989,POS
Friend!!!! Be safe,0.0,0.33,0.67,0.6209,POS
where at?,0.0,1.0,0.0,0.0,NEU
Yeehaw Junction,0.0,1.0,0.0,0.0,NEU
Florida can’t catch a break right now!,0.0,1.0,0.0,0.0,NEU
I hope you are safe.,0.0,0.256,0.744,0.7003,POS
"This is for all of us, we can Trust Him to get us through this. I didn't say it would be easy, but He is with us! Let's pray: Father of all we come before you with concerns and worry on our minds. Some are not sure what to do, some are having anxiety worries, some are afraid, some are in fear. And all these things are normal and okay. BUT GOD! Let us remember to put our FAITH AND TRUST IN YOU! Let us be remember that you PROMISE never to leave us alone. So bring PEACE to those that need it! PEACE to those who are doubting you! PEACE as the time is now that we come through this storm. Replace Milton fears with your MERCY, Grave concerns with your GRACE, FAITH over Fear and PRAYER over Panic. We speak, we believe, and we look to you for direction and all our needs. Thank you for POWER, PROTECTION and your PROMISES. Cover us with your BLOOD. In Jesus Name Amen. PsI: We got this. Pastor Sanders",0.147,0.579,0.274,0.9896,POS
 Amen,0.0,1.0,0.0,0.0,NEU
amen,0.0,1.0,0.0,0.0,NEU
Amen ,0.0,1.0,0.0,0.0,NEU
"I mean, that's enough of the tornado posts, right? Just list all counties. Jfc
",0.0,1.0,0.0,0.0,NEU
by now just say Tornado warning for Florida,0.255,0.745,0.0,-0.34,NEG
"When do you go on air, Denis?",0.0,1.0,0.0,0.0,NEU
 Mike's Weather Page is really good to watch also,0.0,0.715,0.285,0.4927,POS
I can’t even read the map.,0.0,1.0,0.0,0.0,NEU
Why did I get a tornado warning on app,0.286,0.714,0.0,-0.34,NEG
cs of tornado,0.0,1.0,0.0,0.0,NEU
 I meant I didn’t get it lol,0.0,0.588,0.412,0.4215,POS
you need to get a different app then🙏🙏 be safe,0.0,0.734,0.266,0.4404,POS
agreed already downloaded another. Be safe,0.0,0.444,0.556,0.6124,POS
Are you doing a live somehwere??,0.0,1.0,0.0,0.0,NEU
thank you- my family is in lake placid I’m watching from nj ,0.0,0.815,0.185,0.3612,POS
thank you,0.0,0.286,0.714,0.3612,POS
You think this will make its way to hernando county or would it be a bit further east like Sumter considering the hurricane is supposed to go east?,0.0,0.912,0.088,0.3612,POS
Whats our areaaaaaa? ,0.0,1.0,0.0,0.0,NEU
it's not really our area like Tampa Bay. I think he's being more precautious by saying that,0.0,0.844,0.156,0.4144,POS
 like i need specifics ,0.0,0.444,0.556,0.3612,POS
