Comments,NEG,NEU,POS,Compound,Sentiment
"Hypothetically, a Cat 3 rolls through. Non-evac, non-flood home. Are you staying or going?",0.0,1.0,0.0,0.0,NEU
fringe. Power outages stick for a prolonged time,0.0,1.0,0.0,0.0,NEU
I’m staying that’s my situation as well. I have a generator however so hopefully it will work properly. No electricity is no fun,0.15,0.546,0.304,0.6696,POS
staying. Gotta babysit the generator and fridge . Probably not asking me though,0.0,1.0,0.0,0.0,NEU
"We're staying as we have too many pets to count. Times like this, I question my choices but our furbabies are family.",0.0,0.92,0.08,0.1901,POS
 if you are in the eye you will have structural damage of some sort and trees will come down. Is that a risk you want to take?,0.179,0.777,0.044,-0.6124,NEG
we are not in an evac zone nor flood zone. We are staying. We do have hurricane windows/doors.,0.0,1.0,0.0,0.0,NEU
 following this comment,0.0,1.0,0.0,0.0,NEU
my question too,0.0,1.0,0.0,0.0,NEU
staying ,0.0,1.0,0.0,0.0,NEU
#7 he’s still not freaking out.,0.0,0.682,0.318,0.3252,POS
Nope...but I'm taking this storm serious,0.206,0.794,0.0,-0.0772,NEG
"ummm this is Denis’ “6-1/2” post, which is just shy of a 7. So yes, take it seriously ppl.",0.171,0.691,0.138,0.0754,POS
he didn’t rule 7 with Helene ,0.0,1.0,0.0,0.0,NEU
"that’s just it though. He will NEVER freak out. But he will shoot straight with us and tell it like it is, like he always has and always will.",0.082,0.637,0.28,0.7545,POS
he hasn’t mentioned Rule #7,0.0,1.0,0.0,0.0,NEU
"Denis Phillips. Friends are talking about where to evacuate to. Please, once (no matter where landfall) inland can we expect it to go North or South? Is it possible to know that? People need to have a better idea where to head…. Memories of Charley",0.0,0.804,0.196,0.8299,POS
Across,0.0,1.0,0.0,0.0,NEU
When do you sleep?!,0.0,1.0,0.0,0.0,NEU
i dont,0.0,1.0,0.0,0.0,NEU
in December! The whole month through. Hurricane season is over!,0.0,1.0,0.0,0.0,NEU
 Seriously..,0.0,1.0,0.0,0.0,NEU
Denis - hasn't this been consistently tracking northward for the last several updates?,0.0,1.0,0.0,0.0,NEU
kinda,0.0,1.0,0.0,0.0,NEU
Denis Phillips can you please say rule # 7 just one time ? Lol I need it for my own good,0.0,0.636,0.364,0.7906,POS
"It's never a time to freak out. It's a time to use the 3 days we have to prepare. Imoacts will vary wildly, but unfortunately, somebody is gonna get this one..even is the extreme weather is in a rather small area.",0.078,0.879,0.043,-0.3393,NEG
was just gonna tag you but you’re already here,0.0,1.0,0.0,0.0,NEU
 rule #7 ,0.0,1.0,0.0,0.0,NEU
We're in a rental home in Citrus Park. We don't have shutters for the windows. I'm scared about the winds. Do you think we'll be ok?,0.103,0.819,0.078,-0.1779,NEG
you should be,0.0,1.0,0.0,0.0,NEU
"Denis Phillips I always hear you say when you talk about other hurricanes This Isn't Our Storm, my question is, is this our storm??",0.0,1.0,0.0,0.0,NEU
Can't say that at this point. Wish I could,0.0,0.722,0.278,0.4019,POS
"this may be... Be prepared in case it is, before there's no time to prepare/evac. Stay safe!",0.103,0.658,0.239,0.4389,POS
"I don’t think you can leave too early, too late though…",0.118,0.882,0.0,-0.0516,NEG
"You’re awesome. Thank you. Every time I come here to look for an update, here you are with the latest. Amazing. Be safe.",0.0,0.575,0.425,0.9231,POS
"I am praying Gods powerful hand on this He will stop the storm before land fall.. I pray it stirs like a cup of hot coffee, slowly swallowed and placed away...",0.059,0.587,0.355,0.8779,POS
AMEN. Please Lord keep us all safe in the path of this storm.,0.0,0.679,0.321,0.6369,POS
 I have been praying that it will break up before it gets to land. We’re “only” in the hurricane force winds area.,0.0,0.889,0.111,0.3612,POS
let’s pray using His Words and they are not Void and worship his Holy Name!!! He’s got our backs.,0.178,0.719,0.103,0.2705,POS
 yessss in Jesus name !,0.0,1.0,0.0,0.0,NEU
i will pray that more people will start to understand that climate change is man-made and that we as a nation should look towards eliminating our dependency on fossil fuels.,0.0,0.922,0.078,0.3182,POS
"amen it’s so scary, I will never get use to these storms , I’m here over 30 years , but Dennis makes you feel more safe , thank Dennis ",0.079,0.677,0.245,0.7505,POS
Can someone tell me if Lakeland (Polk county ) should evacuate ?,0.0,1.0,0.0,0.0,NEU
"only
If you are in a mobile home!!!",0.0,1.0,0.0,0.0,NEU
 If you're in a flood zone you definitely should. Google to find out if you're zip code is in a flood zone.,0.0,0.876,0.124,0.4019,POS
" you’re inland, so no. You could for comfort. Power outages will occur. But ask yourself how long you plan to be away? 5 days? 7 days?
You won’t be in an evacuation zone. Those are reserved for coastal areas.
It’s personal preference when inland. If you’re not in a trailer home, hunker down. It’s a CAT 2/CAT 1 by the time it gets to Polk. You’ll be good. Don’t freak.",0.087,0.836,0.077,-0.1835,NEG
"If you live in a flood zone or have a medically needy person in your home, you should look to local municipalities about it, you can go on the FEMA website to see if you live in a flood zone.",0.062,0.938,0.0,-0.34,NEG
sign up for Polk county alerts in your phone,0.0,1.0,0.0,0.0,NEU
Where do you think is going to exit? Can you give me a range? It looks like from Melbourne to the Palm Coast. Do you have an idea of how strong the exit will be?,0.0,0.835,0.165,0.7461,POS
Probably not.,0.0,1.0,0.0,0.0,NEU
"What about Sugarmill woods just off 19 in Homosassa? East side of 19. We are zone B but right on the edge. Our house backs up to 19 with a little bit of woods in between 19 and us. If it comes north a bit. Do you think we need to board up and evacuate? Denis Phillips With the current situation from Helene, I literally have no clue where to even try to go with this one. Hotels, shelters, everything is maxed out, stretched thin already. I have no clue anymore. Thank you for all the updates. Sure appreciate all that you do Denis.",0.063,0.845,0.092,0.6381,POS
"I’m confused on who to reply to now, but thank you for the responses to you all.
The last storms all went up the coast. This one is cutting through the state, so it seems very different. Not worried so much about the flooding, but the wind is what I’m uncertain about. That’s strong winds. I also really don’t know where to go if we had to go somewhere since it is cutting through the state and will effect a path wide across Florida. I know resources are spread thin already and shelters and hotels maxed already.
I don’t want to try to go somewhere and end up being less safe or add to the existing issues that everyone is already facing. I also have a dog and adult son with me. Just feeling so confused as what may be best for my specific area with such strong winds. Thank you all for the help.",0.061,0.749,0.19,0.9781,POS
"It is totally up to you on what you decide to do. Regardless I will pray for you as a common before, maybe talk to your neighbors and see what their plans are?
 I have three dogs and thankfully I am in Dunellon far away from any chance of flooding. We just pray we do not lose power because we need air-conditioning.",0.0,0.82,0.18,0.8644,POS
" once again, do not rely on a weatherman, even though he is amazing to tell you whether to go or stay. If you do not feel comfortable, go, you can always come back the last couple years. The storms have been relentless. this is not a time to gamble on. Just go.",0.049,0.859,0.091,0.3178,POS
my moms in the same area. I’ll be watching this from Colorado and helping her decide if she needs to go. She was more than fine during Helene and if the storm goes south I’m not gonna bother asking her to go to her sisters house.,0.0,0.872,0.128,0.6502,POS
" baby I know that. just trying to pin down lil more info of what they think here so I make a good decision. There are other considerations like jobs, money for gas where to go. We are not rich and dont have money for hotels plus we have a dog. Trust me im packed",0.05,0.794,0.155,0.7231,POS
Stay safe,0.0,0.256,0.744,0.4404,POS
"how long have you lived in Sugarmill Woods?
What do you do during the recent storm????
If you didn’t evacuate before and your home didn’t sustain damage,
Honestly….. I would either evacuate somewhere else rather than ask a weather man what to do. 
That’s me speaking from the heart.
But as we have seen from the last storm. Where is it safely to evacuate to?
I have been in the Citrus county area for most of my life. Do you have neighbors or are you in touch with the homeowners association in regards to their storm safety plans?
K W, could you possibly guide her to a point of contact for her?",0.018,0.904,0.078,0.8343,POS
" if it hits south of you, you won't get any surge. But if it's north, definitely evacuate.",0.0,0.818,0.182,0.5499,POS
well how did you did in the last 2 storms…..,0.0,0.792,0.208,0.2732,POS
" in DPL earlier he said he wasn’t going to advise people to evacuate or not. He said it’s a personal decision. If you are within 10 miles of landfall then he strongly suggested it for safety reasons. We won’t know the track until it comes closer. If you can’t afford a hotel, you could always go to a pet friendly shelter.the other rationale for evacuating was for comfort reasons. We could have up to two weeks of no power.",0.026,0.847,0.126,0.8126,POS
"Just went to the bank today to get a little money out, so if we lose power in our area. We can still go out and eat or buy food with cash if the power is out.",0.078,0.922,0.0,-0.4522,NEG
"if the power's out, the restaurant may not have power",0.0,1.0,0.0,0.0,NEU
good idea!,0.0,0.239,0.761,0.4926,POS
"yeah, but if you go out to eat, they will have have power so you can use your card…",0.0,0.918,0.082,0.1531,POS
yes I need to do that today!!! Filled up with gas yesterday need more water I think.,0.0,0.797,0.203,0.5538,POS
"I’ve been a Floridian my entire life (40 years) and I live in Seminole/Largo/IRB area about two miles off the coast. We were beyond fortunate with Helene, but Milton has me terrified. As an OIF/OEF Veteran, I can honestly say that neighboring communities currently look like war zones and I’m not sure will be able to handle further destruction. This is the very first time that I am scared from a storm. I think we all need words of optimism at this point!",0.215,0.651,0.134,-0.8894,NEG
praying,0.0,0.0,1.0,0.3612,POS
where should we evacuate to from Seminole?,0.0,1.0,0.0,0.0,NEU
me too I’m scared,0.492,0.508,0.0,-0.4404,NEG
"It can go cluster somewhere else 
Like many, we have great piles of people belongs along our streets , and many of our neighbors houses are a total loss ",0.07,0.729,0.201,0.6486,POS
 praying for y'all. I would secure what you can and evacuate early. South or north. I am south of ft myers and I am preparing to either drive to upper florida/Georgia or as far south as I can go.,0.0,0.871,0.129,0.5994,POS
 looks like it will come right through us,0.0,0.737,0.263,0.3612,POS
where's rule #7 on this post........,0.0,1.0,0.0,0.0,NEU
have u guys moved?,0.0,1.0,0.0,0.0,NEU
Cmon dry air! Do us a solid,0.0,0.725,0.275,0.2244,POS
like seriously please. It can downgrade it so much. If it gets downgraded to a 1 I won’t be worried at all,0.165,0.633,0.203,0.2263,POS
you staying?,0.0,1.0,0.0,0.0,NEU
show me where rule# 7 is at on this post......,0.0,1.0,0.0,0.0,NEU
Watching the weather last night they kept talking rainfall #s. Can you please share some insight on potential rain and If inland flooding is rational to highly consider or not,0.0,0.862,0.138,0.5423,POS
"If we’re evacuating, how far north do we need to go to avoid the storm? Georgia? Tennessee?",0.146,0.854,0.0,-0.4098,NEG
Georgia should be fine. There's a cold front coming down that will block it and keep it south of there.,0.134,0.783,0.083,-0.2732,NEG
Is surge looking higher than Helene?? My place didn’t flood from the surge last week but it was right on the edge  waiting on that number to know if I need to leave or not,0.037,0.911,0.052,0.1306,POS
Remember the tides can also impact the surge. Helene hit at high tide.,0.0,1.0,0.0,0.0,NEU
he said storm is “smaller” but surge will be worse because it’s making landfall here.,0.229,0.771,0.0,-0.631,NEG
"only if it hits at least 50 miles south of your home. The water will be pulled south of the eye, but if you are south of the eye, you will need to evacuate.
You should be preparing for your home to flood and hope that it doesn’t. Be ready.",0.0,0.871,0.129,0.7964,POS
"Where do I get info as a tourist here in orlando. Where is it safest for my family? What accommodation should I try to get to be the safest. I'm in a tall resort, is it safe being up sp high? I doubt the result will look after us for food etc. I don't have a fridge, so not sure how to support my family",0.07,0.764,0.167,0.7663,POS
The resort will.absolutely keep you safe. If they feel guests are not safe on upper floors they will let you know. Watch the news keep abreast of the latest info. Your going to be fine.,0.0,0.808,0.192,0.765,POS
