Comments,NEG,NEU,POS,Compound,Sentiment
If it hits us directly as shown in the Tampa Bay Area what would the expected surge for us?,0.0,1.0,0.0,0.0,NEU
A direct hit would probably be 10 to 12 to the South..but that is ballpark this early on.,0.0,1.0,0.0,0.0,NEU
you need to evacuate,0.0,1.0,0.0,0.0,NEU
Bad,1.0,0.0,0.0,-0.5423,NEG
And no Rule #7 again,0.355,0.645,0.0,-0.296,NEG
"At this point, it's not about freaking out. It's preparing. I will break out Rule #7 when I'm confident a storm will miss us. At this point, no way I can say that.",0.108,0.736,0.157,0.4082,POS
"Denis Phillips looking at this cone, I don't even know where we can go. We're in St Pete and due to our age and health, we try to go somewhere within a 2 hr drive. That does not look possible with this one?",0.0,1.0,0.0,0.0,NEU
"Denis Phillips if you were not in a evac zone , would u bug out/ leave ?",0.091,0.909,0.0,-0.0516,NEG
Denis Phillips this tells me everything I need to know! ,0.0,1.0,0.0,0.0,NEU
"Denis Phillips when should we put hurricane shutters up. I am hiring someone and he wants to know. I said Tues am. Should it be sooner? I know you will have to wait for changes, but will you keep us all posted.",0.0,1.0,0.0,0.0,NEU
"Denis Phillips But wait! Why would we freak out if you are confident a storm will miss us? We freak out because a storm is imminent. Ya gotta back us on this, Denis. We rely on you",0.219,0.686,0.095,-0.68,NEG
"go inland, it'll weaken there. Try Winter Haven/Orlando area",0.259,0.741,0.0,-0.4215,NEG
Denis Phillips should we leave?,0.231,0.769,0.0,-0.0516,NEG
"I wouldn’t go inland, go north.",0.0,1.0,0.0,0.0,NEU
What is rule #7?,0.0,1.0,0.0,0.0,NEU
he often adds “rule #7” at the end of his posts which is don’t freak out until Denis Phillips freaks out,0.185,0.815,0.0,-0.5106,NEG
exactly….I’ve noticed he has hardly at all said it with this storm. Making me worried Denis Phillips,0.121,0.879,0.0,-0.296,NEG
"All we can do is prepare. Here by us and in many places they haven't even been able to get a lot of debris cleared and brought to stations, so that will cause a problem if winds are picking up as this is all loose debris. We all know how to prepare. So let's start now!!! Just in case.",0.096,0.881,0.023,-0.6679,NEG
Are there any projected surge maps yet? I've been looking but haven't seen any. It would be helpful if we could see a few potential options based on the different spaghetti models.,0.0,0.89,0.11,0.5719,POS
Not yet,0.0,1.0,0.0,0.0,NEU
Thank you Denis Phillips! Remember people.. Now IS the time to PREPARE! Continue to watch for Updates and As Always rememer the Important RULE#7 so we ALL Don’t lose our minds!,0.075,0.78,0.144,0.3561,POS
too early for that,0.0,1.0,0.0,0.0,NEU
"In a brief, he said any significant storm surge will be at landfall location, and south of it. Also, that the further north this storm comes in, the stronger it will be. That more accurate predictions will be available Sunday.",0.0,0.894,0.106,0.5267,POS
we will know when Denis knows and not before so try to be patient,0.0,1.0,0.0,0.0,NEU
"I have been checking and there’s not a model dataset for potential surge inundation for Milton yet, I use:",0.0,1.0,0.0,0.0,NEU
"I had an uncle Milton. He was hard of hearing & we had to talk to him with sign language. A gentle, caring man. I know he won’t let this hurricane do too much damage",0.122,0.716,0.162,0.3612,POS
from this text of yours to Gods and uncle Milton Hands. Ears. Etc,0.0,1.0,0.0,0.0,NEU
so did my husband and said he was very nice to him so maybe the storm will do the same ,0.0,0.86,0.14,0.4754,POS
I’m going to my son’s house. I can’t do it alone either and I’m already a wreck.,0.274,0.726,0.0,-0.5994,NEG
 let's everyone send love to your Uncle Milton!,0.0,0.609,0.391,0.6696,POS
my favorite teacher ever Mr Milton Watts died back in September and he also was a nice man who will hopefully blow this storm away from us,0.106,0.645,0.249,0.5994,POS
let’s pray to Saint Milton( if there is one!),0.0,0.755,0.245,0.3802,POS
You do an amazing job of being objective and giving us facts. Thank you for what you do.,0.0,0.633,0.367,0.8271,POS
