Comments,NEG,NEU,POS,Compound,Sentiment
Why is manatee a direct hit but never in any updates,0.0,1.0,0.0,0.0,NEU
 okay literally!!,0.0,0.287,0.713,0.3578,POS
for real!!! Winds are intense!!! Round two.. no power,0.289,0.6,0.111,-0.471,NEG
literally!!!!!! Like it's so annoying not to get updated info for our area when it's specifically hitting OUR AREA!,0.176,0.718,0.106,-0.3941,NEG
yes. Why are we always left out.,0.0,0.69,0.31,0.4019,POS
"We are in Pinellas, will the gusts stop around 9:30? This is very scary.",0.322,0.678,0.0,-0.6901,NEG
agree…. there has to be hurricane wind gusts right now,0.0,1.0,0.0,0.0,NEU
"wanna to know the same thing, is just been like this extreme for several hour now, really do wish 9.30 it will stop",0.079,0.723,0.198,0.507,POS
 this was about an hour ago 😕 it seems like they’re lessening a bit in your area ,0.0,0.848,0.152,0.3612,POS
I'm pinellas and still winds still scary,0.348,0.652,0.0,-0.4939,NEG
soooo scary!!! Still going strong!!,0.3,0.281,0.419,0.3111,POS
His first alert was 9:30 He since changed it to 11,0.0,0.82,0.18,0.296,POS
Jesus says don’t be afraid,0.0,1.0,0.0,0.0,NEU
ok perfect thank you 🙏 be safe,0.0,0.15,0.85,0.8834,POS
yes it is!!!,0.0,0.359,0.641,0.5538,POS
Can we get a county by county live?,0.0,1.0,0.0,0.0,NEU
yes plesse,0.0,0.27,0.73,0.4019,POS
So Denis Phillips does this mean Tampa once again missed the hurricane?,0.167,0.833,0.0,-0.296,NEG
"Guys, this is the tail end of the eye wall and trust me, it is moving very fast towards the east. We are in Parrish and the winds are ferocious but they will subside very soon!",0.032,0.903,0.065,0.3054,POS
 we are getting beaten up with wind and gusts right now I am in west chase,0.167,0.833,0.0,-0.4215,NEG
yes. It made landfall at Siesta Key at 8:30,0.0,0.748,0.252,0.4019,POS
we missed a direct hit. its still very very very bad here,0.421,0.579,0.0,-0.7604,NEG
landfall yes,0.0,0.27,0.73,0.4019,POS
I wouldn't think so... They're all getting inundated right now. It's on top of them. Maybe not the eye but the brunt...,0.0,0.935,0.065,0.1027,POS
"YES, entering siesta key south Sarasota!",0.0,0.573,0.427,0.5754,POS
"Tampa and St. Pete are getting hit with the worst part of the storm, which is the eye wall. So no, they definitely didn’t miss it.",0.247,0.664,0.089,-0.6404,NEG
scam,1.0,0.0,0.0,-0.5719,NEG
"Wind gusts are better than sustained winds, thank God. Thank you Jesus. Please protect us",0.0,0.377,0.623,0.9169,POS
You called the Right One. ,0.0,1.0,0.0,0.0,NEU
sustaining here in west bradenton 100mph,0.0,1.0,0.0,0.0,NEU
very sad detail of the incident was recorded by an eyewitness ,0.253,0.747,0.0,-0.5256,NEG
I feel like it's been crazy winds for several hours along 19 in Weeki Wachee for hours,0.127,0.741,0.132,0.0258,NEU
 yes it’s definitely been consistently high winds! I’m by 19 and Weeki Wachee too. Stay safe!,0.0,0.594,0.406,0.8353,POS
same our shed is in the neighbors yard and our fence is down...these gusts are serious,0.08,0.92,0.0,-0.0772,NEG
gusts in Inverness are definitely hurricane force; been going on for hours!,0.0,0.786,0.214,0.4574,POS
"Spring Hill here and same, gusts have been super intense.",0.0,0.606,0.394,0.6369,POS
they are super crazy I’m in a camper and sick to my stomach,0.306,0.484,0.21,-0.2023,NEG
I agree.,0.0,0.0,1.0,0.3612,POS
"Those are mine if you see some orange roof plates, a green golf-cart roof, one small tire, and a white fence.",0.0,1.0,0.0,0.0,NEU
What are the gusts in Riverview Apollo beach area only hear about Tampa Sarasota and st Pete!,0.0,1.0,0.0,0.0,NEU
"Storm Radar weather app says your winds in Riverview are ENE 77 mph. You can also go onto the Ventusky app and zoom in on your area to get exact winds, sustained as well as gusts, by using the menu on the left side.",0.0,0.953,0.047,0.2732,POS
"we just lost power in Gibsonton, on the line of Gibsonton/ Riverview, the wind outside sounds nasty. Gotta be 50+ steady, with fairly frequent stronger gusts.",0.187,0.73,0.083,-0.5106,NEG
I have peeps in Riverview who just lost power.,0.247,0.753,0.0,-0.3182,NEG
I’m curious too. It’s really blowing out here.,0.0,0.753,0.247,0.3182,POS
yeah...I agree,0.0,0.286,0.714,0.3612,POS
" I'd like a minute of coverage of Ruskin, Sun City Center and Wimauma too",0.0,0.828,0.172,0.3612,POS
 ty for asking I have family in Riverview,0.0,0.698,0.302,0.3818,POS
 this is what my weather app is saying. definitely sounds way worse though. 301/symmes area. My entire house is shaking.,0.196,0.694,0.11,-0.2732,NEG
How long before the storm passes the coast ?,0.0,1.0,0.0,0.0,NEU
It is only half over. You still have the back half of the hurricane to get through.,0.0,1.0,0.0,0.0,NEU
scammer link,0.0,1.0,0.0,0.0,NEU
Local News Update-Here is the actual footage,0.0,1.0,0.0,0.0,NEU
We must be inside the eye. I'm in Sarasota and it was wild and chaotic outside and now absolutely silent and calm!!,0.144,0.759,0.097,-0.3005,NEG
Yes then your in the eye. Be careful. That backside can be just as dangerous....even more.,0.0,0.765,0.235,0.5106,POS
yes North Sarasota quiet! Let’s buckle up,0.0,0.667,0.333,0.4574,POS
Yes I’m in Nokomis and I felt that too - got very calm. But now it’s starting again,0.0,0.793,0.207,0.3912,POS
How is Palmer ranch?,0.0,1.0,0.0,0.0,NEU
 praying !,0.0,0.0,1.0,0.4199,POS
same in manatee,0.0,1.0,0.0,0.0,NEU
"same
Palmer ranch",0.0,1.0,0.0,0.0,NEU
I thought sustained winds were supposed to be 120mph. How can the gusts be less?,0.0,1.0,0.0,0.0,NEU
my house is due east from siesta key. I’m good with 96 instead of 120.,0.0,0.828,0.172,0.4404,POS
"In Sarasota, it’s so eerily quiet outside a leaf 🍃 isn’t blowing. Must be in the eye ",0.0,1.0,0.0,0.0,NEU
Look at the Zoom Earth model using the ICON satellite of the hurricane itself. Everything is worse in Tampa. The actual path of the hurricane and the eye are literally at two different points.,0.086,0.914,0.0,-0.4767,NEG
because it made landfall near siesta key so you wouldn’t have any wind blowing in the eye of the hurricane!,0.0,1.0,0.0,0.0,NEU
The eye will pass and the winds will pick up again,0.0,1.0,0.0,0.0,NEU
my mom said the same,0.0,1.0,0.0,0.0,NEU
really no wind in the eye ?,0.333,0.667,0.0,-0.3597,NEG
that must be a very bizarre experience,0.341,0.659,0.0,-0.3804,NEG
yep,0.0,0.0,1.0,0.296,POS
"stay inside, the other side is coming through shortly. Please be safe!",0.0,0.645,0.355,0.6696,POS
 stay inside don’t get caught on the other side,0.0,1.0,0.0,0.0,NEU
In the eye in Sarasota currently. Going on 45 minutes. It's actually really cool. Actually as I'm typing I just heard the first very gentle breeze blow. I think it's coming back. Yup there's a gust!! OK back inside for us ,0.0,0.79,0.21,0.852,POS
that creeped me out... took the dog out... creeped him out too LOL and then the back end of Milty pummeled us... but all good. No damage that can't be replaced. Feeling lucky,0.19,0.594,0.216,0.2873,POS
north Sarasota and it’s starting to get windy with rain,0.0,1.0,0.0,0.0,NEU
"scam link below, not open",0.481,0.519,0.0,-0.5719,NEG
Here in pinellas is crazy,0.375,0.625,0.0,-0.34,NEG
so scary!,0.791,0.209,0.0,-0.5838,NEG
very! Never been in anything like this and born and raised in FL.,0.0,0.811,0.189,0.4199,POS
how long you thing this wind will last?,0.0,1.0,0.0,0.0,NEU
 is there flooding where u at? Any rumkrs of storm surge?,0.0,1.0,0.0,0.0,NEU
What are the gusts in Clearwater?,0.0,1.0,0.0,0.0,NEU
im here now appear to be at atleast 77 mph there are trees down everywhere. im off gulf to bay and 19,0.0,1.0,0.0,0.0,NEU
 heavy as crap,0.565,0.435,0.0,-0.3818,NEG
What about where you call home Palm harbor and Tarpon Springs area?,0.0,1.0,0.0,0.0,NEU
I'm waiting to hear about that as well,0.0,0.769,0.231,0.2732,POS
winds are bad in Palm Harbor now. Anxiously waiting for 9:30,0.375,0.625,0.0,-0.6597,NEG
How about the Wind gusts in Bradenton?,0.0,1.0,0.0,0.0,NEU
Spring Hill. When will the winds end? I've had enough!,0.0,1.0,0.0,0.0,NEU
same in PR. I’m done with it. Very scary.,0.304,0.696,0.0,-0.5413,NEG
we haven’t. Seen anything yet!,0.0,1.0,0.0,0.0,NEU
Can you guys update Polk county please,0.0,0.723,0.277,0.3182,POS
I need to know too about us in Polk. Keep staying safe!,0.0,0.758,0.242,0.4926,POS
He will next on live TV,0.0,1.0,0.0,0.0,NEU
Polk always gets left out,0.0,1.0,0.0,0.0,NEU
Suddenly got quiet in Parrish. Is the eye passing over us?,0.0,1.0,0.0,0.0,NEU
What about Pasco?,0.0,1.0,0.0,0.0,NEU
I’d like to know what the wind gusts in Wesley Chapel are and how long this will wind will last? Nobody mentions Wesley Chapel.,0.0,0.902,0.098,0.3612,POS
the amount of people who can't extrapolate the answers they seek from the information provided is baffling!,0.0,1.0,0.0,0.0,NEU
