Comments,NEG,NEU,POS,Compound,Sentiment
What time is you next fb live ??,0.0,1.0,0.0,0.0,NEU
What area?,0.0,1.0,0.0,0.0,NEU
Wait is it moving to “fast” already that’s it’s going on land sooner then expected ?,0.0,1.0,0.0,0.0,NEU
I hope you guys stay safe,0.0,0.341,0.659,0.7003,POS
please stay safe!,0.0,0.154,0.846,0.6696,POS
Thank you. We just completed our hurricane preparation. We are doing fine.,0.0,0.699,0.301,0.5106,POS
are you safe?,0.0,0.408,0.592,0.4404,POS
"we are, thanks. Holed up in a cinder block apartment in Dixieland with Mom.",0.173,0.655,0.173,0.0,NEU
"Are you going LIVE shortly?
Please!",0.0,0.659,0.341,0.3802,POS
I hope you follow this page,0.0,0.58,0.42,0.4404,POS
