Comments,NEG,NEU,POS,Compound,Sentiment
I want it to come and go- I hate these things always coming in the middle of the night!,0.197,0.739,0.064,-0.5707,NEG
its coming sooner it picked up speed and looks like this evening.,0.0,0.815,0.185,0.3612,POS
me too!!! I rather have it during sunlight!,0.0,1.0,0.0,0.0,NEU
it will! Projected landfall is 1am.. it’ll be out of here by 9am,0.0,1.0,0.0,0.0,NEU
the waiting is awful!,0.523,0.477,0.0,-0.5093,NEG
"I know ! I’m
Over it 🙏",0.0,1.0,0.0,0.0,NEU
 right!!! like why do they always hit at night?,0.0,0.703,0.297,0.5229,POS
agreed! Stay safe,0.0,0.159,0.841,0.6476,POS
let’s get it over with is my feeling,0.0,0.824,0.176,0.128,POS
An high tide around 0300,0.0,1.0,0.0,0.0,NEU
I totally agree,0.0,0.264,0.736,0.4201,POS
Is the eye expanding rapidly?,0.0,1.0,0.0,0.0,NEU
this is what I want to know,0.0,0.794,0.206,0.0772,POS
the eye is getting beat up a bit from shear,0.0,1.0,0.0,0.0,NEU
no it’s sheared,0.524,0.476,0.0,-0.296,NEG
"If it is that's good, means the wind slowing down.... A little ?",0.0,0.775,0.225,0.4404,POS
Thoughts on Lake Tarpon possibly flooding?!?,0.0,1.0,0.0,0.0,NEU
heard last night they had already let as much water out as they could ,0.0,1.0,0.0,0.0,NEU
i live on Indian river and we fish a lot. All i read was tarpon possibly flying and that’s how you know i have a problem,0.119,0.881,0.0,-0.4019,NEG
I would have a hard time believing that it would considering there is a dam on the bypass canal stopping the bay surge into the lake. It would take a lot more rain than this to put it out of its banks. Just my opinion.,0.071,0.929,0.0,-0.25,NEG
noaa has some flooding maps.,0.0,1.0,0.0,0.0,NEU
The timing elements on the path of this storm in regards to its landfall are unreal.,0.0,1.0,0.0,0.0,NEU
 THEY LIE!!!!!,0.0,1.0,0.0,0.0,NEU
"it’s jumped back and forth by 5-6-7 hour spans, went from originally landfall at 8am this morning to 8pm tonight, then jumped to between 2:30-3:30am and now back to tonight, but what time tonight? Its crazy.",0.081,0.919,0.0,-0.4767,NEG
I have to remember to grab my Xanax when I go home and get my dog -,0.0,1.0,0.0,0.0,NEU
I have anxiety medication for me and my geriatric cat. She’s been so clingy! Crazy how animals can sometimes sense things.,0.206,0.794,0.0,-0.5676,NEG
Try praying. That may easy your body.,0.0,0.481,0.519,0.6597,POS
this is a reminder to grab your Xanax,0.0,1.0,0.0,0.0,NEU
I was just checking to see if it’s safe for dogs to take Xanax,0.0,0.805,0.195,0.4404,POS
 can anyone mail me one? Ugh…I am freaking out.,0.259,0.741,0.0,-0.4215,NEG
Haven't taken any in 6 months. Today might be that 'rainy' occasion...,0.0,1.0,0.0,0.0,NEU
"I’ve given a 1/2 to my dog(half my weight)
Just sayinggg
Stay safe!",0.0,0.775,0.225,0.4926,POS
wish I had xanex,0.0,0.426,0.574,0.4019,POS
that's some of the clearest thinking I've heard today!,0.0,1.0,0.0,0.0,NEU
way ahead of you,0.0,1.0,0.0,0.0,NEU
Thank you so much I'm in ky but my daughter an son in law are there you help me not to go into panic mode for them. She always tells me to watch Dennis. Prayers for all,0.102,0.777,0.121,-0.0387,NEU
"The 💩 is about to hit the fan, this is going to be the longest 24 hours ever☹️, hunkering down in Valrico!",0.0,0.885,0.115,0.3802,POS
"agree, we are doing the same in Mulberry",0.0,0.737,0.263,0.3612,POS
"hunkered down in Brandon, stay safe every one",0.0,0.707,0.293,0.4404,POS
"We evacuated Riverview, stay safe",0.0,0.58,0.42,0.4404,POS
It feels weird to have everything done and sit and wait!!,0.186,0.814,0.0,-0.3147,NEG
so happy you have everything done. Still praying for you and Florida,0.0,0.606,0.394,0.7574,POS
"I wish I had everything done! lol If you need anything, run on down!",0.0,0.622,0.378,0.7256,POS
yup! Hate when it happens at night!,0.417,0.583,0.0,-0.6467,NEG
"I know right prepare prepare, prepare prepare hurry hurry hurry, hurry hurry wait wait wait",0.0,1.0,0.0,0.0,NEU
Thank you for watching out for all of us here. You are truly the best.,0.0,0.556,0.444,0.8625,POS
"PTO denied. 🙅‍♀️
Seriously, your tireless coverage of every severe weather front is what keeps most of us grounded and keeps our anxiety in check. There aren’t enough thank you/s to express our collective gratitude.",0.204,0.664,0.133,-0.2732,NEG
agreed ,0.0,0.0,1.0,0.2732,POS
We are following all instructions and we are really practicing Rule #7,0.0,1.0,0.0,0.0,NEU
"yes, trying our best to stick to Rule#7",0.0,0.465,0.535,0.7845,POS
"Denis Phillips you’re a light in the storm. Ty for all you do. Levelheaded information, emotional support, bringing our community together and steadfast guidance. Thank you, thank you!",0.0,0.597,0.403,0.9041,POS
Well looking out my window all I see is shutter! ,0.0,0.77,0.23,0.3382,POS
Dido,0.0,1.0,0.0,0.0,NEU
"Dennis, I’m in Port Charlotte and so appreciate your informative, factual approach. I’ve stopped watching tv and check with you hourly Thank you. Thanks to you I’m not freaking out. A bit scared but we’re prepared.",0.082,0.677,0.241,0.6769,POS
 Thinking about you. I love your area.,0.0,0.543,0.457,0.6369,POS
"Can you schedule the next one to hit during daylight hours, please?",0.0,0.827,0.173,0.3182,POS
and not for the concert because Aubrey would be devastated,0.308,0.692,0.0,-0.6124,NEG
"same, my bed time is 10 pm i’m gonna be falling asleep trying to stay up ",0.096,0.904,0.0,-0.1531,NEG
agreed i hate when they hit at night,0.343,0.463,0.194,-0.3818,NEG
"NC is 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻. For all of Florida! Hutson's NC loves all of you. Please update when you can, fb post, text I don't care the time. I'll be watching all night in worry until I know y'all are safe!",0.118,0.681,0.202,0.6067,POS
