Comments,NEG,NEU,POS,Compound,Sentiment
"Lost both sides of our fences now, don't care about those, just the freakin trees & our lives. Continued prayers, winds are high geez....go away Milton!",0.185,0.815,0.0,-0.6393,NEG
where do you live,0.0,1.0,0.0,0.0,NEU
where are you at? Sending 🙏,0.0,1.0,0.0,0.0,NEU
same they came up,0.0,1.0,0.0,0.0,NEU
Pretty Gusty here in New Port Richey,0.0,0.652,0.348,0.4939,POS
"We live in Hudson, but we evacuated.
We've been checking our ring cameras while we still have power to do so.
Watched our gutter get torn off the roof and fly into the woods.
Then checked again and saw that our back door blew open. It was banging wildly, letting wind and rain into our house. We called every neighbor we could think of to see if anyone stayed behind, one neighbor from our Street did not evacuate and he went and secured our home before major damage or absolute loss could occur.
Feeling enormous gratitude right now, but it's not over yet.
Stay safe and good luck to all in Milton's path!",0.072,0.768,0.16,0.9184,POS
I saw someone post from Wesley Chapel about the very strong wind. I am in Odessa between Wesley Chapel and New Port Richey and the winds are crazy. Must be 50+,0.073,0.818,0.109,0.2944,POS
 agreed! We lost part of our brand new fence already,0.204,0.63,0.165,-0.126,NEG
yeah it is.. my screened in porch is no longer screened in,0.153,0.694,0.153,0.0,NEU
I know Husseys out of Newfoundland Canada.,0.0,1.0,0.0,0.0,NEU
 same!! Wind gusts just about 60mph,0.0,1.0,0.0,0.0,NEU
" I’m new to Florida, I’m in NPR also, do we have to worry about storm surge? I’m east of 19",0.132,0.868,0.0,-0.4404,NEG
very!!,0.0,1.0,0.0,0.0,NEU
What about storm surge?,0.0,1.0,0.0,0.0,NEU
"ain’t no water behind my house, negative surge in Tampa Bay 👏👏 Helene was way worse but these winds are worse.",0.374,0.626,0.0,-0.8462,NEG
It is getting nerve-racking enough now. I can’t even imagine how it’s gonna get when the eye comes to shore. I’m in Largo.,0.0,1.0,0.0,0.0,NEU
In Largo it will be a little stronger than in Tampa. I hope you are safe.,0.0,0.576,0.424,0.7968,POS
 same! Are you alone with your pup? I hate doing this alone!! It’s the worst!,0.565,0.435,0.0,-0.918,NEG
 we are in Largo too - but we left - very concerned - stay hunkered down!,0.0,1.0,0.0,0.0,NEU
Agree!,0.0,0.0,1.0,0.4199,POS
Here in Sarasota. We can feel the wind vibration in our floors. These winds are no joke. Stay safe my fellow Floridians!,0.083,0.715,0.203,0.4926,POS
