Comments,NEG,NEU,POS,Compound,Sentiment
What do you think about the bartow area? Should we evacuate?,0.0,1.0,0.0,0.0,NEU
Thank you from a worried mom in Colorado whose daughter evacuated today w her cats!,0.138,0.688,0.175,0.1511,POS
I love our little peninsula. Everyone I know is worried sick ,0.35,0.382,0.268,-0.0772,NEG
What about the loop Eddy? Isn't that warm fuel for the storm?,0.156,0.844,0.0,-0.2561,NEG
My sister lives in Tampa. She speaks highly of you. I am in Palm Bay Florida. Can you tell if the East Coast will get hit hard,0.053,0.947,0.0,-0.1027,NEG
As a life long Floridian. I have always relied on you Denis. Thanks so much for what you do.,0.0,0.847,0.153,0.4404,POS
Do you know how many standby FPL trucks are standing by in Pasco county?,0.0,1.0,0.0,0.0,NEU
"he was on David Island this morning
",0.0,1.0,0.0,0.0,NEU
"What’s it looking like for Orlando area?
I live super close to you Dennis and taking my kids to Orlando in hopes it will be a little easier out there",0.0,0.672,0.328,0.8935,POS
I know this central Florida area I am just wondering about northern Fl,0.0,1.0,0.0,0.0,NEU
Has he said when is the last time to drive safely in Tampa?,0.0,0.789,0.211,0.4939,POS
but confident on it weakening?,0.288,0.293,0.42,0.3291,POS
Good night Denis /Thank you/Be saf,0.0,0.633,0.367,0.4404,POS
Has any waffle houses closed?,0.0,1.0,0.0,0.0,NEU
If you are inland in pasco. Should you also evacuate,0.0,1.0,0.0,0.0,NEU
"Is that better for some of our inland areas like Hardee, Desoto and Highlands?",0.0,0.69,0.31,0.6597,POS
"Denis, we are in land o lakes/lutz area, should we try and head to Georgia tonight? We are not in evacuation zone no surge danger",0.203,0.797,0.0,-0.6808,NEG
Ok can you tell us today what to expect in north port? 😁😁😁 please and thank you.,0.0,0.667,0.333,0.7184,POS
What are we looking like in St. Petersburg. I need to hear more specifics please!!!,0.0,0.668,0.332,0.7144,POS
Plant city here,0.0,1.0,0.0,0.0,NEU
"Based on current models do you believe the surge will enter
the Manatee River. Looks like 3ft to me from inundation
report",0.0,0.894,0.106,0.3612,POS
Whay about manatee,0.0,1.0,0.0,0.0,NEU
"Wind speeds in brooksville please
",0.0,0.635,0.365,0.3182,POS
"Parrish or LWR to hunker down in? Any insight on which would be “safer”?
",0.0,1.0,0.0,0.0,NEU
Thoughts on when string winds will start and end in the palm harbor area.,0.0,1.0,0.0,0.0,NEU
"Thank you for everything you do for us Denis! We're not in a flood or evac zone, but we're in Wimauma... so fairly close to the coast. My mom is in Masaryktown. Should either of us evacuate?",0.0,0.945,0.055,0.2598,POS
What is the area of the center of the eye?,0.0,1.0,0.0,0.0,NEU
Do we have the 7 track?,0.0,1.0,0.0,0.0,NEU
"Will be safe evacuating to Brunswick, GA?",0.0,0.674,0.326,0.4404,POS
SARASOta ? Lakewood Ranch?,0.0,1.0,0.0,0.0,NEU
"We’re heading to Fort Lauderdale, thats for sure out of the path yea?",0.0,0.839,0.161,0.3182,POS
What was that little hole over Polk county?,0.0,1.0,0.0,0.0,NEU
Asking about Trinity area what are the highest winds we are looking at? Non evac zone a little over 10miles from coast.,0.0,1.0,0.0,0.0,NEU
Denis Phillips its awesome that you take the time to do this … thank you!,0.0,0.623,0.377,0.8056,POS
Going towards Gainesville?,0.0,1.0,0.0,0.0,NEU
this guy has the good info… and he’s funny ,0.0,0.547,0.453,0.7003,POS
Do you think orlando will be flooded,0.0,1.0,0.0,0.0,NEU
How’s plant city looking??,0.0,1.0,0.0,0.0,NEU
New to Florida- on the east side of 301- am I good to stay?,0.0,0.805,0.195,0.4404,POS
Is Inverness huddle house closing?,0.0,1.0,0.0,0.0,NEU
Thank you for being the best weather man on TV!!!,0.0,0.514,0.486,0.8213,POS
Which tracker has been the most accurate the past few years?,0.0,1.0,0.0,0.0,NEU
"Is MIAMI area safe ??? Possible impact ?????
",0.0,0.645,0.355,0.594,POS
My family and I are thinking about heading to lake city is that going to be on the safe track side? I mean I know some wind and rain but how bad?,0.15,0.793,0.057,-0.6322,NEG
Would it be possible for this storm to end up being a CAT2 or 1 by landfall. Or is this going to be a definite 3,0.0,0.909,0.091,0.2732,POS
"County to county?
",0.0,1.0,0.0,0.0,NEU
how will this effect tilted towers ?,0.0,1.0,0.0,0.0,NEU
How about east lutz,0.0,1.0,0.0,0.0,NEU
What should Orlando be prepared for?,0.0,0.725,0.275,0.2263,POS
what about south lakeland?,0.0,1.0,0.0,0.0,NEU
"Near Crest Lake Park, should we evacuate?",0.0,1.0,0.0,0.0,NEU
Does the forecasted surge take into account what the tide will be at landfall (high or low?),0.0,1.0,0.0,0.0,NEU
Is it going a bit more north in these runs?,0.0,1.0,0.0,0.0,NEU
Where is the cone at ?,0.0,1.0,0.0,0.0,NEU
How is power outage index measured? Is it just wind speed?,0.0,1.0,0.0,0.0,NEU
Denis is out here for the people and we love him for that!,0.0,0.728,0.272,0.6696,POS
Does Tampa palms need to evacuate?,0.0,1.0,0.0,0.0,NEU
Why are these hurricanes so strong this year 😭 we need a rest,0.0,0.702,0.298,0.6418,POS
When is the track locked in do you think?,0.0,1.0,0.0,0.0,NEU
