Comments,NEG,NEU,POS,Compound,Sentiment
"You are a true champion among us, sir! Thank you so much for your continued hard work and dedication to informing us as best you can. We as a community really do appreciate your work ethic and expertise! ",0.029,0.62,0.351,0.9482,POS
I second that!! I only watch & listen to Denis Phillips !,0.0,1.0,0.0,0.0,NEU
"I think the more proper question in times like this are YOU concerned because if he becomes concerned then we should really be concerned.
How about we go back to when this was gonna be a “rainmaker.” Let’s do that.",0.0,0.937,0.063,0.3612,POS
"he's mentioned more than once this will be one of the most powerful storms Tampa Bay has experienced in the last 100 years. Yes, he's concerned and advising folks to take action.",0.0,0.838,0.162,0.6997,POS
"I think he’s definitely concerned, but trying not to cause a panic",0.0,0.597,0.403,0.6601,POS
"the rain maker came through a couple days ago, Milton is the second system.",0.0,1.0,0.0,0.0,NEU
 mike from mikes weather page evacuated his family to Tallahassee,0.0,1.0,0.0,0.0,NEU
"right!
I asked if he was evacuating. I never got an answer.",0.0,1.0,0.0,0.0,NEU
 I agree with rain maker.,0.0,0.545,0.455,0.3612,POS
you are to beautiful to be thinking like that ,0.0,0.522,0.478,0.7506,POS
"GIMME AN S
GIMME AN H
GIMME AN E
GIMME AN A
GIMME AN R",0.0,1.0,0.0,0.0,NEU
Thank you for this laugh!!,0.0,0.29,0.71,0.8092,POS
" Yes please, say it loud!",0.0,0.362,0.638,0.6476,POS
SHEAR!!!,0.0,1.0,0.0,0.0,NEU
thanks I needed this!,0.0,0.385,0.615,0.4926,POS
Omg lmao thanks for this! ,0.0,0.297,0.703,0.7959,POS
"Thank you Denis for giving hope, encouragement, and reminding all of us that we have strong unity as a community. We all need to hear these encouraging words. You are the GOAT of all weathermen! Praying for minimal damage and minimal flooding everywhere! 🙏",0.056,0.59,0.354,0.9449,POS
"giving up hope or just giving hope.
Complete opposites",0.0,0.321,0.679,0.8625,POS
Not externally freaking but my molars have been ground down. 😞 Praying for all my Fl brothers and sisters. ,0.0,0.765,0.235,0.6015,POS
"same.
Woke up with jaw pain. ",0.398,0.602,0.0,-0.5106,NEG
me too,0.0,1.0,0.0,0.0,NEU
"Third day in a row going to Publix to grab forgotten items, and 3rd day in a row I saw ZERO panic. Everyone was calm and just doing what they needed to do like it was any other day.",0.124,0.762,0.114,-0.1027,NEG
Thank you Denis! I freaked out last night going back and forth about getting on 75 at 2am and heading to family in AL. Then I decide to not freak out after reading this page and your great updates. And almost as important reading comments by the great community here! ❤️from Bradenton.,0.036,0.716,0.248,0.9187,POS
"not trying to freak you out, but isn't the track TO Bradenton? Or are you farther inland",0.0,0.904,0.096,0.1786,POS
same!!!!,0.0,1.0,0.0,0.0,NEU
Thank you Denis! Just moved here to Tampa from Chicago this summer. No idea what to expect and your guidance has helped a lot to calm us. We appreciate you !!,0.06,0.711,0.229,0.7332,POS
 I moved here from Chicago almost 5 years ago. Just for the heck of it I looked yesterday if there were any flights to Chicago and I was going to go the flights were $2225. So crazy.,0.078,0.922,0.0,-0.4005,NEG
 we are all here together!!! Your family in Pinellas is here for you!!!,0.0,1.0,0.0,0.0,NEU
"I just moved here from Chicago to
Boynton Beach,let’s all hope for the best,and will pray for our neighbors.
I am scared to death with this hurricanes.
God Bless everyone and keep us safe.",0.152,0.558,0.29,0.6369,POS
"Denis Phillips I am very thankful I found you to follow. I am in PA and your approach for delivering information and facts was very helpful to me during the last event. I have been following you again as my family is bracing for yet another. Thank you, again. ❤️my thoughts and prayers are with all of you during this difficult time.",0.043,0.813,0.144,0.7725,POS
"with a SW FL home and many friends there. Though I'm far from happy with the content of the reports, grateful for the plain-speak and critical information provided here.",0.064,0.665,0.271,0.8176,POS
he’s awesome. I follow him and I’m 200 miles south. He’s also a Penn State alum!,0.0,0.747,0.253,0.6588,POS
best weatherman in the biz!,0.0,0.471,0.529,0.6696,POS
We will survive to thrive again. With love and community. I have been blessed at the right times. People show up and lend a hand and words of support and clear thoughts to guide me through. I thank you all. God bless and protect us.,0.0,0.554,0.446,0.9766,POS
So right! I was freaking out Monday when my hotel canceled and I knew that was the final day to find anything that takes dogs. Certainly freaking out made it harder but I’m in a place I’ve never heard of Cairo GA. Took a day and a half to get here with traffic.,0.085,0.881,0.033,-0.3931,NEG
you’re fortunate to have gotten out ! I left Sunday evening via airplane. Good luck,0.0,0.524,0.476,0.8439,POS
"oh, Kay-ro! I’m from Georgia, and lots of people who don’t live here have never heard of Cairo. We are not from Egypt, so up here, folks say it “Kay-ro!” If you say it the Egyptian way, people will look at you like you’re from outer space! Lovely little place. Glad you’re safe!",0.0,0.789,0.211,0.92,POS
you're so lucky. I'm glad you got out!,0.0,0.474,0.526,0.7683,POS
I have friends in Cairo. ,0.0,0.492,0.508,0.4767,POS
