Comments,NEG,NEU,POS,Compound,Sentiment
Here it comes. 😩😩 Hope everyone who stayed stays safe. It’ll take time to rebuild and replace things — but we can do that together.,0.0,0.849,0.151,0.4404,POS
Tornados touched down in Lee County. At 12:19 pm. Area of 41 north of Littleton Rd.,0.0,1.0,0.0,0.0,NEU
Why is everything zoomed in now? I thought it wasn’t coming until tonight now….it’s already here,0.0,1.0,0.0,0.0,NEU
"It’s basically weakening, but picking up speed so it will be here earlier. We are also feeling the outer bands. ",0.077,0.841,0.082,0.0258,NEU
I’m in Ft Myers tornadoes everywhere. This is horrible ,0.304,0.696,0.0,-0.5423,NEG
the timing is for the eye to make landfall,0.0,1.0,0.0,0.0,NEU
"the outer bands are here. And it’ll get worse until 8 or 9 (expected landfall time)… then it could be Cat 2 or 3 sustained winds. Depending on where it lands and where YOU are.
All depends…. Keeping watching / reading Denis.",0.079,0.921,0.0,-0.4767,NEG
We're starting to feel the outer bands.,0.0,1.0,0.0,0.0,NEU
outer bands???,0.0,1.0,0.0,0.0,NEU
"tornado warnings now until 9:00pm. Hurricane was said to be around 2:00am, but I believe it has been moved up to around midnight.",0.071,0.929,0.0,-0.1531,NEG
 Tornado *watches,0.0,1.0,0.0,0.0,NEU
Why aren’t they showing it in the ocean anymore?,0.0,1.0,0.0,0.0,NEU
You DO understand that a hurricane has bands...right?,0.0,1.0,0.0,0.0,NEU
Let's not make people feel bad for not knowing. Everyone is stressed enough right now. Adding emotional angst and shame is unnecessary. I'm not from here either. This is my first Florida hurricane. I would hope that the locals would be kind and gracious as it can be more scary for those of us who do not understand what to expect.,0.164,0.684,0.151,-0.2484,NEG
 I will be moving on the 15th of this month coming from West Virginia to Panama City Florida I've never experienced a hurricane and I just started learning about bands from my sister that lives down there and has been through it. It is sad what people make fun of others for not knowing . A hurricane's was the last thing I thought about when I lived in West Virginia just saying.. thank you for pointing that out to some people,0.039,0.889,0.073,0.4019,POS
Time to hide in the closet now,0.221,0.779,0.0,-0.1779,NEG
no. That's far away from you.,0.306,0.694,0.0,-0.296,NEG
 bathtub,0.0,1.0,0.0,0.0,NEU
