Comments,NEG,NEU,POS,Compound,Sentiment
Great list! The only other thing I do here in RI when a hurricane or blizzard is coming I make a large pot of coffee and put it in a large 12 cup thermos. Gotta have my coffee. Stay safe everyone!,0.0,0.818,0.182,0.8217,POS
yes! I always brew coffee ahead of time. It’s so much easier to just heat it up,0.0,0.698,0.302,0.7245,POS
100% adopting this,0.0,1.0,0.0,0.0,NEU
starting that coffee now thank you. I remember just wanting to make coffee so bad!,0.248,0.622,0.13,-0.5079,NEG
excellent idea!,0.0,0.2,0.8,0.6114,POS
Thank you for your most valuable information on preparing for these Monstrous Storms and for keeping us updated on their status. Much appreciated,0.0,0.685,0.315,0.8479,POS
"because they just do not know. it will impact the entire coast. where it lands.. nobody knows... yet. it is a strange situation and we are in the same boat folks. Not sure you will find any ""it's not going to hit ____________ "", here or anywhere 😞this time. Stay safe, we will get through this.",0.064,0.886,0.049,0.0356,NEU
won’t hit miami,0.0,1.0,0.0,0.0,NEU
Thank you for the list and tips! Helpful!,0.0,0.505,0.495,0.7081,POS
Thank you for providing us with reliable information. You are the person so many rely on at times like this. We are all tuned into you….waiting for the next storm. So many of us down to the studs already. #FLstrong,0.0,0.884,0.116,0.6124,POS
be safe,0.0,0.256,0.744,0.4404,POS
"you probably know this already, but this is a great list",0.0,0.614,0.386,0.7684,POS
"a great list here (although Denis is Tampa) - hope you and Gary are ok this week, stay safe",0.0,0.518,0.482,0.9022,POS
Thank you. We are feigning for your updates. Can’t thank you enough.,0.0,0.667,0.333,0.6124,POS
This is an excellent list for hurricane or any type of storm preparedness they thought of things I never would have excellent list,0.0,0.73,0.27,0.8126,POS
"I’m in NJ and I do a lot of these things before severe storms. We live in the woods, are prone to power outages due to the trees, and have well water 😂
I have a lot of friends and family down there. Keeping y’all in my prayers ",0.054,0.837,0.109,0.3818,POS
we are following this guy and you might this list helpful as well as nteresting. Milton now a Cat 5 but supposed to weaken before landfall.,0.131,0.746,0.123,-0.3071,NEG
"thank you!
",0.0,0.264,0.736,0.4199,POS
Do we just unplug electronics or turn off the main power switch for house?,0.0,1.0,0.0,0.0,NEU
"Thank you for the info, stay safe everyone!",0.0,0.513,0.487,0.69,POS
Yeah. Dennis is helpful if you live in the bay area. Limited interest on the impacts for other areas. Englewood strong.,0.065,0.548,0.387,0.8555,POS
"great list for all our Florida friends as a reminder of hurricane prep. stay safe all, we are praying for your safety.",0.0,0.51,0.49,0.9371,POS
My neighborhood in Land o lakes doesn’t have shutters… does have hurricane glass. Should we be doing anything additional to the outside of the house for the windows?,0.0,1.0,0.0,0.0,NEU
hurricane glass is good enough!,0.0,0.556,0.444,0.4926,POS
"This list is so awesome, Denis! Thank you so much for it. I’ve incorporated it into our personal list. We have a three day plan with tasks for each day so we’re ready for the storm. Appreciate the added ideas.",0.0,0.718,0.282,0.9297,POS
please share!,0.0,0.0,1.0,0.5848,POS
"In MA, when we lose power, I go out to my car to charge my phone in case it ever dies.
All of these other tips are very helpful. We especially use our grill in the winter when we lose power.",0.119,0.813,0.068,-0.3197,NEG
"My only question in two parts at this point is this:
Can we count on the wind shear to weaken it? If so, approximately how much would it weaken it?",0.176,0.824,0.0,-0.7149,NEG
I would add to buy a hand-crank Weather radio (some of them have phone chargers built in) and some hand-crank flashlights. A solar phone charger is also very helpful.,0.0,0.89,0.11,0.4754,POS
"I don’t know what we would do without you. So grateful for your Broncast of information, your expertise, and honesty, Denis Phillips!",0.107,0.754,0.139,0.2011,POS
Thank you! When your mind is filled with so much having something to refer to is always helpful!,0.0,0.731,0.269,0.7081,POS
sure you saw this but great ideas for sure,0.0,0.369,0.631,0.882,POS
Thank you Denis! This is very helpful,0.0,0.459,0.541,0.7082,POS
What is the latest time track to hit tampa now? 8 pm?,0.0,1.0,0.0,0.0,NEU
Wednesday Whenever Time??? Sorry Gotta keep in close with the local news with updates It's important that you do,0.063,0.824,0.113,0.2593,POS
y’all stay safe💗💗💗 sending you and the girls love!!!!,0.0,1.0,0.0,0.0,NEU
"Thanks so much for sharing your expertise, truly appreciated!",0.0,0.286,0.714,0.9092,POS
are there any storm surge predictions?,0.0,1.0,0.0,0.0,NEU
 this is really good information,0.0,0.556,0.444,0.4927,POS
"Thank you Denis Phillips, stay safe",0.0,0.426,0.574,0.6597,POS
look at Denis Philips facebook-he has radio stations to find out news,0.0,1.0,0.0,0.0,NEU
Thank you for including #29,0.0,0.615,0.385,0.3612,POS
"Denis Phillips, have you decided whether or not you are using your hotel rooms that you have booked?",0.0,1.0,0.0,0.0,NEU
"He said on DPL last night he was sending the family to Jacksonville, and unbooked the room in Fort Myers.
He will be staying at the station.",0.0,1.0,0.0,0.0,NEU
"Teresa, where are you going?",0.0,1.0,0.0,0.0,NEU
 did you ever see this list?,0.0,1.0,0.0,0.0,NEU
no but I'm taking a screen shot and sharing to my fb page!! Ty,0.083,0.519,0.398,0.7955,POS
I'm not sure if you mentioned getting a plug in adapter for your phone into the cigarette lighter in your car if it's above water for communication Just a heads up for anyone not aware already,0.056,0.944,0.0,-0.2411,NEG
I have never thought of it and I don’t think I have seen it listed,0.0,1.0,0.0,0.0,NEU
"You can also fill quart ziplock bags 3/4 full, and put them in your freezer..they take a long time to melt ..",0.0,1.0,0.0,0.0,NEU
"Katrina came, bad as it was, before people relied on cell phone and text message, Same with Charley in this area of FL a year earlier.",0.127,0.873,0.0,-0.5423,NEG
"WE'RE GOING TO BE OK PEOPLE
",0.0,0.694,0.306,0.296,POS
from your lips to Gods ear,0.0,1.0,0.0,0.0,NEU
Have not heard much about possible hillsborough county evacuations when will that happen?,0.0,1.0,0.0,0.0,NEU
they did a day or 2 ago.,0.0,1.0,0.0,0.0,NEU
 in case you haven't already seen his list!,0.0,1.0,0.0,0.0,NEU
 thanks! Thank goodness Caden already follows rule 35 ,0.0,0.365,0.635,0.8268,POS
"Amazing list!
",0.0,0.196,0.804,0.6239,POS
a great list to help your family be hurricane pros,0.0,0.507,0.493,0.7783,POS
here is the list I was telling you to read.,0.0,1.0,0.0,0.0,NEU
I LOVE THIS LIST!,0.0,0.308,0.692,0.6696,POS
Thank You Denis Phillip ,0.0,0.545,0.455,0.3612,POS
 just in case lol,0.0,0.517,0.483,0.4215,POS
 is this the list you need?,0.0,1.0,0.0,0.0,NEU
yup thank you,0.0,0.444,0.556,0.3612,POS
Great ideas,0.0,0.196,0.804,0.6249,POS
this is what we do.,0.0,1.0,0.0,0.0,NEU
solid list bud,0.0,0.556,0.444,0.1531,POS
Great ideas. Thanks!,0.0,0.121,0.879,0.807,POS
"this is a good list to read.
",0.0,0.633,0.367,0.4404,POS
Have definately been sharing,0.0,0.517,0.483,0.4215,POS
here are some ideas for you girls.,0.0,1.0,0.0,0.0,NEU
I know you’re new to Florida. Great list!,0.0,0.577,0.423,0.6588,POS
thank you xoxo,0.0,0.133,0.867,0.7579,POS
Oreos and achol,0.0,1.0,0.0,0.0,NEU
here are some helpful tips,0.0,0.588,0.412,0.4215,POS
Wow this is great I feel I just graduated from Brownies to be a Girl Scout!,0.0,0.573,0.427,0.8478,POS
 in our prayers,0.0,1.0,0.0,0.0,NEU
this is the list we talked about,0.0,1.0,0.0,0.0,NEU
Great list!!,0.0,0.176,0.824,0.6892,POS
JIC. Stay safe! This is the guy…,0.0,0.653,0.347,0.4926,POS
"And we put all freezer food (especially milk and ice cream) into ziplock bags. If it does defrost, it won’t leak and smell forever. And it makes it easier to toss later.
If your quarter didn’t sink, just take everything out of the bags",0.051,0.89,0.059,0.1027,POS
"There’s a glaring error here. Salt actually helps transport nutrients into cells and it helps us stay hydrated. Of course, you don’t want to overdo it.",0.089,0.695,0.215,0.4215,POS
"This is what happens when you bully nerds, guys.",0.286,0.714,0.0,-0.4939,NEG
pls follow him for Weather news here. 😊 he is the best least alarming weather man EVER!,0.0,0.645,0.355,0.7321,POS
"I'm looking at who you're watching so I can see what's happening. This is good info for prepping. Or yall cam just come here, we'd love to have yous!",0.0,0.779,0.221,0.8122,POS
.check out this list for y'all!,0.0,1.0,0.0,0.0,NEU
read this list,0.0,1.0,0.0,0.0,NEU
heres the list,0.0,1.0,0.0,0.0,NEU
Thanks a bunch. ,0.0,0.256,0.744,0.4404,POS
