Comments,NEG,NEU,POS,Compound,Sentiment
Thoughts on students at Florida Polytechnic in Lakeland? We are evacuating because of where we live - should we be picking up our student at poly?,0.0,1.0,0.0,0.0,NEU
" Imoacts will be slightly lower there. Again, depends on track",0.175,0.825,0.0,-0.228,NEG
"my son is there! I’m thinking they will be a little safer. And that school is round. I was reading that round buildings are safer for hurricanes.
Prayers for everyone!",0.0,0.823,0.177,0.6806,POS
 shoot Lakeland was a place we were thinking of going TO,0.211,0.789,0.0,-0.34,NEG
you’re a evacuating in Lakeland ? We’re trying to decide in Bartow& when we should. We’re not from here just here for work for a few months.,0.0,1.0,0.0,0.0,NEU
yes,0.0,0.0,1.0,0.4019,POS
What’s rule 2? I got rule 7,0.0,1.0,0.0,0.0,NEU
I just listed it.,0.0,1.0,0.0,0.0,NEU
"say it, Denis. we all need you to say it 
Rule #7",0.0,1.0,0.0,0.0,NEU
Patience,0.0,1.0,0.0,0.0,NEU
We need to hear it RULE #7 Keep going south Milton!!!,0.0,1.0,0.0,0.0,NEU
" oh, I'm not just sayin' it, I'm freakin' doing it, totally freakin' out and scared in this house all alone.",0.214,0.786,0.0,-0.5994,NEG
"yea, he's not saying it",0.0,1.0,0.0,0.0,NEU
Me too !,0.0,1.0,0.0,0.0,NEU
If rule 7 is don’t panic; it’s too late. That ship sailed,0.248,0.752,0.0,-0.5106,NEG
oh oh oh couldn’t agree with you more—-I have a strong desire to keep the faith and pass this test and let Father God stay on the throne and do His thing!!,0.0,0.65,0.35,0.9183,POS
rule #7 is out the door. Is rule #8 fight or flight mode? If so I’m there.,0.14,0.86,0.0,-0.3818,NEG
I don’t blame you! My family and friends are all in Pinellas and Manatee and Sarasota county im stressed for them,0.202,0.675,0.123,-0.2481,NEG
"my theory is that rule #7 will never be said, it’ll just happen, you’ll just feel it.",0.0,1.0,0.0,0.0,NEU
right? Panic has definitely set in!,0.349,0.389,0.262,-0.2244,NEG
right there with you,0.0,1.0,0.0,0.0,NEU
" i think it depends on a persons circumstances. i am with you. i still will get things done but still am ""panicky""",0.0,1.0,0.0,0.0,NEU
You are strong!,0.0,0.358,0.642,0.5562,POS
"Rule #7 is not don’t panic.
It’s Don’t freak out unless I freak out. ( I =Denis)",0.297,0.564,0.139,-0.4763,NEG
" I agree with you. Even slurging on potato chips is not helping to calm my nerves. On the water now and evacuating for a second time hard to be relaxed. Bloody mess here, good luck to all of us.",0.238,0.533,0.229,0.3716,POS
What are you thinking the Brooksville area will be like if this is where impact is? I live in newer manufactured home rated for wind zone 2,0.0,0.906,0.094,0.3612,POS
I'm in Lutz in the same type- we are leaving. I don't want to risk getting stuck here and having to be rescued or whatever - the wind worries me and we really don't know. I honestly just booked something in Orlando  even with it probably being in the path I feel safer than in a mobile home,0.141,0.74,0.119,-0.0904,NEG
"wind zone 2 is up to 100 mph. This is projected to hit as a category 3, which has winds of 111-130 mph. Brooksville is still in the cone and may be hit. Plan accordingly.",0.0,1.0,0.0,0.0,NEU
it’s now projected to be a Cat 4. Up to 150 mph,0.0,1.0,0.0,0.0,NEU
"I'm in Hudson on canal In zone rated 4 stilt Manufactured.
I'm leaving going north",0.0,1.0,0.0,0.0,NEU
"we are in the same type of manufactured home in Spring Hill, 12 miles from the gulf. If it stays South we will stay. Depends on what it does by Tues am for us to decide. We have friends close by if we need to leave with our 4 cats",0.023,0.916,0.06,0.4404,POS
they never recommend staying in a manufactured home,0.26,0.74,0.0,-0.2755,NEG
Praying for Florida from Texas!,0.0,0.589,0.411,0.4199,POS
thank you! I’m originally from Texas! Love the lone star state!,0.119,0.453,0.429,0.7562,POS
"thank you , Ashley . I may be getting out of dodge .",0.0,0.762,0.238,0.3612,POS
thank you,0.0,0.286,0.714,0.3612,POS
thank you so much for,0.0,0.615,0.385,0.3612,POS
"I am not sure if you have it, but do you have an Etsy magnet with your list of rules. I would buy a few. Words to live by.",0.056,0.944,0.0,-0.1232,NEG
yessssss!!!!,0.0,1.0,0.0,0.0,NEU
Does anyone know if flights into Tallahassee will still be going for Wednesday evening?? I know it’s not really supposed to hit us much here in Tally,0.0,1.0,0.0,0.0,NEU
"depends if the storm has passed through by then and the airports aren’t damaged. If the storm slows down or the airport is damaged, most airlines will let you rebook. Delta did it 24 hours before Helene was going to hit.",0.129,0.871,0.0,-0.7003,NEG
My mom is supposed to be flying in Wednesday night is why I’m asking. Her arrival time is midnight Wednesday into Thursday,0.0,1.0,0.0,0.0,NEU
I doubt the airport will be open. If the winds are strong you can’t fly a plane,0.133,0.691,0.176,0.2023,POS
 highly doubt you’ll be flying anywhere Wednesday,0.318,0.682,0.0,-0.4201,NEG
highly doubt it. Might shut down Tuesday evening,0.285,0.715,0.0,-0.4201,NEG
Over In palmetto been here since 99 been though a couple should this be taken seriously?,0.108,0.892,0.0,-0.1779,NEG
 I sure would.,0.0,0.303,0.697,0.3182,POS
yes,0.0,0.0,1.0,0.4019,POS
"You must absolutely take it seriously. Prepare for the worst, pray for the best.",0.269,0.443,0.288,0.1119,POS
been here a similar amount of time. This is one of the first that I’m actually taking very serious and preparing.,0.077,0.923,0.0,-0.1513,NEG
yes,0.0,0.0,1.0,0.4019,POS
"Can you please add more wind stearing charts to discuss, both current and forecasted. The front coming down on Tuesday is so important to understand and to see how it's predicted to stear it across the state and not jog north once it hits. Thanks Denis, always!!",0.0,0.844,0.156,0.7992,POS
seriously,1.0,0.0,0.0,-0.1779,NEG
tune in to DPL tonight. and he will likely talk about it then.,0.0,1.0,0.0,0.0,NEU
