Comments,NEG,NEU,POS,Compound,Sentiment
Where do I find your hurricane prep list,0.0,1.0,0.0,0.0,NEU
he’s posted it a couple times the last few days 😊 look on his page. stay safe ,0.0,0.828,0.172,0.4404,POS
 it’s a good one,0.0,0.408,0.592,0.4404,POS
"flashlights , batteries , generator , fuel, extension chords
Food and water for 3 days. Meds too.
Keep gas tank full , phones charged and cash on hand.",0.069,0.808,0.123,0.34,POS
he just posted it 2 hours ago...scroll ,0.0,1.0,0.0,0.0,NEU
a little late for that. You prep before you need to.,0.0,1.0,0.0,0.0,NEU
"It's earlier on this page, but I just googled it and it came right up.",0.0,1.0,0.0,0.0,NEU
it’s an earlier post on his page,0.0,1.0,0.0,0.0,NEU
his page,0.0,1.0,0.0,0.0,NEU
"Here is a printable version I made! All the same info, just put into categories!",0.0,1.0,0.0,0.0,NEU
"Wherever you decide to go, please cancel the other reservation so someone else can use the room. Good luck and stay safe!",0.066,0.559,0.375,0.8553,POS
"I live in Gibsonton Florida and need a shelter near by. How do I get the shelters to get me in.Where do I call.
Please help. I am a senior citizen. Thank you in advance",0.0,0.776,0.224,0.7579,POS
Sessums Elementary School is where to go. You can Uber there for free.,0.0,0.771,0.229,0.552,POS
"Do I have to call or just go there.
Thanks for your kind response. God Bless",0.0,0.495,0.505,0.8807,POS
that I do not know. I would just go there directly. Bring what you need.,0.0,1.0,0.0,0.0,NEU
"I will go there.
Thanks for your kind help",0.0,0.357,0.643,0.8402,POS
"I will hit every Curaleaf on the way out. Don’t even bother, guys.",0.179,0.821,0.0,-0.34,NEG
save some for us anxiety ridden individuals please!!!,0.13,0.382,0.488,0.6884,POS
"we do have a script
",0.0,1.0,0.0,0.0,NEU
better than a bottle of vodka... don't forget munchie food,0.0,0.605,0.395,0.5523,POS
the flowery! >,0.0,1.0,0.0,0.0,NEU
"I want the cold front to softener the beast. I'm ok with rain wind but we want the beast to come down.
Even if we all get ready, at least we will have to put back everything without any damage.
# We Love Florida.",0.0,0.683,0.317,0.9402,POS
"Really really hope this happens.
",0.0,0.535,0.465,0.5379,POS
"pay attention to the flooding, that will happen.
It's a Cat 5.
I suggest people evacuate now.",0.091,0.909,0.0,-0.1027,NEG
It will be Cat 3 when it hits.,0.0,1.0,0.0,0.0,NEU
or 4.,0.0,1.0,0.0,0.0,NEU
We left siesta key and went to Ormond beach. Should we stay here. Or keep going north?,0.0,1.0,0.0,0.0,NEU
"I would like to see routes as i know nothing about the area
",0.0,0.8,0.2,0.3612,POS
Go North if you are leaving. You WILL be in heavy traffic.,0.0,1.0,0.0,0.0,NEU
This link is excellent. Thank you for providing.,0.0,0.492,0.508,0.7351,POS
Does boarding windows help?,0.0,0.526,0.474,0.4019,POS
"Let's say a window does break, should we open another window to allow the wind to pass through to lessen stress or does that not really work?",0.098,0.836,0.066,-0.2263,NEG
 I’m not sure if that would work but it may be worth a try.,0.1,0.742,0.158,0.2189,POS
 I saw advice earlier that said to close all the doors in your house to minimize stress on the roof from inside.,0.123,0.877,0.0,-0.4215,NEG
we did that in Kansas & Texas with cyclones - for high pressure to flow,0.155,0.845,0.0,-0.296,NEG
" if an object comes through your window a compromises it, wind will enter and possibly cause stress to the roof structure.",0.128,0.872,0.0,-0.4215,NEG
There should be more ,0.0,1.0,0.0,0.0,NEU
Any idea if I75 is still jammed up? We live north of Tampa but heard it was at a standstill this am,0.0,1.0,0.0,0.0,NEU
my daughter just sent me a video she was crossing on County Line. It's crazy packed. My husband is stuck on the Veterans right now too.,0.161,0.839,0.0,-0.5267,NEG
go on the Waze app and put in a northern location from you. You’ll see.,0.0,1.0,0.0,0.0,NEU
very jammed at the moment,0.0,1.0,0.0,0.0,NEU
I’m gonna say it’s a pretty safe bet that it is going to stay jammed up all day today for sure!!,0.0,0.654,0.346,0.8395,POS
"try Hwy 301 instead
",0.0,1.0,0.0,0.0,NEU
all major roads are backed up,0.0,0.82,0.18,0.0258,NEU
still jammed,0.0,1.0,0.0,0.0,NEU
Here is the link to the Live Feeds,0.0,1.0,0.0,0.0,NEU
Does anyone know garages that are open to the public to protect their cars during the storm?,0.0,0.86,0.14,0.3818,POS
All public parking garages in Tampa are available and at no charge. The parking garage in downtown Dunedin is available at no cost. Stay safe!!,0.167,0.736,0.097,-0.2695,NEG
thank you so much!,0.0,0.518,0.482,0.4199,POS
park 3rd floor or higher. Downtown may get pretty rough,0.0,0.738,0.262,0.4939,POS
"Should I go to St Augustine or Miami, still have reservations for both?",0.0,1.0,0.0,0.0,NEU
def go north to st augustine,0.0,1.0,0.0,0.0,NEU
Flagler College has to evacuate by noon tomorrow in St Augustine. My daughter is flying back to Michigan for a few days.,0.0,1.0,0.0,0.0,NEU
north is better,0.0,0.408,0.592,0.4404,POS
...dont go north ...that will be the bad side of the storm as it exits the state.,0.179,0.821,0.0,-0.5423,NEG
north may be better but make sure you still stay away from water up there too? They’re saying surge may be an issue for Flagler and palm coast still too - as it exits Florida. Just something to keep in mind.,0.0,0.886,0.114,0.5994,POS
stay off Amelia island. It floods,0.0,1.0,0.0,0.0,NEU
we are in St. Augustine.,0.0,1.0,0.0,0.0,NEU
My daughter lives in Orlando. What precautions should they be doing?,0.0,1.0,0.0,0.0,NEU
..they should be fine. Rainy and windy but no evacuation.,0.32,0.567,0.113,-0.3716,NEG
Should we be okay with these 180 winds in Bonita Springs east of 75 off Bonita Beach Road?,0.0,0.899,0.101,0.2263,POS
Does now! A B & C!,0.0,1.0,0.0,0.0,NEU
"Should we evacuate in Trinity, Fla, Pasco County",0.0,1.0,0.0,0.0,NEU
"check with FEMA flood zone maps.
I’m in Fox Wood and my it’s not a flood zone, but I believe Trinity Oaks is.",0.0,1.0,0.0,0.0,NEU
Our zone is E,0.0,1.0,0.0,0.0,NEU
look up your zone,0.0,1.0,0.0,0.0,NEU
"Its Mandatory for Mobile Homes, All ZONE A and B.. Volunteer for ZONE C or Higher",0.0,0.909,0.091,0.0772,POS
Pinellas park zone c has to evacuate?,0.0,1.0,0.0,0.0,NEU
Should I go to Orlando or Gainesville?,0.0,1.0,0.0,0.0,NEU
Gainesville,0.0,1.0,0.0,0.0,NEU
Tallahassee,0.0,1.0,0.0,0.0,NEU
go north!,0.0,1.0,0.0,0.0,NEU
my family evacuated yesterday to Gainesville,0.0,1.0,0.0,0.0,NEU
How do I know what zone I am in ?,0.0,1.0,0.0,0.0,NEU
goggle zone evacuation zones for your county,0.0,1.0,0.0,0.0,NEU
Please people take this seriously and don’t wait til last minute. Stay safe and strong Florida.,0.084,0.536,0.38,0.7667,POS
some people are still being required to work today.,0.0,1.0,0.0,0.0,NEU
 and tomorrow.,0.0,1.0,0.0,0.0,NEU
" I bought coffee this morning from McDonalds and asked the lasy if they were going to close early - she said No, I asked if they would be opened on Wednesday, and she said Yes - if that is true, that is beyond disgusting.",0.119,0.764,0.117,-0.0258,NEU
that’s insane!,0.749,0.251,0.0,-0.4574,NEG
" I hope that isn't true. How can they do that to those folks - they have homes, kids, animals to care for, maybe elderly parents. I hope she misspoke...",0.07,0.66,0.27,0.7696,POS
"I can't tell what zone I'm in, my phone won't show me all the page",0.0,1.0,0.0,0.0,NEU
