Comments,NEG,NEU,POS,Compound,Sentiment
"Thank you Denis for all that you do! Because of the information you provided, we made the decision to leave earlier and made it out before the traffic got bad.
Many of our neighbors were flooded last time and we didn’t want to risk the debris flying around our cars and house.",0.123,0.812,0.066,-0.5093,NEG
"Glad you were able to head out earlier. I got the order to evacuate (Tampa zone B) a little after 11 AM yesterday, and was on the road 20 minutes later, 3 hours ahead of when the order took effect. Good thing, too. Took me 3 hours to get to my safety destination. I truly think that if i I left when the order took effect, I'd still be on I-75.",0.0,0.838,0.162,0.891,POS
"I will admit, my anxiety is lower now that it reads a 3 instead of a 5... I know that the strength will probably increase and the category will change. But for a second, I am going to lower my anxiety level too",0.186,0.691,0.123,-0.3919,NEG
"that’s only temporary, it has over 24 hours to restrengthen now that eye wall restructure is. Complete.",0.0,1.0,0.0,0.0,NEU
it’s going though a warm loop eddy that will possibly cancel out the wind shear Dennis keeps going on. There are several models that show the intensity maintained over the next 48 hrs.,0.059,0.885,0.056,-0.0258,NEU
i know. I'm enjoying my anxiety levels being down right now.,0.13,0.611,0.26,0.4019,POS
keep praying....we're going to be okay ,0.0,0.725,0.275,0.2263,POS
me too but we know better until this monster is past us,0.0,0.741,0.259,0.5927,POS
" it was never predicted to hit at a 5 anyway , thank goodness for that",0.0,0.645,0.355,0.6705,POS
"Katrina was a 3, keep your anxiety nice and high.",0.148,0.609,0.243,0.2732,POS
3 doesn’t make me feel good. Also the forecasts have had a history of underestimating the strength.,0.0,0.681,0.319,0.7269,POS
 samesies. I need a break from high anxiety,0.254,0.746,0.0,-0.1779,NEG
it's always been shown as a three at landfall it hasn't happened yet that's a projected Category 3,0.0,1.0,0.0,0.0,NEU
Not that I wish this on anyone but a wobble to south of Tampa Bay would be great news. Pinellas county still is cleaning up from Helene. They need a break.,0.049,0.781,0.17,0.7202,POS
"respectfully, Anna Maria Island & Manatee County are also still cleaning up from Helene. We were also devastated with thousands of homes flooded. We don’t need this either. No one does.",0.173,0.752,0.075,-0.5423,NEG
I would really love it if the storm just fizzled out hitting no one. None of us need this to happen at all. To many are still trying to repair fix from Ian down here. It is a slow process. Prayers for everyone dealing with the effects of hurricanes.,0.043,0.871,0.087,0.5095,POS
"I understand what you said— it’s not like your words will make it happen nor does it mean you wish it upon anyone— it’s stressful— we get it, understand it and know what you mean- just wish it would go away- thinking out loud- which is also okay- we get it . No one wishes it upon anyone-",0.068,0.791,0.141,0.5559,POS
"the hardest part about the stress and anxiety of these storms is that if it does come in lesser than anticipated, it is 100% of the time at the expense of destruction for others. And that is heart breaking ",0.186,0.814,0.0,-0.802,NEG
and all of us here in Bradenton are praying it doesn't. Our land is already devastated ,0.195,0.683,0.122,-0.3612,NEG
"Some thoughts are “inside thoughts”.
Sincerely, Sarasota County.",0.0,0.693,0.307,0.4767,POS
We’re hoping for a wobble to the North!,0.0,0.66,0.34,0.4753,POS
"so is manatee and Sarasota
In fact AMI is not even accessible to owners! The island was underwater!",0.0,1.0,0.0,0.0,NEU
