Comments,NEG,NEU,POS,Compound,Sentiment
What do the different colors represent?,0.0,1.0,0.0,0.0,NEU
different pressures,0.697,0.303,0.0,-0.3182,NEG
different models of the predicted path.,0.0,1.0,0.0,0.0,NEU
different models,0.0,1.0,0.0,0.0,NEU
 Different computer models are usually represented in different colors.,0.0,1.0,0.0,0.0,NEU
"Do you ever sleep, Denis?",0.0,1.0,0.0,0.0,NEU
not much,0.0,1.0,0.0,0.0,NEU
 Do we? lol watching this 24/7,0.0,0.641,0.359,0.4215,POS
Like a hibernating bear,0.0,0.444,0.556,0.3612,POS
He does not.,0.0,1.0,0.0,0.0,NEU
Do you ever sleep ?,0.0,1.0,0.0,0.0,NEU
not much,0.0,1.0,0.0,0.0,NEU
Denis Phillips: Are you and your family to to evacuate? If so where to North of here or where to South of here?,0.0,1.0,0.0,0.0,NEU
haven't decided,0.0,1.0,0.0,0.0,NEU
 I want to know too?,0.0,0.698,0.302,0.0772,POS
I was wondering the same thing,0.0,1.0,0.0,0.0,NEU
Are we freaking out yet?!,0.436,0.564,0.0,-0.4753,NEG
nope...we're using the 3 days we have to prepare,0.0,1.0,0.0,0.0,NEU
well I’m freaking out,0.406,0.29,0.304,-0.1779,NEG
Don't wait to find out.,0.0,1.0,0.0,0.0,NEU
YES.,0.0,0.0,1.0,0.4019,POS
Thank you for keeping us informed even in the middle of the night!,0.0,0.811,0.189,0.4199,POS
"Being 25 miles inland from the coast in Wesley Chapel, will that be enough land to slow the wind speed? How much property damage is typical? Does the typical vinyl fence still stand with these windows speeds?",0.094,0.906,0.0,-0.5775,NEG
wondering the same-looking to book a hotel in Wesley chapel to avoid the Orlando traffic nightmare…,0.136,0.864,0.0,-0.296,NEG
it will still prob be a cat 3 or at least a 2 there. Consider its a cat 1 on the opposite coast.,0.0,1.0,0.0,0.0,NEU
" I'm in Fort Meade. line of sight, I'm 75 miles from the mouth of tampa bay leading into the Gulf and Even though I'm on high ground, im .9 tenths of a mile from the Peace river. The leading edges going to Soften me up Before The bulk of it (Cat 2 ? +/-) hits me. I've been through plenty of storms in sixty five years. I don't feel good at all for myself with this one. Ill do like I always do, Prepare the best I can, See if i'm still here thursday. Prepare for the onslaught of the storm and prepare to get by during the aftermath. Continue to listen to Denis Phillips .In my years He's truly the best forecaster who gives us no BS Assessments so we can make the best decisions for ourselves.",0.049,0.81,0.142,0.9441,POS
"resident since 1991.
The vinyl fence is the least of your worries. This is very serious for anyone on the path.",0.188,0.812,0.0,-0.5256,NEG
"with Hurricane Helene I am in Citrus County (citrus springs, a bit inland) I had one vinyl panel pop out. My neighbor had 3. We had a few gusts about 70 mph.",0.0,1.0,0.0,0.0,NEU
I can't sleep - worried about this storm - we live in PH west of alt 19 and watched water come up to the end of our street w Helena. Houses all around us have water damage. Plus we are suppose to fly out Thursday am for a well deserved vacation that's been planned for 10 months now. 😩 Uncle Milton needs to go away.,0.051,0.886,0.063,-0.0547,NEG
" I see it the other way. This is our chance to get some sleep, because as the storm arrives, I know I won't be sleeping much at all. We have to get it while we can",0.0,0.941,0.059,0.25,POS
"wide awake here in un-incorporated Clearwater, near Dunedin just blocks west of 19–this feels to surreal.",0.112,0.888,0.0,-0.2263,NEG
"Tarpon here on the Anclote, not sleeping either.",0.0,1.0,0.0,0.0,NEU
My mom lives nearby and we have 2 dogs. Plus if we sustain damage we'd need to be here and clean up before mold sets in.,0.111,0.796,0.093,-0.128,NEG
Adam is supposed to come back Thursday from a training in Chicago. Hope he doesn't get stuck there.,0.0,0.764,0.236,0.5632,POS
"proof the home best you can and get out early, and go enjoy!!!",0.0,0.571,0.429,0.851,POS
Tarpon Springs isn’t sleeping tonight!,0.0,1.0,0.0,0.0,NEU
I was sleeping but I was dreaming about hurricanes & just woke up.,0.0,1.0,0.0,0.0,NEU
This one couldn’t happen at a worse time. My poor husband may be finishing up our preparations without me. I’m out of state the next day and a half moving my dad down closer to us.,0.162,0.838,0.0,-0.7351,NEG
Thank you Denis Phillips…I’m trying to keep rule #7 in mind,0.0,0.8,0.2,0.3612,POS
he’s no longer posting rule #7….pretty sure it’s out the window.,0.163,0.667,0.17,0.0258,NEU
Greetings and best wishes from Fort Myers! ,0.0,0.31,0.69,0.8356,POS
How will this affect Miami south beach ? Was supposed to go on the 10th,0.0,1.0,0.0,0.0,NEU
The devil works hard but Denis Phillips works harder,0.358,0.642,0.0,-0.4404,NEG
 we need that on a shirt!!!,0.0,1.0,0.0,0.0,NEU
 missed his DPL… what’s The Villages looking like? Possibly have a place we can evacuate to there. I’m over here in Largo nervous as all get out! ,0.153,0.764,0.083,-0.2714,NEG
"The cone is still huge. The Villages could be 70 miles north of the eye or have the eye pass directly over the area. It's an inland area, though, so a storm would weaken before arrival and surge isn't an issue at all.",0.068,0.882,0.051,-0.1935,NEG
Can’t sleep due to the anxiety,0.254,0.746,0.0,-0.1779,NEG
 same. The anxiety is real. If Denis ever actually says to freak out the anxiety will kill me before the storm does.,0.379,0.621,0.0,-0.875,NEG
I’m right there with you and I have work in a couple hours still. Smh,0.161,0.839,0.0,-0.3182,NEG
I can so relate,0.0,1.0,0.0,0.0,NEU
At least I’m not the only one worried and unable to sleep. I hope we all get some sleep soon I just can’t stop thinking about it; Ian was terrible and that’s all I can think about.,0.186,0.743,0.072,-0.5574,NEG
can't sleep at all. So anxious and feel sick.,0.444,0.556,0.0,-0.6801,NEG
I'm here with u,0.0,1.0,0.0,0.0,NEU
"same here. We landed yesterday from the UK and I’m terrified with no ideas what to expect, feel sick with dread",0.424,0.576,0.0,-0.91,NEG
it will be ok,0.0,0.577,0.423,0.296,POS
"I can’t sleep either, and I have a stomach ache, most likely from being so anxious. ",0.322,0.678,0.0,-0.6389,NEG
I am feeling the same.,0.0,0.667,0.333,0.128,POS
This thing is almost crossing into my backyard. Our house in Tampa off faulkenburg is being sold...but I'm worried about damage. Is this going to cause major damage?,0.256,0.744,0.0,-0.8225,NEG
I’m in Citrus County just watching that track cause even a slight shift north is gonna make a big difference for us. I’m about 14 miles inland so wondering how bad the winds are gonna get. Old roof and big trees,0.09,0.91,0.0,-0.5809,NEG
quite a few of those spaghetti models are coming our way. Just have to keep watching. They will know more by Monday.,0.0,1.0,0.0,0.0,NEU
sounds like you’re in Citrus Springs area?,0.0,0.706,0.294,0.3612,POS
"I live in Palmetto, none flood zone. Should we evacuate south? I have friends in cape coral that we can go to. The direction of the eye worries me",0.091,0.809,0.1,0.0772,POS
go north. South is the messy side of the storm.,0.217,0.783,0.0,-0.3612,NEG
 was cape coral affected by the surge from Helene?,0.167,0.833,0.0,-0.1531,NEG
Will it be safe in the Palmetto area? I have a manufactured house there in Country Lakes but I'm in Maryland now. Worried about my house!,0.114,0.814,0.072,-0.2828,NEG
We're 3 days out but based on the current models you should be concerned.,0.0,1.0,0.0,0.0,NEU
"When Ian hit it was our first hurricane. When it passed over us it was a Tropical Storm. Time before when we were getting the ‘dirty side’ was more intense than when it got here.
I have my family visiting so we have tried to share our Ian experience with them. We have a prep plan including keeping up to date on developments. If it is ‘predicted’ a CAT 3, is there a ‘prediction’ what strength when it crosses Orlando and then Cocoa Beach?",0.0,0.916,0.084,0.7178,POS
Can’t sleep over here in Largo,0.0,1.0,0.0,0.0,NEU
same here in clearwater. Planning to go to GA hopefully,0.0,0.769,0.231,0.4019,POS
same here on Treasure Island,0.0,0.645,0.355,0.296,POS
" I am wide awake in Palm Harbor
",0.0,1.0,0.0,0.0,NEU
same in Lakewood Ranch,0.0,1.0,0.0,0.0,NEU
me too St Pete ,0.0,1.0,0.0,0.0,NEU
This will be our first direct hit since 1921 if it hits Tampa Bay,0.0,1.0,0.0,0.0,NEU
last major flood in western NC happened in 1916. Guess we are about due then too,0.0,1.0,0.0,0.0,NEU
and I just moved here 2 months ago thinking it's safe here,0.0,0.756,0.244,0.4404,POS
Not sleeping here either,0.0,1.0,0.0,0.0,NEU
Glued to the TV,0.0,1.0,0.0,0.0,NEU
Me looking at this in Riverview/Apollo beach trying to stay calm....,0.0,1.0,0.0,0.0,NEU
my anxiety is so bad worrying about this next storm.,0.539,0.461,0.0,-0.8004,NEG
Manatee county east of I-75.. thoughts if we can possibly see the track shift southward?,0.0,1.0,0.0,0.0,NEU
I’m in Parrish east of I-75. Are you staying? At this point thinking we will stay but curious what others are doing in this area.,0.0,0.891,0.109,0.4497,POS
No,1.0,0.0,0.0,-0.296,NEG
How is Rule #7 for Polk? ,0.0,1.0,0.0,0.0,NEU
I have been asking also ,0.0,1.0,0.0,0.0,NEU
Go back and listen to the 7pm dpl he talks about polk,0.0,1.0,0.0,0.0,NEU
Definitely anxious in Valrico. No surge concern thankfully but the track is too close for comfort.,0.147,0.521,0.332,0.5994,POS
"same, right here in pc",0.0,1.0,0.0,0.0,NEU
your close to me and I've never had this feeling before,0.0,0.86,0.14,0.1593,POS
I’m in Valrico and debating on evacuating this time. We moved here 2 years ago and have stayed for all of them but this feels different. I had a bad feeling about Helene and not much better about this one.,0.18,0.78,0.04,-0.7969,NEG
agreed,0.0,0.0,1.0,0.2732,POS
How many miles wide is the storm?,0.0,1.0,0.0,0.0,NEU
Hey Dennis is this usual for a hurricane to start down that way? I always assumed they started in the east and came west.,0.0,1.0,0.0,0.0,NEU
"Thank you guys, I didn’t think it was. I’m use to seeing him talk about them coming from the east",0.0,0.878,0.122,0.3612,POS
it’s a button they are pushing. It’s like the hunger games over here,0.138,0.69,0.172,0.128,POS
 yday he said it was an extremely unusual track.,0.0,1.0,0.0,0.0,NEU
it’s not a typical track,0.0,1.0,0.0,0.0,NEU
Zephyrhills safe or should I go somewhere? Haven't been in FL long..T.Y.,0.0,0.775,0.225,0.4404,POS
"Zephyrhills won't see surge. We (hi neighbor) could see sustained winds over 100mph with larger gusts is the eye tracks through the area (about 2x stronger than the gusts from Helene). If the storm tracks towards the south or north of the cone, it won't be as bad (for us, south is generally preferred).",0.0,0.905,0.095,0.6652,POS
"I’m in carrollwood, am
I in the direct path? I can’t really see how far I am from the eye",0.0,1.0,0.0,0.0,NEU
there IS no direct path yet. You have to wait to get a better track.,0.129,0.702,0.17,0.1779,POS
"Thank you Denis Phillips, for the dpl’s! You are such a great teacher! I learn so much from you! Thanks for being here for us! Stay safe!",0.0,0.607,0.393,0.9269,POS
"Where can we find your prep list again?
Denis Phillips thank you for getting us through another season of this ",0.0,0.884,0.116,0.3612,POS
that link should take you to a post of his with the prep list,0.0,1.0,0.0,0.0,NEU
Will it move through quickly? Another night storm…,0.0,1.0,0.0,0.0,NEU
How is it looking For Bradenton??,0.0,1.0,0.0,0.0,NEU
Denis Phillips is there a storm surge map for Tampa yet? That was so helpful. I realize it depends on exactly where it makes landfall.,0.0,0.859,0.141,0.5598,POS
Which model is the most reliable? Euro?,0.0,1.0,0.0,0.0,NEU
GFS has been pretty solid this year. Euro has been better in prior years.,0.0,0.588,0.412,0.7717,POS
Euro,0.0,1.0,0.0,0.0,NEU
Someone send this man a pallet of Diet Dr. Pepper. Denis Phillips,0.0,1.0,0.0,0.0,NEU
"Hurricane Laura hit us an hour inland (Deridder, LA) as a category 2 in 2020. Lost power for several weeks, lost 18 pine and oak trees, ripped out a fence, a shed and damaged our roof. If a tree had landed on our home we’d have been screwed. And we were in a solid brick house. So many others homes were destroyed in my area. I’m in Lakeland now and we’re not messing with Milton. We will be evacuating either to my dad’s if it keeps its track straight to Polk co. If you’re any closer I’d suggest you start heading north soon.",0.129,0.838,0.033,-0.886,NEG
LC got hit so bad! We moved back here in 22 and I still remember seeing homes with blue tarps on their roof when I left. so many of my clients and friends lost everything. I saw they just demo’s that one building with all the windows? Capital one or Chase or something like that. I grew up in Florida and seeing that devastation was shocking.,0.17,0.755,0.075,-0.7896,NEG
 I’m from LC and still have family there. Laura was HORRIBLE; they still haven’t fully recovered there. What a mess.,0.284,0.716,0.0,-0.7739,NEG
ah you’re evacuating from Lakeland? That’s where I was thinking we should go if we left Gulfport. This is crazy!,0.13,0.87,0.0,-0.4003,NEG
So what you’re saying is I shouldn’t rush to replace my flooring and drywall destroyed from Helene (Apollo Beach),0.158,0.842,0.0,-0.4939,NEG
God Bless Dennis and our state,0.0,0.449,0.551,0.5994,POS
"I hope you got some sleep! Denis PhillipsOr maybe you wait until after November 30th.
Thank you for all you do!
We’ve been (Jensen Beach) referring EVERYONE to follow you across the whole state because of your frequent, accurate and in depth updates.
But we still need you rested!",0.0,0.91,0.09,0.5538,POS
He's on about every two hours it seems. I really don't understand how he's awake all this often to do these. It's unreal.,0.0,1.0,0.0,0.0,NEU
Is there 1 or 2 models that you usually trust more than the others or all about the same,0.0,0.829,0.171,0.5106,POS
No rule #7? Here in Palm Harbor for 31 years and am a bit nervous about this one.,0.223,0.777,0.0,-0.5106,NEG
