Comments,NEG,NEU,POS,Compound,Sentiment
"Add tip for pool owners to lower their pool water level prior to storm. And pool water can be used to flush toilets and wash hands, etc. ",0.078,0.922,0.0,-0.296,NEG
we put all our outdoor furniture in the pool for hurricanes,0.0,1.0,0.0,0.0,NEU
" this is the most comprehensive list I’ve seen; most of it won’t apply for you guys this time thank goodness but maybe there’s something you didn’t think of regarding wind or power.
and/or it would be good to save it for any future East Coast hits. 💜 also go get some sleep, girl!",0.0,0.773,0.227,0.9159,POS
Thank you for sharing. As a Colorado native that just moved here it’s so helpful. I will listen to your advice.,0.0,0.642,0.358,0.8367,POS
What temperature is suggested to drop fridge and freezer temps to so it will last longer,0.123,0.877,0.0,-0.2732,NEG
probably as low as your refrigerator or freezer will go. That’s what we’ve done.,0.139,0.861,0.0,-0.2732,NEG
Literally was doing a lot of this lol washing pet beds blankets filled bathtub with waiter for toilets etc!! Hahaa that’s awesome thank you so much!!!,0.0,0.666,0.334,0.9005,POS
"Thanks for all your work and professional insights. But I have to say, if my life is going to be upended by a hurricane, why does it have to be Hurricane Milton? It's the Bob Newhart of hurricanes. Keep up to good work, Denis Phillips",0.0,0.876,0.124,0.7003,POS
"Dennis, what do you recommend in terms of Little Debbie snacks? Personally, I like the Zebra Cakes.",0.0,0.737,0.263,0.6124,POS
"Strawberry Shortcakes, Oatmeal Cream Pies, Cosmic Brownies, Swiss Rolls and those pumpkin face ones that are in season right now are my go-tos!",0.0,1.0,0.0,0.0,NEU
this is the question that matters!,0.0,0.782,0.218,0.1007,POS
oatmeal cream pie and nutty buddy for the wins!,0.0,0.667,0.333,0.6114,POS
don’t forget Swiss cake rolls. Good compliment to the zebra cakes,0.119,0.503,0.377,0.6249,POS
 am team Oatmeal cakes.,0.0,1.0,0.0,0.0,NEU
nah... Got some good stuffed olives for bloody Mary's,0.227,0.547,0.227,0.0,NEU
"looks like you just won this thread!! 
Thanks for the laugh we could all use that right now.
Be safe",0.0,0.481,0.519,0.9449,POS
any Little Debbie snacks will be good in a storm!,0.0,0.715,0.285,0.4926,POS
"Bring everything inside that could be a projectile.
Fill up your cars with gas and extra gas cans as well for generators etc.
Gather all important documents and place is waterproof protectant and keep with you.
Have cash on hand.
Board up windows if possible.
Get sandbags in place (stack like bricks) and for extra protection stack on top of tarp blocking entry points but make sure you have an escape route if needed.
Have suitcases packed in case of evacuation.
Have medications on hand.
Charge everything you can as far as portable chargers/lanterns/ipad/phones etc.
Know where your hurricane supplies are and get them ready. (Hand crank radio, lanterns, candles, tarps, rope, first aid kit etc)
Unplug all outlets so you don’t fry your electronics from power surges.
Make sure breaker is off when running generator and it’s outside not in your garage and away from your house.
Have food/snacks/bottled water readily available (don’t forget the hand can opener)
Fill sinks and tubs with water for flushing.
Fill old water bottles with water and keep next to sink for hand washing.
Fill Tupperware with water and put in freezer it will help keep your food cold if an outage.
Video and document your property and belongings in case of loss.
Have leashes and crates ready for your pets including records.
Pack food and bowls for them as well. NEVER LEAVE THEM BEHIND.
Safest place is inner most room away from windows.
If you’re in a flood zone and didn’t evacuate stay high and have your kayaks and paddle boards accessible juuuuust in case.
You are allowed to be manic right now.
We’re supposed to take a direct hit to our area as a Cat 3 possibly worse. Who cares if you’re being extra prepared. You’ll thank yourself later.
Hide from wind, run from water. Help each other. We’re all in this together.
I hope this list helped in your preparedness.",0.036,0.787,0.176,0.9936,POS
thank you!,0.0,0.264,0.736,0.4199,POS
YES! especially the gas!,0.0,0.428,0.572,0.6145,POS
"Great advice, thank you. I'm going to save it for the snow storms in Buffalo, NY because it will definitely help. Stay safe",0.0,0.484,0.516,0.9524,POS
Solar powered landscape lights work great for indoors.,0.0,0.631,0.369,0.6249,POS
People always say they leave Illinois because they hate winter. I think I'd rather do winters than face all that you poor folks are. Stay safe,0.251,0.658,0.091,-0.6249,NEG
We just moved from the Midwest.,0.0,1.0,0.0,0.0,NEU
winter sounds good right now.,0.0,0.58,0.42,0.4404,POS
Neck fans work well too if there is a power outage. I have 3 and used them last time. It helped.,0.0,0.89,0.11,0.2732,POS
head lamps too if the power is out and extended time.,0.0,1.0,0.0,0.0,NEU
 thank you for the tip!!,0.0,0.565,0.435,0.4738,POS
This is great that you keep reposting this. People need to be on the offense. ,0.105,0.681,0.215,0.4767,POS
Wow that’s a lot of work. Should have started last week.,0.0,0.703,0.297,0.5859,POS
"I saved this even though we live in Oklahoma. With a few tweaks, it is good for tornado season too.",0.0,0.737,0.263,0.6908,POS
just did same for that very reason.,0.0,1.0,0.0,0.0,NEU
"Thanks Gail! I’m in a situation where everything is done for me! We’re all packed and waiting for the bus to take us to Winter Haven (a lovely town with lots of old trees!)
I hope you and Rus are headed for higher ground! Stay safe. Linda",0.0,0.75,0.25,0.9283,POS
I pray for my family & friends in the area! 🙏🙏💗 So much on their minds they don’t keep in touch as they should/could!! So no news is better than bad news!! 🗞️ Just be kind and be safe!!!,0.116,0.58,0.305,0.8682,POS
"Great but, in heavy flooding and standing water, flushing and drain usage, over works the sewer systems and lift stations. This can cause sewage to backup into homes from tubs, toilets. Washing clothes, taking showers too. Many do not realize this. Do these thing's sparingly, until water is down.",0.0,0.95,0.05,0.3716,POS
How strong will the storm be when it hits orlando Area,0.0,0.752,0.248,0.5106,POS
Had also considered putting valuable papers and photos in dishwasher or washing machine to protect from water damage,0.134,0.628,0.238,0.3612,POS
" that’s a myth, sewer water and drain lines can back up into your dishwasher ruining your documents. Best place is in a safe or in a waterproof container.",0.064,0.707,0.228,0.7269,POS
I always have looked to you in a storm! I’m not in the area but plenty friends and family are and I told them all to follow you years ago… thank you so much!!!,0.0,0.772,0.228,0.8614,POS
"I just highlighted and sent this to our son at Embry Riddle.
They are recommending to evacuate tomorrow after class.
He is taking his roommates to our house in Palm Coast.
Denis Phillips do you think this is the best decision set this time?",0.0,0.909,0.091,0.6369,POS
Embry Riddle on the east coast is recommending to evacuate? Yikes!,0.0,1.0,0.0,0.0,NEU
"Wow.. Great specifics! Denis, you should publish this in a short book or something. ",0.0,0.732,0.268,0.6588,POS
"Also, restart your phone so you have the latest software and you will avoid needing to use battery power to do it later.",0.091,0.909,0.0,-0.296,NEG
Thanks for taking the time to make all these forecast updates. We’re in IL and our daughter is at U-Tampa so this is very helpful,0.0,0.793,0.207,0.7178,POS
 let me know if we can help in any way.,0.0,0.769,0.231,0.4019,POS
New ports richey area— how is the gas situation? On shift at the hospital and hoping to get some tonight,0.0,0.872,0.128,0.4215,POS
