Comments,NEG,NEU,POS,Compound,Sentiment
Is it still only 25 miles across or has it grown larger,0.0,1.0,0.0,0.0,NEU
 yes,0.0,0.0,1.0,0.4019,POS
I would like to know as well how wide is the eye and the storm is,0.0,0.739,0.261,0.5574,POS
 i saw 30 miles now,0.0,1.0,0.0,0.0,NEU
Way Larger!!,0.0,1.0,0.0,0.0,NEU
prayers,0.0,1.0,0.0,0.0,NEU
 I heard it is 300 miles long and 300 miles high,0.0,1.0,0.0,0.0,NEU
the eye is 8miles wide,0.0,1.0,0.0,0.0,NEU
this is the 8mill mile wide storm we’ve watched in movies. Didn’t you learn yet?,0.0,1.0,0.0,0.0,NEU
Does this mean you’ve activated rule 7?!?,0.0,1.0,0.0,0.0,NEU
no freaking out allowed. Too much to get done,0.417,0.583,0.0,-0.6124,NEG
He hasn't mentioned rule #7 in a while if you go back and read his updates on this storm. Usually he ends with rule #7. Since this has been tracked it hasn't shown up in updates like it usually does. I think that right there says it all. I noticed that early on in forecasting for this and Helene,0.0,0.957,0.043,0.3612,POS
what is rule #7? I don't live in Florida but my son lives in St Pete..,0.0,1.0,0.0,0.0,NEU
i don't believe anyone is thinking much less saying rule 7.,0.0,1.0,0.0,0.0,NEU
Rule 7 was redacted 2 days ago.,0.0,1.0,0.0,0.0,NEU
can’t freak out until all your preps are done. Get to work,0.209,0.791,0.0,-0.4404,NEG
" Freak out later, after the storm's gone by.",0.293,0.707,0.0,-0.4404,NEG
 i'm struggling to recall a situation when the best of course of action was PANIC! 😆 i'm pretty sure that's low on the list of options.,0.242,0.487,0.271,0.2638,POS
my bp needs a release. Cleaning helps me self soothe so I will be up tonight working on indoor prep so tomorrow is hopefully a calmer day.,0.0,0.654,0.346,0.8612,POS
We could really use some Sahara dust,0.0,1.0,0.0,0.0,NEU
That’s what I was saying!! I wish we could fly some planes over it and drop the dust and then it would dissipate.,0.086,0.779,0.135,0.2924,POS
If we take our sand bags and open them up to throw into the air will that help????????,0.0,1.0,0.0,0.0,NEU
for real,0.0,1.0,0.0,0.0,NEU
This is the first time in a long time that I am very very worried and scared. That I truly feel like life is going to change.,0.189,0.638,0.172,-0.1368,NEG
"Same, this one makes me the most nervous. I'm no longer living in the area, but the area has my heart and a lot of family/friends I love the most. We're praying for everyone in the area. Hugs and hang in there!!",0.065,0.663,0.272,0.9316,POS
SAME! Never have I ever felt this way about a storm in 40 years. I think we all are traumatized from watching what happened with Helene as well. just 11 days ago. Then thinking about the aftermath. Awful.,0.149,0.798,0.052,-0.5983,NEG
"My Dr moved my Wed appt up to today. As I was going there and back, I couldn't help looking around wondering what would still be standing. I'm in the Plant City area. Lots of potential for trailers and things to be demolished. Our house was built in 2010 and we have a generator and storm rated impact windows.",0.039,0.961,0.0,-0.3089,NEG
same. I have lived in FL my whole life.,0.0,1.0,0.0,0.0,NEU
Keep safe guys and pray that the Almighty God protects you.. End times?,0.0,0.484,0.516,0.8225,POS
it already did from Helene and it's just going to get even more unrecognizable.,0.0,1.0,0.0,0.0,NEU
 i am right there with you Rachael 💔I've been here since '97 and have def been complacent in all these years of lil or no activity. Staying & praying ,0.117,0.8,0.083,0.0,NEU
"yes this hurricane is going to change the areas it hits.
You might want to consider going north for the week and take your pets.",0.0,0.852,0.148,0.4588,POS
same as as a long term Floridian I’m worried.,0.239,0.761,0.0,-0.296,NEG
Many of ours already has after Helene,0.0,1.0,0.0,0.0,NEU
"this is insane
",0.574,0.426,0.0,-0.4019,NEG
Wow,0.0,0.0,1.0,0.5859,POS
Come on wind sheer....is HARP testing the 2025 version?,0.0,1.0,0.0,0.0,NEU
Man made I 1000% believe.,0.0,1.0,0.0,0.0,NEU
 I have been thinking this same thing but so many people are blind to what kind of technology we have and how far advanced it is. Flight patterns already have shown they had a cloud seed plane in the path of Helene,0.081,0.863,0.057,-0.2617,NEG
