Comments,NEG,NEU,POS,Compound,Sentiment
Will there be another DPL?,0.0,1.0,0.0,0.0,NEU
 No. I'm on tv continuously,0.355,0.645,0.0,-0.296,NEG
so do you have an idea where it will hit land at? Or anyone??? I'm in Tampa and getting pretty nervous ....,0.08,0.762,0.158,0.4696,POS
what’s dpl?,0.0,1.0,0.0,0.0,NEU
he's on TV,0.0,1.0,0.0,0.0,NEU
Denis Phillips I hope you have a team helping you post and you are getting rest and are safe too. Feels like you have been posting nonstop for 3 days. We appreciate you.,0.0,0.654,0.346,0.9042,POS
but I’m sure also this is his passion. That’s why we all trust him. It’s his moment.,0.0,0.551,0.449,0.9081,POS
"i was thinking the same! I know he runs on little sleep and lots of Diet Dr Pepper but in reality, it seems like NO sleep",0.142,0.747,0.11,-0.2362,NEG
"Thank you, Denis. We evacuated to Lake City to a hotel. Lots of RV's parked all over the place in parking lots (Walmart, Lowes, the local mall etc... I organized a game night downstairs in the lobby at 8pm. I brought Cards Against Humanity (family edition), scrabble, Trouble, Jenga, and Rummicube! Some people brought puzzles. We are from Safety Harbor in a 55+ Mobile Home Community and evacuated on Tuesday at 7am. Traffic was ok until Gainesville, a couple accidents and construction along the way. We took our time and have followed Rule #7 pretty well. little worried about my 2children and 3grandchildren. One evacuated, and the other decided to ride out the storm. 😁🥹. She watches you faithfully and has a plan in the event of...Thank you and the ABC staff for your excellent reporting and support of our community in Tampa Bay. We may not have a home when we return, but we'll figure it out. Still Alive!!!! Stay safe everyone!",0.029,0.845,0.125,0.9204,POS
What is rule#7?,0.0,1.0,0.0,0.0,NEU
"I’m in Tampa area and power has been out for a few hours already.
PLEASE BE SAFE FRIENDS! Tampa/Pinellas - STAY STRONG.",0.0,0.519,0.481,0.9415,POS
Ybor área- still have power,0.0,1.0,0.0,0.0,NEU
I’m in Tampa also but power still on. I’m in temple terrace though,0.0,1.0,0.0,0.0,NEU
my son is in Bradenton. I’m afraid,0.0,1.0,0.0,0.0,NEU
