Comments,NEG,NEU,POS,Compound,Sentiment
"That was scary warning when every electronic device went off in the house. We are in the bathroom and my 4yo keeps screaming get away from the windows kitty, there's a potato coming",0.22,0.78,0.0,-0.802,NEG
I just love how young children interpret what they hear adults say... A potato is coming 🤣. Prayers for your safety ,0.0,0.708,0.292,0.7906,POS
stay safe,0.0,0.256,0.744,0.4404,POS
right! I thought I was the only one,0.0,1.0,0.0,0.0,NEU
What is the Radio Station to tune to?,0.0,1.0,0.0,0.0,NEU
104.7 which is Q105 is getting info out as well,0.0,0.811,0.189,0.2732,POS
"looks pretty rough close by
",0.0,0.556,0.444,0.4939,POS
Yes!,0.0,0.0,1.0,0.4574,POS
 102.5 THE BONE or listen live at,0.0,1.0,0.0,0.0,NEU
When is the next track????,0.0,1.0,0.0,0.0,NEU
I think its at 5,0.0,1.0,0.0,0.0,NEU
"We need Denis Phillips, we need Denis Phillips rule #7 isn't working 😫 What time will you be on to do a live",0.0,1.0,0.0,0.0,NEU
The 1 o’clock advisory has the hurricane tracking north should it be tracking north north east now?,0.0,1.0,0.0,0.0,NEU
"Fox weather said it may come to Tampa. We're not out of the woods! It's wobbling, a lot.",0.0,1.0,0.0,0.0,NEU
It needs to stop it right now!,0.293,0.707,0.0,-0.3595,NEG
"The major advisories come out of every six hours, 11 AM Eastern 5 PM Eastern 11 PM Eastern",0.0,1.0,0.0,0.0,NEU
When is the next update?,0.0,1.0,0.0,0.0,NEU
 a good reason to have gone back to Lake Wales!,0.0,0.715,0.285,0.4926,POS
you mean not to go back ,0.0,1.0,0.0,0.0,NEU
Aaaand it begins. ,0.0,1.0,0.0,0.0,NEU
"Anyone who has an iPhone 14 or newer - if you haven’t already, upgrade your phone to iOS 18 so that you can connect to a satellite in case you have no WiFi or cell signal. You can still send text messages that way",0.051,0.949,0.0,-0.296,NEG
Why don't more people in Florida have hurricane proof houses?,0.0,1.0,0.0,0.0,NEU
many regulations for building codes for hurricanes/tornadoes weren’t actually put in place until after 2004 (or so I’ve been told). A lot of homes in Florida are built before then or manufactured/mobile homes.,0.0,1.0,0.0,0.0,NEU
my brother has one but not sure if it was finished before or after 2004. He was building it a long time due to costs.,0.096,0.904,0.0,-0.3491,NEG
 not everyone has the means ($) for afford concrete homes neither.,0.0,1.0,0.0,0.0,NEU
You should be on TV all day today....we need your knowledge!,0.0,1.0,0.0,0.0,NEU
Is this a threat to Kissimmee possibly?,0.405,0.595,0.0,-0.5267,NEG
Yes!,0.0,0.0,1.0,0.4574,POS
 thank you,0.0,0.286,0.714,0.3612,POS
I literally can’t process all this,0.0,1.0,0.0,0.0,NEU
" i love that ..thankyou, because He is the one that we need to be looking to...",0.0,0.769,0.231,0.6369,POS
"All the fancy graphs, proof not needed, course of storm we need to know!! Pinellas Pasco",0.0,1.0,0.0,0.0,NEU
I don’t see it on the app unless I have the wrong app,0.237,0.763,0.0,-0.4767,NEG
it came to my phone,0.0,1.0,0.0,0.0,NEU
" hmm
",0.0,1.0,0.0,0.0,NEU
same,0.0,1.0,0.0,0.0,NEU
please be safe!,0.0,0.154,0.846,0.6696,POS
Prayers for all ,0.0,1.0,0.0,0.0,NEU
follow this meteorologist,0.0,1.0,0.0,0.0,NEU
 stay safe 💕 keep us posted ok xox,0.0,0.495,0.505,0.6249,POS
"follow here for updates from Denis, he’s our go to!",0.0,1.0,0.0,0.0,NEU
