Comments,NEG,NEU,POS,Compound,Sentiment
"Thank you from the bottom of my heart Denis!
I greatly appreciate you always being there for us
God bless us all!!!",0.0,0.595,0.405,0.89,POS
"Is anyone else freaking out because everything with this one is still so uncertain?!? I feel like all the others in the past couple years, there was so much more pinpointing, this one is so uncertain!!",0.224,0.712,0.063,-0.7909,NEG
"The biggest problem the weather people are struggling with is that there has never been a hurricane tracked with technology that originated where this one did. Please, correct me if I'm wrong......there was a direct hit to Tampa in 1921, but we still don't know if it came in this way, starting IN the Gulf of Mexico. Everything Tampa has lucked out on in the past has originated in the Atlantic and not cleared the land below us, like Cuba, Puerto Rico, Caribbean Islands.",0.058,0.845,0.097,0.6763,POS
"yes, I know I am. And usually when you're in the cone in the beginning it moves, I always used to say I like being in the cone in the beginning because it always changes.This one hasn't.",0.0,0.856,0.144,0.6369,POS
"In 2004, Charlie was headed right for St. Pete/Pinellas then made a last minute turn south and made landfall at Anna Maria I think. You just never know. Keep as positive as you can.",0.0,0.896,0.104,0.5574,POS
this is very normal but regardless you need to be completely prepared.,0.0,0.798,0.202,0.4194,POS
" I just found Denis Phillips after my daughter started college in FL, but I believe his catch phrase is ""Don't Freak Out"" ",0.0,0.859,0.141,0.4782,POS
Thank you for updating. Team no sleep over here. I’ve been refreshing your page for an hour,0.112,0.761,0.127,0.0772,POS
"same here, team no sleep for the past 2 nights. But I'm flying out to KY today so hopefully I'll get a little rest. But I know I'll still be waking up for denis' updates. I'll still be worried",0.104,0.783,0.112,0.3263,POS
"same, team no sleep here in Palm Harbor/ Oldsmar border. Multiple cats and won't leave them alone. Not sure they would travel well.",0.153,0.663,0.184,-0.0449,NEU
Also a member of Team No Sleep.,0.306,0.694,0.0,-0.296,NEG
team no sleep too.,0.423,0.577,0.0,-0.296,NEG
"y'all can get some sleep in-between updates. They release new updates at 5am, 11am, 5pm, and 11pm. So try to get shut eye in between those times cause We'd and Thurs you're gonna need it💜",0.0,1.0,0.0,0.0,NEU
Same,0.0,1.0,0.0,0.0,NEU
 same here - we are definitely looking at some sleepless nights,0.0,0.769,0.231,0.4019,POS
i couldn’t sleep all night,0.0,1.0,0.0,0.0,NEU
Thank you so much for you diligence to keeping us updated. I woke up at 4:45am on the dot (no alarm) for this. My body just knew it was time. Sadly I (like everyone else) was hoping for a clearer picture. This not knowing is so so hard.,0.098,0.799,0.103,0.0736,POS
"Everyone try to keep a cool head about this. I know it’s easy to freak out, but they don’t know for certain where it’s going to hit. I remember when the storm was supposed to directly impact Tampa people left and went right into where the storm ended up being. Please don’t let fear run you and use common sense and don’t stir up fear and panic in other people .. I would never tell someone what to do in this situation. We all have to make choices for ourselves and our families. Everyone asking specific to their section of the state he doesn’t know he can’t tell you. This is why I try to stay out of the comments because too many people stir up fear in other people and that leads to panic. Florida Strong ",0.15,0.764,0.086,-0.9201,NEG
yes! Charley did that for us.,0.0,0.626,0.374,0.4574,POS
"I know you must be exhausted! Thank you so much. In Sarasota, and more freaked out about this one than any before. Watching it, through you very closely.",0.166,0.755,0.079,-0.4186,NEG
my 79 year old Dad is in Englewood & refused to go to West Palm Beach with my daughter !! I am petrified!!!!,0.144,0.856,0.0,-0.5216,NEG
me too,0.0,1.0,0.0,0.0,NEU
5am stalking complete. I was here for Irma and evacuated... this tune around I'm further away from the water and in a much newer house. I so appreciate your updates,0.0,0.882,0.118,0.541,POS
can I ask how far from the water? I’m in st Pete in historic Kenwood (50ft elevation roughly) not sure if I leave or not,0.081,0.871,0.048,-0.2057,NEG
like someone else said. It’s stalking like an old toxic relationship gone bad. Refresh and refresh Denis Phillips page over and over,0.127,0.691,0.182,0.128,POS
