Comments,NEG,NEU,POS,Compound,Sentiment
"Is the App ABC action news
Or ABC Action News Tampa
I am in NY and just started following you. Young Adult son lives in Orlando area this is our first hurricane season.
Thank you",0.0,0.93,0.07,0.3612,POS
Two separate tornados. One south moving north and 2nd one is east moving northeast.,0.0,1.0,0.0,0.0,NEU
"Denis, many of are on radio so try talk with more description so we can understand without visuals.",0.0,1.0,0.0,0.0,NEU
My heart goes out to Floridians evacuating their homes! Imagine 2.2 million Gazans having to constantly evacuate for a year from 1 spot to another while being bombarded by US tax subsidized 2000lb bombs marked by our corrupt AIPAC controlled congressmen instead of allocating these Billions to heal hurrivane victims! INSANE! You have the power to call those poloticians in squandering your taxes on a children Genocide!,0.1,0.9,0.0,-0.7846,NEG
praying!!!,0.0,0.0,1.0,0.5229,POS
" thank you, Katie
I’ve been called in to work a shelter in LP.
Cole is called in to work the hospital
No one will be here with all my fur babies ",0.067,0.856,0.076,0.0772,POS
 we are in the closet hunkered down,0.0,1.0,0.0,0.0,NEU
Incredible live Youtube stream tracking all the tornados,0.0,1.0,0.0,0.0,NEU
on Youtube,0.0,1.0,0.0,0.0,NEU
hello!,0.0,1.0,0.0,0.0,NEU
"be careful, guys!!!! Love you!!!!!!",0.0,0.301,0.699,0.7887,POS
"you too, we love you also",0.0,0.543,0.457,0.6369,POS
love you too!!!,0.0,0.283,0.717,0.7249,POS
