Comments,NEG,NEU,POS,Compound,Sentiment
I saw they’re starting to expect it to make landfall as a Cat 5…track update?? This is terrifying.,0.213,0.787,0.0,-0.6199,NEG
Thank yall. You helped calm some anxiety. Praying for all of your safety as well as ours.,0.068,0.442,0.49,0.8591,POS
where did you see that? I’ve only been seeing it making landfall as a cat3 maybe 4,0.0,1.0,0.0,0.0,NEU
I saw the same thing. Prayers for us all! Stay safe!,0.0,0.721,0.279,0.5399,POS
no one (reliable) has said that...,0.306,0.694,0.0,-0.296,NEG
"it's a 5 now, but expected to be a three at landfall at this point.",0.0,1.0,0.0,0.0,NEU
I didn't hear that.,0.0,1.0,0.0,0.0,NEU
try to keep calm because it doesn't help. It's supposed to land as a 3.,0.136,0.725,0.139,0.0108,NEU
Remember around last year we had people all over social calling for a devastating Cat 6 !!Hurricane??,0.273,0.727,0.0,-0.7387,NEG
Is what Denis says,0.0,1.0,0.0,0.0,NEU
no… that’s not the case if you are watching… CAT 3 when hits landfall… is what I see,0.0,1.0,0.0,0.0,NEU
Praise the Lord we know the One who controls the storms,0.0,0.735,0.265,0.5574,POS
 Amen my heart trust in the Lord. He is bigger than the storm.,0.0,0.784,0.216,0.5106,POS
the one needs to knock it off.,0.0,1.0,0.0,0.0,NEU
Amen,0.0,1.0,0.0,0.0,NEU
Amen,0.0,1.0,0.0,0.0,NEU
the government? ,0.0,1.0,0.0,0.0,NEU
 Amen! We know that God can speak this storm to calm.,0.0,0.657,0.343,0.5707,POS
"Let this comfort us: ""And the LORD, He is the One who goes before you. He will be with you, He will not leave you nor forsake you; do not fear nor be dismayed.” Deut. 31:8",0.0,0.84,0.16,0.6458,POS
We (Hillsborough) are smack dab in the center of that!,0.0,1.0,0.0,0.0,NEU
yes. This is my house,0.0,0.597,0.403,0.4019,POS
So youre alrwady evacuted then?,0.0,1.0,0.0,0.0,NEU
"please leave if you can
",0.185,0.462,0.354,0.2732,POS
How is the track looking?? The same?,0.0,1.0,0.0,0.0,NEU
 200 plus mph devestation,0.0,1.0,0.0,0.0,NEU
Praying for everyone and all the animals,0.0,0.706,0.294,0.3612,POS
poor animals,0.756,0.244,0.0,-0.4767,NEG
What happened about it? Turning when the dry air hits it. That's what they have been talking about for days,0.0,1.0,0.0,0.0,NEU
 it’s not going to turn! It’s possibly going to weaken from a DIRE cat 5 to a MAJOR cat 3. Come on- think safety.,0.247,0.652,0.101,-0.6155,NEG
905 MB and 180MPH this is out of this world ,0.0,1.0,0.0,0.0,NEU
 Irma was 190 when she hit land !! This wind is all way before landfall. Which is a blessing,0.0,0.818,0.182,0.5837,POS
It's down to 160 MPH and may be a cat 3-4 when it hits,0.0,1.0,0.0,0.0,NEU
" wow, it was literally 911 MB not long ago",0.0,0.678,0.322,0.5859,POS
...and we'll be fine.,0.0,0.625,0.375,0.2023,POS
unreal,0.0,1.0,0.0,0.0,NEU
This storm is fascinating! At 2am Tuesday morning according to the most recent updates on The Weather Channel app. Milton will have 185MPH winds. To put this in perspective Hurricane categories increase 26 mph. So Category 4 is 130 to 156mph winds. A category 5 is 157+. If you add 26mph it would take it to 183mph winds. So at 2am if there were such a thing as a Category 6 Hurricane at 184 to 209mph winds Milton would be it and I've never seen such a thing! Incredible! Be safe everyone! ,0.0,0.893,0.107,0.871,POS
faster the storm upgrades the quicker the eye wall has to re build... this is what we are hoping for.. how fast it upgraded plus the eye wall rebuild plus the wind shear equals the decrease in the upgrade before hitting land.. ALL prayers and protection for all of us,0.0,0.946,0.054,0.4215,POS
"my home was literally blown away in hurricane Andrew we were in the eye of the storm of course I evacuated that we assume was a category six if not higher, it was a horrific storm that I will never forget",0.107,0.852,0.041,-0.5767,NEG
you think plant city is gonna be ok? 😂 that’s where I am.,0.0,0.82,0.18,0.296,POS
it's already at 180mph winds and getting stronger.,0.0,0.729,0.271,0.3818,POS
"you are definitely right
",0.0,0.526,0.474,0.4019,POS
My elderly parents are in Pasco County. And I’m in Texas. What’s the outlook for Pasco County?,0.0,1.0,0.0,0.0,NEU
"Pasco county has certain zones near the water especially that are mandatory evacuation points. For many, they cannot leave the area due to different reasons. Pasco county has shelters opening for just that reason. Please take a look for locations nearest them and if they feel comfortable to do so, find their way there. They are fully staffed and safe. A few of them allow for animals. Hope that helps.",0.0,0.738,0.262,0.9515,POS
not good at all. We are in Palm Harbor and this is extremely frightening. We are evacuating tomorrow morning.,0.258,0.742,0.0,-0.7095,NEG
"Is New Port Richey, Pasco county being evaluated???
My sister and her husband and son recently moved their from Colorado. Please tell me they will be safe..",0.0,0.902,0.098,0.4291,POS
"Advise them to evacuate, sooner than later. ",0.0,1.0,0.0,0.0,NEU
they should leave today,0.286,0.714,0.0,-0.0516,NEG
"Mandatory evacuations zones A-C and all mobile homes. Remind them it's not just the storm they need to get through, it's the aftermath, too. Lack of electricity, running water, etc.",0.073,0.886,0.041,-0.25,NEG
are they in an evacuation zone? When it rains does their property flood?,0.0,1.0,0.0,0.0,NEU
my sister is too..,0.0,1.0,0.0,0.0,NEU
Should I leave if there’s a canal in my backyard connected to the bay?,0.098,0.902,0.0,-0.0516,NEG
"most assuredly. With a 10-15 foot storm surge, your little canal would more than overflow.",0.0,0.818,0.182,0.4391,POS
yes. Do it!,0.0,0.401,0.599,0.4574,POS
We appreciate you Denis Phillips I don’t think we tell you that enough. Thanks for keeping us informed. Stay safe,0.0,0.653,0.347,0.8176,POS
I heard MCO stopping flights Tuesday at 8am. Does anyone have inside scoop? Thank you!,0.094,0.647,0.258,0.4199,POS
"TPA is Tues
MCO is Wed",0.0,1.0,0.0,0.0,NEU
Tampa is closing tomorrow at 9:00 am. Orlando is closing Wednesday morning,0.0,1.0,0.0,0.0,NEU
"Wednesday morning at some point
",0.0,1.0,0.0,0.0,NEU
 Last I heard Wednesday morning,0.0,1.0,0.0,0.0,NEU
"following. Where did you get this information
",0.0,1.0,0.0,0.0,NEU
MCO is but Wednesday morning not Tuesday,0.0,1.0,0.0,0.0,NEU
"we're in st pete zone e, is this safe enough???????",0.0,0.675,0.325,0.6525,POS
 for me it would depend on the materials and age of the house. We decided to evacuate and we’re not in an evacuation zone because our house is a 1935 wood frame home with an old roof and large oak trees above us.,0.0,1.0,0.0,0.0,NEU
"a, b, and c are mandatory evacuation zones in Pinellas",0.0,0.86,0.14,0.0772,POS
"if you find an answer about st pete, lmk!",0.0,1.0,0.0,0.0,NEU
nowhere. Please evacuate,0.495,0.505,0.0,-0.2411,NEG
"I’m gonna throw up, this is so heartbreaking",0.356,0.644,0.0,-0.5949,NEG
"I don’t even know what to say .. I’m in the Daytona area. I’m so sorry Denis Phillips. I will pray for you and your family and all those , in it’s path . 40 years in FL many storms and this one .. well I have no more words",0.08,0.831,0.089,0.1176,POS
we are in New Smyrna Beach,0.0,1.0,0.0,0.0,NEU
Where is it going though??,0.0,1.0,0.0,0.0,NEU
 my guess is he is trying to find the words...,0.0,1.0,0.0,0.0,NEU
Tampa as of right now,0.0,1.0,0.0,0.0,NEU
"exactly and the images have the little
Hurricane logo right where landfall is not giving an idea. “The Bay Area” isn’t really helpful. Manatee? Pinellas? Pasco? Sarasota? All makes a big difference to a lot of people",0.052,0.844,0.104,0.4619,POS
check the weather channel app. It won't let you down.,0.0,1.0,0.0,0.0,NEU
What time is it gonna start? Should my people be here Tuesday night or Wednesday morning,0.0,1.0,0.0,0.0,NEU
 is say tuesday night to be safe. it’s supposed to come sometime between tuesday night and wednesday morning according to the path updates,0.0,0.884,0.116,0.4404,POS
"The blue areas would be the safest to evacuate to, right? I’m in Sarasota, I’m thinking about going way southwest",0.0,0.876,0.124,0.4019,POS
watches are safe than warnings.,0.272,0.37,0.358,0.1779,POS
" yes, I would go SW or SE",0.0,0.649,0.351,0.4019,POS
yellow areas,0.0,1.0,0.0,0.0,NEU
"it is, but it can shift to those directions too",0.0,1.0,0.0,0.0,NEU
I think the yellow areas would be safest. Watch comes before a warning.,0.17,0.638,0.191,0.0772,POS
yes blue they are only attacking red areas so people can't vote,0.191,0.637,0.172,-0.0772,NEG
Do we need to leave the state of Florida?,0.13,0.87,0.0,-0.0516,NEG
 I ask myself that every day.,0.0,1.0,0.0,0.0,NEU
Yes. Permanently.,0.0,0.27,0.73,0.4019,POS
"Is anywhere in florida safe?
",0.0,0.58,0.42,0.4404,POS
"panhandle, oddly enough
",0.0,1.0,0.0,0.0,NEU
SE Florida,0.0,1.0,0.0,0.0,NEU
get east of 75.,0.0,1.0,0.0,0.0,NEU
"Pensacola, Destin, PCB
",0.0,1.0,0.0,0.0,NEU
Is there another one out there spinning that’s going to hit landing around the 16th of this month?,0.0,1.0,0.0,0.0,NEU
Wife and kids made it safely up north I’m staying with the dogs!,0.0,0.775,0.225,0.5411,POS
 Praying for you and your dogs. You guys are close to the beach? You could go with?,0.0,0.848,0.152,0.4329,POS
take the dogs and get a hotel . Storm surges unless you have at least 15 ft above the ground to climb too. Foe three days or more . Ugh be safe . Time is running out the traffic will be horrible and they might run out of gas at stations… not scare you but not worth your life .,0.135,0.801,0.064,-0.5187,NEG
My place is on walsingham off seminole in Largo. It's a second home. I'm not there. My heart goes out to all of you who live there year round. Do you think winds will destroy that far out? Nail biter for sure. Be safe,0.072,0.821,0.107,0.1779,POS
we have a place down from 66th and Bryan Dairy. We left for Ohio today. Praying and hoping for the best for everyone.,0.0,0.667,0.333,0.8591,POS
oh wow! Thank you Anne! Are you staying? So worried for everyone. Material things can be replaced. Praying!!! I'll message you with address in case you get back after the storm.,0.063,0.684,0.253,0.8164,POS
 But it's supposed to hit wind shear before it hits land. So they're still saying cat3. But ... You know how these things go,0.0,1.0,0.0,0.0,NEU
"I live on Tallevast road just east of 301 in zone d, how far will a storm surge go?? We are 4.5 miles from the bay",0.0,1.0,0.0,0.0,NEU
I’d bolt.,0.0,1.0,0.0,0.0,NEU
I saw the NHC increased the storm surge to 10-15ft for our area.,0.0,0.84,0.16,0.2732,POS
they did! Not 8-12 as denis states.,0.0,1.0,0.0,0.0,NEU
"“our area?”
",0.0,1.0,0.0,0.0,NEU
Wait. 36 hours is 5am Wednesday. I thought this was a Wednesday night deal. Now it's back to Wednesday morning??,0.0,1.0,0.0,0.0,NEU
I was thinking same thing. I can only wish for that to be true. I hate night time hurricanes,0.167,0.586,0.248,0.2023,POS
I heard 2AM Thursday morning....who knows?,0.0,1.0,0.0,0.0,NEU
"Would it be better to go inland to Kissimmee or east coast Port St Lucie?
",0.0,0.828,0.172,0.4404,POS
How can I find out if tarpon springs is under mandatory evacuation?,0.0,0.885,0.115,0.0772,POS
Is Jacksonville safe?,0.0,0.408,0.592,0.4404,POS
It depends upon how much strength the hurricane loses while it travels across Florida. There are some projections it will stay a Category 1 hurricane all the way across Florida.,0.073,0.825,0.102,0.2263,POS
wondering the same thing?,0.0,1.0,0.0,0.0,NEU
"it is always possible it could turn up the east coast after crossing. Be prepared.
Be safe.",0.0,0.758,0.242,0.5859,POS
" head towards the airport NOT DOWNTOWN, and NOT NEAR THE RIVER",0.0,1.0,0.0,0.0,NEU
"When is it time for Rule #7? Or will that never happen?
",0.0,1.0,0.0,0.0,NEU
"Dennis is already silently freaking out so have at it.
",0.237,0.763,0.0,-0.4215,NEG
I think Collier is Tropical Storm Watch,0.0,1.0,0.0,0.0,NEU
We are suppose to go to Marco island for a long weekend. Should we reschedule?,0.0,1.0,0.0,0.0,NEU
"definitely
",0.0,0.0,1.0,0.4019,POS
 stop trolling,0.688,0.312,0.0,-0.296,NEG
"Track move further North or South?
",0.0,1.0,0.0,0.0,NEU
dang it Jimmy just keep looking at the updates! Be safe brother!,0.0,0.759,0.241,0.5399,POS
"36 he from now ?
The Surge ?",0.0,1.0,0.0,0.0,NEU
Denis Phillips should we expect surge even in non-evacuation zones? We are in Carrollwood and not a flood or evacuation zone but worried about the surge.,0.104,0.896,0.0,-0.4215,NEG
"you will get smaller surges; there might even be some flooding. Remember, the greatest damage is from water, not winds.",0.126,0.709,0.165,0.25,POS
When are you doing your next Live update?,0.0,1.0,0.0,0.0,NEU
"I have never been able to do this due to the location I lived at, but I always thought (as crazy as this sounds) that I would open my home to a stranger if there was no place to go. Whenever I booked a hotel room for evacuation, it had 2 beds and I would tell my neighbors if anyone changes their minds last minute about evacuating and needs a bed, it's yours. And a neighbor did use the extra bed. There were 3 cats, a big dog and 3 adults in that room for 3 weeks (Ian) and we are all still friends. Anyway, just a thought if you have an extra bed/couch.... that's how the world is supposed to work. Prayers up for FL.",0.05,0.914,0.035,-0.1901,NEG
"I have 2 ucf kids here, my ucf kids and possibly expecting 2 more tomorrow. I’m in Daytona so a better option than their apartments",0.0,0.842,0.158,0.5777,POS
"I got a couple extra beds and bedrooms in winter haven here reserved for a couple friends closer to the coast.
If I stay I may ask if I can help others stay a night",0.0,0.818,0.182,0.7003,POS
you are a good human being,0.0,0.58,0.42,0.4404,POS
I’ve been begging some high school friends (Largo class of 1966) to come stay with us but they said Kentucky was too far. They may all take me up on it during the clean up! Lol,0.0,0.775,0.225,0.8622,POS
 I wish the world was was like this.,0.0,0.49,0.51,0.6369,POS
I LOVE this post,0.0,0.288,0.712,0.7125,POS
so kind,0.0,0.213,0.787,0.5709,POS
We are under a warning in Orlando.,0.324,0.676,0.0,-0.34,NEG
I'm in tampa,0.0,1.0,0.0,0.0,NEU
go inland if you can. I think Tampa will get the brunt of it. It's not worth staying.,0.094,0.906,0.0,-0.1695,NEG
Denis Phillips what about the cold front you mentioned in you LIVE FB post. Is this still a consideration?,0.0,1.0,0.0,0.0,NEU
no,1.0,0.0,0.0,-0.296,NEG
Is carrollwood ok to stay?,0.0,0.645,0.355,0.296,POS
" I'm in Boston for work & my daughter is at our apartment in Carrollwood refusing to leave the animals, so I really truly hope so.",0.131,0.637,0.232,0.6141,POS
"Milton, we’re sorry for picking on you for your name in school. Please forgive us and go away.",0.063,0.725,0.213,0.4767,POS
" I was thinking the same thing! Historic hurricane, the likes of which we haven’t seen in over a hundred years, that will live in infamy, with a name like “Milton”, we can’t catch a break!",0.0,0.831,0.169,0.7081,POS
I Don't know why but I keep calling it Uncle Milton hoping he will be compassionate and move away from us,0.0,0.68,0.32,0.8402,POS
"See this is what I don’t understand. Denis and Mike are saying hurricane force winds into Polk County. We live in North Lakeland, so not far from the county line.
The Weather Channel is saying our max winds are 45-55mph.
Which is it? Hurricane force or tropical storm force?",0.0,1.0,0.0,0.0,NEU
"I heard a projection that the hurricane may sustain itself as a Cat 1 all the way across Florida before it heads out to the Atlantic. I worry it will gather steam and head up my way - SC. When Hugo struck us in '89, it came in through Charleston as a Cat 4, straight up the 120 miles to Columbia. By the time it got here, there were gusts of 70 mph in West Columbia, and even higher in east Columbia, where I live. It was a scary 12 hours.",0.092,0.886,0.022,-0.7351,NEG
Weather Channel is for entertainment and viewers so they can sell advertisements. They lose their credibility all the time. Denis Phillips and FOX 13's Paul Dellegatto are the 2 best sources from TV and Mike's Weather Page online. TWC is a joke.,0.056,0.752,0.192,0.7579,POS
Is Fort Myers going to be safer than Tampa?,0.0,0.741,0.259,0.4215,POS
earlier today weather guys said the wind sheer could push this south. Inland to avoid surge is the main thing.,0.104,0.896,0.0,-0.296,NEG
