Comments,NEG,NEU,POS,Compound,Sentiment
"Unreal...but the forecast isn't changing. Running it into 40 knot shear will definitely weaken the storm, but there's no way around it...this will have devastating impacts where landfall occurs. Small storm. Stronger and weaker faster. Smaller area of damage.",0.335,0.571,0.094,-0.9387,NEG
Denis Phillips Is it still hitting Sarasota? We evacuated this morning and are almost in Alabama! Thanks for keeping such a good eye on this!,0.0,0.782,0.218,0.7286,POS
Apparently we have skipped the Ark this year. Proceeding directly to Rule #7 for sure.,0.0,0.859,0.141,0.3182,POS
" it isn't really going fast. You said with one storm that when it increases speed, it stays on the same path, doesn't change direction. It's that what we're waiting for - increasing speed to identify diection?",0.0,1.0,0.0,0.0,NEU
this is the most insane rapid build up I've ever seen in my life. As a native and a palm harbor resident. I've never been more nervous of a storm in my life.,0.091,0.848,0.061,-0.2411,NEG
we trust your insights. They are probably not downgrading the storm for shear because they want everyone to take the storm seriously. And it’s working….,0.06,0.777,0.163,0.4404,POS
 what about its speed? Is it a fast moving storm? How long should we anticipate the impact lasting for once it’s here?,0.0,1.0,0.0,0.0,NEU
"Denis Phillips, at this point, where do you predict that the eye wall of hurricane Milton will hit ???",0.0,1.0,0.0,0.0,NEU
thx suspenders... side note (whispering to Uncle Milton... couldn't hurt) ,0.0,0.783,0.217,0.3612,POS
 at this point where is land fall how close to Tampa. At this point. I now still have changes coming.,0.0,1.0,0.0,0.0,NEU
 davenport area? Any thoughts on impact there?,0.0,1.0,0.0,0.0,NEU
Milton needs to “Millie Rock” someplace else!,0.0,1.0,0.0,0.0,NEU
The anxiety is out of control with this “explosive” statement.,0.159,0.841,0.0,-0.1779,NEG
"normally I would agree with you but this storm is not the norm. The pressure has dropped dramatically and unless that wind shear pulls off a miracle, there is a good chance that this could hit as a strong Cat 4....people here in Tampa have not seen a direct hit in over 100 years. Helene was certainly a wake up call for many but still people are not evacuating.",0.035,0.703,0.262,0.9587,POS
"We are going to feel the real anxiety at the moment that this monster touch our areas.
He's just informing what is going on, And it's not good at all. This is real.
- Survivor of a Cat 5 2017, Maria,. Puerto Rico.
If you need to move, do it without hesitate.",0.077,0.842,0.081,0.0536,POS
"me too! I already suffer from anxiety’
",0.431,0.569,0.0,-0.5848,NEG
"well, just realized he will never use ‘freak out’ so maybe this is equivalent?!",0.0,0.845,0.155,0.3382,POS
 I hate when they do this. My anxiety is at 1000. Completely unnecessary.,0.351,0.649,0.0,-0.6597,NEG
 me also and I'm not even in a evacuation zone but still worried about where it's gonna make landfall,0.141,0.859,0.0,-0.4215,NEG
 just Denis using that word is scary because he chooses his words carefully describing storms.,0.181,0.734,0.085,-0.4019,NEG
"exactly and devastating-
",0.683,0.317,0.0,-0.6486,NEG
"exactly so unnecessary
",0.0,1.0,0.0,0.0,NEU
yup that did it for me,0.0,1.0,0.0,0.0,NEU
Can it not ,0.0,1.0,0.0,0.0,NEU
 we would really prefer it to not.,0.0,1.0,0.0,0.0,NEU
Milton needs to chill out! Someone give him a stiff drink. And a hug.,0.0,0.764,0.236,0.5255,POS
"A few really strong hugs, and a lot of bumps.... like backwards until he can rethink how fast he is running over things.",0.0,0.653,0.347,0.8615,POS
give him a roofie,0.0,1.0,0.0,0.0,NEU
A Hurricane! 🍹 he needs several!!lol,0.0,1.0,0.0,0.0,NEU
it’s like Mike Tyson’s punch out!,0.0,0.642,0.358,0.4199,POS
 and a snickers bar!,0.0,1.0,0.0,0.0,NEU
 I agree!,0.0,0.0,1.0,0.4199,POS
or a melatonin ,0.0,1.0,0.0,0.0,NEU
 a red swingline stapler might calm him down,0.0,0.723,0.277,0.3182,POS
"Feeling sick to my stomach…
",0.423,0.385,0.192,-0.4215,NEG
me too. I barely slept last night.,0.0,1.0,0.0,0.0,NEU
me too!!!,0.0,1.0,0.0,0.0,NEU
you and me both. Haven’t eaten since lunch yesterday. ,0.0,1.0,0.0,0.0,NEU
Me too. Had to go for a walk. Did not help much. ,0.184,0.816,0.0,-0.3089,NEG
yup. Same here. My hands r shaking typing,0.221,0.779,0.0,-0.1779,NEG
This shear better not fail us.,0.0,0.41,0.59,0.6956,POS
amen sister!,0.0,1.0,0.0,0.0,NEU
even with shear that storm surge will be catastrophic.,0.286,0.714,0.0,-0.4939,NEG
 from your mouth to God's ears,0.0,1.0,0.0,0.0,NEU
even if it doesn’t a cat 3 that was once a cat 5 is not a normal 3 that thing is very very very powerful even if the shier goes off,0.0,0.868,0.132,0.5625,POS
what is shear?,0.0,1.0,0.0,0.0,NEU
So what does a category 5 direct hit look like since it’s coming right to us 15 miles inland ,0.0,0.865,0.135,0.3612,POS
"Like a literal war zone. I've been through it, you don't want to be in such catastrophic damage.",0.443,0.461,0.096,-0.8411,NEG
"went thru Ian Cat 4+ and was stuck in eye wall. It was not fun. Thankfully the house we were in was new and had reinforced steel walls. House next door lost part of their roof, trees uprooted everywhere and anything not secure is projectiles. We couldn’t tell what was hitting the house.",0.192,0.808,0.0,-0.8545,NEG
unfortunately I lived it during Ian- war zone describes it. Nothing but rubble like a bomb literally exploded with destruction as far as the eye can see,0.447,0.553,0.0,-0.9448,NEG
it is fast and scarey but I lived through it with Charlie. One good thing is it goes as fast at it come,0.072,0.778,0.15,0.4588,POS
a third world country….picture a war zone…,0.494,0.506,0.0,-0.5994,NEG
t won’t be a 5 when it hits the coast!,0.0,1.0,0.0,0.0,NEU
catastrophic. Katrina was only a 4.,0.444,0.556,0.0,-0.4939,NEG
I evacuated but I’m worried about my house that I have accordion shutters on my home for a category 5 and up still. Like will my block home make it? No trees around it.,0.244,0.672,0.084,-0.7351,NEG
"I know it’s a ways from you, but if you need somewhere safe for your family you are welcome at my home in Indiana .",0.0,0.718,0.282,0.8338,POS
 my prayers are with you guys. I went through Beryl and the entire city of Houston was without power for weeks. And that was a Cat 1,0.0,1.0,0.0,0.0,NEU
Come on wind shear we are counting on you in Sarasota.,0.0,1.0,0.0,0.0,NEU
amen! That’s what I have been praying for—that the wind shear does what it is supposed to do and hopefully significantly weaken the storm,0.099,0.707,0.194,0.4003,POS
were counting on it everywhere tbh,0.0,1.0,0.0,0.0,NEU
we’re ALL counting on the wind shear,0.0,1.0,0.0,0.0,NEU
Parrish too!!,0.0,1.0,0.0,0.0,NEU
when was our last hurricane? I’ve been here since 1977,0.0,1.0,0.0,0.0,NEU
prayers for you and your family. Stay safe. I'm over here in Pasco county and shaking in my flip flops.,0.171,0.708,0.121,-0.0516,NEG
Come on Denis give us some good news!,0.0,0.687,0.313,0.4926,POS
hopefully the good news is Milton follows the prediction and comes down to a cat 3 or lower at landfall.,0.096,0.658,0.246,0.5267,POS
"I was initially worried about the trees in my front yard, will I even have a house left? ",0.136,0.864,0.0,-0.296,NEG
 i have already thought of that. At first i was worried about street flooding. Now it is a roof blowing off. And tomorrow it will be enough clothes to live in for months because without a roof my second floor is gone. And the clothes. We need to concentrate on having all the cash and info needed to pay for living. Then worry about cleaning up.,0.099,0.901,0.0,-0.6705,NEG
this is how I’m beginning to feel,0.0,1.0,0.0,0.0,NEU
this is how I’m beginning to feel,0.0,1.0,0.0,0.0,NEU
same here in Nokomis,0.0,1.0,0.0,0.0,NEU
"well, do you?",0.0,0.488,0.512,0.2732,POS
 I know it’s like sandbags for what with no home left.,0.173,0.63,0.197,0.0772,POS
As long as it explosively UNintensifies as it gets closer…,0.0,1.0,0.0,0.0,NEU
"I don’t even know what to make of this statement- does this mean the chance of it decreasing to a cat 3 or 4 is no more? I’m dazed, confused and very anxious for the first time ever about a hurricane, and I have lived in Florida for almost 30 years",0.177,0.784,0.039,-0.7214,NEG
I’ve lived here 55 years - truly never seen this before!,0.0,0.738,0.262,0.4926,POS
"Cat 3 at land fall is nothin to mess with, not to mention if the Eye Wall is that close you better worry about the TORNADOS !! Winds can be in Excess of 200 MPH",0.15,0.777,0.073,-0.4738,NEG
same ,0.0,1.0,0.0,0.0,NEU
"Please Lord, lessen the intensity of Milton.",0.0,0.723,0.277,0.3182,POS
Amen,0.0,1.0,0.0,0.0,NEU
every update has me breaking rule #7 all over again - but thankful for a calming voice of reason here!,0.0,0.643,0.357,0.8718,POS
 I wish I could stay calm I have no where to go and I have a mandatory evacuation order and 2 dogs.. idk what to do. I booked a hotel than now that area is under the same order and I can't go now.,0.09,0.752,0.158,0.4019,POS
what is rule #7?,0.0,1.0,0.0,0.0,NEU
I think Denis even screw rule #70sfashion,0.219,0.781,0.0,-0.1027,NEG
I'm new to the page please some one break me in on rule #7 please,0.0,0.739,0.261,0.5574,POS
12 ft storm surge in tampa or more leave now,0.142,0.858,0.0,-0.1263,NEG
"We're heading towards Madison FL to camp, are we going to be safe there?",0.0,0.818,0.182,0.4404,POS
 will we be safe in Madison FL?,0.0,0.674,0.326,0.4404,POS
"Whats in Madison, they just got the BRUNT of the last one ??? WTF",0.281,0.719,0.0,-0.7247,NEG
you are going camping? ,0.0,1.0,0.0,0.0,NEU
Rule #7 is here! ,0.0,1.0,0.0,0.0,NEU
Tampa Bay Shear; time to play defense! (Had to correct my punctuation),0.0,0.705,0.295,0.4926,POS
YES!!!,0.0,0.0,1.0,0.5538,POS
