Comments,NEG,NEU,POS,Compound,Sentiment
"Let the fun begin…
Thanks for taking care of us, Denis!",0.0,0.452,0.548,0.8655,POS
"Prayers for everyone in this path and especially Morton Plant Bay Care Clearwater, the nursing staff and patients under their selfless care!",0.0,0.749,0.251,0.7712,POS
Thankyou to ALL THE NURSES AND STAFF.,0.0,1.0,0.0,0.0,NEU
for healing! I know you’re in good hands!! My daughter is an RN at Morton Plant.,0.0,0.788,0.212,0.5826,POS
Where I am.😁They work so hard and stay so nice to make sure I'm doing fine. ,0.091,0.534,0.375,0.705,POS
"well, if you see a beautiful black haired nurse named Courtney, she’s mine. ",0.0,0.625,0.375,0.7184,POS
what floor?,0.0,1.0,0.0,0.0,NEU
" I should know these things, but I do not. And with the storm, she could probably be anywhere I’m venturing to say fourth floor?",0.0,1.0,0.0,0.0,NEU
 3rd floor me.,0.0,1.0,0.0,0.0,NEU
she responded to me that she’s at Morgan three,0.0,1.0,0.0,0.0,NEU
That's me,0.0,1.0,0.0,0.0,NEU
"Thank you for all you and your team do Denis Phillips to keep us informed!
God bless all 🙏
please stay safe!",0.0,0.548,0.452,0.9039,POS
The gift that keeps on giving...,0.0,0.633,0.367,0.4404,POS
I new this was gonna happen! I was waiting for the tornado warnings! The atmosphere is perfect for tornado formation.,0.098,0.712,0.191,0.4738,POS
Keep these update coming. Im in Ft Myers we just got a tornado notice,0.0,1.0,0.0,0.0,NEU
"To all my Florida friends, stay safe. I'm praying for you!",0.0,0.476,0.524,0.8313,POS
Did you have any problems after Helene ?,0.31,0.69,0.0,-0.4019,NEG
no but the mountains had such terrible damage...,0.489,0.511,0.0,-0.6956,NEG
Stay calm amd pray to keep your families calm,0.0,0.465,0.535,0.7096,POS
We received notifications and a phone call in Fort Myers. Tornado watch until 9pm. Fun fun fun.,0.0,0.568,0.432,0.872,POS
This meteorologist’s updates are helpful and frequent. I’ve been following him for the past few days now.,0.0,0.851,0.149,0.4215,POS
"Might be bumped north as the day moves on, I’m in southern Pasco county, doesn’t matter that close, I will watch out for",0.0,0.95,0.05,0.0258,NEU
Please show where Palm Harbor is in this hurricane.,0.0,0.777,0.223,0.3182,POS
Are they other stations to stay tuned too in the Bay Area….. only watch the one you’re on!!,0.0,1.0,0.0,0.0,NEU
Ugh. Am I the only one thinking this is going to be the longest 24 hours of my life?,0.141,0.859,0.0,-0.4215,NEG
" nope. Me too. Its funny, I just said that. Stay safe.",0.0,0.58,0.42,0.7003,POS
"nope, me too",0.0,1.0,0.0,0.0,NEU
oof.,0.0,1.0,0.0,0.0,NEU
First tornadoe down in the Metropolitan area... Broward.,0.0,1.0,0.0,0.0,NEU
Please keep our Florida families safe!!,0.0,0.409,0.591,0.6988,POS
