Comments,NEG,NEU,POS,Compound,Sentiment
"Eyewall replacement cycle happening?
",0.0,1.0,0.0,0.0,NEU
Finishing up,0.0,1.0,0.0,0.0,NEU
Most likely,0.0,1.0,0.0,0.0,NEU
"will that make it stronger ?
",0.0,0.606,0.394,0.3818,POS
"That was my question, too!",0.0,1.0,0.0,0.0,NEU
be safe,0.0,0.256,0.744,0.4404,POS
" what is that means?
",0.0,1.0,0.0,0.0,NEU
 you got the response buddy! Look at you! Famous!,0.0,1.0,0.0,0.0,NEU
what the rec is this lol,0.0,0.606,0.394,0.5023,POS
"Do you have a better idea of where landfall will be or is it still to early?
",0.0,0.838,0.162,0.4404,POS
they can’t predict it with that much accuracy. That’s just the depicting the track but not exact location. Don’t read too much into that,0.0,1.0,0.0,0.0,NEU
 it nudged south a bit that’s all they’re saying. Sarasota maybe?,0.0,1.0,0.0,0.0,NEU
 no changes in track he said so far,0.239,0.761,0.0,-0.296,NEG
possibly Bradenton area,0.0,1.0,0.0,0.0,NEU
Pushed back to early Thursday morning. Scroll down to 3 updates back of his,0.0,1.0,0.0,0.0,NEU
no it nudged a bit south but not much a half of a smidgen,0.138,0.862,0.0,-0.1531,NEG
read what he wrote,0.0,1.0,0.0,0.0,NEU
Can we all just stress Milton out so we can raise his pressure (like our blood pressure) and he can become a weak storm because he's too stressed to focus on his path to us? ,0.256,0.744,0.0,-0.8519,NEG
 lets confuse him on his direction,0.275,0.725,0.0,-0.2263,NEG
yea but then he might get mad and start spinning faster. ,0.301,0.699,0.0,-0.6486,NEG
ill send him my mother law. All the smack she is talking about sure will stress him out to the point he ends somewhere not planned at all,0.17,0.76,0.07,-0.5106,NEG
"thanks for the laugh, we needed it
",0.0,0.435,0.565,0.7579,POS
my 3 year old granddaughter just called Milton (using a fan remote) and told him that if he didn’t knock it off he wasn’t going to go trick or treating. That should do it.,0.036,0.896,0.069,0.2732,POS
I like it! ,0.0,0.264,0.736,0.4199,POS
facts!!!I have been in FL 25 years and never had this level of sleeplessness and nerve racking,0.178,0.822,0.0,-0.5386,NEG
"GIMME AN S
GIMME AN H
GIMME AN E
GIMME AN A
GIMME AN R",0.0,1.0,0.0,0.0,NEU
COME ON WIND SHEAR!!!,0.0,1.0,0.0,0.0,NEU
Love it I was singing Push It from Salt N Peppa yesterday!,0.0,0.667,0.333,0.6696,POS
I just spit my coffee!!!!,0.0,1.0,0.0,0.0,NEU
"As an alum of The U, I find this quite satisfying lol. I picture the Ibis and us replying, “S-H-E-A-R, shear!!!”",0.0,0.701,0.299,0.8046,POS
"WOOOOOO!!!!!
",0.0,1.0,0.0,0.0,NEU
"The amount of sensationalist “media” out there is a bit insane. I’m seeing non Floridians trying to cause panic to people who live here because of what they are reading on social media.
Thanks for always being the best darn coverage out there. ",0.117,0.744,0.139,0.2732,POS
We need to do a prayer/Reiki vigil at 8 pm EST tonight. A bunch of us did it last night. When I woke up early this morning I notice that CAT 3 was before landfall which said to me it was easing. We need to take all this fear and anxiety and put it to good use. Everything is energy including our thoughts! 🙏🏻💪🏼. We can do this!,0.078,0.814,0.108,0.281,POS
pray in the name of Jesus there is no other name. pray psalm 91,0.124,0.618,0.258,0.34,POS
"I can do that…. 8pm I am in Syracuse, NY I will send energy intentions. ",0.0,0.84,0.16,0.2732,POS
" I'm all in!
",0.0,1.0,0.0,0.0,NEU
yes,0.0,0.0,1.0,0.4019,POS
Safer in Gainesville or Orlando? Is the risk marginally different or similar? Any guidance would be appreciated as we are evacuating now from Lakewood Ranch/ Bradenton area.,0.064,0.737,0.198,0.6553,POS
Gainesville is likely a better bet. Orlando is still going to likely see strong winds and storm conditions and power outages are likely there. Gainesville is mostly out of the cone but they’re also completely booked up for hotels,0.0,0.898,0.102,0.4767,POS
 I would definitely say Gainesville. I would leave the state if you get all the way to Gainesville. Just my opinion. Stay safe!,0.048,0.717,0.235,0.69,POS
we only have a tropical storm warning here!,0.31,0.69,0.0,-0.4003,NEG
Gainesville by far,0.0,1.0,0.0,0.0,NEU
"What weather radio station can we tune in when lose service??
",0.234,0.766,0.0,-0.4696,NEG
 I remember it was hard to get any radio service last hurricane. It seemed 98.5 FM I was able to get and 970 WFLA AM radio,0.057,0.943,0.0,-0.1027,NEG
Q105 would be one of them.,0.0,1.0,0.0,0.0,NEU
" I went to my county's emergency management site and they had it there. Not sure what county you are in, here's Charlotte.",0.194,0.806,0.0,-0.5517,NEG
I'm in Venice so it looks like it's going to be a direct hit?,0.0,0.813,0.187,0.4144,POS
"This is one of the first hurricanes in recent memory when every six hour update has been ""no change in trajectory"" for a couple of days now. Thanks again for keeping us updated 24/7. Take care of yourself.",0.052,0.804,0.144,0.5994,POS
hasn’t it though? It was supposed to be Sarasota and then Tampa and now Bradenton right? If not then I’m understanding this incorrectly.,0.0,1.0,0.0,0.0,NEU
