Comments,NEG,NEU,POS,Compound,Sentiment
It’s getting really scary in clearwater. Hunkering down with three kids a amazing wife and our dog. Hang in there guys. We will get through this as a community.,0.108,0.774,0.118,0.079,POS
we are from Clearwater but we decided to evacuate yesterday 😭 Hope everyone stays safe,0.0,0.609,0.391,0.8271,POS
"Looking like Pinellas is in for a couple a hours of strong wind and rain. It’s me, I’m Pinellas. ",0.0,0.721,0.279,0.7003,POS
I'm in Pinellas as well,0.0,0.656,0.344,0.2732,POS
praying 🙏 for you,0.0,0.444,0.556,0.3612,POS
"same here manatee county, but side-note, go commanders!!",0.0,1.0,0.0,0.0,NEU
I’m in Safety Harbor. This is a LOT of rain.,0.0,0.741,0.259,0.4215,POS
"I am in Palm Harbor, so scary here",0.407,0.593,0.0,-0.6269,NEG
"Me too! Water in back yard is 2 inches from
Coming in the door",0.0,1.0,0.0,0.0,NEU
be safe!!,0.0,0.223,0.777,0.5399,POS
do you know when our surge is?,0.0,1.0,0.0,0.0,NEU
"meee tooo
A little wicked
I just keep pacing and praying everyone stays safe",0.177,0.514,0.308,0.3167,POS
where in Pinellas?,0.0,1.0,0.0,0.0,NEU
"What happens when a reporter gets hit by debris and EMS won’t be able to get to them? Isn’t it pretty irresponsible of reporters to be out in the streets during these events. ￼it’s unbelievable what I’m hearing come out of their mouths about it is the job. I ￼ just heard Michael Paluska compare himself to a firefighter and their responsibilities. Clearly, he’s out in a dangerous situation and he said, “I will go inside when it gets dangerous!” What that just told me was that it’s OK for children to go outside and play in this.",0.057,0.817,0.127,0.745,POS
"that wouldn’t be my interpretation!! Lol. I’m sure they have crew around in event of an emergency like being blown over, getting a concussion, etc…",0.084,0.65,0.266,0.6792,POS
well if that’s what you heard I have serious reservations about your judgment!,0.095,0.73,0.175,0.2714,POS
it’s their job 🤷‍♀️ sure they have emergency people with them,0.187,0.647,0.165,-0.0772,NEG
Updates for Polk county pls?,0.0,0.755,0.245,0.0772,POS
my son is in Davenport. He stated around 1am,0.0,1.0,0.0,0.0,NEU
" I heard 2 am, but yeah, it’ll be a few hours before it makes it to Polk.",0.0,0.823,0.177,0.4215,POS
Spring Hill now.,0.0,1.0,0.0,0.0,NEU
 I have friends there. Praying for you all and Fl,0.0,0.556,0.444,0.6808,POS
OMG that stop sign is just twirling,0.268,0.732,0.0,-0.296,NEG
praying for you,0.0,0.444,0.556,0.3612,POS
the stop sign is stronger than any relationship nowadays ,0.186,0.593,0.22,0.1027,POS
 that’s clearwater right now to.,0.0,1.0,0.0,0.0,NEU
4 decades here & I can’t remember ever seeing anything like it. ,0.0,0.762,0.238,0.3612,POS
This is how I roll for Hurricane Milton!,0.0,1.0,0.0,0.0,NEU
Idk man would be cooler if you weren’t in a hotel…,0.135,0.865,0.0,-0.1027,NEG
"atleast you didn't over do it, I like the simple setups.",0.0,0.783,0.217,0.3612,POS
Does tactical gear play a role in your chances of survival?,0.0,0.656,0.344,0.4939,POS
"I am pure divine love and light in all the people in Florida… so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am the highest state of health and peace and harmony in all the people in Florida … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am the highest state of peace and harmony in Florida … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am pure divine love and light in Milton … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am the highest state of peace and harmony in Milton … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am Divine law and judgment in all the people who create Milton and not good weather condition … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am divine love and light in all people who creates Milton … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
You can repeat many time consciously ❤️
Thank you . Infinite love and blessing to all ❤️",0.007,0.587,0.405,0.9991,POS
this is so beautiful,0.0,0.375,0.625,0.7177,POS
amen.,0.0,1.0,0.0,0.0,NEU
u r a whack,0.0,1.0,0.0,0.0,NEU
Jehovah God has HIS hand on me!!!,0.0,0.447,0.553,0.7332,POS
NO YOU ARE NOT GOD!!!!!,0.457,0.543,0.0,-0.5216,NEG
Baywood village- Palm Harbor,0.0,1.0,0.0,0.0,NEU
And we’re back!,0.0,1.0,0.0,0.0,NEU
that’s no surprise it picks up a shed bc they’re fairly light. Stay safe!!,0.124,0.562,0.314,0.5242,POS
please tell me the simulator is okay?,0.0,0.543,0.457,0.4939,POS
just saw a pic of an upside down Wagoneer (& they are built like tanks imo) in Palm Harbor.,0.0,0.872,0.128,0.3612,POS
 what is that,0.0,1.0,0.0,0.0,NEU
It seems most Hurricans hit at night. Why is that?,0.0,1.0,0.0,0.0,NEU
but the fact that it's hitting earlier now instead of 3:00 a.m. is beneficial to everyone,0.0,0.796,0.204,0.5927,POS
lol just like the two times I gave birth. Always middle of the night. ,0.0,0.675,0.325,0.6486,POS
bad luck,0.538,0.0,0.462,-0.128,NEG
you ever heard of vampires? Similar idea,0.0,1.0,0.0,0.0,NEU
the sun hurts their eyes,0.437,0.563,0.0,-0.4767,NEG
right? Why?,0.0,1.0,0.0,0.0,NEU
Amazed we haven’t lost power yet.,0.242,0.421,0.337,0.2263,POS
they identify as vampires.,0.0,1.0,0.0,0.0,NEU
HAARP 2024,0.0,1.0,0.0,0.0,NEU
This needs to hurry up and pass theses trees are so scary to hear and watch!!! God help us!,0.158,0.613,0.229,-0.3579,NEG
"Sarasota here, flickering power and extremely gusty. I’m hearing lots of tree debris hitting my house. It’s very loud outside. Edit: power is now out",0.0,1.0,0.0,0.0,NEU
I love Sarasota. When I still lived in Tampa my Mom and and I would go every time she visited me. Thinking of you and stay safe!!,0.0,0.741,0.259,0.8264,POS
ours is out too,0.0,1.0,0.0,0.0,NEU
Here with you from WESTERN NORTH CAROLINA mtns..depending on your updates ..close family and friends throughout Fla. Prayers for your beautiful state!,0.0,0.733,0.267,0.807,POS
prayers for you! ♥️,0.0,1.0,0.0,0.0,NEU
 prayers for you as well ,0.0,0.656,0.344,0.2732,POS
so will the worst of the winds be over by 9:30?,0.304,0.696,0.0,-0.6557,NEG
I vote this answer,0.0,1.0,0.0,0.0,NEU
Tampa worst winds 11-12 tonight,0.506,0.494,0.0,-0.6249,NEG
not a shot Jason Voorhees. They will continue for hours.,0.0,1.0,0.0,0.0,NEU
No,1.0,0.0,0.0,-0.296,NEG
My guess is the warning gets extended,0.286,0.714,0.0,-0.34,NEG
I wish,0.0,0.0,1.0,0.4019,POS
then why does the wind warning go to 9:30?,0.231,0.769,0.0,-0.34,NEG
"My eyes are glued from Indiana
I wish I could watch you live
I have family in Spring Hill
BFF in Bradenton
Friend in ft Myers and a son in Bonita springs",0.0,0.704,0.296,0.8893,POS
download ABC Action News Tampa from play store. That helps me. I get out of there and come to TN for 6 weeks! Zephyrhills is home.,0.0,0.806,0.194,0.6476,POS
Hello from Bradenton. Getting pretty dicey. Winds really picking up. Shutters shaking and lots of noise from outside. I think Riverwalk has live cameras you can watch. It's right downtown Bradenton by the Bridge and Manatee Memorial Hospital.,0.043,0.877,0.08,0.3612,POS
Spring Hill is high winds and rain but nothing too crazy yet.,0.0,0.812,0.188,0.3724,POS
springhill very windy right now,0.0,1.0,0.0,0.0,NEU
look at you tube for live,0.0,1.0,0.0,0.0,NEU
download the abc action news app. You can watch them live.,0.0,1.0,0.0,0.0,NEU
"spring hill is ok
Ft myers and Bonita springs should be fine too
I have not hear from Bradenton",0.0,0.8,0.2,0.4588,POS
Power is out already,0.0,1.0,0.0,0.0,NEU
Where are you?,0.0,1.0,0.0,0.0,NEU
where are you at? It's been raining all day here in Jax with wind gusts.,0.0,1.0,0.0,0.0,NEU
Where do you live,0.0,1.0,0.0,0.0,NEU
"Lord, protect my home and family/friends",0.0,0.658,0.342,0.3818,POS
Does rule #7 apply yet? Asking for a friend,0.0,0.686,0.314,0.4939,POS
"I just read a report that the water in Tampa Bay is starting to receed. Landfall in 2 hrs, and the surge is begining",0.0,1.0,0.0,0.0,NEU
Where did you read this?,0.0,1.0,0.0,0.0,NEU
"Thought landfall was supposed to be after midnight. I take this though the earlier, the better",0.0,0.828,0.172,0.4404,POS
 it is coming earlier than previously stated.,0.0,1.0,0.0,0.0,NEU
