Comments,NEG,NEU,POS,Compound,Sentiment
Praying for a weakening in the waters! God can do what man can’t ,0.142,0.556,0.302,0.3802,POS
"well, man knows how to manipulate the weather so there is that. ",0.0,0.84,0.16,0.2732,POS
 AMEN he most certainly can.,0.0,0.598,0.402,0.4005,POS
amen!!,0.0,1.0,0.0,0.0,NEU
amen!! BE STILL IN JESUS NAME ,0.0,1.0,0.0,0.0,NEU
God can!!!,0.0,0.252,0.748,0.4545,POS
hasn’t done much to prevent a storm yet.,0.0,0.845,0.155,0.0258,NEU
Praying for God to save us from the storm He made / allowed to be made?,0.0,0.606,0.394,0.7783,POS
Man actually burned fossil fuels for 200 years and ignored climate science,0.173,0.827,0.0,-0.3182,NEG
man is the one creating these power storms. Cloud seeding,0.0,0.804,0.196,0.296,POS
Amen,0.0,1.0,0.0,0.0,NEU
"I’d show you where I live, but there’s a “3” in the way….😫
PLEASE WEAKEN!
Also, Milton - I hope you step on a Lego.",0.16,0.567,0.273,0.5255,POS
"I was going to say that! Even better, I hope his other foot steps on a jack!",0.0,0.653,0.347,0.7494,POS
uncle Milton needs to go take a nap and wake up in a better mood. All this anger is not needed by one storm.,0.16,0.733,0.106,-0.3559,NEG
 anywhere else is better than there. head south.. east.. i feel like a hotel in a TS or 1 is better than a cat 3,0.0,0.658,0.342,0.8074,POS
someone please return Uncle Milton's stapler that might soothe his hostilty,0.0,0.652,0.348,0.5859,POS
I hope Milton steps in an Indian land mine!,0.0,0.687,0.313,0.4926,POS
"dude I have 900 Legos, we ride at dawn",0.0,1.0,0.0,0.0,NEU
that you are in a safe place!,0.0,0.61,0.39,0.4926,POS
literally zoomed in and thought the same thing.,0.0,1.0,0.0,0.0,NEU
My daughter & family live under that 3. Thank God she told me about Denis Phillips' page!,0.0,0.741,0.259,0.5983,POS
 I’m in the same boat.,0.0,1.0,0.0,0.0,NEU
"Predictions are for extreme storm surge, ""highest ever"" for Tampa Bay. Brian Norcross, Fox weather. Please heed evacuation orders! Be safe",0.0,0.776,0.224,0.6696,POS
"We have to prepare for that, though if it goes on the south side of the cone then surge will be minimal.",0.0,1.0,0.0,0.0,NEU
I’m hanging on to that last part “forecast to weaken prior to landfall” that HAS to happen!,0.162,0.838,0.0,-0.4753,NEG
"Technically we should stop saying ""weaken before landfall"" at this point if it's a 5 now then goes down to 3 or vice versa, the whole state of Florida has a major hurricane coming through and this is NOT good for anyone. Stay safe everyone and protect your loved ones and your pets and we will get through this. Praying for everyone.",0.105,0.722,0.174,0.7067,POS
"Honestly, if that is best case scenario, I’ll take it over a cat 5 ",0.0,0.581,0.419,0.802,POS
to a cat 3.,0.0,1.0,0.0,0.0,NEU
wonder if it doesn’t,0.0,1.0,0.0,0.0,NEU
"Doesn't really matter. Still devastating winds. 150 to 130 ?? People are gonna hang on to the words ""weaking storm"" and be totally shocked when it hits.",0.268,0.732,0.0,-0.832,NEG
from at Cat 5 to a 4 or 3 ...,0.0,1.0,0.0,0.0,NEU
"even if it weakens, storm surge won't change.",0.247,0.753,0.0,-0.3182,NEG
doesn’t matter if it does it’s gaining storm surge and power even being that strong that far out,0.0,0.676,0.324,0.7351,POS
Me too,0.0,1.0,0.0,0.0,NEU
"That really means Nothing!
",0.0,1.0,0.0,0.0,NEU
"Did I just read the words “category five and a bit towards the north?”
Those are the literally the words of death for the Tampa Bay Area. ",0.14,0.86,0.0,-0.5994,NEG
"yep. I’m so worried and I am usually a calm person. This one is freaking me out. Helene was horrible where I live in Pinellas County.
I hope this goes down in strength.",0.212,0.531,0.256,0.204,POS
"Yes, but only in the ocean. Don’t forget that shear that should knock it down a category or 2 by landfall.",0.111,0.802,0.087,-0.128,NEG
 it also said forecast to weaken,0.359,0.641,0.0,-0.4215,NEG
