Comments,NEG,NEU,POS,Compound,Sentiment
Thank you Denis for being the calm in the storm. We appreciate all you do to inform us and keep all of us as safe as humanly possible with your updates. May God protect all of us!,0.0,0.668,0.332,0.9245,POS
I hate how much fear and panic a lot of newscasters promote,0.543,0.319,0.138,-0.8225,NEG
I think what is special about Denis is that he lives here. He knows what we are going through because he is going through it with us. The National people have NO idea. Thank you Denis Phillips.,0.071,0.802,0.126,0.3109,POS
"Denis should run for Mayor, imagine being this organized annd thoughtful, clear direction etc.in running a city.. (probably the debris would have been managed efficiently Saying if you sta ""you will likely die"" from Tampa mayor, unacceptable (maybe ""putting your life in danger better use of words"" scaring all the the people that have no means to go or place to go is piling!",0.195,0.671,0.134,-0.7088,NEG
We are very lucky and thankful for people like you who have the experience and training to keep us as safe as possible. Thank you,0.0,0.572,0.428,0.932,POS
Weather prof in Orlando said they could get 4” of rain in an hour!😳. Can that be accurate?,0.0,1.0,0.0,0.0,NEU
"yes flash floods are essentially highly likely over Orlando
Several Channels are saying 6-10” over most of the state and some places up to 18”
Please have a life jacket nearby and a plan to get to higher ground if in a flood zone. Stay safe",0.0,0.835,0.165,0.7845,POS
that’s easily accurate! More is probable,0.0,0.65,0.35,0.4003,POS
I have to say that Denis Phillips is our official resource for being informed during hurricane season. Thank you for keeping us informed and every single update. God bless you and your family ,0.0,0.797,0.203,0.7506,POS
Is that a new proposed eye track? Seems more north than latest track.,0.0,1.0,0.0,0.0,NEU
 I think that how vast the entire storm is.,0.0,1.0,0.0,0.0,NEU
that’s what I was thinking,0.0,1.0,0.0,0.0,NEU
"We left Tampa and came to Port St. John to be with a friend. It has been raining since this morning. Definitely not as dangerous as Tampa, but the people here have that panic face also.",0.108,0.753,0.139,-0.1835,NEG
"hi my family are out there on holiday, they are in kissimmee, do u think they will be effected ? They have supply's and a big cupboard they can get in , I'm just so frightened for them ",0.097,0.832,0.07,-0.2596,NEG
How far inland is the surge expected to go for Sarasota? I have a friend that didn't evacuate that lives 3 minutes from the beach. What's the survival rate? Trying to figure out how much damage is expected for her.,0.077,0.845,0.077,0.0,NEU
I've been in Sarasota my whole entire life... Your friend needed to evacuate if 3 mins from the beach!!! Seeing the damage on longboat with only 4 ft of surge from helene was crazy. I'm in a no evac/flood zone but still worried about the flooding. I hope your friend leaves very soon as the rain and wind is picking up.,0.118,0.721,0.16,0.7119,POS
"Father, as disaster swirls around me, keep me in the shadow of Your wing. Direct and unite my heart to fear and to honor only You. Your promise was not to keep me from storms or strife but to be with me.
Thank You, my Master, for Your presence and power. Thank You for the gift of Your Son who lives inside me, strengthening and empowering me for the large and the little, the majestic and the mundane.
Lord, I pray for my friends who are hurting today. The winds tear at their lives; the pummeling doesn’t seem to stop. Help these dear ones reach the center in You. In quietness and trust is their strength, O God. May they find a place of sure refuge. May they see these storms and these circumstances as Your instruments of trust.
Today, Lord Jesus, help us choose You. Help us to seek first Your kingdom and Your righteousness. Help us look beyond the storm to see Your peace that passes understanding. And help us hold fast to what is good—only You. In Your holy name I pray—AMEN.",0.046,0.654,0.299,0.996,POS
Amen,0.0,1.0,0.0,0.0,NEU
wholly agreed in His mighty and wonderful name,0.0,0.508,0.492,0.7003,POS
 coming into agreement with this powerful prayer! ,0.0,0.443,0.557,0.7424,POS
amen!,0.0,1.0,0.0,0.0,NEU
"Would it be better to stay in Northdale in a house that has new hurricane windows, or in Spring Hill in a house that does not have hurricane windows (and not boarded up)? I’m wondering if we should go to Spring Hill since it would be further.",0.0,0.938,0.062,0.4404,POS
"Toss a dice. I, myself, might move up north.",0.0,1.0,0.0,0.0,NEU
How fast will this cross Florida from the moment of landfall?,0.0,1.0,0.0,0.0,NEU
 looks look 12 hours...2 am on the west and 2 pm on the east coast.,0.0,1.0,0.0,0.0,NEU
that’s what I’ve been wanting to know,0.0,1.0,0.0,0.0,NEU
"look at the map, it's self explanatory",0.0,1.0,0.0,0.0,NEU
12 hours,0.0,1.0,0.0,0.0,NEU
When is the next Denis Phillips live?,0.0,1.0,0.0,0.0,NEU
I think he said he can't do anymore because he's in studio and it can be copyright infringement.,0.162,0.838,0.0,-0.4767,NEG
How far from the eye center do the hurricane force winds extend at this point,0.0,0.892,0.108,0.1779,POS
Tropical storm force 125 miles currently,0.0,1.0,0.0,0.0,NEU
"currently, 30 miles",0.0,1.0,0.0,0.0,NEU
What are the freshwater rainfall numbers? I don't know why but I still haven't seen those for the Tampa Bay area,0.0,1.0,0.0,0.0,NEU
last I saw was 12-16”,0.0,1.0,0.0,0.0,NEU
God be with Florida 🙌❤️ in the name of JESÚS 🙏 everything will be alright,0.0,0.745,0.255,0.4767,POS
"i’m about 40 miles north of gainesville, how is it going to affect us??",0.0,1.0,0.0,0.0,NEU
"okay, we’re in fort white. we live in clearwater but came up to my grandparents property to get away & im so worried it’s going to shift north and head our way.",0.111,0.847,0.042,-0.5186,NEG
"rain. Maybe strong winds. I live just south of Lake City in rural north Alachua County. It started to rain here at 9am, but a very light rain.",0.0,0.921,0.079,0.2846,POS
It just started raining in Jacksonville.,0.0,1.0,0.0,0.0,NEU
" it started lightly raining here in rural north Alachua County by Lake City around 9am. A light annoying rain, heavier than a mist.",0.119,0.881,0.0,-0.4019,NEG
So a couple days ago they were saying this was going to be a small size storm and now it looks like it’s grown into a monster. Are we still saying that the small size storm?,0.0,0.928,0.072,0.3612,POS
"maybe when this is all over you should take some time to really study storms and meteorology. He’s not wrong by comparison. It is a small storm. It’s a strong storm, however know the difference.",0.0,0.841,0.159,0.7054,POS
circumference wise it’s much smaller than Ian… let’s hope the washing of the eye CURREBTLY is wind shear and this thing is starting to fall sosrt,0.0,0.8,0.2,0.7184,POS
 this map is only showing the rainfall. The caption says that the storm sends rain out 400 miles ahead of itself & that’s what the map is showing.,0.0,1.0,0.0,0.0,NEU
How much rain on the north side? If we are not in a flood zone but back up to water should we be worried?,0.126,0.874,0.0,-0.4871,NEG
yes! And I’m not just saying that. I have driven around the Zephyrhills area getting provisions earlier this week and retention ponds were pretty maxed out. So if you live near a retention pond. You are in a man-made flood zone.,0.0,0.853,0.147,0.7345,POS
7-10 in,0.0,1.0,0.0,0.0,NEU
Do we have to worry if our flood zone is X?,0.225,0.775,0.0,-0.4404,NEG
"Not hearing much about West Bradenton , AMI, Perico Island , Cortez etc..
Hoping to see and hear some info about us….",0.0,0.872,0.128,0.4215,POS
I'm in Bradenton I'm actually a local I'm using my mom's Facebook page to keep informed because I don't use social media,0.0,1.0,0.0,0.0,NEU
they forgot about us and we are in the direct path,0.0,1.0,0.0,0.0,NEU
What are the chances Milton will just reduce to a tropical storm at this point?,0.0,0.878,0.122,0.2023,POS
" slim to none, I suppose. But I wish",0.366,0.634,0.0,-0.438,NEG
its definitely weakening. eye is washed symmetry being lost- pray for more shear ……,0.235,0.51,0.255,0.1027,POS
Zero.,0.0,1.0,0.0,0.0,NEU
"How long for the hurricane to pass of the the beaches how long is it moving fast ?
For the eye to pass ?",0.0,1.0,0.0,0.0,NEU
"Denis, the eye definitely looks like it’s in a recycling phase. Does it have time to reform before landfall?",0.0,0.755,0.245,0.6369,POS
" it looks like it’s starting to fall apart, honestly.",0.0,0.56,0.44,0.6705,POS
What does the red color on the map mean? We are in Ft Lauderdale and very concerned about the rain.,0.0,1.0,0.0,0.0,NEU
tornado watch,0.0,1.0,0.0,0.0,NEU
Anybody know where to find a flood zone map for Seminole county? I can’t seem to find one anywhere.,0.0,1.0,0.0,0.0,NEU
"yes go to florida disasters.org I think
You can also google FEMA flood zone maps. I looked yesterday because my kid is in Seminole County. and there were only a couple of areas that were flood zone but there are some so make sure you check it out because I see they are evacuating flood zone areas",0.0,0.907,0.093,0.639,POS
Anyone have insight on Orlando specifically? Is it safe to stay?,0.0,0.754,0.246,0.504,POS
"I’m surprised that are no comments,I really want to hear something about Orlando .",0.14,0.637,0.223,0.0754,POS
"Unless you have been ordered to evacuate or in a flood zone, stay. Otherwise, at this point leaving has its own risks.",0.095,0.905,0.0,-0.2732,NEG
following,0.0,1.0,0.0,0.0,NEU
How is the 75 up from ocala ; thank you,0.0,0.762,0.238,0.3612,POS
What is that arrow? Should I be scared?,0.352,0.648,0.0,-0.504,NEG
" high amounts of rain, not track",0.0,1.0,0.0,0.0,NEU
Do you think this is going to out from FL and hit the edge of SC?,0.0,1.0,0.0,0.0,NEU
"Denis, are there any maps that might show how far inland the surge might go? I live in south Venice.",0.0,1.0,0.0,0.0,NEU
What is the latest news for north fort Meyers? As I don’t live in the area but family does,0.0,1.0,0.0,0.0,NEU
Is the wind speed at eye is same as outer perimeter of hurricane?,0.0,1.0,0.0,0.0,NEU
 no. The eye is always the most calm. It's the outer bands that bring the most wind force. Primarily to the right side.,0.085,0.814,0.101,0.101,POS
Is there really like NO rain on the left side or is it just out of radar range?,0.146,0.727,0.127,-0.1074,NEG
Do we still have time to leave Kissimmee? How are interstates moving north today?,0.107,0.893,0.0,-0.1431,NEG
"That was a huge problem for us in WNC with Helene, the storm before the storm. We had 10” of rain before the actual hurricane even hit.",0.093,0.828,0.079,-0.1027,NEG
"are you all safe, your homes? I’ve been reading a lot of horror stories and because the news hasn’t reported to much of the actual footage, I don’t know? Praying for swift recovery!",0.096,0.7,0.204,0.4857,POS
came here to say this.,0.0,1.0,0.0,0.0,NEU
wow. Thank you.,0.0,0.137,0.863,0.743,POS
"I'm not sure where else to post this. But this is a comment thread to help anyone evacuating Milton and needs a place to stay or if you need a place to put your animals. And a lot of them are offering it for free. If you have a need, you can comment on the thread and Im sure someone will try and help you the best they can ❤️ just find James' page, find the list, click on the comments, and please click ALL comments so you don't miss anything.",0.038,0.748,0.214,0.9659,POS
This is more accurate with where it's heading. Idk why this post shows it further up when it's come further centeral florida (polk&highlands included),0.057,0.943,0.0,-0.1027,NEG
" Unless i read the National Weather Service bulletin incorrectly, Hernando County expects to receive gusts of 75mph+ not sustained.",0.0,1.0,0.0,0.0,NEU
"the graph above is not representing a track, it's showing how far out the rain is ahead of the storm.",0.0,1.0,0.0,0.0,NEU
What kind of fresh water flooding should we be concerned about? Even in a non evac zone? This is unnerving. Denis Phillips,0.0,0.894,0.106,0.3328,POS
"The north side of the storms track is supposed to get, last I checked, 12-16” of rain, not including what they’re already getting. There are still lakes and ponds in Pinellas and Hillsborough counties. Storm water drains. Grounds still saturated from Helene. Add that in with cat 3-4 winds and even the smallest amount of surge (the bay COULD get some, even north) and there can still be mass flash flooding.",0.0,1.0,0.0,0.0,NEU
What plans have been made for the dam management that caused a huge amount of damage during Debbie.,0.156,0.732,0.112,-0.2263,NEG
My daughter left Tampa and found an Airbnb in St Augustine…. Now I’m worried for her to be THERE! I’m in Michigan so I’m not much help! She’s 20 and is traveling with two cats and small dog ALL BY HERSELF! So much anxiety for this mama!!!!,0.147,0.853,0.0,-0.7653,NEG
"Where is MILTON going after it gets into Atlantic? I heard, not from a reliable source, its going to come back and hit St Augustine.",0.0,1.0,0.0,0.0,NEU
"So was evacuating to Jacksonville a bad call?
",0.368,0.632,0.0,-0.5423,NEG
It is amazing how science and technology are working. To save lives and provide up to date information. I just don’t get how some people deny science and what they are told.,0.064,0.749,0.187,0.6808,POS
I know. Some people's kids,0.0,1.0,0.0,0.0,NEU
I know that is soooo cool. Now i can get pregnant,0.0,0.777,0.223,0.3182,POS
What is the red? Flood threat?,0.429,0.571,0.0,-0.5803,NEG
I think that’s the tornado watch.,0.0,1.0,0.0,0.0,NEU
why is the south highlighted in red? ,0.0,1.0,0.0,0.0,NEU
When is next update on track? Watching for the wobble and anxiously awaiting your next update? North or South Milton? What will it be?,0.111,0.889,0.0,-0.4329,NEG
Next update should be 11 AM.,0.0,1.0,0.0,0.0,NEU
according to him he said it wouldn’t go much north it would go more south if anything he said that on a alive last night,0.0,0.898,0.102,0.3818,POS
 I just saw they will be doing hourly updates now.,0.0,1.0,0.0,0.0,NEU
 I think they come out at 11 and 5 am and pm,0.0,1.0,0.0,0.0,NEU
"Dennis Philips is saying that we are going to ""Nowcasts"". That is we cannot really predict the last little wobbles right before it come on land. However, historically the wobbles have gone to the East which would hurt Sarasota and help Tampa.",0.074,0.868,0.059,-0.1779,NEG
Every 6 hours so the next update will be 11am.,0.0,1.0,0.0,0.0,NEU
Is it tracking over Pinellas again?,0.0,1.0,0.0,0.0,NEU
"he is not guessing, he is giving information based on what the NHC says and other weather models show. He has been very consistent in stating that it can make landfall anywhere from Pinellas County to South of Bradenton. Denis is one of the best and has been very accurate in all the years I have followed him.",0.0,0.893,0.107,0.765,POS
"this isn’t the track, just showing how far out the storm extends.",0.0,0.88,0.12,0.128,POS
Do we think the bay is going to empty before it surges?,0.141,0.859,0.0,-0.2023,NEG
What’s the area in red?,0.0,1.0,0.0,0.0,NEU
tornado watch,0.0,1.0,0.0,0.0,NEU
Is there anything behind Milton or will hurricane season finally be done?,0.0,1.0,0.0,0.0,NEU
nope there's another possibility swirling area a few weeks out,0.0,1.0,0.0,0.0,NEU
hurricane season ends on November 30,0.0,1.0,0.0,0.0,NEU
there is another one coming right after,0.0,1.0,0.0,0.0,NEU
Dumb question: Do I still need to worry about flooding if I'm not in a flood zone?,0.323,0.677,0.0,-0.7351,NEG
"Boom!!! This why Jacksonville, we might not be in the eye of the storm but we got lots of water here already, rivers will very likely flood....stay safe as possible prayers n love for us all...Shalom",0.0,0.751,0.249,0.9173,POS
Been raining all morning in Pinellas Park. Streets are already holding a lot of water. ,0.0,1.0,0.0,0.0,NEU
 it’s already pooling above the threshold at our back door. Not sure the quick dams will do much. At least it’s just the garage access. ,0.076,0.924,0.0,-0.2411,NEG
Will we see flooding in zone E in NPR? We usually don’t get flooding here but this storm has been so unpredictable,0.0,1.0,0.0,0.0,NEU
"I understand it's a milage line from Jacksonville, but don't put lines on maps right now. For a slight second, thought it moved north again. ",0.0,1.0,0.0,0.0,NEU
How will polk county be,0.0,1.0,0.0,0.0,NEU
"Hello Denis, could you please show us the zone that are already evacuated A, B, C ect. Thank you.",0.0,0.769,0.231,0.5859,POS
I’m confused. This line looks like it’s going in at Tampa or slightly above Tampa. I thought it had shifted south.,0.101,0.789,0.11,0.0516,POS
When is the next live show,0.0,1.0,0.0,0.0,NEU
Will it hit hard in the Bradenton area? I live in West Bradenton.,0.113,0.887,0.0,-0.1027,NEG
ya it's gonna hit hard. Gonna be the storm of the century.,0.113,0.887,0.0,-0.1027,NEG
Denis Phillips..... is it possible to get a rough time as to when this will clear out of the st pete/tampa area? i would like to get back to my home as soon as possible to mitigate any damage i may have. ,0.072,0.813,0.115,0.2263,POS
What is the red mean on east coast?,0.0,1.0,0.0,0.0,NEU
What does the red indicate?,0.0,1.0,0.0,0.0,NEU
tornados,0.0,1.0,0.0,0.0,NEU
What about zone E in St Pete’s?? They haven’t been evacuated do you think they are ok staying??,0.0,0.835,0.165,0.4871,POS
"Even with it staying a little south, St Pete and Tampa and barrier islands and such still expecting 9-12 surge, high winds and 12-18 in of rain. If it moves back a little north that will change again",0.041,0.959,0.0,-0.128,NEG
Still gotta worry about hurricane force winds,0.326,0.674,0.0,-0.4404,NEG
Thank you Denis for all the updates! They are greatly appreciated!,0.0,0.574,0.426,0.7702,POS
I just looked at this line and freaked out a bit before I read the caption ,0.155,0.845,0.0,-0.296,NEG
"me too. To confirm, the line is for the flood watch from rain, right?",0.0,1.0,0.0,0.0,NEU
Can anyone repost the radio stations to tune in during the storm?? Thanks,0.0,0.786,0.214,0.504,POS
thank you for keeping Facebook updated ... I like what Gov Desantis is doing but would rather hear your group tell me what I need to to know now and not the future. Thanks from all of us for being so calm.,0.067,0.773,0.161,0.5232,POS
Why is the entire southern part of FL highlighted red on here? Please explain 😰 I’m in Miami,0.0,0.874,0.126,0.3182,POS
tornado watch,0.0,1.0,0.0,0.0,NEU
How is floods looking for Miami?,0.0,1.0,0.0,0.0,NEU
And why do they talk so little about the wind shear I feel like they barely talk about it,0.0,0.872,0.128,0.3612,POS
How does Lake Tarpon n its outfall canal look currently?,0.0,1.0,0.0,0.0,NEU
You talk about wobble can it wobble north? I heard mainly just eat and south wobbles are possible with this? Ty,0.0,0.85,0.15,0.5204,POS
"Yes, it can wobble north but they are less likely because it goes against the stream it is following. So it is not impossible, but south and east wobbles are more likely.",0.0,0.944,0.056,0.2144,POS
"it wobbles south, and then wobbled back north this morning.",0.0,1.0,0.0,0.0,NEU
it did wobble north but statistically you are correct.,0.0,1.0,0.0,0.0,NEU
Thank you Denis Phillips for consistently updating us. I’m in Clearwater in a non evacuation zone!! ,0.0,0.819,0.181,0.4738,POS
Stay safe,0.0,0.256,0.744,0.4404,POS
Sounds similar to what happened in NC with the rain storms before the hurricane and all the flooding,0.0,1.0,0.0,0.0,NEU
That blue line... is that a major wobble?,0.0,1.0,0.0,0.0,NEU
What is the deal with Nadine now? I know we're focusing on Milton now but my daughter keeps telling me Nadine is coming for us. When I search it I see it's in the Atlantic near the Bahamas but she shows me Nadine will be coming up the Gulf. ????,0.0,1.0,0.0,0.0,NEU
 yup it's coming. This is awful.,0.375,0.625,0.0,-0.4588,NEG
I was just saying this yesterday. I was looking and saw nothing.,0.0,1.0,0.0,0.0,NEU
yeas we have another one coming right behind us right after Milton.,0.0,1.0,0.0,0.0,NEU
oh lord I hope she’s wrong,0.344,0.333,0.322,-0.0516,NEG
calm down gir,0.0,0.465,0.535,0.3182,POS
What is the red?   ,0.0,1.0,0.0,0.0,NEU
What is the dark blue line towards Jacksonville?,0.0,1.0,0.0,0.0,NEU
Can we mention the amount impact on the Fl /Georgia line,0.0,1.0,0.0,0.0,NEU
WHY is the line going north of Tampa?! AI generated image?,0.0,1.0,0.0,0.0,NEU
the line is just showing the 400 miles extension ahead of the storm.,0.0,1.0,0.0,0.0,NEU
Why wasn’t flooding talked about more until now? I’m not in a flood zone but it seems like surge was the only focus. Now with this surprise cat 4 on landfall and more talks of flooding you have me nervous.,0.06,0.796,0.144,0.5665,POS
 I have a kayak! Come over and we will go save our neighborhood!,0.0,0.725,0.275,0.5837,POS
"Denis Phillips, I evacuated to Orange Park, Jacksonville and my brother in Pennsylvania text me about flooding from the the St. John’s river and now I am panicking",0.104,0.896,0.0,-0.4404,NEG
I am there with you.,0.0,1.0,0.0,0.0,NEU
"Can confirm from Jacksonville, the rain has started! Sounds like it’s not gonna stop!",0.0,0.707,0.293,0.6088,POS
Wish we could get a wind chart,0.0,0.649,0.351,0.4019,POS
Thank you. Leaving from Brandon to Lakeland in a bit.,0.0,0.762,0.238,0.3612,POS
"stay safe, I went to Kissimmee.",0.0,0.58,0.42,0.4404,POS
We appreciate you so much for keeping us informed. God Bless us all!,0.0,0.559,0.441,0.784,POS
What is the map color key for this?,0.0,1.0,0.0,0.0,NEU
Yeah not fun. All this rain will soften the ground making it easier for trees to uproot,0.125,0.645,0.23,0.3178,POS
What does the red represent,0.0,1.0,0.0,0.0,NEU
Will any flooding hit the Destin area??,0.0,1.0,0.0,0.0,NEU
"Thank you for your continued coverage.
I know you all must be running on adrenaline and completely exhausted.",0.138,0.739,0.123,-0.0754,NEG
Denis Phillips would evacuating south toward Miami area be an option? Asking as I sit in Maine praying for y'all.,0.0,0.878,0.122,0.3612,POS
I’m using it to fill my buckets,0.0,1.0,0.0,0.0,NEU
Denis Phillips wondering if we need to worry about the Manatee River. It’s close to us though we’re not in a floood zone.,0.121,0.879,0.0,-0.4404,NEG
"do you KNOW that? Because with all due respect, I simply asked a question of someone who would know the answer.",0.0,0.853,0.147,0.4767,POS
Waiting for people to freak out about that blue line in 3..2…,0.209,0.791,0.0,-0.4404,NEG
*line is showing distance from eye to jacksonville* i think just so folks can see the size of the storm. It is NOT the track.,0.0,1.0,0.0,0.0,NEU
 stay safe my friend! Did you evacuate?,0.0,0.439,0.561,0.75,POS
you're already too late lol.,0.0,0.588,0.412,0.4215,POS
What will sustained winds be for Clearwater Largo area?,0.0,1.0,0.0,0.0,NEU
I'm glad you left!!! So much rain the pups would be freaking out,0.158,0.622,0.219,0.2677,POS
Denis how much rain fall in Seminole Pinellas?,0.0,1.0,0.0,0.0,NEU
Thank you Denis for your updates. Please tell me you took a nap in between posts.,0.0,0.73,0.27,0.5859,POS
Why is there's no legend on some of these?,0.216,0.784,0.0,-0.296,NEG
Can anyone tell me if the storm poses a threat far Inland with Manatee River and its tributaries please and thank you.,0.13,0.687,0.183,0.1027,POS
Yes it does. The river will flood. And the wind is fierce. Even that far inland.,0.0,0.847,0.153,0.4019,POS
"my Aunt is at River Strand east of the interstate, ZONE A. Don’t know if that helps, maybe you can plug in that address and see if it’s close to what you’re looking for.",0.0,0.927,0.073,0.3818,POS
