Comments,NEG,NEU,POS,Compound,Sentiment
"These are not the typical small Hurricane tornadoes, some are long tracked, EF3 plus, large tornadoes. This reminds me of Oklahoma. Be safe everyone!",0.0,0.878,0.122,0.4926,POS
have any touched down?,0.0,1.0,0.0,0.0,NEU
"Yeah, quite a few have. Mainly in south and central Florida.",0.0,0.804,0.196,0.296,POS
"Tornado in Sebring
Sent by a family member",0.0,1.0,0.0,0.0,NEU
Tornado warning going off on everyone’s phone here in Lake Wales.,0.194,0.806,0.0,-0.34,NEG
Davenport too,0.0,1.0,0.0,0.0,NEU
Yes Auburndale stay safe please,0.0,0.202,0.798,0.7845,POS
I do. Thanks Denis,0.0,0.408,0.592,0.4404,POS
When are you coming on TV?,0.0,1.0,0.0,0.0,NEU
the real questions,0.0,1.0,0.0,0.0,NEU
When are u on ? Done with this guy on TV now !!,0.0,1.0,0.0,0.0,NEU
No more tornadoes! Please & thank you,0.203,0.277,0.52,0.5321,POS
Denis Phillips is it true that the hurricane is coming in faster than expected making an earlier land fall,0.0,0.865,0.135,0.4215,POS
and will that mean it'll go faster through Florida and out of here,0.0,1.0,0.0,0.0,NEU
Weird that this is showing up as new notification today.,0.159,0.841,0.0,-0.1779,NEG
 be alert. Hop you will be safe.,0.0,0.495,0.505,0.6249,POS
Has Jim been seen,0.0,1.0,0.0,0.0,NEU
"coming here or did he say, screw Milton I'm headed north with my beannie?",0.097,0.903,0.0,-0.1027,NEG
Tornado outbreak,0.0,1.0,0.0,0.0,NEU
stay safe,0.0,0.256,0.744,0.4404,POS
"Please stay on Facebook too, Denis.",0.0,0.685,0.315,0.3182,POS
