Comments,NEG,NEU,POS,Compound,Sentiment
Ty for the specific areas 🙏 you’re the best for keeping us all informed!! Stay safe everyone and you also!!,0.0,0.596,0.404,0.8972,POS
Hope you're safe and sound ,0.0,0.341,0.659,0.7003,POS
We are in Mulberry. We have already had over 3 inches of rain.,0.0,1.0,0.0,0.0,NEU
 praying for all. I was thinking you were in Bradenton.,0.0,0.762,0.238,0.3612,POS
Thank you for letting us know. We are highlands county on the Polk county line.,0.0,0.848,0.152,0.3612,POS
I’m not far from where it touched down…Sebring.,0.0,1.0,0.0,0.0,NEU
I don’t think I downloaded the right app on my phone. Can someone show me what it looks like please?,0.0,0.769,0.231,0.5859,POS
This is what I have,0.0,1.0,0.0,0.0,NEU
Do you have an updated path for Milton ?,0.0,1.0,0.0,0.0,NEU
" The national hurricane center sends them out every 3 hours, last one was 11am. You can view them here.",0.0,1.0,0.0,0.0,NEU
What a time to live in Avon Park,0.0,1.0,0.0,0.0,NEU
At what time we start to feel Milton in Wesley Chspel?,0.0,1.0,0.0,0.0,NEU
"I am pure divine love and light in all the people in Florida… so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am the highest state of health and peace and harmony in all the people in Florida … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am the highest state of peace and harmony in Florida … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am pure divine love and light in Milton … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am the highest state of peace and harmony in Milton … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am Divine law and judgment in all the people who create Milton and not good weather condition … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am divine love and light in all people who creates Milton … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
You can repeat many time consciously ❤️
Thank you . Infinite love and blessing to all ❤️",0.007,0.587,0.405,0.9991,POS
Riverview?,0.0,1.0,0.0,0.0,NEU
Link for app?,0.0,1.0,0.0,0.0,NEU
 in your App Store on your phone,0.0,1.0,0.0,0.0,NEU
just abc action news,0.0,1.0,0.0,0.0,NEU
 I’m not sure. I posted as well asking and showing which one I did download. But I don’t see Denis Phillips anywhere on it. ,0.067,0.862,0.07,0.0178,NEU
" ok
I’ll look
Thank you! Stay safe!!
Just looked…the one I showed is the only one the says and action news. I’ll post a pic",0.0,0.702,0.298,0.8164,POS
