Comments,NEG,NEU,POS,Compound,Sentiment
Thank you so much for keeping us informed. I'm in Colorado and have friends and family in Pinellas County and it's good to know you're on top of things. Thanks again,0.0,0.663,0.337,0.9042,POS
"Denis, while I appreciate the others, they do not calm me like you do. We need you to do a live or come on the tv. I just can’t",0.137,0.773,0.091,-0.0956,NEG
"I know you need rest but we need you!!!
So odd hearing these others, appreciate everyone's hard work, but I'm ready for Dennis to guide this ship ",0.144,0.635,0.221,0.57,POS
Can we get a hurricane update. We haven’t had one in almost 3 hours.,0.0,1.0,0.0,0.0,NEU
Next NHC update is at 2pm.,0.0,1.0,0.0,0.0,NEU
"Denis Phillips, very concerned about this latest north-northeastern “jog”. Thoughts?",0.0,1.0,0.0,0.0,NEU
Does anyone know the difference between the solid dark red area versus an outlined area? Thanks!,0.0,0.745,0.255,0.5848,POS
"Ryan Hall and Max Velocity on YT are doing live streams with ongoing tornado updates, including detailed location and directions as it's coming in. I recommend having in background.",0.0,0.915,0.085,0.3612,POS
He’s right behind ya!! lol,0.0,0.542,0.458,0.5242,POS
"Dennis, is there a reason that you aren't live? It's kind of strange that none of you are live streaming these last hours before it hits. 🤔 That alone feels very ominous🥺 Is there something you guys know that we dont?",0.107,0.893,0.0,-0.5351,NEG
Link to app,0.0,1.0,0.0,0.0,NEU
Google play and search for the app I just did it,0.0,0.789,0.211,0.34,POS
Is it making landfall now ??,0.0,1.0,0.0,0.0,NEU
