Comments,NEG,NEU,POS,Compound,Sentiment
"I feel terrible for saying this, but let’s hope it hits the Yucatán and breaks it up a little bit or at least weakens it! ",0.182,0.686,0.132,-0.1134,NEG
 I felt the same way too and then felt bad for those in Yucatan,0.226,0.774,0.0,-0.5423,NEG
 oh my God I had the same thought then I felt so bad for the people in the Yucatán,0.208,0.695,0.097,-0.5254,NEG
i have an American friend with a family who lives in Merida. I do not wish this on them at all.,0.105,0.746,0.149,0.2363,POS
"I always hope it hits somewhere else, then feel guilty",0.22,0.551,0.228,0.0258,NEU
" they have far more natural barriers than Florida. Mountains and forests, etc. Here in Florida we decided to live on our natural barriers.",0.0,0.79,0.21,0.6794,POS
I feel the same ...we don't want any of us to get hit....,0.1,0.9,0.0,-0.0572,NEG
" I understand.. I mean, if they're gonna get hit anyway..",0.0,1.0,0.0,0.0,NEU
I know! Lord forgive us.,0.0,0.556,0.444,0.3382,POS
One of the worst thing about hurricanes... we have to wish ill on someone else in order for it to not affect us. Sad situation either way.,0.196,0.654,0.149,-0.3911,NEG
your feelings are valid ,0.0,1.0,0.0,0.0,NEU
"Is it just me or is that bend in the track further down than it was prior? Like its hitting that oart of the Land now?
Maybe I missed something earlier",0.067,0.847,0.087,0.168,POS
that’s what this post is saying. I wonder what that means for us,0.0,1.0,0.0,0.0,NEU
his post literally said that…..,0.0,1.0,0.0,0.0,NEU
"Feels like hurricane hunger games. You don't want to be the one to get hit, but you also don't want anyone else to get hit either. ",0.142,0.794,0.063,-0.05,NEG
 great analogy,0.0,0.196,0.804,0.6249,POS
Prayers it hits an uninhabitable island and breaks up.,0.0,1.0,0.0,0.0,NEU
I hope someone hears those prayers,0.0,0.58,0.42,0.4404,POS
Best case scenario!,0.0,0.308,0.692,0.6696,POS
I like the way you think!,0.0,0.589,0.411,0.4199,POS
first you have to pray for a large enough uninhabited island to appear out of nowhere in the Gulf of Mexico. Start now please,0.0,0.82,0.18,0.5574,POS
it won’t break up that much,0.0,1.0,0.0,0.0,NEU
Not happening.,0.0,1.0,0.0,0.0,NEU
"I want to wake up tomorrow morning and realize this was just a dream. Or, suddenly, it’s announced that, magically, Milton disappeared.",0.086,0.766,0.149,0.1027,POS
" it will be a memory soon. Let’s hope it isn’t a bad one. I’ve lost track of names, years, all of the storms that I’ve been through. I don’t take it for granted that it won’t hit us hard, never be over confident. Always humble and try to always be strong. As long as you have the necessities. The watching and waiting is the worst of it for now. Hugs!!! ",0.176,0.689,0.135,-0.5274,NEG
"Sounds like the movie quote. Next line was ""I want her gone. I want you gone.""",0.0,0.702,0.298,0.4767,POS
I feel the same way. We have already lost so much. I am numb at this point.,0.276,0.724,0.0,-0.6077,NEG
"That's ""magical thinking."" I think we all engage in that. It doesn't seem real, does it?",0.0,0.854,0.146,0.34,POS
"not magically, but by the Power of God",0.0,0.725,0.275,0.3919,POS
 I agree,0.0,0.0,1.0,0.3612,POS
Don't they fizzle down some when they get so strong?,0.0,0.68,0.32,0.6418,POS
"don’t we all, especially people on the west coast, but I am afraid that won’t happen",0.0,1.0,0.0,0.0,NEU
This one is proving to be a beast. So much uncertainty doesn't help. Stressful,0.28,0.567,0.153,-0.3037,NEG
Do we know if Denis has had his family evacuate yet? I know last night he said he hadn’t decided.,0.0,1.0,0.0,0.0,NEU
 yes Denis evacuated his family I believe to Jacksonville,0.0,0.722,0.278,0.4019,POS
"I was wondering the same, if they go, I go. We have plans in place just in case just waiting to see if the track stays far enough south of palm harbor/dunedin",0.0,1.0,0.0,0.0,NEU
if I’m not mistaken I believe I heard him say that his family left. He mentioned that they left late night to avoid traffic jams,0.087,0.83,0.083,-0.0232,NEU
 I was wondering the same,0.0,1.0,0.0,0.0,NEU
I doubt he’ll say until it’s over or it’ll be mass exodus,0.2,0.8,0.0,-0.3612,NEG
"that’s where I am at now because I am thinking about going up To Jacksonville
All preps will be done tonight",0.0,1.0,0.0,0.0,NEU
"I believe he had a room for them in Jacksonville. Now I can't remember specifically, but if I had one dollar left, I would bet that one dollar he had them leave. I'd have to re-watch last night's DPL and I am trying to get ready to leave myself, so that isn't happening right now...",0.05,0.887,0.063,0.3919,POS
Slightly fortunate for Tampa Bay but any little bit helps. I vote for a little further south,0.0,0.731,0.269,0.5839,POS
Is that good or bad? 😂 at this point I feel like a sitting duck,0.196,0.503,0.302,0.2263,POS
"Leave. Especially if you have kids or older people to care for. We went thru Hurricane Laura in 2020. It was almost a cat 5 and it devastated our city 😭 If something would happen to your loved ones, you don’t want to live with that guilt. If you have the means of evacuate, please go. Trust me. No one wants to ride out any storm like this. Louisiana is praying for you all and we will be sending loads of help as soon as roads are clear. ",0.09,0.681,0.23,0.93,POS
I believe what he had said yesterday was the further south that goes the further north track it will take here because it cannot go east,0.0,1.0,0.0,0.0,NEU
 us too  … stay in touch we have the warehouse in Brooksville industrial park if needed,0.0,1.0,0.0,0.0,NEU
"prepare today, stress on Tuesday.",0.412,0.588,0.0,-0.4215,NEG
"Is there any idea of what an eye landfall on the Yucatan might do to the track? Is that a ""better"" or ""worse"" situation for our area?",0.0,1.0,0.0,0.0,NEU
worse obviously because now Milton will hit 2 Countries pray for the Yucatan peninsula as well,0.159,0.615,0.226,0.0772,POS
I was confused about this as well. What exactly does that mean??,0.193,0.654,0.153,-0.1431,NEG
"wondering the same, would it change the track entirely??",0.0,1.0,0.0,0.0,NEU
right?! Why is this information not in this post?,0.0,1.0,0.0,0.0,NEU
Does that potentially move the track south of the Bay and does it encourage weakening?,0.124,0.699,0.177,0.25,POS
"I don't think it's gonna hit tampa, to me, it keeps moving south even with the ""slight nudges north"" it's still south of us.",0.0,1.0,0.0,0.0,NEU
"I haven't heard about evacuations yet. Besides, mobile homes and zone A is that still accurate",0.0,1.0,0.0,0.0,NEU
"yes, you can keep an eye on evacs online - let’s hope that’s all that does get evac’ed",0.0,0.728,0.272,0.6808,POS
zones A And b are mandatory evacuations. C is voluntary,0.0,0.822,0.178,0.0772,POS
ABC zones in addition to mobile homes,0.0,1.0,0.0,0.0,NEU
and zone b I heard,0.0,1.0,0.0,0.0,NEU
Sarasota is A&B,0.0,1.0,0.0,0.0,NEU
Mannn i thought uncle milton was a nice guy,0.0,0.682,0.318,0.4215,POS
uncle Milton has acquired a wicked sense of humor!,0.313,0.509,0.178,-0.3802,NEG
right? What happened to that theory???,0.0,1.0,0.0,0.0,NEU
 he hasn’t scolded you yet,0.0,1.0,0.0,0.0,NEU
stupid,1.0,0.0,0.0,-0.5267,NEG
"If Milton has traveled less than 300 miles in the last 48 hours, are we expecting him to hurry up and cover close to 600 miles in the next 48?",0.0,1.0,0.0,0.0,NEU
" that’s exactly what will happen. It’s currently not under the influence of strong steering currents.
As it moves closer to the east it’ll pick up that trough and begin moving faster.
That trough is very important. The stronger it is the weaker Milton would/could be and the further south it will make landfall.
The weaker that trough is means a landfall further north for a stronger storm.",0.076,0.777,0.146,0.6509,POS
this sounds like an equation math problem lol,0.208,0.385,0.408,0.3818,POS
 at first glance I thought this was going to be a word math problem to solve,0.164,0.727,0.109,-0.2263,NEG
He's not like those grannies on south 41,0.232,0.768,0.0,-0.2755,NEG
that’s what happens when it goes from a tropical system to a cat 4 hurricane?,0.0,1.0,0.0,0.0,NEU
denis said it was gonna slow down.,0.0,1.0,0.0,0.0,NEU
"May God bring angels of protection , to the entire coast of Florida and disperse this hurricane.",0.0,0.877,0.123,0.2732,POS
there’s a lot of people in the Yucatán too. They need just as much protection as we do,0.0,1.0,0.0,0.0,NEU
Amen,0.0,1.0,0.0,0.0,NEU
amen,0.0,1.0,0.0,0.0,NEU
"yes father please, Amen",0.0,0.286,0.714,0.6124,POS
I agree with this prayer,0.0,0.545,0.455,0.3612,POS
Is there any way that it will come to Miami?,0.0,1.0,0.0,0.0,NEU
"thank you for asking this. Nothing is clear here and schools are still opened.
For those who might think of evacuating here, don’t. We are going to get bad weather and it’s like the hunger games ( fighting at gas stations/ cleaning out shelves at Publix) when hurricanes happen. Took us 6 days to get power from Irma and we weren’t even in the hurricane.",0.141,0.79,0.069,-0.6351,NEG
was wondering this because we may evacuate that way!!!,0.0,1.0,0.0,0.0,NEU
I'm not normally one to wish a hurricane one others but ...,0.0,0.844,0.156,0.2144,POS
"same. I felt this during ian
Survivors guilt is real tho.",0.189,0.811,0.0,-0.2732,NEG
You never do. It's bad juju !,0.0,0.614,0.386,0.484,POS
chac is gonna send his regards right back ,0.0,1.0,0.0,0.0,NEU
I wish Denis could answer all of these questions or have a staff that he trained to help answer these questions.,0.0,0.759,0.241,0.6597,POS
"he is giving updates all through the day based on the most recent information, and he’s doing it all for FREE. Please consider cutting him some slack, giving him some grace, and being appreciative of what he is doing",0.029,0.627,0.344,0.9436,POS
I wish people had enough critical thinking skills to manage the information on their own and stop counting on things to be handed to them on a silver platter.,0.144,0.769,0.087,-0.2023,NEG
omg. Give the guy and the staff a break.,0.0,1.0,0.0,0.0,NEU
not sure it would help. Most of the questions are answered in the post itself or are hypothetical questions that can't be answered until the eye is almost to Florida. ,0.06,0.857,0.083,0.1872,POS
If it’s not going directly over the Yucatán do we get a wobble or no?,0.145,0.855,0.0,-0.296,NEG
it may head more south …Miami keep an eye on this one,0.0,1.0,0.0,0.0,NEU
Time to forget about the WOBBLE. Time to finalize your preps.,0.16,0.84,0.0,-0.2263,NEG
Can someone explain what this means ?,0.0,1.0,0.0,0.0,NEU
"almost bo change. The forecast track has been really close to the Yucatan anyway.
Slight track south for landfall but that will change over and over again for the next couple days.",0.0,1.0,0.0,0.0,NEU
land can / will diminish the intensity if it catches enough of it. Hopefully it goes over land and then catches the windshear to knock this down,0.0,0.903,0.097,0.4019,POS
"Uh yes. Hurricane dips south, makes landfall in the Yucatan peninsula before turning toward Florida. (possibly). That's basically it.",0.0,0.87,0.13,0.4019,POS
"yes, does it mean that the guts of it land there?",0.0,0.787,0.213,0.4019,POS
it means if the eye nudges the Yucatan land it will weaken before making the upward move to Tampa,0.135,0.865,0.0,-0.4215,NEG
lemme grab a box of crayons,0.0,1.0,0.0,0.0,NEU
 agreed,0.0,0.0,1.0,0.2732,POS
Could its interaction with the Yucatán land alter its course?,0.0,1.0,0.0,0.0,NEU
"this was already factored into the path. It’s started almost in the same place as Helene but on the other side of the Yucatán tip. Helene was right side, Milton is Left side.",0.0,1.0,0.0,0.0,NEU
Like Dennis said yesterday - it’s headed to Florida there is no way around it. Unfortunately…,0.124,0.734,0.141,0.0772,POS
" obviously
",0.0,1.0,0.0,0.0,NEU
Will this weaken the hurricane?,0.412,0.588,0.0,-0.4215,NEG
can only hope 🙏 stay safe,0.0,0.341,0.659,0.7003,POS
my question too,0.0,1.0,0.0,0.0,NEU
probably not much. It still has plenty of time and warm water to reintensify before hitting fl,0.0,0.894,0.106,0.2263,POS
I’m confused. So now we aren’t getting the eye?!? That’s a good thing right?,0.135,0.646,0.219,0.3468,POS
The Yucatan is much further south from Florida. It will hit that and then cross the Gulf towards Florida anyway,0.0,1.0,0.0,0.0,NEU
Gonna need you to elaborate on this and what it means for the Bay Area ,0.0,1.0,0.0,0.0,NEU
"it means nothing, evacuate.",0.0,1.0,0.0,0.0,NEU
Is that good for our area ?,0.0,0.633,0.367,0.4404,POS
"yes possibly. If it goes over land first, it could cause it to wobble and even break up a little bit. But still too soon to tell.",0.0,0.931,0.069,0.2144,POS
Is going to Orlando still out of the question? I don’t wanna risk staying In Tampa with those kind of winds,0.1,0.9,0.0,-0.2732,NEG
I went this AM to Fort Lauderdale from Largo. Left at 3:45 and eating breakfast now. Very little traffic on 75. I would head southeast. Lots of hotels open. Stay safe,0.0,0.906,0.094,0.4404,POS
he said last night if you evacuate go towards the pan handle or Miami,0.0,1.0,0.0,0.0,NEU
Orlando is in the same path. North is the only place.,0.0,1.0,0.0,0.0,NEU
"What does that mean if it hits the Yucatan, that change its track??",0.0,1.0,0.0,0.0,NEU
it could cause it to wobble just a bit. Still too soon to tell.,0.0,1.0,0.0,0.0,NEU
What does that mean for the Sarasota and other areas on this coast?,0.0,1.0,0.0,0.0,NEU
"very good question!!! More south means Venice, north port, Sarasota I think ",0.0,0.711,0.289,0.6211,POS
direct hit. You'll probably wanna evacuate if possible,0.0,1.0,0.0,0.0,NEU
"Oh wow, what happens if it hits that first?",0.0,0.678,0.322,0.5859,POS
Please explain! What does this mean for the track?,0.0,0.755,0.245,0.3802,POS
it doesn't mean a lot. It's still going to hit fl,0.0,1.0,0.0,0.0,NEU
Wouldn’t this then push the track a little further south or east as well then?,0.0,0.861,0.139,0.2732,POS
that’s my thoughts,0.0,1.0,0.0,0.0,NEU
maybe. But maybe not at all,0.0,1.0,0.0,0.0,NEU
"Come on St Nicholas .. protect us all ..
",0.0,0.755,0.245,0.3818,POS
 im just going to leave this right here,0.146,0.854,0.0,-0.0516,NEG
St Nicholas can’t do anything. God can though,0.0,0.769,0.231,0.2732,POS
"St Nicolas is long dead. Try praying to the LIVING God instead, He can actually hear you!",0.185,0.604,0.211,-0.2481,NEG
St Medard … patron saint protection from bad storms and disasters - bought to you by your neighborhood atheist ,0.321,0.679,0.0,-0.7964,NEG
 I'm praying to the tribe that blessed us and the Virgin Mary and all the saints and I am also going straight to Jesus with prayers for us. No matter what we go through I believe He is with us in our times of trouble.,0.096,0.721,0.183,0.5423,POS
"you better watch out, you better not cry, you better not pout I’m telling you why…..",0.0,0.516,0.484,0.8821,POS
"The Yucatan mountains will weaken it a bit if it makes landfall there , which would be a good thing for those of us in Florida....not good for the Yucatan",0.086,0.736,0.178,0.4588,POS
"Denis Phillips, if Tampa Bay gets the direct hit, how far inland do we need to go? We'll be in Riverview in a non-evacuation zone, yet it seems 6 miles east of the bay and south of a river. Does ""Direct Cat 3/4/5"" throw out evacuation zones? Should we go more inland say to Orlando? Or can we reasonably trust the floodplain maps? (We left Bradenton, Braden River obviously)",0.0,0.938,0.062,0.644,POS
What does this mean Denis Phillips? This is the least amount of information you have given us so far.,0.0,1.0,0.0,0.0,NEU
think he’s saying it may make landfall in yucatan,0.0,1.0,0.0,0.0,NEU
Wow. Why would you wish the poor people in Mexico take a hit if it helps Florida residents? If you've traveled out of the tourist areas in any part of the islands in the Caribbean and the Yucatan peninsula you know many people live in substandard housing and don't have resources to leave and survive like every coastal resident here does. Uber will give anyone a free ride to a pet friendly shelter even!,0.05,0.735,0.215,0.9336,POS
Euro and GFS models show NORTH of Tampa. What do you mean it shifted south the center of the cone went from Sarasota to Tampa. Correct me if I'm wrong but that's a north trend,0.058,0.942,0.0,-0.2617,NEG
"when he says south he’s referring to the dip it’s taking in the gulf. It was above Yucatán but now tracks further south to touch land. He’s not talking about the Florida track.
It’s not particularly clear. So I Hope this helps.",0.062,0.756,0.183,0.7951,POS
where are you seeing this....?,0.0,1.0,0.0,0.0,NEU
*googles where Yucatán is*,0.0,1.0,0.0,0.0,NEU
Hitting the Yucatán means the storm is following the southern part of the ‘cone of uncertainty’. That could translate into a more Southern landfall on the Florida coastline. Only time will tell.,0.0,1.0,0.0,0.0,NEU
I'll trust your forecast sir,0.0,0.548,0.452,0.5106,POS
the storm goes south and they move the offical track north... wtf,0.257,0.743,0.0,-0.5859,NEG
someone needs to put more oil on the lanes so it doesn’t curve as much,0.0,1.0,0.0,0.0,NEU
it’s going to be Charlie 2.0,0.0,1.0,0.0,0.0,NEU
Are you still staying?,0.0,1.0,0.0,0.0,NEU
it’s called weather lol,0.0,0.517,0.483,0.4215,POS
If it hits the Yucatán will it weaken it any ?,0.237,0.763,0.0,-0.4215,NEG
"All these questions….1) Denis gets us the info as it becomes available, 2) he’s not your private weather source. Have patience and let the situation unfold and do YOUR due diligence to stay informed.",0.0,1.0,0.0,0.0,NEU
no he’s the weather guru. I need all the answers! Lol,0.166,0.602,0.233,0.2244,POS
or your travel agent/ airline Rep,0.0,1.0,0.0,0.0,NEU
Denis Phillips the 24 hour future cast looks like everything is being pulled into the gap between Florida & Cuba (including outer bands of Milton). ANY chance Milton does the same?,0.0,0.862,0.138,0.5423,POS
Is that better or worse for Tampa bay?,0.258,0.5,0.242,-0.0516,NEG
Does that mean it would weaken before hitting Florida?,0.259,0.741,0.0,-0.4215,NEG
