Comments,NEG,NEU,POS,Compound,Sentiment
I’m following all the updates from the UK and I can’t even begin to imagine what you all have to go through 💔 Florida will always be my happy place. Stay safe everyone and I am praying for each and everyone of you.,0.0,0.803,0.197,0.8442,POS
same here. My heart is breaking for them. I'm checking the news & tik tok every 10 minutes of people evacuating & preparing ,0.0,1.0,0.0,0.0,NEU
 people in the UK have always been more than just our allies and friends. They are our family.,0.0,0.846,0.154,0.4767,POS
No one is not affected. Even now that it's not coming for us it's still headed for family and loved ones. ,0.086,0.705,0.209,0.4843,POS
is it still expected to make landfall in Bradenton?,0.0,1.0,0.0,0.0,NEU
Exactly this,0.0,1.0,0.0,0.0,NEU
 where do you live??,0.0,1.0,0.0,0.0,NEU
same. 🥺 praying for everyone in the path of the hurricane.,0.0,0.783,0.217,0.3612,POS
"true , my daughter and three grandchildren and son in law are in its path they are only 40 miles from direct impact",0.0,0.882,0.118,0.4215,POS
 Is it shifting south?,0.0,1.0,0.0,0.0,NEU
surge is still a strong concern.,0.0,0.548,0.452,0.5106,POS
"What about Storm Surge on the east coast - like Vero Beach area?
We have family there and it seems the Hurricane will be around a 1 - but wondering about flooding and surge",0.0,0.943,0.057,0.1901,POS
But - there’s likely to be tornadoes that could start up because of the storm.,0.0,1.0,0.0,0.0,NEU
" there will be storm surge on that side too. It won’t be as bad. 2-4 feet
I saw a post regarding that very issue yesterday on Mike’s Weather page.",0.119,0.881,0.0,-0.5423,NEG
I can’t help but notice it still says 3 at landfall. We are really counting on that to be true! Hoping you’ll address the likelihood of that and when we’ll be able to tell if that’s happening or not on DPL tonight,0.0,0.795,0.205,0.8605,POS
"I feel like it’s like a barely 3, almost 4 ",0.0,0.5,0.5,0.6124,POS
what time does he go live,0.0,1.0,0.0,0.0,NEU
oh yes! Dennis Phillips just said at 5:00 it possibly could be a four at landfall,0.0,0.824,0.176,0.4574,POS
 yes preach!!,0.0,0.233,0.767,0.508,POS
"it doesn't matter!!!!! It doesn't change the damage bc ofwave memory
Katrina hit at a 3
Irma 3
It simply does not matter in this case
It can hit at a 3 and still cause catastrophic damage",0.11,0.724,0.166,0.4854,POS
"Why is everyone always comparing this to Katrina? I lived in New Orleans and in other places in Louisiana before Katrina hit. Louisiana's geography (topography?) is very different from Florida's. Their catastrophic damage was more due to the levees breaking then the wind of the hurricane! Before the levees broke, we thought we had survived a relatively mild hurricane pretty well.",0.138,0.742,0.12,-0.3076,NEG
no one will address it… it is more sensational to keep talking about it being a 5 in the middle of the gulf. 5 gets more clicks and views from fear than 3,0.167,0.833,0.0,-0.6597,NEG
everywhere i am seeing it just got upgraded to 4.... but to be fair it was like 3.95 before so it wasn't a big change,0.0,0.772,0.228,0.7351,POS
is DPL right here in this FB page? Or YouTube ? Thanks,0.0,0.754,0.246,0.504,POS
