Comments,NEG,NEU,POS,Compound,Sentiment
Praying Milton weakens so dramatically it’s clear it was truly God!!,0.119,0.312,0.569,0.8247,POS
I guess the people in North Carolina must not have prayed hard enough.,0.0,0.895,0.105,0.0762,POS
this is what I have been thinking this whole time. It would be amazing and have long reaching effects,0.0,0.741,0.259,0.6808,POS
thank you! Your prayers are appreciated ,0.0,0.396,0.604,0.7263,POS
"yes, Jesus, continue to show Your might in decreasing the intensity of this storm. My eyes are on You.",0.0,0.87,0.13,0.4019,POS
Thats right! Lets go!!! ,0.0,1.0,0.0,0.0,NEU
that was my exact thought!!,0.0,1.0,0.0,0.0,NEU
well then why did God make the hurricane in the first place?,0.0,0.704,0.296,0.4939,POS
Im praying the same,0.0,0.545,0.455,0.3612,POS
amen in the Bible Jesus calm the storm when the disciples were so scared that they are going to die! This hurricane is the worst in 100 years if God weakens many will witness this miracle! Keep asking and praying for His mercies and let His glory shine!,0.204,0.567,0.229,-0.254,NEG
"It's God regardless, isn't it?",0.0,0.656,0.344,0.2732,POS
"WEAKEN WEAKEN WEAKEN WEAKEN THE STORM!!!
our homes are strong.
WEAKEN THE STORM
it will happen
keep speaking it out loud!",0.507,0.404,0.089,-0.948,NEG
Yes! Praying that this storm weakens! Sending prayers of protection to us all.,0.127,0.553,0.32,0.5399,POS
All morning I have been saying this. Please let it weaken.,0.209,0.596,0.196,-0.0451,NEU
speaking it aloud from TEXAS!! We’re watching and hoping it will Spare you and your home! Bless all y’all for staying strong!,0.0,0.654,0.346,0.877,POS
YES! AMEN!!!,0.0,0.205,0.795,0.5951,POS
Strong wind can be very devastating for mobile homes!,0.322,0.461,0.217,-0.3788,NEG
I will never complain about cold 🥶 weather! The shear cooler weather will continue to weaken Milton! Praise God,0.116,0.537,0.347,0.6802,POS
our class is praying the same this morning,0.0,0.737,0.263,0.3612,POS
oh yes Annie !!! Never give recognition to the negativity!!!,0.295,0.527,0.178,-0.4153,NEG
"reminds me of the kids shows asking me to talk to the TV lol
OK I actually do that, so I guess I might as well try this..",0.0,0.737,0.263,0.7804,POS
Yesss 🙏🏼 Praying for weakness throughout hurricane Milton,0.248,0.531,0.221,-0.0772,NEG
Weakens is a fun word.,0.303,0.263,0.434,0.25,POS
Weaken is my favorite word in the world right now!!,0.195,0.556,0.249,0.1984,POS
Weakening sounds refreshing ,0.535,0.465,0.0,-0.3182,NEG
It's my favorite word right now. Lol,0.0,0.463,0.537,0.7003,POS
with no eye.,0.524,0.476,0.0,-0.296,NEG
 so much funner than stronger...,0.0,0.535,0.465,0.539,POS
 and earlier is good! That’s 3 positives! Bring it on we’re ready!,0.0,0.453,0.547,0.865,POS
"almost like Hunkering and the rain is "" moist"" feeling",0.0,0.654,0.346,0.4033,POS
"now, strong men will not feel offended when they are call weak. lol",0.147,0.456,0.397,0.6046,POS
keep it weak,0.592,0.408,0.0,-0.4404,NEG
"Even though the path has improved for many, the people south of the Sunshine Skyway are going to struggle. If you are lucky enough to avoid the brunt of this, please don’t celebrate your fortune on social media. So many people will be devastated and will need help. Do anything you can to support those that will suffer. They still haven’t recovered from the last event and this will likely be worse.",0.157,0.625,0.217,0.6932,POS
"I can not pray for any change of course that will hurt others more than me. But praying it would weaken is a great prayerfor all! Dear Lord, please bless ALL those in harm's way! May faith in YOU increase!",0.119,0.453,0.428,0.9686,POS
"Thank you for saying this. Cheering for one area over another so publicly is a gut punch, even though I understand no one wants a direct hit. Let’s just pray it weakens.",0.121,0.646,0.233,0.634,POS
we definitely will help all that we can. We are Florida strong.,0.0,0.508,0.492,0.8271,POS
"the Tropicana field is full of help.. pray nothing happens to skyway bridge, for quickest response.",0.0,0.867,0.133,0.3182,POS
 I'm thinking they mean we can totally for everyone. I didn't hear anybody say change course to somewhere else.,0.0,1.0,0.0,0.0,NEU
"I like the word 'weaken'. I hate where this is heading 💔 I hate this storm. Milton, go home! Take Jim Cantore with you!!",0.298,0.612,0.09,-0.7767,NEG
respectfully…,0.0,1.0,0.0,0.0,NEU
" yes, please.",0.0,0.0,1.0,0.6124,POS
 where is Jim cantore??,0.0,1.0,0.0,0.0,NEU
yesss    ,0.0,1.0,0.0,0.0,NEU
yes girl!!!!,0.0,0.205,0.795,0.5951,POS
 I like Jim Cantore,0.0,0.444,0.556,0.3612,POS
"Following from California. Your updates put this west coast girl more in touch with what is truly going on, how to pray and staying connected.",0.0,0.816,0.184,0.6369,POS
