Comments,NEG,NEU,POS,Compound,Sentiment
can we get a rule #8 cause i broke 7 ,0.318,0.682,0.0,-0.4215,NEG
I had to chuckle at this. I think a lot of people are breaking #7... we need to know what #8 is.,0.0,0.87,0.13,0.4019,POS
 there's a joke in there somewhere about 7 eating 9,0.0,0.732,0.268,0.296,POS
Denis never did say how we will know that he's freakin out. Maybe he's basically saying not to ever freak out so that we're all able to take care of what we need.,0.0,0.847,0.153,0.6814,POS
rule #7 went out the window for me a while ago,0.0,1.0,0.0,0.0,NEU
"samesies
",0.0,1.0,0.0,0.0,NEU
I need a hurricane emotional support cake! 😩 Thanks for nothing Publix!,0.0,0.435,0.565,0.7772,POS
"I got the pumpkin decadent bars with a tub of cream cheese icing…, let me tell you, great for emotional support ",0.0,0.656,0.344,0.8126,POS
I lost 3 pounds I will lose more when this over running to the bathroom,0.333,0.667,0.0,-0.6124,NEG
I bought some emotional support ice cream. I will have to eat quickly it if the storm takes out our power. I won’t have a choice. Can’t waste hurricane ice cream. ,0.09,0.772,0.138,0.128,POS
I made one for Helene and ate the whole thing myself!!! I cant do this again ,0.0,1.0,0.0,0.0,NEU
I was thinking of baking a cake (while I still have power) because it won’t need to be refrigerated and can be several meals! ,0.0,1.0,0.0,0.0,NEU
seriously! They were great cakes!,0.181,0.32,0.499,0.6103,POS
i just went stress shopping im right there with you,0.259,0.741,0.0,-0.4215,NEG
" yesterday I got Dr Pepper & chocolate (hardly ever), and last night bought art supplies online 🤣 for the future.",0.0,1.0,0.0,0.0,NEU
i was able to get some bagels this morning,0.0,1.0,0.0,0.0,NEU
I'm making cookies...come on over! I did notice an uptake in hurricanes around here since Publix stopped making those cakes!,0.121,0.879,0.0,-0.3578,NEG
"Hey Denis Phillips I’m tuned in from Scotland 👀🌪️🏴󠁧󠁢󠁳󠁣󠁴󠁿
Fascinating stuff, and like you say. Scary
Stay save guys. Love from Scotland",0.095,0.506,0.399,0.8807,POS
great to see you following windy. Im from the same town as you and currently in Windsorhills. We are heading to a hotel tomorrow to ride this out.,0.0,0.864,0.136,0.6249,POS
sending y'all hugs in Scotland. We are in TN and grateful that Hurricane Helene skirted around us. Milton looks ominous.,0.094,0.664,0.242,0.5859,POS
"thank you! Scotland is so beautiful, I wish I were there!",0.0,0.352,0.648,0.9012,POS
glad to see you following the windy of Florida,0.0,0.727,0.273,0.4588,POS
also a Scottish quine here we her fingers crossed and a full wine cooler ,0.0,1.0,0.0,0.0,NEU
hate that this storm is coming but love that our beloved Denis Phillips has reached a Scotland audience!!! Also thank you for the love and well wishes,0.05,0.386,0.564,0.9776,POS
"Scottish follower here, currently in Orlando on holiday",0.0,0.722,0.278,0.4019,POS
I gotta say i am a big fan of your professionalism and earnest education. Thank you for keeping us all informed and updated. You rock!,0.0,0.694,0.306,0.8122,POS
Ok you started this off with “scary”. So we are all scared.,0.192,0.662,0.146,-0.1779,NEG
I think this is Rule # 7 when Denis says it’s scary this is time to worry !!,0.34,0.66,0.0,-0.7707,NEG
 a storm with 175 mile an hour winds IS scary! Mother Nature is fierce!,0.24,0.76,0.0,-0.5837,NEG
"right, but then says not to freak out until he does",0.0,0.763,0.237,0.4782,POS
"when Denis says that, yes, absolutely!!
",0.0,0.604,0.396,0.508,POS
Yup!!! If he’s scared then I’m terrified!!!,0.617,0.383,0.0,-0.8429,NEG
" explosive , scary apparently can’t help himself ",0.323,0.404,0.273,-0.128,NEG
Thank you Denis! You cannot imagine how much we all appreciate and count on you. You stay safe too! ,0.0,0.648,0.352,0.8264,POS
that’s awesome! He gets us through it!,0.0,0.562,0.438,0.6892,POS
"I even watch him here in Virginia!
",0.0,1.0,0.0,0.0,NEU
"Thank you. 🫶
I gotta be honest, your post with no words spun me into a panicked frenzy 😳
I appreciate the education on how things work bc blind acceptance only adds to the anxiety of not knowing",0.251,0.506,0.243,0.1531,POS
right?,0.0,1.0,0.0,0.0,NEU
"so, if Milton slows down, gets hit with the wind shear, what does that typically do to a hurricane's track? Send it further south or pull it further north ?",0.0,1.0,0.0,0.0,NEU
"it will not slow down. It is forecast to speed up through landfall. Sheer will likely weaken it some, but it's already a strong category 5, so weakening some still leaves it a strong category 3 or 4 storm. Plus it is going to get larger as it goes, so the strongest winds will be felt over a larger area than it is now. If you're in the path of this storm track, leave now. Don't wait till it's too late.",0.08,0.775,0.146,0.8394,POS
it is going to push it further south,0.0,1.0,0.0,0.0,NEU
Where are we with Rule #7 at this point?,0.0,1.0,0.0,0.0,NEU
I’ll tell ya where I am with Rule #7 right now!,0.0,1.0,0.0,0.0,NEU
if you are in an evac zone gtfo 😂 that’s where we are,0.0,1.0,0.0,0.0,NEU
its broken girlfriend,0.608,0.392,0.0,-0.4767,NEG
"don’t freak out, prepare",0.492,0.508,0.0,-0.4404,NEG
Did it shift north? It was tracking closer to Sarasota earlier,0.0,1.0,0.0,0.0,NEU
yes-ish. The last track update from the NHC was at 7am CT. There's obviously been a lot that has changed since then.,0.0,1.0,0.0,0.0,NEU
the cone is from Hernando county to Sarasota. Too early yet…,0.0,1.0,0.0,0.0,NEU
I saw a track that shifts it slightly south at the last minute.,0.0,1.0,0.0,0.0,NEU
Could still hit Sarasota,0.0,1.0,0.0,0.0,NEU
"5 pm moving north
",0.0,1.0,0.0,0.0,NEU
"I am in hinesville,ga and I’m opening my property to RVs or even cars to work and stay safe during the storm. I don’t have a house big enough but I I do have property and open to those who wish to find somewhere to park their RV",0.0,0.882,0.118,0.6705,POS
" thank u, that is so kind of u
",0.0,0.706,0.294,0.3612,POS
"I’m from Florida, I’ve gone through andrew and 2004 and all of them but this storm has me nervous.",0.128,0.872,0.0,-0.3919,NEG
thank you from all Floridians ,0.0,0.615,0.385,0.3612,POS
