Comments,NEG,NEU,POS,Compound,Sentiment
Weather channel just said the direction it's moving is making a b-line for tampa bay and if it doesn't change soon it could be bad for tampa. Is this true??,0.113,0.792,0.095,-0.1556,NEG
Fox weather also said it could wobble and hit Tampa Bay as well,0.0,0.851,0.149,0.2732,POS
yes it wobbled north and is till going NNE. Until it makes that north east turn it’s gonna hit tampa,0.0,0.876,0.124,0.4019,POS
anything is possible with it still having so much time to shift,0.0,1.0,0.0,0.0,NEU
They’re doubling down right now on the current path the storm is moving. They did say if it doesn’t turn east beforehand,0.0,1.0,0.0,0.0,NEU
stop watching the weather channel,0.355,0.645,0.0,-0.296,NEG
 i just heard Sarasota for a direct hit,0.0,1.0,0.0,0.0,NEU
 Ignore TWC. It’s entertainment for the nation. Listen to what Denis is saying - that why you are here.,0.117,0.751,0.131,0.0772,POS
we only listen to Denis Phillips,0.0,1.0,0.0,0.0,NEU
looks accurate,0.0,1.0,0.0,0.0,NEU
the weather channel is going to take every opportunity to add drama. Locals trust denis,0.0,0.681,0.319,0.7269,POS
What’s the timeframe of all of this again? I know it sped up and it predicted to make landfall sooner. What time are we thinking?,0.0,1.0,0.0,0.0,NEU
"Last night it was supposed to arrive Thursday morning between 3-6 am. Now I guess? It hits tonight between 8-midnight?
This is a massive timeline jump for anyone trying to get out of the way last minute or doing last minute prep.",0.0,1.0,0.0,0.0,NEU
abc just said everything from 8pm is possible...could be 9 or 10pm.,0.0,1.0,0.0,0.0,NEU
I’m watching on tv now and they said 8-9 pm. It’s moving quicker.,0.0,1.0,0.0,0.0,NEU
Just had 5 people give 5 different times.,0.0,1.0,0.0,0.0,NEU
at this point what difference could it make if its an hour sooner or later?,0.0,1.0,0.0,0.0,NEU
"This is wild. Usually they know approximate time of landfall, but have no idea exactly where. This looks like they don’t know either!",0.102,0.768,0.13,0.1882,POS
graphic shows 11:30 pm,0.0,1.0,0.0,0.0,NEU
glad everyone who commented is in agreement on the time frame lol,0.0,0.5,0.5,0.8402,POS
i thought around 8/9 unless it changed again,0.0,1.0,0.0,0.0,NEU
I was wondering as well. Last I saw was between 11-2:00 a.m. Does someone that knows actually answer people's questions on here.,0.0,0.9,0.1,0.2732,POS
"Will be good if it hits before dark so rescue workers can see.
",0.0,0.606,0.394,0.7987,POS
 on mandatory evacuation rescue LEO etc will not come out. Stay safe.,0.0,0.545,0.455,0.7579,POS
 no rescue workers are going out till all the winds die down. Mayor Castor said it best... evacuate or you will die,0.319,0.575,0.105,-0.7717,NEG
"Most cities and counties tell everyone they’re on their own until after storm. They’re not going to risk the lives of rescue workers on people who refused to mandatory evacuations. It’s stay at your own risk.
But also usually daylight doesn’t matter as much as tides.",0.033,0.819,0.149,0.3948,POS
 It’s going to be after dark and they won’t be coming out anyway.,0.0,1.0,0.0,0.0,NEU
yeah well that's bot happening lol,0.0,0.297,0.703,0.7269,POS
there aren't going to be any rescues until tomorrow.,0.0,0.777,0.223,0.3182,POS
Rescuers aren’t necessarily professionals.,0.0,1.0,0.0,0.0,NEU
 rescue workers won't be out until after the storm.,0.0,0.708,0.292,0.5106,POS
Weather Channel just said it’s tracking towards south St Pete since is moved slightly north and has 2eye walls. Are you seeing this movement and path ?,0.0,1.0,0.0,0.0,NEU
"we don't watch the weather channel here. They hype things up so much, it's ridiculous",0.165,0.835,0.0,-0.4144,NEG
which news source did you see this on,0.0,1.0,0.0,0.0,NEU
"oh, eye wall replacement. Whew.",0.0,1.0,0.0,0.0,NEU
Two eye walls????,0.0,1.0,0.0,0.0,NEU
whaaaat,0.0,1.0,0.0,0.0,NEU
"Cool cool cool...
*in south St. Pete, hunkered down*",0.0,0.603,0.397,0.5574,POS
"I’m in the red in Jungle Prada area! If one thing, I just hope my friends talk about how cool I was…
Sarcasm - but more seriously, stay safe, everyone!",0.111,0.593,0.296,0.7608,POS
 south at Pete too pinellas point drive! Be safe!,0.0,0.697,0.303,0.5399,POS
