Comments,NEG,NEU,POS,Compound,Sentiment
"Thank you Denis Phillips for the 24/7 weather updates. I know it's your job, but we as a community appreciate all your hard work. Please get some diet Dr. Pepper if you can't get any sleep!",0.04,0.747,0.213,0.7871,POS
"he goes beyond his job.
",0.0,1.0,0.0,0.0,NEU
"YES, THANKS",0.0,0.0,1.0,0.6808,POS
from across the “Pond” in England and also in Ireland esp from the Knock Shrine area.,0.0,1.0,0.0,0.0,NEU
our Lady of Knock pray for us ,0.0,0.723,0.277,0.3182,POS
Thank you Heavenly Father and Mother of Mercy.,0.0,0.357,0.643,0.8402,POS
Thank you for the update. Continued prayers for a weakening storm.,0.18,0.625,0.195,0.0516,POS
amen!,0.0,1.0,0.0,0.0,NEU
"I am in St. Pete. And I can hardly believe this. I finally slept for 3 hours, it had been days. This is the first time in 56 yrs I am scared, and packing. We have 1 day more to finish up. Headed to a shelter for the first time ever. It's surreal. It's sad. I've cried randomly moving things near the ceiling which is probably futile. It's really unbelievable to look around your home and know it's probably all going to be gone. 😔🙏 As long as we live and all our 6 animals make it we will be ok.",0.112,0.846,0.042,-0.8024,NEG
going through the same thing i have been here 26 yrs an never evecuated but we will be this storm. I have been an emotional wreck looking around my home an seeing all my things an just the thought of possibly coming back to nothing is heartbreaking,0.076,0.824,0.1,0.0695,POS
that's what's matter the most. I am so afraid of what's going to happen to so many and how it's going to change a lot of our lives. Stay safe and be smart,0.0,0.807,0.193,0.6908,POS
"sending love from NJ
",0.0,0.417,0.583,0.6369,POS
Pray and have faith ,0.0,0.282,0.718,0.6249,POS
"Now it’s just about covering all of Florida… now we just wait and see who’s going to get the worst of it. -Tampa #floridastrong
Thank you for staying up with us. My nerves are so bad I can’t sleep.",0.203,0.742,0.055,-0.7778,NEG
 mine too ,0.0,1.0,0.0,0.0,NEU
Thank you! Your updates help so much! Appreciate you more than you know!,0.0,0.525,0.475,0.8424,POS
We appreciate all you do for us. Thank You Dennis. Hopefully you will get some rest soon. Stay Safe,0.0,0.581,0.419,0.8689,POS
They said move to Florida. They said there's Sunshine and Palm Trees! 🤬 Stay Safe everyone.,0.0,0.67,0.33,0.75,POS
"did no one mention to you the fun of hurricane season? That's right up there with the sunshine & palm trees! 😅😅😅
Stay safe, & thanks for the chuckle.",0.057,0.546,0.397,0.92,POS
unfortunately the hurricanes were a part of why we finally moved after 10 years in st Pete. We couldn’t handle evacuations anymore. Year after year and they weren’t even as bad as Helene or Milton.,0.156,0.844,0.0,-0.7096,NEG
should’ve asked a real Floridian ,0.0,1.0,0.0,0.0,NEU
"I can't sleep at all. I'm in a 4 story condo in an A zone. If there's a 15' surge, that takes it up to the second floor. Such stress and anxiety.
I haven't evacuated yet, have friends in Clearwater, Top of the World condos, I might go there. Some of my neighbors are still staying.",0.083,0.827,0.09,0.1027,POS
 Urge your neighbors to GO !!!!!,0.0,1.0,0.0,0.0,NEU
" Don’t forget the stairs you will be climbing !! I’m sure the elevators will be down , keep that in mind when your alone",0.167,0.747,0.086,-0.2924,NEG
you're under mandatory evac? You gotta go,0.0,0.822,0.178,0.0772,POS
You should go to the Top of the World condos! That's inland and you'll feel so much relief! ,0.0,0.735,0.265,0.6968,POS
 there is a reason Zone a is evacuated first. Don’t be foolish,0.189,0.811,0.0,-0.2732,NEG
Headed north to georgia from tampa palms around 1130pm and have made it about 70 miles up 75. Everyone please stay safe.,0.0,0.794,0.206,0.6369,POS
"Update i got off and hit the back roads and we are cruising, barely anyone out here",0.0,1.0,0.0,0.0,NEU
"get off 75 and take back roads
",0.0,1.0,0.0,0.0,NEU
we got on 75 there and it took us till just now to get to lake city,0.0,1.0,0.0,0.0,NEU
 we left palmetto 1pm just got to Georgia 12hours on 75,0.0,1.0,0.0,0.0,NEU
Bad traffic right,0.636,0.364,0.0,-0.5423,NEG
"You’re the most amazing, hardest working, most straightforward meteorologist in this country Denis! What you do for our community is just pure dedication with your ability to not overdramatize and be completely straightforward for all the folks that rely on you. Get some rest or a quick nap in before tomorrow! Thoughts and prayers to you and everyone out there! We appreciate everything you do!",0.0,0.856,0.144,0.8823,POS
Is it just me or did it grow in size considerably the last hour during the ERC?,0.0,1.0,0.0,0.0,NEU
" The eye is smaller, but the storm is more powerful.
",0.0,0.685,0.315,0.6297,POS
 as expected yes,0.0,0.426,0.574,0.4019,POS
where are you going to see that imaging?,0.0,1.0,0.0,0.0,NEU
" that’s what they do, weaken expand, then strengthen if still in favorable conditions",0.144,0.462,0.395,0.5994,POS
"yeah - the it's started eyewall replacement, so it's grown a tad weaker but larger, & will now work on strengthening again... until the next eyewall replacement cycle ",0.065,0.737,0.198,0.6059,POS
every time I look it seems worse.,0.383,0.617,0.0,-0.4767,NEG
 I heard that’s what happens as the speed diminishes. The size gets larger.,0.0,1.0,0.0,0.0,NEU
I was (today) introduced to your page and I want to tell you that I appreciate all your information… God bless you and thank you for keeping us informed! ,0.0,0.642,0.358,0.8655,POS
