Comments,NEG,NEU,POS,Compound,Sentiment
"Of course. Because not a single hurricane can have the decency to make landfall during the day. Seriously, did their hurricane parents not teach them any manners? 😂
Note: yes, I am making jokes. It helps me to keep a handle on the anxiety.",0.074,0.766,0.16,0.5994,POS
"i'm totally with you on kind jokes. Ppl may hate us for that but this is the only way to mentally survive, stay focused, fight fear, and it does not mean at all we do not care",0.267,0.593,0.14,-0.8122,NEG
"I said the same thing earlier today to my husband. LoL
Theyre always scarier at night when you can't see what's going on outside ",0.0,0.887,0.113,0.4215,POS
Looks like my husband and I will be sleeping in the closet under the stairs then.,0.0,0.848,0.152,0.3612,POS
"thanks, I needed to laugh a little. I’m a nervous wreck.",0.298,0.267,0.435,0.4664,POS
thats what i am saying. Why always at night. When i want to sleep!,0.0,0.874,0.126,0.1511,POS
Right?! Thank you for the humor. We all need it!,0.0,0.607,0.393,0.6351,POS
I already booked my hotel and now it keeps getting pushed back 😵hopefully it’s safe to head back home Thursday when the hotel kicks us ou,0.0,0.892,0.108,0.4404,POS
 you're going to need a lot more time in the hotel than that. The roads won't even be accessible for a couple days. Power could be out for a week or more.,0.0,1.0,0.0,0.0,NEU
"you and me, too. And my hotel won't do changes and I have to show up tomorrow or lose Wednesday.",0.13,0.87,0.0,-0.4019,NEG
 I’m supposed to be back to work on Friday,0.0,1.0,0.0,0.0,NEU
Ditto,0.0,1.0,0.0,0.0,NEU
my experience with hotels is that if you’re in and need to stay they extend the stay for you and if other people have reservations they don’t honor them. It’s happened to me twice where a hotel didn’t honor my reservation because others stayed. I can’t guarantee all will do that so to be safe extend it if you can.,0.0,0.777,0.223,0.918,POS
you better extend to like Sat,0.0,0.297,0.703,0.7269,POS
Will hotels kick folks out? Because they lose power?,0.277,0.723,0.0,-0.4696,NEG
"The $ from that merchandise is donated to the Children's Miracle Network and other charities. ""This guy"" graduated from Penn State with a Batchelor of Science degree because PSU is known to be the best for meteorologists. ""This guy"" has been with the station over 30 years and knows what he is talking about.",0.0,0.814,0.186,0.9042,POS
" the roads are never open that quickly after a direct hit. There will be tons of debris and flooding, downed trees and power lines, signals not working, signs blown away etc. We saw it with Irma and Ian. Wherever you evacuate to, plan to be there as long as necessary. The hotel will not kick you out if the authorities have not opened the roads.",0.0,1.0,0.0,0.0,NEU
already got kicked out of 2 hotels. Can’t find availability anywhere. The entire west coast full of people have booked across the entire state.,0.0,1.0,0.0,0.0,NEU
"Thank you for your great work! Question please.
Why is there no red on this graphic, considering the forecast? I would’ve expected there to be hurricane force winds somewhere in this storm if it’s in that position. ",0.051,0.737,0.212,0.7901,POS
Awe man - I really was hoping for a daytime storm. Why is it ALWAYS at night ,0.0,0.809,0.191,0.4728,POS
 thinking the same thing!! Always at night!,0.0,1.0,0.0,0.0,NEU
aw. Awe means something else.,0.0,1.0,0.0,0.0,NEU
ME TOO!!! I hate those nighttime storms when you can't even see anything,0.294,0.706,0.0,-0.6784,NEG
Andrew was at night and it was terrifying.,0.346,0.654,0.0,-0.5719,NEG
i love your optimism you'll be sleeping during this event 😆 You're gonna miss the show!,0.078,0.534,0.388,0.8122,POS
same,0.0,1.0,0.0,0.0,NEU
Great! Was really hoping it was going to stay a day storm. That makes it so much more risky when you can't see current conditions yet the sound of the wind is so ominous.,0.13,0.691,0.178,0.461,POS
me too ,0.0,1.0,0.0,0.0,NEU
"was it Ian, the train coming through the house for HOURS? In the dark? I've been through a few, but that was so scary!",0.223,0.777,0.0,-0.8088,NEG
"Was really hoping it wouldn't be a night time one again. I'm in South Lakeland/Mulberry, as a lifelong Floridian I'm very concerned more with this one than all the others I've been through. Prayers for everyone in the path.",0.0,0.921,0.079,0.4754,POS
 I'm concerned as well I'm in central Florida right smack dab in the middle,0.0,0.861,0.139,0.2732,POS
"I live in the same area, off West Pipkin. I was really hoping it would be a daytime storm because it seems like they always come in the middle of the night. Ugh!",0.078,0.757,0.165,0.474,POS
Of course...when do these things ever come on shore in the light of day. Stay safe everyone,0.0,0.847,0.153,0.4404,POS
Very rarely,0.0,1.0,0.0,0.0,NEU
I don’t understand when should we be evacuating? I live in one of the island and really afraid about Milton. We didn’t evacuate with Helene and had the water half of our driveway and no way to leave the island.,0.086,0.914,0.0,-0.34,NEG
they are saying go now. It's on the weather channel.,0.0,1.0,0.0,0.0,NEU
So scary when it hits at night. Praying for everyone. Please evacuate and be safe if you’re told to. ,0.133,0.573,0.294,0.4951,POS
Why do they always slow down to hit at night,0.0,1.0,0.0,0.0,NEU
I know right! My Dad and I were JUST talking about this. So much for sleeping on Wednesday.......,0.0,1.0,0.0,0.0,NEU
