Comments,NEG,NEU,POS,Compound,Sentiment
where did anyone say no big deal? I certainly didnt.,0.19,0.603,0.207,0.0516,POS
thanks for your honesty.,0.0,0.247,0.753,0.7269,POS
you are always so honest with these storms. Don’t listen to the negative,0.195,0.581,0.224,0.1384,POS
Whoever is scolding him must be one of the idiots I blocked. I've been doing a lot of that lately/,0.11,0.89,0.0,-0.2732,NEG
thank you for what you do! That's all people should be saying to you.,0.0,0.823,0.177,0.4199,POS
"""use the weekend to prepare""",0.0,1.0,0.0,0.0,NEU
this may be one of the most “agreeable” models ever? This early.,0.0,1.0,0.0,0.0,NEU
In my 40 years in Florida I don’t recall a storm forming here and coming straight across the gulf. Is there historical precedence?,0.0,0.913,0.087,0.2263,POS
40 years here also and was thinking the same thing!,0.0,1.0,0.0,0.0,NEU
has anyone looked at the skies? Littered most days with chemtrails. Some actually look like gridlines,0.0,0.857,0.143,0.3612,POS
Will Bartle “Wrong Way Lenny” called that because it went west to east. I used to live in St Thomas in the late 90’s to 2007.,0.0,1.0,0.0,0.0,NEU
I do not understand the relevance of your comment about chemtrails.,0.0,1.0,0.0,0.0,NEU
well that escalated quick. Unfortunately someone is going to suffer but hopefully it goes just south of Tampa,0.171,0.607,0.221,0.2846,POS
"don't be mean
We don't want it either",0.149,0.851,0.0,-0.0572,NEG
"please don't wish this on anyone, rather hope it's not that strong. We are still dealing with the anxiety of Ian",0.239,0.574,0.187,-0.1179,NEG
I live in New Port Richey. I didn't WISH it on anyone just stated a FACT that someone is going to have to deal with this hopefully not us the ones that just got hit. Don't put words in my mouth,0.067,0.859,0.075,0.0835,POS
"exactly . we sure don't. people on siesta,lido and longboat are still are out of their destroyed homes . It's always so strange when people say "" I hope it goes.. . Fill in the blank"". Which basically is saying as long as it doesn't get me that's all I care about. I can't imagine thinking that way",0.093,0.767,0.14,0.4279,POS
you do realize that just South of Tampa people have lost everything?,0.173,0.827,0.0,-0.3182,NEG
um have you seen just south of Tampa ?,0.0,1.0,0.0,0.0,NEU
"Bradenton, Sarasota and Ellenton have suffered enough. All our beautiful beaches are desimated. Many of our friends have lost their homes due to the Manatee River flooding. We don't need any more",0.136,0.691,0.173,0.3612,POS
we ALL got hit sir,0.0,1.0,0.0,0.0,NEU
thanks for your support from all of us in the rest of southwest FL. That's kind of really a despicable comment.,0.0,0.763,0.237,0.6808,POS
Thanks for wishing us south of Tampa a big storm. A better reply is hope it is a weak storm.,0.114,0.471,0.416,0.7717,POS
 Every place along the west coast of Florida got hit by Helene. Your comments are pretty tasteless.,0.0,0.833,0.167,0.4939,POS
