Comments,NEG,NEU,POS,Compound,Sentiment
My portable radio is close to 60 years old and has kept us company through all those years of storms and I added new batteries yesterday for use later today and tonight and tomorrow etc. Thanks for giving us a couple of station choices.,0.0,0.883,0.117,0.6486,POS
very smart!,0.0,0.233,0.767,0.5081,POS
"Fantastic..thank you. On my list next to the flashlights, etc
",0.0,1.0,0.0,0.0,NEU
"Wishing you and your family and your home the best. You have no idea how much getting updates from you means to us regardless of the news that you are sharing, we’re just grateful for you thank you. And thank your family for sharing you with us during these really concerning times",0.033,0.668,0.299,0.9477,POS
None of these stations work in my area!,0.0,1.0,0.0,0.0,NEU
download IHeart radio app,0.0,1.0,0.0,0.0,NEU
try 102.5,0.0,1.0,0.0,0.0,NEU
Excellent! I was prepping my radio yesterday and was wondering what radio station I should tune in.,0.0,0.778,0.222,0.6114,POS
"Will starlink be available after storm
",0.0,1.0,0.0,0.0,NEU
Lol….if you have power and a clear view of the sky. ,0.0,0.776,0.224,0.3818,POS
 starlink is free with T-Mobile just read an article on it,0.0,0.752,0.248,0.5106,POS
somebody else posted about starlink and they want $394 for the equipment just to use it so it's not free.,0.133,0.808,0.058,-0.3951,NEG
What is a radio?,0.0,1.0,0.0,0.0,NEU
"What app do I need to download? Plz tell us, you mentioned it last night while live but I failed to heard the name of it! Help before it’s too late! Thanks sending thoughts and prayers to all",0.098,0.702,0.2,0.5696,POS
 I'm not sure which one he mentioned but I think iHeartRadio would work,0.119,0.881,0.0,-0.1232,NEG
 ABC Action News app,0.0,1.0,0.0,0.0,NEU
try the 995qyk app. free,0.0,0.548,0.452,0.5106,POS
Thank you Denis for everything you sacrifice for us! We came home to date but I could have been so much worse!,0.199,0.734,0.068,-0.6599,NEG
"Thank you so very much for this as I am quite sure many of us will be without power. It helps to hear your calming voice, Denis Phillips!",0.066,0.691,0.243,0.7097,POS
"Hope you’ve gotten some sleep Denis! Praying for you and your family as well. Thankful for your dedication to keeping the community updated. Even when the forecasts don’t seem to be sounding any better, it still brings some comfort being “in the know.”",0.0,0.687,0.313,0.9422,POS
What radio app are people using?,0.0,1.0,0.0,0.0,NEU
 will they still work with no wifi or cellular?,0.216,0.784,0.0,-0.296,NEG
"Do any of these stations have coverage in Sarasota or Manatee.
We need to hear your words of wisdom in our area",0.0,0.861,0.139,0.5267,POS
this one does. Can get on IHeart radio. Also weather radio.,0.0,1.0,0.0,0.0,NEU
Did not even think about having a radio until today. 1st hurricane here Thanks for the great coverage saw a lot of recommendations to follow you and glad I have so far,0.0,0.722,0.278,0.875,POS
but what people seem these days to forget: your vehicle has a radio that doesn’t require cell service and uses minimal power!,0.117,0.883,0.0,-0.3903,NEG
If in Bonita Springs near 75 mobile park would even going to Naples be better? Asking bc of how inland they are…at this point stay or try to get a little bit further and being aware of jammed roads,0.0,0.927,0.073,0.4404,POS
In Pinellas all mobile homes are evacuation zone A because of potential damage from wind,0.198,0.802,0.0,-0.4939,NEG
"Denis, Thank you and your team for keeping all so well informed.",0.0,0.656,0.344,0.6418,POS
"Denis Phillips , we are very blessed to have you as our meteorologist. Thank you for your knowledge, sticking to science and your dedication. Stay safe. Thank you, thank you. 🙏 #FLSTRONG",0.0,0.631,0.369,0.9273,POS
For those of us following from out of state - these are also on iHeartRadio. (In Minnesota w/ daughter in St. Pete and Mom/Sister in Asheville NC),0.0,1.0,0.0,0.0,NEU
"Thank you for your extremely valuable service and calming directives.
Will the emergency channel be available for hand-cranked radios?",0.099,0.573,0.328,0.7178,POS
