Comments,NEG,NEU,POS,Compound,Sentiment
Saw it on my way to Miami a couple of hours ago.,0.0,1.0,0.0,0.0,NEU
Thundering and lightning bad over here in Lake Wales,0.304,0.696,0.0,-0.5423,NEG
Are you getting different color's of lightning? I saw posts last night of people showing blue/purple/yellow lighting!,0.0,1.0,0.0,0.0,NEU
yes we are,0.0,0.426,0.574,0.4019,POS
Wow... that is truly crazy!,0.279,0.349,0.372,0.2003,POS
My friend going to Miami there is a tornado 🌪️ watch they are ok thanks God almost in Miami,0.0,0.574,0.426,0.8555,POS
That's crazy! Hopefully that was in a field. I didn't see things flying around!,0.153,0.638,0.209,0.2225,POS
me too they are already in Miami they were praying it was so terrible 😞 they are safe now,0.164,0.615,0.221,0.105,POS
My house is in North Lakeland...is tgere a tornado near by???,0.0,1.0,0.0,0.0,NEU
"That means there are cold winds in the area, or it’s because of the hurricane?",0.0,1.0,0.0,0.0,NEU
 it's because of the hurricane,0.0,1.0,0.0,0.0,NEU
What are the winds in Pasco county going to be. The track moved ??,0.0,1.0,0.0,0.0,NEU
following,0.0,1.0,0.0,0.0,NEU
how come no warnings were sent out?,0.468,0.532,0.0,-0.5267,NEG
look at the comments,0.0,1.0,0.0,0.0,NEU
I guess this storm bringing all its friends along with it.,0.0,0.744,0.256,0.4767,POS
