Comments,NEG,NEU,POS,Compound,Sentiment
So when will Hillsborough county get an evacuation order,0.0,1.0,0.0,0.0,NEU
why would you wait for the county to give an evacuation order?!?!? If you want/need to evacuate do it now and don't wait for the government to tell you to.,0.0,1.0,0.0,0.0,NEU
"this will be my first hurricane here but, as someone who has been through my fair share of them, if you wait for the government to give the official order you probably should have already left. I waited once and it took me almost 6 hours to go what normally would have taken about 45 minutes. This was in Houston and from i have seen here traffic on a normal day isn't any better than it is there. People's cars were over heating and running out of gas.",0.035,0.901,0.064,0.3901,POS
"if your going to leave, do it now. Plan to drive atleast 8 hours away, and it may be doubled in time due to traffic and everybody trying to get out. So either tue-thur or mon-thur. Most hotels are sold out in gainesville and surrounding areas. Look in GA, or if you have family you can fly out too.",0.021,0.979,0.0,-0.0516,NEG
expect updates on Evac after 11 or 2pm NHC update when path is more defined. Milton still has a 100 mi. coast variable and it's 2 days away.,0.0,1.0,0.0,0.0,NEU
"I don’t understand waiting for the government to tell you to do something. If you are uncomfortable and want to evacuate, now is the time to go. If you wait, you could be stuck in traffic and get caught in the storm.",0.105,0.866,0.03,-0.5106,NEG
"I would expect the orders are gonna go out somewhere between 9 and 10 AM today. Just a guess but considering we’re now under a hurricane watch, they’re gonna wanna give people and roads as much time as possible.",0.0,1.0,0.0,0.0,NEU
" if you can afford to evacuate prior to the order, just do it. This hurricane is going to prompt massive evacuations with major traffic.",0.0,1.0,0.0,0.0,NEU
don’t wait for the order. Just go!,0.0,1.0,0.0,0.0,NEU
right? Everywhere else has one,0.0,1.0,0.0,0.0,NEU
 if you want to leave please don’t wait until they tell you because you’ll be stuck on the highway with everyone else leaving at the same time.,0.107,0.772,0.121,0.1027,POS
Way ahead of schedule. Hurricanes are extremely unpredictable! Everyone get ready.,0.0,0.782,0.218,0.4199,POS
"yeah, no kiddin",0.407,0.185,0.407,0.0,NEU
"The left seeded this one real good. Hit up north, crippled the evac efforts there, then hit again with Milton to finish the job = less republican voters.",0.0,0.9,0.1,0.4404,POS
when do we think its likely to hit?,0.0,1.0,0.0,0.0,NEU
You're supposed to say moving slightly south with each updat,0.0,1.0,0.0,0.0,NEU
actually he did say moving slightly south of East so now the movement is ESE. Can change many times before landfall.,0.0,1.0,0.0,0.0,NEU
no! Just finished up Ian repairs in North Port!,0.258,0.742,0.0,-0.4184,NEG
Lets keep praying for it to do just that in the name of Jesus !,0.0,0.823,0.177,0.4199,POS
no thank you!,0.367,0.167,0.466,0.1511,POS
Thursday night. Not even on land yet. South.,0.0,1.0,0.0,0.0,NEU
but that's actually true!!! And landfall late Thursday/Friday,0.0,0.605,0.395,0.6784,POS
yes please lol,0.0,0.0,1.0,0.7783,POS
I’m hoping it weakens significantly and no one gets it as bad as they think. We are still rebuilding from Ian. I don’t wish this on anybody,0.232,0.609,0.159,-0.3612,NEG
"it appears that is actually going to happen. I think they want people to be prepared, but the models are stalling this thing out significantly",0.085,0.814,0.101,-0.1531,NEG
"This one has me sick to my stomach. Not really sure where to evacuate to, I don't know if my home can withstand these kinds of winds and a 12 ft surge on an area that has already been hit? God bless us all, we need a miracle. Please keep praying for one - there is power in prayer",0.082,0.717,0.202,0.7918,POS
"Prayers for all of you, all of Florida. ❤️🙏 be safe, please, everyone. From what I understand NPR, has been told to evacuate.",0.0,0.794,0.206,0.6369,POS
Seems to me this hurricane will do nothing but intensify before hitting land. ,0.0,1.0,0.0,0.0,NEU
"My Florida people please brace for what's coming. Should already be preparing, important documents already packed. Once Milton comes ashore there is no leaving ",0.081,0.769,0.15,0.2263,POS
This is escalating quickly. Time to whip out my Rule #7 tumbler.,0.0,1.0,0.0,0.0,NEU
I've been using mine for 2 days now!!,0.0,1.0,0.0,0.0,NEU
I can’t find the rules anywhere .. what is rule #7 that everyone is asking about?,0.0,1.0,0.0,0.0,NEU
Is it me or does it look like it’s not moving at all? Just looks like it’s growing in that area.,0.0,0.729,0.271,0.6908,POS
I don’t know how this won’t be a 5 by the time it makes it here. It’s a 3 right now.,0.0,1.0,0.0,0.0,NEU
it slowed down,0.0,1.0,0.0,0.0,NEU
"Well that escalated quickly
",0.0,0.588,0.412,0.2732,POS
Right girl!!,0.0,1.0,0.0,0.0,NEU
Denis Phillips- please know how much the Bay Area loves you! Thank you for your constant updates to keep us better prepared.,0.0,0.556,0.444,0.9117,POS
"Being a midwesterner I can honestly say I’ve never prayed for a cold front, until now!! Haha. I’m rooting on that cold front like it’s my first born child at their football game lol. Come on baby!!! Tackle Milton!!!",0.0,0.72,0.28,0.9094,POS
"Thoughts Are Powerful!
I Am Thinking and Believing:
COLD FRONT COLD FRONT COLD FRONT!",0.0,0.78,0.22,0.5242,POS
we appreciate that!!,0.0,0.379,0.621,0.508,POS
Getting my pup and my car and getting out,0.0,1.0,0.0,0.0,NEU
amen!!,0.0,1.0,0.0,0.0,NEU
"This hurricane is making no sense! How, with slow motion, and a small distance, has it already become a category 3 hurricane???",0.144,0.856,0.0,-0.4646,NEG
agreed something is fishy about this,0.0,0.704,0.296,0.2732,POS
 the slower it moves the more intensity it gains.,0.0,0.75,0.25,0.3947,POS
 because it’s geo-engineered.,0.0,1.0,0.0,0.0,NEU
last year hurricane Otis went from a weak tropical storm to a cat 5 in less than 24 hrs and destroyed Acapulco Mexico,0.253,0.747,0.0,-0.7269,NEG
The fact that he hasn’t said Rule #7,0.0,1.0,0.0,0.0,NEU
rule 7 always applies. That’s why it’s a rule. The point is that freaking out is never helpful.,0.268,0.732,0.0,-0.6288,NEG
