Comments,NEG,NEU,POS,Compound,Sentiment
"I have a new rule, rule number eight, listen to Denis. He always explains things in a way that everyone can understand and without causing you panic he knows how to relay this information in a way that makes us all know that this is a serious and dangerous hurricane. And with so much going on, hearing a confident and sound voice in all of this really helps. Thank you Denis!",0.058,0.768,0.174,0.8301,POS
agree 100 percent. Denis is calming and truthful!,0.0,0.371,0.629,0.8172,POS
"Yes! I recommend him to everyone, especially if they’re new to the area.",0.0,0.645,0.355,0.6696,POS
 I was actually able to find out that Hurricane Milton became a category 5 just before Denis Philips posted about it on Facebook because the weatherbug app has a Hurricane tracker,0.0,1.0,0.0,0.0,NEU
"we are new to the area (1 week) and I started ""listening"" before arriving. Scared SH****SS.",0.172,0.828,0.0,-0.4404,NEG
"totally agree, and thanks, Denis",0.0,0.335,0.665,0.7146,POS
 so true! He’s the best!,0.0,0.276,0.724,0.835,POS
Thanks Denis. Your updates definitely help me keep my focus. I live in an evacuation zone in Apollo Beach and will be moving to a safer area tomorrow morning. Your updates help so much when formulating and implementing a plan.,0.0,0.699,0.301,0.9153,POS
He’s the absolute best at this!,0.0,0.527,0.473,0.6696,POS
so glad you’re leaving! Stay safe!,0.0,0.371,0.629,0.7768,POS
I see tons of post on leaving evacuation zones.. while many know how to use the internet MOST do not know their evacuation zones Is it possible to put on screen those areas for people to see. Especially those that are developmentally delayed and aging adults..,0.041,0.959,0.0,-0.2263,NEG
if one live in FL and don't know their evac zone they need to Google it. This is not hard,0.0,0.936,0.064,0.0762,POS
one can type in address and find out.,0.0,1.0,0.0,0.0,NEU
"Hopefully, they call the Information Center. They can tell people their zone.",0.0,0.803,0.197,0.4019,POS
Most positive post about this storm yet that’s honestly kinda relieving,0.0,0.468,0.532,0.8442,POS
only listen to mother nature and you see and heard what she do last week,0.0,1.0,0.0,0.0,NEU
how? Tampa will still get the worst winds of the northern eyewall,0.272,0.728,0.0,-0.6249,NEG
"Thank you for your calm, sensible reporting. Although I am hopeful for my safety in zone C Charlotte County (Englewood), I am very concerned for my neighbors north in your area.",0.0,0.688,0.312,0.872,POS
Englewood is going to have up to a 15ft surge. It will look like Ft. Myers did with Ian if that happened.,0.0,0.889,0.111,0.3612,POS
I think zone c is now mandatory evacuation also,0.0,0.822,0.178,0.0772,POS
I'm confused on Englewood being in zone C. How far are you from the Gulf?,0.141,0.859,0.0,-0.3182,NEG
you still need to be very aware of storm surge where you’re at so make sure you pay attention and stay safe,0.054,0.734,0.212,0.6222,POS
I read earlier to put some of your important paperwork in your dishwasher. It normally has a great seal on it. Please be safe.,0.0,0.619,0.381,0.8779,POS
"that's a myth. dishwashers aren't designed to be waterproof, and if they're off after a completed cycle the drain will default to open and they will offer absolutely no protection for your docs and other important items. You'd just be wasting your time instead of evac'ing",0.108,0.854,0.038,-0.5256,NEG
"Thank you for the updates! I’m trying to follow Rule #7, but being in NJ with family in St. Pete, Cape Coral and my daughter working in Disney… it’s been hard 😕
Thank you for all you do!",0.039,0.826,0.136,0.6103,POS
"Some locals go to Disney hotels for safety, it's probably the best place to be in Orlando, they build facilities with extreme weather in mind.",0.0,0.767,0.233,0.7906,POS
"I’ve been breaking that rule this whole time! I’m just trying to stay prepared though. If you need to panic, panic. But also don’t let it consume you. I’m praying for you and your family!! We are in winter haven and I’m getting more and more anxious as the day goes on.",0.141,0.781,0.078,-0.5874,NEG
"I moved to Seattle just over a year ago, but all my family and friends are in and around Tampa. It’s been difficult watching from far away and unable to help for sure",0.079,0.66,0.26,0.8126,POS
prayers to you and to all of your family.,0.0,1.0,0.0,0.0,NEU
my daughter is also working at Disney,0.0,1.0,0.0,0.0,NEU
are they doing something with the employees to keep them safe?,0.0,0.775,0.225,0.4404,POS
what #7 ?,0.0,1.0,0.0,0.0,NEU
don’t freak out until Denis freaks out!,0.479,0.521,0.0,-0.5562,NEG
" ok I wondering about Disney
I have family there
Are they evacuating",0.0,0.804,0.196,0.296,POS
"Following you, is what keeps me following rule #7! Thank you SO much! I hope you know just how important you are to our community!",0.0,0.699,0.301,0.8422,POS
"Will this be a quick or slow moving storm? Wondering how long (hours) we will be feeling the strongest effects of this in the Tampa Bay Area. Not sure if he covered this or not, but I’ve also been a nervous wreck and I am not thinking clearly",0.205,0.735,0.06,-0.8257,NEG
From what Denis has said previously it’s gonna blow through somewhat quickly. It’s going to be out of the state by sometime Thursday morning from the looks of things. Hoping that’s what happens.,0.0,0.92,0.08,0.4215,POS
Yesterday I seen that within 12 hours it'll be from landfall to the other side of Florida.,0.0,1.0,0.0,0.0,NEU
I saw a report last night it would be 6-7 hours of intense storm.,0.0,0.894,0.106,0.0772,POS
12 mph is not fast enough,0.0,1.0,0.0,0.0,NEU
"I was wondering the same. I posted this question as well, so maybe he will see it.",0.0,0.87,0.13,0.2732,POS
"I was wondering about that, too.",0.0,1.0,0.0,0.0,NEU
"don’t be nervous just breathe and prepare. If ur not in an evacuation zone then u will be fine. If u r in an evacuation zone then there are a ton of shelters open and don’t let anyone tell u they r all full that is a flat out lie and im very upset that this fake news is spreading through these pages. There is one a mile from me at Wiregrass ranch high school by Wiregrass mall next to the Hernando state college on Mansfield Blvd. they also take animals, all of the schools r animal friendly shelters I know this to be fact because I have friends that r currently there as volunteers. U WILL be ok friend so u can relax.🥰 don’t let the drama of others cloud your mind and give u anxiety.",0.072,0.829,0.099,0.5729,POS
You are so crystal clear and factual. Thank you!,0.0,0.552,0.448,0.6879,POS
this is the only one I trust,0.0,0.602,0.398,0.5106,POS
"Hope everyone stays safe! & If evacuating, please bring your pets with you!",0.0,0.509,0.491,0.8264,POS
"Thank you Denis Phillips! Your posts have kept me moving the last few days. We are on the road to St St. Simons Island, Georgia. Traffic has moved well most of the time. It did take about 90 minutes longer to get to Ocala. On 301 now and husband finally able to go speed limit. Prayers continue for all involved. I am a new fan",0.0,0.893,0.107,0.7345,POS
Praying for Florida! This is our home state—so many of our family and friends are there. My heart aches. Stay safe everyone.,0.069,0.625,0.305,0.7777,POS
"Denis, you are a Godsend! Thank you for the best info ever!!!!!",0.0,0.407,0.593,0.913,POS
Great Update. Thanks You . I am one of your Neighbors. Many of us are staying. As you know most of our subdivision does not flood. Our concern is the wind. What do you anticipate for wind speed?,0.0,0.829,0.171,0.7906,POS
he mentions that in the post.,0.0,1.0,0.0,0.0,NEU
in pinellas he says up top 100mph 2winds will be extreme in pinellas,0.0,0.87,0.13,0.2023,POS
What are your thoughts on Lakewood Ranch?,0.0,1.0,0.0,0.0,NEU
yes I wish they would say,0.0,0.357,0.643,0.6597,POS
shutter or board up vulnerable windows if you can. Be prepared for power outages (since Bradenton generally does poorly with power grid) and don't be concerned about any storm surge. Flooding is possible depending on your neighborhood but your flood zone will be the best guide. I'm shuttered up in Parrish. 90mph winds are scary but aren't going to blow any homes over. Lastly look for any tornado warnings because they're far more likely to be catastrophic.,0.141,0.779,0.08,-0.6808,NEG
