Comments,NEG,NEU,POS,Compound,Sentiment
I sure do appreciate your expertise and information but darn it Denis Phillips. This is not what I want to do this week,0.058,0.788,0.153,0.2885,POS
We are heading to Orlando tomorrow for our honeymoon and planning on leaving Thursday. Praying for a miracle,0.0,0.704,0.296,0.743,POS
"congratulations!! I would definitely cancel. Most places will be closed and the last thing you need for your honeymoon is flooding and tornadoes (both of which are common here), stay away. Reschedule and be safe",0.048,0.713,0.24,0.8436,POS
Congratulations! Praying with you!,0.0,0.223,0.777,0.7896,POS
" it Will be a memory, one way or another",0.0,1.0,0.0,0.0,NEU
" it happens. You’ll laugh about it in 15 years. Our honeymoon was in Cedar Key, FL & when we got there it smelled so bad. Turns out it was red tide, dead fish everywhere & now we just joke about eating sandwiches in our car on our honeymoon driving back home because it was too stinky to eat on the water or kayak or anything lol",0.145,0.745,0.11,-0.5706,NEG
Congratulations on your wedding.,0.0,0.435,0.565,0.5994,POS
Congratulations!,0.0,0.0,1.0,0.636,POS
I would 100% cancel that. You won’t be leaving the area on Thursday. Airport will be closed,0.118,0.882,0.0,-0.25,NEG
"why, cancel it will be chaotic",0.565,0.435,0.0,-0.6369,NEG
prepare for disruption if this track holds. As in a supply of your own nonperishable food and water. Also power outages. I’ve spent two much weaker hurricanes in a hotel in Orlando. Stores close. There could be curfews. If you’re in a touristy area they’ll stay open as long as possible and reopen ASAP but there will be disruptions. Hope this helps. Keep praying! Also bring a flashlight if you can.,0.087,0.776,0.137,0.7177,POS
I would reschedule,0.0,1.0,0.0,0.0,NEU
Ugh the ground is already soaked.,0.359,0.641,0.0,-0.4215,NEG
"I would just like to move out of Florida now, if there is any safe place anywhere else that is. I’m just tired",0.106,0.696,0.198,0.3612,POS
we plan to move to the upper mid west soon. Been here my whole life. I’m tired.,0.153,0.847,0.0,-0.4404,NEG
 I am so glad I moved to SE VA— you have change of seasons but not extreme— we have been spared through all the disasters in other parts of the country,0.144,0.793,0.063,-0.5794,NEG
"prayers for all
Give us strength",0.0,0.61,0.39,0.4939,POS
Arizona has no natural disasters,0.563,0.194,0.243,-0.5106,NEG
 I am with you . This is really getting worse with each hurricane. I can't take the stress my heart is literally jumping out of my chest,0.122,0.794,0.084,-0.2608,NEG
this is crazy!!!!! My worst nightmare.,0.513,0.487,0.0,-0.7405,NEG
This is freaking me out and my husband doesn't want to leave we have lots of oak trees all around us here in Seminole,0.154,0.802,0.044,-0.4356,NEG
listen I live in Lakeland and we've had so much here already as well. Trust your instincts.,0.0,0.722,0.278,0.6597,POS
"go to a local shelter. That's what we did for Irma, we have many oaks too. I will go again if the storm comes nearby to New Port Richey. It's too scary with trees. In Irma we had one break in half, thankfully it broke away from the house or else it would have fallen right on top of the front door. Be safe.",0.118,0.778,0.104,-0.25,NEG
we are in seminole too and tryin to decide. Think we may leave this one,0.079,0.921,0.0,-0.0516,NEG
keep calm girl! Love ya!,0.0,0.298,0.702,0.7955,POS
leave without him.,0.375,0.625,0.0,-0.0516,NEG
Same here he thinks I'm freaking out I just want to have a plan and have everything we need. I've only been here 10 years but I know if the sheriff comes around and tells me to evacuate I am.,0.051,0.918,0.031,-0.1901,NEG
I think we need to send these hubbies to live with Denis Phillips lol! I am trying to practice rule #7 just want a plan in place...,0.0,0.834,0.166,0.5255,POS
same here. He thinks I'm freaking but I just want to have a plan. At the last minute then he's going to have a revelatio flashlights and lanterns to light up the house I don't want to be in the dark if the air goes out,0.043,0.89,0.066,-0.0,NEU
 rule #7 …,0.0,1.0,0.0,0.0,NEU
"I feel you. We’ve got 200
Foot pine trees and live in a mobile home",0.0,1.0,0.0,0.0,NEU
"Be safe, everyone. Be a neighbor. Our first responders, thank you in advance.",0.0,0.649,0.351,0.6597,POS
"I have a business trip planned for Orlando & Apollo beach Monday - Wednesday morning. If I leave Tuesday from Orlando, what am I looking at. Driving back to SC from Orlando.",0.046,0.954,0.0,-0.0516,NEG
CANCEL!!!,1.0,0.0,0.0,-0.4359,NEG
CANCEL IT.,0.667,0.333,0.0,-0.25,NEG
I just can't comprehend how this is happening again.,0.0,1.0,0.0,0.0,NEU
it’s just unbelievable!!,0.0,0.456,0.544,0.3365,POS
in 2004 we had 4 that crossed the state starting with Charlie and it seemed like every other weekend for 2 months. It has nothing to do with politics,0.0,0.912,0.088,0.3612,POS
Read the Bible.,0.0,1.0,0.0,0.0,NEU
the above normal water temperature of the deep water in the gulf are fueling these crazy storms. It is going to get worse.,0.208,0.792,0.0,-0.6705,NEG
HAARP,0.0,1.0,0.0,0.0,NEU
Howbad will it be in Spring Hill and all of Hernando County,0.0,1.0,0.0,0.0,NEU
Thank you. Good to know. I live in Bradenton and Our Daughter and Fam in St Pete.,0.0,0.722,0.278,0.6597,POS
Bradenton here too. Milton has me on edge. We will probably board our windows tomorrow afternoon.,0.0,1.0,0.0,0.0,NEU
"St. Pete here. We got lucky with Helene, but most I know did not. Hope your family fared well. Afraid this one is gonna make matters so much worse. Especially when we are supposed to get saturated with rain over the next several days. Hope you all stay safe!",0.18,0.665,0.155,-0.5465,NEG
"bradenton here too! I’m
Not sure what to expect with this one! We are putting up shutters tomorrow just to be safe. Stay safe",0.067,0.716,0.218,0.6621,POS
Tampa Bay we will get through this TOGETHER,0.0,1.0,0.0,0.0,NEU
God help us all. After reading Denis Philips post about some possible drier air maybe this Hurricane won't be so bad and weaker. I pray it does! We are in the Carrollwood- Citrus Park area and wondering what impacts we will have out here? We did ok during Helene but Milton isn't like the one we had last week. I'm stressing a lot we have several cats and a little Havanese and our 3 pet aquatic turtles. We are staying. Stay safe.,0.122,0.762,0.116,-0.3683,NEG
jjust saying WHAT DOES THAT EVEN MEAN?,0.0,1.0,0.0,0.0,NEU
I’ve already turned off the sprinklers. For the rest of the week,0.0,1.0,0.0,0.0,NEU
 rest of the year ,0.0,1.0,0.0,0.0,NEU
 oh that is such a good idea,0.0,0.633,0.367,0.4404,POS
I got a feeling @5 they will have it going more south. We are about to witness Mother Nature Give Birth most will NEVER be the same again.,0.0,0.943,0.057,0.128,POS
Take care of each other and help each other out! We’re in this together.,0.0,0.66,0.34,0.7345,POS
Will the rain let up enough for a 11am tee time on Tuesday?,0.0,1.0,0.0,0.0,NEU
"Jesus, why are you asking this",0.0,1.0,0.0,0.0,NEU
yes,0.0,0.0,1.0,0.4019,POS
yes!!! Get out there!!,0.0,0.437,0.563,0.5951,POS
My son and his wife lives there we lived in Tampa of 30 + years we moved 4 years ago prayers for sll that is in the way of the hurricane,0.0,1.0,0.0,0.0,NEU
"With this storm/hurricane, we just had a life event with storm surge, where are we with Milton?",0.0,1.0,0.0,0.0,NEU
Mr. Denis Phillips I do truly love you and how you keep us informed. But I am really getting tired of seeing you lately....LOL. I am one of those people who gets completely stressed as soon as tropical storm/hurricanes are mentioned......,0.168,0.733,0.098,-0.6436,NEG
"Same! These storms stress me out something fierce. The older I get the worse it gets.
I also agree that we have seen Denis way too much this season.",0.189,0.734,0.076,-0.5707,NEG
Wondering if we will be OK in downtown Saint Pete if we are on the ninth floor,0.0,0.845,0.155,0.4466,POS
get out if you are in an evacuation zone & so close to the water!,0.0,1.0,0.0,0.0,NEU
Wondering the same thing. 3rd floor here,0.0,1.0,0.0,0.0,NEU
"You will be OK Patti but if you lose power that will be another story. When I lived on the 8th floor of an apartment building downtown a few years ago the backup generator didn't work and we didn't have power for 7 days. No air conditioning was terrible. I worked from friend's homes who had power during the week but it was hard to sleep because it was so hot, but did it because I couldn't leave my pets or take them with me.",0.136,0.829,0.036,-0.8724,NEG
you'll be safe from flooding..wind??? Move your car,0.0,0.67,0.33,0.533,POS
We need to see other people. This relationship is toxic.,0.0,1.0,0.0,0.0,NEU
 omg. ,0.0,1.0,0.0,0.0,NEU
Me stalking Denis's page every 10 minutes.,0.0,1.0,0.0,0.0,NEU
"What’s the daily weather like after hurricane season is over
This is just hard to comprehend
Is there ever a time in the year that things are sunny and all is right with the world in the Tampa area?",0.034,0.839,0.127,0.5994,POS
gorgeous weather! Usually 50-70 degrees. Occasionally we will dip to 40 in the morning hours!,0.0,0.753,0.247,0.6792,POS
Winter weather is AMAZING.,0.0,0.398,0.602,0.6739,POS
The conspiracy theorists will have a field day with this.,0.298,0.702,0.0,-0.5267,NEG
they already are it's quite ridiculous,0.358,0.642,0.0,-0.4201,NEG
"honest question, have you read all of the patents, contracts, and documents out there?",0.0,0.798,0.202,0.5106,POS
you mean the people that have found out about how haarp affects our weather and storms? Have you looked into the facts of it at all? It's very fascinating,0.0,0.871,0.129,0.6313,POS
I know and it makes me sick,0.398,0.602,0.0,-0.5106,NEG
Floriduh,0.0,1.0,0.0,0.0,NEU
your a idiot! You think hurricanes existed a 100 years ago? These storms are man made.,0.216,0.784,0.0,-0.5562,NEG
This rain coming makes if tough to do any prep outside.,0.13,0.87,0.0,-0.128,NEG
"Oh come on.... Milton, really? if we're gonna take a direct hit can it be named Rocco or Rambo or something?",0.0,1.0,0.0,0.0,NEU
feeling the same.,0.0,0.571,0.429,0.128,POS
nah. Milton wanna rock our socks off. He's new in town and looking for a party!,0.08,0.747,0.172,0.3802,POS
I said the same thing to my husband,0.0,1.0,0.0,0.0,NEU
it's Denis Phillips uncle so we're in for a ride,0.0,1.0,0.0,0.0,NEU
I was talking about the same thing earlier.,0.0,1.0,0.0,0.0,NEU
right???!!!,0.0,1.0,0.0,0.0,NEU
Will explain what 10 feet of surge means for someone that lives 1.5 miles from upper Tampa Bay? I think I know but an explanation would be helpful,0.0,0.871,0.129,0.5719,POS
"if you are in flood zone a you should evacuate. If not, secure provisions for up to a week of no power and possibly no water.
The track won’t be exact for another 2 days, so this is prep time.",0.159,0.841,0.0,-0.6636,NEG
"I live in brandon, where should my family go to be safe?",0.0,0.775,0.225,0.4404,POS
this is my go to guy! Always the most accurate.,0.0,1.0,0.0,0.0,NEU
Are we still on water restrictions in Pinellas?,0.0,1.0,0.0,0.0,NEU
that’s your question? Out of everything that’s what ya wanna know? Idiot.,0.25,0.75,0.0,-0.5661,NEG
"Storm surge for new port Richey, gulf harbors area?",0.0,1.0,0.0,0.0,NEU
"As of right now, huge possibility!",0.0,0.659,0.341,0.3802,POS
Please rest when you can. You sounded so tired on your live fb tonight. Really appreciate you,0.162,0.608,0.23,0.141,POS
we all are relax,0.0,0.508,0.492,0.4404,POS
Will we get storm surge in Eastern Pinellas Park 33782 area?,0.0,1.0,0.0,0.0,NEU
"no... Eastern Pinellas Park is nowhere near the water.... Storm surge affects about a mile AT MOST from the Gulf, the ocean, or rivers.",0.0,1.0,0.0,0.0,NEU
we are actually on 11 miles ne of the beach but are surrounded by water.,0.0,1.0,0.0,0.0,NEU
11 miles from the beach is WAY too far for storm surge. Like 10+ miles too far. What water are you surrounded by in Pinellas Park? I'm not aware of any lakes or rivers there ?,0.0,0.922,0.078,0.4329,POS
" ill ask my husband as I don't remember names of lakes, rivers etc. Thank you for telling me we'll be safe though ",0.107,0.687,0.206,0.3818,POS
"you will. Storm surge only refers to the water surging in from the coast. If you're not on the coast, you're fine.
However, this one is going to have some reallllllly rough winds. It'll be totally different from the last one we just had. If you are in a mobile home, an older house, a house not updated to code in the last 15 years or so, a house in need of repair, or a house surrounded closely by large trees, you will probably want to evacuate.
I've been here in the Bay area my entire life and I'm leaving for this one and I'm not in an evacuation zone. Because I'm in an older house, with shoddy construction, with big dead trees close enough to fall on my bedroom roof. I'm also leaving because Helene didn't flood my little area but it did flood streets all around me to where I couldn't hardly get out of my little area. I've only left one other time in my life but this one is telling me to go because of the house & area I'm in.
I've been through hurricanes in Pinellas Park and had no flooding, didn't lose power and was surrounded by trees but didn't lose any. It really depends on where in Pinellas Park, the age/condition of your house, your property/landscaping and if you have underground power or overhead power lines (mine were underground so no issues ever)",0.034,0.932,0.034,-0.2325,NEG
we have been very lucky with the storms where we live 108th Ave and 58th Street near US 19. We have impact windows but we need a generator desperately for when the electricity is no longer,0.154,0.795,0.051,-0.6314,NEG
if it’s a direct hit on Tampa is dunellon far enough north to evacuate to?,0.0,1.0,0.0,0.0,NEU
it’s not coming up the bay. It’s coming across the gulf. It’ll make landfall in pinellas. If you’re going to evacuate I say go to Pensacola.,0.0,1.0,0.0,0.0,NEU
no. That's like 1.2 miles North lol,0.191,0.348,0.461,0.4767,POS
"Am in Holiday, should I leave?",0.174,0.435,0.391,0.3612,POS
Talk about icing on the cake ,0.0,1.0,0.0,0.0,NEU
"So when do we freak out Denis? We are not in a flood zone, we have hurricane windows and have weather proofed the house. We are now 16 miles from the eye. We want to stay? Do you think we will be ok?",0.063,0.849,0.088,-0.2359,NEG
"he said in a live earlier that 10 miles from eye is the worst, and if you can't live without power to evacuate. But if you're not in a flood zone and can handle no power for maybe up to a week, you're good.",0.113,0.805,0.082,-0.128,NEG
There is no eye or predicted landfall yet.,0.239,0.761,0.0,-0.296,NEG
don't. If it's going to be a direct hit. Even with those safety precautions you mentioned. Do not chance it at 16 MI out. Go ahead and head out lock everything down and just head up to Jacksonville get a hotel room and wait.,0.039,0.898,0.063,0.264,POS
Good Question.,0.0,0.256,0.744,0.4404,POS
rule #7 babe,0.0,1.0,0.0,0.0,NEU
"I think the Carolinas had lots of rainfall before they got hit with Helene, which is what exacerbated the damage.",0.151,0.849,0.0,-0.4939,NEG
this is what I came to say also. A super saturated ground.. I’m worried for our big trees falling ,0.175,0.645,0.18,0.2732,POS
correct. My niece in Franklin had downed trees because the ground was saturated from 2 weeks of rain.,0.0,1.0,0.0,0.0,NEU
they did. And dams weren’t maintained as they should have been,0.0,1.0,0.0,0.0,NEU
and it stalled too from my understanding.,0.231,0.769,0.0,-0.2023,NEG
" exactly, get out of Florida before the traffic hits",0.0,1.0,0.0,0.0,NEU
Kinda odd that before western NC got waxed by Helene they got 5+ inches of rain. Makes you wonder,0.1,0.9,0.0,-0.2516,NEG
Exactly my thoughts too,0.0,1.0,0.0,0.0,NEU
I think I’ve seen this film before… and I didn’t like the ending..,0.0,0.8,0.2,0.3612,POS
"People are posting this is now cat 4
I’m just patiently waiting on your updates lol",0.0,0.833,0.167,0.4215,POS
 I just saw a model trend to a 5. I'm just sick.,0.292,0.708,0.0,-0.5106,NEG
trends point to cat 5. Depends on the dry air moving in.,0.0,1.0,0.0,0.0,NEU
I'm hearing 5,0.0,1.0,0.0,0.0,NEU
11pm & 5am are the next ones,0.0,1.0,0.0,0.0,NEU
jumping the gun,0.545,0.455,0.0,-0.34,NEG
First year living in Brandon - we’re on the 3rd floor of an apartment building. Wondering if we should evacuate Monday north to Georgia or if we should stay put? I came from Tornado country where being on a top floor is not favorable.,0.059,0.9,0.042,-0.1911,NEG
"hurricanes are different to tornados. Being up is better to avoid water. Run from water, hide from wind is the saying. I think we should be fine. The main thing I’m worried about is my car",0.15,0.735,0.115,-0.1027,NEG
If we were able to evacuate on Monday we would leave the area.,0.091,0.909,0.0,-0.0516,NEG
Hurricanes moving horizontally IN the Gulf. Has anyone found any in history that has done this before?? . I couldn't find any....,0.0,1.0,0.0,0.0,NEU
"hurricane Wilma, among many other October storms. It's extremely typical for this time of year. Irma, Charley and Ian all curved into Orlando after making landfall on the gulf side.",0.0,1.0,0.0,0.0,NEU
another meteorologist I follow said only twice and it was in the 1800s ! Where it formed where it did and went this route.,0.0,1.0,0.0,0.0,NEU
Denis Phillips said it had never happened before,0.0,1.0,0.0,0.0,NEU
I think it’s really weird also.,0.333,0.667,0.0,-0.2484,NEG
"I was doing some research and the only one that I could find is the no name storm that hit us in Crystal River Florida. It is unusual for a hurricane to travel horizontal across from Mexico to Florida...weird. CR people were trapped in their flooded homes....many civilians used personal boats, airboats, and big cat loaders were even used to put people in the front buckets bringing the storm victims to safe higher grounds. No name storm was a sudden tropical storm that snuck up on us real fast during the night. So, this is the only time I have witnessed it. Tag me if you find anything else.",0.09,0.884,0.026,-0.7351,NEG
interested to know that as well,0.0,0.455,0.545,0.5859,POS
"this is interesting to read, I’m not a scammer lol but I read your question and did some googling and found this.",0.077,0.837,0.086,0.0475,NEU
Stop the ride. I want to get off!,0.283,0.569,0.148,-0.2942,NEG
