Comments,NEG,NEU,POS,Compound,Sentiment
"I know none of us want a hurricane but i am glad is weakening.
Prayers for all of our communities on the path of the storm",0.145,0.713,0.143,0.2356,POS
This is good news,0.0,0.508,0.492,0.4404,POS
"Continue resting Milton 🙏
Be just a little storm 🙏",0.0,1.0,0.0,0.0,NEU
"How is it goes news, that means ""no power""",0.216,0.784,0.0,-0.296,NEG
"good news would be this thing breaking up, not going elsewhere.",0.0,0.775,0.225,0.4404,POS
fox says they doubt this path and place ot more north.,0.2,0.8,0.0,-0.3612,NEG
 LOTS OF RAIN ON ALREADY OVERLY SATURATED GROUND.,0.0,1.0,0.0,0.0,NEU
yes its less mph,0.0,0.526,0.474,0.4019,POS
May God forgive US🇺🇸😢of our sins and order the wind and the rain to STOP ✋ in the Name of Jesus,0.227,0.612,0.161,-0.4084,NEG
no lol,0.44,0.0,0.56,0.1531,POS
no it’s not what he’s not saying is w the eye wall opening mroe rain and bad weather will be moving norjtb,0.231,0.769,0.0,-0.6908,NEG
" There is no good news with this storm, I’m afraid.",0.168,0.611,0.221,0.1779,POS
Prayers are working. Weaking storm. Will continue to pray for even more weakening of the storm and for safety for people and structures.,0.094,0.722,0.184,0.3626,POS
I've been praying too from Iowa! I have a lot of family in Florida. ,0.0,0.798,0.202,0.4199,POS
Yes! In Jesus name Amen ,0.0,0.572,0.428,0.4574,POS
keep praying everyone!,0.0,0.417,0.583,0.4199,POS
yes they are working!,0.0,0.501,0.499,0.4574,POS
exactly my thoughts ,0.0,1.0,0.0,0.0,NEU
YES!!,0.0,0.0,1.0,0.508,POS
Amen!!,0.0,1.0,0.0,0.0,NEU
yes! Yes! Lord Jesus plz answer the prayers if your people,0.0,0.523,0.477,0.7418,POS
amen !!!!! God is good.,0.0,0.327,0.673,0.7326,POS
Amen!!,0.0,1.0,0.0,0.0,NEU
Praise God. The hurricane is losing intensity. Praise you Jesus. Please Jesus continue to decrease the strength.,0.092,0.387,0.521,0.9042,POS
Amen,0.0,1.0,0.0,0.0,NEU
that’s all I’m praying for right now. Thank god she dropped to a cat 3,0.0,0.585,0.415,0.7269,POS
Amen! It is going to weaken more in Jesus name!! 🙏🏻,0.269,0.731,0.0,-0.5684,NEG
"Lord we know You hear us. You are so, so good.",0.0,0.71,0.29,0.6236,POS
Yes! In Jesus name Amen ,0.0,0.572,0.428,0.4574,POS
Mark 4:39,0.0,1.0,0.0,0.0,NEU
IT WILL WEAKEN !!! It will WEAKEN IN THE NAME OF JESUS !!,0.428,0.572,0.0,-0.8494,NEG
Amen!,0.0,1.0,0.0,0.0,NEU
"read the rest of the sentence.
“The storm is still likely to make landfall as a major hurricane.""",0.0,0.925,0.075,0.0772,POS
 that is an answer to many prayers!,0.0,1.0,0.0,0.0,NEU
"Not like we should be excited for a CAT 3, but this is exciting to see weakening.",0.2,0.533,0.267,0.3601,POS
whoever thought we would be happy with a cat 3?,0.0,0.684,0.316,0.5719,POS
"right?!? I never thought I’d be saying, “I hope it’s a Cat 3!”",0.0,0.722,0.278,0.5919,POS
 god it’s all relative isn’t it? I’m excited that it’s only 125 mph. Crazy.,0.134,0.615,0.251,0.2732,POS
"excited, maybe not, but we can be grateful that God hears prayers.",0.0,0.519,0.481,0.81,POS
weak. 3. It is moving to a 2.,0.326,0.674,0.0,-0.4404,NEG
 but any weakening is good for somebody if not the masses. So it's a good thing. 125 an hour Winds is much better than 155 and who knows it might weaken more before it hits.. yes the West Coast is going to get slammed with a surge but winds cause a lot of damage as well. So if we can minimize the wind damage it won't be as devastating to some. 🙏🙏 To everyone.. just hurricanes usually slow down once they get to land. Hopefully that's the case with this one as well.,0.125,0.64,0.235,0.9241,POS
This is confusing because currently on radar Milton is not moving in the direction of that middle line.,0.101,0.899,0.0,-0.2263,NEG
According to this graphic it has to move pretty much directly east and it’s def not moving directly east lol,0.0,0.75,0.25,0.7184,POS
the line predicts future movement..... Predictions aren't totally accurate,0.0,1.0,0.0,0.0,NEU
Its going north of tampa new update will be at 5pm,0.0,1.0,0.0,0.0,NEU
it’s so confusing,0.523,0.477,0.0,-0.2944,NEG
my exact thoughts,0.0,1.0,0.0,0.0,NEU
it's going to Tampa. You're correct as of now,0.0,1.0,0.0,0.0,NEU
" the center line is just a guide. it isn't ""the truth."" you should be looking at the cone of uncertainty, which as Denis has mentioned previously, at this point it's more of a ""stick your head out the window and see"" kind of thing. Don't focus on the center line so much as the surrounding areas going 35-50miles out from that point. That's what to focus on. Especially the north side for the wind and rain, and the south side for surge.",0.029,0.971,0.0,-0.34,NEG
"happened with Helene, too, the closer it got to landfall",0.0,1.0,0.0,0.0,NEU
this is where SWFL meteorologists are reporting it. So its on track for what we see ,0.0,1.0,0.0,0.0,NEU
my weather app is showing me this. Nowhere near the line lol,0.0,0.797,0.203,0.4215,POS
I’m trying to figure out landfall time,0.0,1.0,0.0,0.0,NEU
"current speed puts it at around 8-10 pm, and can change. People, plz be kind to one another",0.0,0.773,0.227,0.5719,POS
so is the world.. Its mother nature and dennis is doing his best,0.0,0.741,0.259,0.6369,POS
literally every update and map on every weather and news outlet has estimated times on it where the storm will be,0.0,1.0,0.0,0.0,NEU
 sometime between 7-10 is what the local news that I’m watching right now has said,0.0,1.0,0.0,0.0,NEU
well if it’s 100 miles out moving at 17…you do the math,0.0,0.84,0.16,0.2732,POS
8:00 PM,0.0,1.0,0.0,0.0,NEU
my guess is 10pm ish.,0.0,1.0,0.0,0.0,NEU
it's moving faster lately. Someone said it could make landfall around 10 pm tonight.,0.0,1.0,0.0,0.0,NEU
after 8pm before 2am,0.0,1.0,0.0,0.0,NEU
 my bet is 7 p.m,0.0,1.0,0.0,0.0,NEU
""" The eye wall is open, also an indication of a weakening system"" could this reduce to a CAT 2 on landfall?",0.119,0.881,0.0,-0.3182,NEG
it’s still very large and will move a lot of water.,0.0,1.0,0.0,0.0,NEU
praying for that to happen.,0.0,0.615,0.385,0.3612,POS
praying so hard for this!,0.226,0.401,0.373,0.273,POS
that's what we need,0.0,1.0,0.0,0.0,NEU
Wind isn't really the biggest threat,0.423,0.577,0.0,-0.5667,NEG
Watching in Volusia County. Everyone stay safe,0.0,0.674,0.326,0.4404,POS
"North Brevard here, also watching!",0.0,1.0,0.0,0.0,NEU
is that over by Daytona Beach area? How is the weather over there?,0.0,1.0,0.0,0.0,NEU
stay safe,0.0,0.256,0.744,0.4404,POS
me too,0.0,1.0,0.0,0.0,NEU
back at you bro,0.0,1.0,0.0,0.0,NEU
"Thank goodness it's weakening at least. Every little dip in strength could make a world of difference for someone and their home, their family, etc.",0.075,0.651,0.274,0.73,POS
Yes. Nice to think that I might have a manufactured home to come home to.,0.0,0.667,0.333,0.6705,POS
Thanks so much Denis for the great coverage! We evacuated out of state from shore acres area. Nice to have your coverage throughout the night and early morning.,0.0,0.712,0.288,0.8777,POS
I’m glad you all made it to NC and settled in for now. Praying Milton does not bring the devastation the news are all predicting. Praying for your home and the lives of all those who decided to stay put ,0.0,0.777,0.223,0.8531,POS
is too in SC,0.0,1.0,0.0,0.0,NEU
"maxdefender 8 seems to have it making a hard right turn to end up at sarasota county line, how is that possible? this track shows it straighter and south...but the radar seems to bring it further toward clearwater",0.038,0.962,0.0,-0.1027,NEG
 that’s what I was thinking. It says it’s moving NE but they have the track ENE. Doesn’t make sense,0.0,1.0,0.0,0.0,NEU
so confusing when they all show different things,0.239,0.761,0.0,-0.2944,NEG
denis just said on air it'd need to take a hard right like now for it to align to NHC track. Doesn't seem like he thought that was going to happen.,0.042,0.808,0.15,0.5574,POS
Yes!! Weaken Milton!!! Get out of here!!!!,0.34,0.429,0.231,-0.3111,NEG
"I just cannot tell from this picture or the verbiage honestly - i'm in bradenton - from this map, is it due to hit landfall at 8pm? or after? i just need clarification please.",0.0,0.832,0.168,0.6868,POS
"they're saying between 6 and 10 pm. I know that's a big window, but that's what they just said.",0.0,1.0,0.0,0.0,NEU
"it's moving faster. It's only like 70mi off shore...moving 17mph, that's like 4hrs to landfall.",0.0,0.722,0.278,0.6124,POS
seems like 8 p.m. ish,0.0,0.545,0.455,0.3612,POS
8:00 PM,0.0,1.0,0.0,0.0,NEU
I’m thinking around 8-9 based on distance and speed.,0.0,1.0,0.0,0.0,NEU
Come on Milton….. talk the talk but don’t walk the walk and weaken moreeeeeeeeeee….,0.222,0.778,0.0,-0.5719,NEG
"I just love you Heather, 😍 we got this",0.0,0.588,0.412,0.6369,POS
Local News Update-Here is the actual footage,0.0,1.0,0.0,0.0,NEU
"Question - I may have missed it but what is driving the hurricane to take some irractic turns that they are predicting ?
Trying to understand why it will change its direction?",0.065,0.935,0.0,-0.2406,NEG
it’s not. the solid line is its actual travel path and the dotted is the predicted path from the 11am update. That dotted line will update at 5pm to whatever they think it’ll be from the data they’ve received since the last update.,0.033,0.967,0.0,-0.1139,NEG
it's the Indian mounds blessing over Tampa Bay?,0.0,0.686,0.314,0.4939,POS
yeah that’s a hard right they are predicting.,0.163,0.581,0.256,0.2023,POS
 Local News Update-Here is the actual footage,0.0,1.0,0.0,0.0,NEU
Thank you for your hard work! Praying for our state FLORIDA STRONG! #praiseHimthroughthestorm,0.07,0.45,0.48,0.8488,POS
Amen Sister!!! PraisingGodInTheMidstofTheStorm,0.0,1.0,0.0,0.0,NEU
I support this update. 5 stars. ,0.0,0.526,0.474,0.4019,POS
Why? still catastrophic,0.615,0.385,0.0,-0.4939,NEG
same !,0.0,1.0,0.0,0.0,NEU
Praying it continues to weaken and praying for Pinellas county / all of Florida! 🙏💙 Stay strong friends!,0.105,0.448,0.447,0.8475,POS
People it’s moving northeast not south .. why you think it’s going south is because he has the next move on the map that would happen if it were to maintain the Sarasota landfall .. me thinks the five o clock track update will move this more north unless it makes a sharp turn in the next hr …,0.0,1.0,0.0,0.0,NEU
they’re referring to the track shifting south away from the originally predicted track ,0.0,1.0,0.0,0.0,NEU
I’m wondering how he’s live on tv and just posted this? It’s beer o’clock been watching since 5 am time to just ease the pain,0.119,0.791,0.09,-0.2023,NEG
 haha I thought that too earlier! I’d like to hear this.,0.0,0.58,0.42,0.6996,POS
Local News Update-Here is the actual footage,0.0,1.0,0.0,0.0,NEU
God is listening I’ve been praying. All this is happening for a reason God is angry with us and how we’re treating thins planet. Idk just my view on this. Peace and love and be safe,0.095,0.544,0.361,0.922,POS
I feel the same way,0.0,1.0,0.0,0.0,NEU
"I have been praying,too . I love my God so bad !!",0.258,0.345,0.396,0.3384,POS
Prayers are working!! Keep them going!!,0.0,1.0,0.0,0.0,NEU
was just thinking the same thing!,0.0,1.0,0.0,0.0,NEU
amen to that,0.0,1.0,0.0,0.0,NEU
imagine being so narcissistic that you believe a god will spare you and will hurt someone else instead.,0.166,0.732,0.102,-0.3182,NEG
Thank goodness for you Denis! I’m glad to see the storm is weakening and I’m so thankful for your updates!,0.074,0.482,0.444,0.9105,POS
I want this to be over already ,0.0,0.794,0.206,0.0772,POS
me too. we all need a vacation after this! unfortunately i’m told we have another one coming after this one ,0.145,0.855,0.0,-0.4664,NEG
yes please,0.0,0.0,1.0,0.6124,POS
"I don't know if I should be excited it's a 3, but part of me is excited.",0.0,0.714,0.286,0.5859,POS
"Me too!
I'm in Pinellas, so any downgrade there is, I'll be happy!",0.0,0.737,0.263,0.6467,POS
Better than a 4!,0.0,0.385,0.615,0.4926,POS
yes 🙌🏻 optimistic words but as bad,0.388,0.327,0.286,-0.5023,NEG
now I’m hoping for a 2,0.0,0.517,0.483,0.4215,POS
