Comments,NEG,NEU,POS,Compound,Sentiment
I hate Tornadoes!!!! We are sitting in our laundry room in Polk City praying for the best!!,0.151,0.529,0.32,0.6331,POS
Sounds like Port Saint Lucy is having a terrible time ,0.246,0.556,0.198,-0.1531,NEG
Basically the entire county. Fun times,0.0,0.602,0.398,0.5106,POS
we good for now lol,0.0,0.345,0.655,0.6908,POS
Thank you for the continous updates. While I'm closed up in my tiny laundry room with my girls. They are in the dryer.,0.0,0.898,0.102,0.3612,POS
"Please stream RYAN HALL, YALL on YouTube. He's giving exact locations for tornadoes",0.0,0.701,0.299,0.5719,POS
I think you were told to leave. It very likely they will lose their lives,0.245,0.755,0.0,-0.4404,NEG
of course you are from north dakota,0.0,1.0,0.0,0.0,NEU
"How about you state actual FACTS and not what you believe or what drama you wish to cause. Polk County is an inland county and would not be evacuated for a hurricane, its where people would evacuate to. Tornados can hit anywhere during a hurricane and you cant really evacuate from them as there isnt time.",0.0,0.952,0.048,0.4019,POS
Polk county was not evacuated,0.0,1.0,0.0,0.0,NEU
thank u,0.0,0.0,1.0,0.3612,POS
no worries. People should keep their unhelpful opinion to themselves,0.385,0.615,0.0,-0.6124,NEG
I am sorry I stated wrong. Listening to the news reports and I should no better. They show parts of the state under threat and that they are told to evacuate. I did misspeak I apologize,0.254,0.636,0.109,-0.6908,NEG
Stay safe everyone,0.0,0.408,0.592,0.4404,POS
When your hometown of Dover hits the weather maps. It’s just not good,0.167,0.833,0.0,-0.3412,NEG
Did you guys go off the air?,0.0,1.0,0.0,0.0,NEU
