Comments,NEG,NEU,POS,Compound,Sentiment
What about Pinellas County?!,0.0,1.0,0.0,0.0,NEU
they haven't announced yet mandatory,0.234,0.766,0.0,-0.0572,NEG
that's what I'm looking for too,0.0,1.0,0.0,0.0,NEU
"If you're in zone A or B, definitely get out. If Hillsborough has already done it, you know Pinellas will too.",0.0,0.876,0.124,0.4019,POS
"I saw something last night that said zones a, b, and c for Pinellas",0.0,1.0,0.0,0.0,NEU
" if you are near water, leave now.",0.167,0.833,0.0,-0.0516,NEG
He mentioned that in the post along with the Hillsborough County.,0.0,1.0,0.0,0.0,NEU
the live conference with the governor said pinellas wont be putting out evacuation notices until 2pm,0.0,1.0,0.0,0.0,NEU
that’s what I wanna know I’m in Clearwater,0.0,1.0,0.0,0.0,NEU
Denis said on the live last night that he fully expects mandatory a-c will come this afternoon for Pinellas.,0.0,0.919,0.081,0.1477,POS
I heard they’re doing it in waves to try to minimize traffic?,0.0,1.0,0.0,0.0,NEU
"Denis Phillips, we just got a call from manatee county because my son is signed up for a special needs shelter and the person who called recommended zone C evacuate in Manatee county as well.",0.0,0.815,0.185,0.6808,POS
Denis Phillips does this mean that the surge could reach zone C or is this because of the winds?,0.0,0.939,0.061,0.0258,NEU
"we are registered too but not leaving were zone D
I got a call also",0.0,1.0,0.0,0.0,NEU
a b and c are all mandatory now,0.0,0.755,0.245,0.0772,POS
"Well, I'm in zone A in an apartment. I have 3 cats. Where am I supposed to go? I have no family.",0.114,0.777,0.109,-0.0258,NEU
"I'm in Zone A too and also have 3 cats. We are heading to ATL. Most Marriott hotels allow cats and if due to a natural disater, most hotels will waive the ""no pets"" policy but make sure you ask. Their 1st answer will be that they don't waive it but mention something about mandatory evacuation for impending natural disaster and they will almost always waive it",0.096,0.758,0.146,0.1857,POS
if you can head into pasco county they said all shelters in pasco are pet friendly,0.0,0.824,0.176,0.4939,POS
find a shelter schools are opening up for people if they are in crates this should be no problem,0.234,0.766,0.0,-0.5994,NEG
"even if you have to take your cats, drive and sleep in your car for a day. It’s much better than the risk of your life or your cats.",0.068,0.839,0.094,0.2023,POS
Go to a pet friendly shelter. We have some here in Polk County opening tomorrow!,0.0,0.788,0.212,0.5411,POS
orlando area has hotels for cheap and are waiving pet fees. Stay safe.,0.0,0.805,0.195,0.4404,POS
go to a non flood zone hotel that allows pets.. that’s what a lot of ppl are going,0.0,1.0,0.0,0.0,NEU
shelters allow pets. Pets need to be in a kennel.,0.0,0.808,0.192,0.2263,POS
if you’re in Hillsborough co Erwin tech is a shelter that accepts animals with the owners,0.0,0.859,0.141,0.3182,POS
Run from the water. Really. You need to leave,0.13,0.87,0.0,-0.0516,NEG
Also Sarasota and Charlotte counties.,0.0,1.0,0.0,0.0,NEU
"can anyone explain the difference between evacuation zone and flood zone?? I’m not in a flood zone, but apparently I’m in level B evacuation zone. What does that mean?",0.0,1.0,0.0,0.0,NEU
"Yes, A and B, with C on standby",0.0,0.649,0.351,0.4019,POS
siesta is A,0.0,1.0,0.0,0.0,NEU
"There is an app called Marco Polo where you can talk to loved ones if you lose power and cell service. Thought I’d share as my family and I have it downloaded ready to go! I tested it and was able to receive and send videos in airplane mode. “Marco Polo uses radio signals instead of cell service, gps, WiFi or Bluetooth” ",0.04,0.829,0.132,0.7345,POS
my Mom and I have used this. It’s really like a video recording app that works like two way radio. You will need cell service or wifi for this to work.,0.0,0.829,0.171,0.6794,POS
Marco Polo only works if you have internet or cell reception. It’s free for those asking.,0.0,0.82,0.18,0.5106,POS
is that available on the app store?,0.0,1.0,0.0,0.0,NEU
you still have to have cell or internet service If you do not have either it will not work.,0.0,1.0,0.0,0.0,NEU
it doesn't work unless you at least have cell service (Internet based app) just like zello,0.0,0.857,0.143,0.3612,POS
 this doesn't make sense logically so I googled it. Marco Polo is also a dog collar for GPS tracking. Gemini AI will say it will work without cell service because the website that sells the dog collars called Marco Polo works off GPS. It's not differentiating the two products. No one can send video without a data plan or Internet. That's not how things work and phones done have antennas just for Marco polo.,0.03,0.97,0.0,-0.296,NEG
"Which Marco Polo app please and how does it work?
Cost?",0.0,0.79,0.21,0.3939,POS
thanks stay safe,0.0,0.147,0.853,0.7003,POS
Sarasota just went C Denis Phillips,0.0,1.0,0.0,0.0,NEU
"A B C for both Sarasota and Manatee, got notifications from both counties as we are on the line",0.0,1.0,0.0,0.0,NEU
Not accurate. A and B. C should be prepared.,0.0,0.759,0.241,0.2263,POS
no they have not; just A and B at this time. They said C should be prepared. I am looking at scgov.net as I write this.,0.095,0.823,0.082,-0.0772,NEG
"What are zones A, B and C?",0.0,1.0,0.0,0.0,NEU
Those zones are close to the water. Please be safe!,0.0,0.593,0.407,0.6696,POS
We’re still wondering if we should board up (Brandon area)???,0.0,1.0,0.0,0.0,NEU
