Comments,NEG,NEU,POS,Compound,Sentiment
I guess this means General Hospital won't be on this afternoon.,0.0,1.0,0.0,0.0,NEU
"You rock!! I can now unfollow some of these non Denis Phillips meteorologist as I’ll get a headache trying to understand them.
Thank you for the updates",0.0,0.886,0.114,0.4738,POS
I got the warning while cleaning and finalizing the last inside the house prep before Milton. Stay safe ya'll.,0.113,0.751,0.136,0.128,POS
 it’s been raining pretty good here already. Stay safe over there.,0.0,0.471,0.529,0.8402,POS
"We want where, mph, surge, rains, locations of storm... time, movement, we dont need to see people with umbrellas in the rain",0.0,0.942,0.058,0.0772,POS
Thank you Denis. You provide accurate information while keeping us calm,0.0,0.652,0.348,0.5859,POS
Be safe everyone,0.0,0.408,0.592,0.4404,POS
Is it just the storm that might produce a tornado on the way to Lakeland or is there a tornado that’s been spotted? Thanks Denis Phillips,0.0,0.888,0.112,0.4404,POS
a watch means conditions are right; a warning means it has been spotted. This is a warning,0.286,0.714,0.0,-0.5859,NEG
Phew that’s close to home,0.0,1.0,0.0,0.0,NEU
Thank you for the updates,0.0,0.615,0.385,0.3612,POS
Pyt,0.0,1.0,0.0,0.0,NEU
 know I am ready dor him to come back,0.0,0.737,0.263,0.3612,POS
Crews Rd and the airport,0.0,1.0,0.0,0.0,NEU
stay safe,0.0,0.256,0.744,0.4404,POS
we will,0.0,1.0,0.0,0.0,NEU
"Ok. Another tornado watch/ warning
How about a track update.",0.207,0.603,0.19,-0.0516,NEG
 they come at certain times of the day. Look at the wall to gage the update times.,0.0,0.884,0.116,0.2732,POS
1pm was the update,0.0,1.0,0.0,0.0,NEU
I believe the next one is at 5PM,0.0,1.0,0.0,0.0,NEU
Be safe ,0.0,0.256,0.744,0.4404,POS
Venice? Heard Punta Gorda got one,0.0,1.0,0.0,0.0,NEU
 Yes near Babcock Ranch.,0.0,0.526,0.474,0.4019,POS
not sure where that is. We just go to the airport. Hope you are ok. ,0.103,0.63,0.268,0.4833,POS
