Comments,NEG,NEU,POS,Compound,Sentiment
"We have a van reserved for Monday, will be heading to my parents in Memphis depending on what Dennis says tomorrow and Monday.",0.0,1.0,0.0,0.0,NEU
My God. Harvey only moved at 5mph. This is truly frightening,0.198,0.494,0.309,0.2023,POS
Is pasco going to affected badly?,0.54,0.46,0.0,-0.5719,NEG
we all are getting it.,0.0,1.0,0.0,0.0,NEU
Yes from what he just showed,0.0,0.649,0.351,0.4019,POS
yes as of right now.,0.0,0.597,0.403,0.4019,POS
I missed my home flooding by about 2 inches with Helene. I feel like I won't be so lucky with this one. Is Evac zone D going to be safe?,0.068,0.652,0.28,0.7793,POS
Can you give us specifics on some parts?? North port? Sarasota?,0.0,1.0,0.0,0.0,NEU
"as of right now, you're going to feel it!",0.0,1.0,0.0,0.0,NEU
I have young kids so we're planning to leave-where would the best place be to go?,0.0,0.769,0.231,0.6369,POS
"inland north or south, track of the storm is heading east. Inland will be impacted but not as bad as coastal areas. The whole state looks like it's going to get something. If you feel like you need to get to a safer area, right now inland north first choice, south second choice. But, keep watching the news. Things can change all the way through Tuesday. Just keep an ear on the news. Stay safe.",0.0,0.795,0.205,0.9573,POS
He meant to say Wednesday,0.0,1.0,0.0,0.0,NEU
If have a travel plan on Tuesday night from Tampa international is it gonna be effected,0.0,1.0,0.0,0.0,NEU
"I’m supposed to
Fly home on Tuesday but the airlines rescheduled my flight to Tampa for Thursday…..",0.0,1.0,0.0,0.0,NEU
Thank you,0.0,0.286,0.714,0.3612,POS
When should we leave in Pinellas Park?,0.167,0.833,0.0,-0.0516,NEG
But where do we go to avert the hurricane if you live in Tampa bay??,0.147,0.853,0.0,-0.3421,NEG
California,0.0,1.0,0.0,0.0,NEU
I would if I could! ,0.0,1.0,0.0,0.0,NEU
How long with this sit over us?,0.0,1.0,0.0,0.0,NEU
It's moving fast.,0.0,1.0,0.0,0.0,NEU
he said it was moving fast.,0.0,1.0,0.0,0.0,NEU
When would this hit st Pete area ???? Ish,0.0,1.0,0.0,0.0,NEU
Estimate Tuesday night Wednesday morning,0.0,1.0,0.0,0.0,NEU
"Tuesday night into Wednesday, where exactly, they aren't sure just yet, but currently keep mentioning landfall at Tampa area, but things can change. Stay safe.",0.052,0.812,0.136,0.5218,POS
He misspoke it’s WEDNESDAY,0.0,1.0,0.0,0.0,NEU
Where can I find the Hurricane Preparation List?,0.0,1.0,0.0,0.0,NEU
It's on his wall a bunch from Helene but I'm sure it will be shared again,0.0,0.682,0.318,0.7227,POS
