Comments,NEG,NEU,POS,Compound,Sentiment
VERY worried in Port Charlotte/Punta Gorda. See you soon Denis. My thoughts and prayers are with everyone.,0.168,0.832,0.0,-0.4983,NEG
we're also in Port Charlotte. Trying to take precautions but I'm getting terrified. Stay safe!,0.256,0.574,0.17,-0.4482,NEG
 in Punta Gorda and honestly scared.,0.293,0.404,0.303,0.0258,NEU
Orlando area here and I don’t know or trust anyone up here for our weather so looking to you Denis Phillips thanks for always keeping us informed!,0.0,0.787,0.213,0.7574,POS
are you staying put or thinking about leaving?,0.0,1.0,0.0,0.0,NEU
I trust Denis and Eric Burris - Meteorologist with WESH if you also want someone in our area. He’s very good about not hyping.,0.0,0.709,0.291,0.7778,POS
"We normally say we'd leave for a direct hit of a cat 3 in Carrollwood. However, where would we even go? With Helene, I don't know if the roads to where we would plan on going are safe enough to drive on.",0.03,0.898,0.072,0.4019,POS
"I am thinking the same. I live on the beach and wanted to pre-book at pet-friendly hotel just in case, but was looking at the map and uncertain where to go. We will learn more tomorrow.",0.078,0.922,0.0,-0.4215,NEG
do you have friends or family members you can stay with? My friends live further inland and I always stay with them.,0.0,0.754,0.246,0.7351,POS
We are in Forest hills/Carrollwood and I have been thinking the same thing.,0.0,1.0,0.0,0.0,NEU
I would head north and I would start on tomorrow or Monday. I have driven as far in Nashville for a hurricane. There are Pet Friendly hotels all the way up there up through Alabama. Map out a route and called the hotels on the way and ask them how the roads are.,0.0,0.936,0.064,0.4939,POS
"yes and during a hurricane hotels cannot refuse pets. If you’re in a hurricane evacuation situation, they cannot refuse pets.",0.0,0.698,0.302,0.6679,POS
all the hotels are booked too.,0.0,1.0,0.0,0.0,NEU
I would probably go south,0.0,1.0,0.0,0.0,NEU
that’s my fear.,0.615,0.385,0.0,-0.4939,NEG
"you can check into hotel that is rated for Cat 3+.
Don’t get caught on the road like the last one that crossed our state. Goto Orlando and it flooded there and roads were packed and hotels full. People waited too long to book.",0.0,0.945,0.055,0.3612,POS
