Comments,NEG,NEU,POS,Compound,Sentiment
Lakewood ranch here. Currently in my closet with two cats. The winds sound horrific.,0.253,0.747,0.0,-0.6597,NEG
prayers to you and your fur babies. I have been praying and thinking of everyone in Florida for days.,0.0,0.872,0.128,0.3612,POS
God bless you,0.0,0.169,0.831,0.5994,POS
I’m glad you have your cat and I’m glad your cat has you! ,0.0,0.636,0.364,0.7424,POS
"cat looks kinda relaxed❤️
I’m with mine too. She is hiding but comes out now and then for reassurance.",0.073,0.778,0.149,0.3919,POS
"may God protect you and your loving pets, hugs and prayers from Italy",0.0,0.433,0.567,0.8957,POS
"You and your babies are in my thoughts, and prayers!",0.0,1.0,0.0,0.0,NEU
I'm in my closet to I couldn't do the wind no more my anxiety is through the roof I'm in Tampa,0.188,0.812,0.0,-0.4902,NEG
love your kitty!,0.0,0.308,0.692,0.6696,POS
stay strong!,0.0,0.218,0.782,0.5562,POS
"that's where I""m headed soon",0.0,1.0,0.0,0.0,NEU
Port St. Lucie here. Just went through the most horrific multiple massive tornadoes ahead of the storm. Trying to get cleaned up here from the debris as much as possible before tropical storm winds approach. The damage the outer bands of Milton did over here before the storm even made landfall over there is horrific. It’s just heartbreaking. Please add a prayer for your friends on the East Coast. We’ve been devastated. ,0.22,0.719,0.061,-0.945,NEG
we just heard about the tornado devastation! Stay safe!,0.211,0.527,0.262,0.1739,POS
"Yes, been a stressful day here in PSL with all these tornadoes. Quite a few deaths too, sadly",0.28,0.596,0.124,-0.5267,NEG
sending prayers......,0.0,1.0,0.0,0.0,NEU
prayers 🙏 for your entire community!,0.0,1.0,0.0,0.0,NEU
That’s where we are too. It was so scary.,0.34,0.66,0.0,-0.6269,NEG
the amount of tornado warnings in port st lucie was insane today,0.329,0.671,0.0,-0.5994,NEG
Praying for the East Coast and its residents too. What a nightmare this has been.,0.0,0.839,0.161,0.3612,POS
Be safe. East Tennessee is praying for you,0.0,0.526,0.474,0.6597,POS
From East Tennessee. Living in Sarasota. Thank you for your prayers. We will take all we can get right about now.,0.0,0.889,0.111,0.3612,POS
How. How is Pinellas always on the dirty side of the storm no matter where it comes from? Winds here in Largo are horrendous.,0.297,0.667,0.037,-0.8316,NEG
"agree, here in Pinellas Park, the wind is so strong, I feel like my house is shaking.....",0.0,0.578,0.422,0.8592,POS
Always at night time,0.0,1.0,0.0,0.0,NEU
