Comments,NEG,NEU,POS,Compound,Sentiment
Please remind people not to leave animals behind . My friends neighbors already rescued one tied to a bench . That is a horrific ! Praying for people and pets in Florida .,0.117,0.559,0.323,0.6946,POS
"if people need to be reminded of that, they shouldn’t own animals in the first place.",0.0,1.0,0.0,0.0,NEU
That's absolutely horrible!!! I'm glad he was rescued!,0.237,0.312,0.451,0.5328,POS
 like why? A tied up pet is a dead pet. That is terrible! Thank you to the rescuers,0.312,0.486,0.202,-0.5707,NEG
" whoooo would leave their animals behind?! That’s insane. I’m in a hotel with my fiancé, 2 dogs,and my child and the thought of leaving our dogs behind would NEVER cross our minds.",0.13,0.87,0.0,-0.4926,NEG
"Once things calm down, see if it's chipped and then put the owners on blast if so. I'll almost never advocate for public shaming, but leaving animals out to die in a hurricane is a rare exception.",0.134,0.825,0.041,-0.6908,NEG
100% agree I don’t know how people can leave animals outside inside anywhere to fend for themselves and to flee . I understand it’s life or death but you need to take your animals with you or you need to enlist them and care with other people so they have a chance you can’t just do that. It’s absolute cruelty and it’s so horrific. I wish I was closer so I could help Arizona myself.,0.181,0.636,0.182,-0.2368,NEG
"When Andrew(I think) hit Miami
I remember people let their dogs tied in the yard and the wind lifted them and they died of strangulation .
It was awful That hurricane came with lots of tornadoes",0.171,0.829,0.0,-0.765,NEG
I still remember when hundreds of dogs and cats were abandoned during Katrina ,0.214,0.786,0.0,-0.4588,NEG
 wow! I can’t believe how cruel people can be!,0.279,0.441,0.279,0.0,NEU
that is TERRIBLE 😢 your friend is an amazing person,0.228,0.356,0.416,0.4883,POS
"Anyone close to Panther trace, Riverview? My son lives there, but no signal",0.189,0.811,0.0,-0.4215,NEG
we are in the adjacent neighborhood. We have cell service,0.0,1.0,0.0,0.0,NEU
"I live in Riverview, not too far from Panther Trace. Extreme heavy winds right now and rain at the moment. I currently how power as of now.",0.0,1.0,0.0,0.0,NEU
we lost power about 7 pm and rain and wind is fine so far ok,0.131,0.626,0.243,0.2449,POS
power out about 8:45 for me but still have cell service .,0.0,1.0,0.0,0.0,NEU
"one person I know has no power, another one lost service as well. Both in Riverview",0.242,0.645,0.113,-0.34,NEG
I’m there. No power but I still have cell service,0.167,0.833,0.0,-0.1531,NEG
no signal either...haven't heard from my sis,0.268,0.732,0.0,-0.296,NEG
 I am a few miles further down 301. We are fine! No power and my cell service keeps going out but so far so good out here!,0.051,0.705,0.243,0.79,POS
"A few miles from there , still power and not flooded.",0.0,1.0,0.0,0.0,NEU
thank you for asking this. My best friend is there too and she has been texting me all night until she said her house was shaking and she could tell the eye was there cause it got dead quiet. And then her phones off. I needed to hear she’s ok and even though this isn’t her directly it helps to know what others experiences are there,0.076,0.737,0.187,0.8271,POS
Anyone notice a lack of lightning? is that going to continue?,0.228,0.772,0.0,-0.3939,NEG
hurricanes don’t normally have a lot of lightning with it,0.0,1.0,0.0,0.0,NEU
we’ve had a ton of either lightning or transformers here in north Riverview.,0.0,1.0,0.0,0.0,NEU
thr only flashes of light are coming from transformers blowing!!!,0.0,1.0,0.0,0.0,NEU
lightning is usually I'm outer bands only,0.0,1.0,0.0,0.0,NEU
"surprisingly I have electricity, but in my neighborhood, the transformer flash is blowing up, made for the lack of lightning and thunder",0.125,0.807,0.068,-0.3291,NEG
I’m at a hotel in Plant City and been watching out the window at a BUNCH of blue lighting up the skies.. transformers blowing!! Power going down!!,0.0,1.0,0.0,0.0,NEU
I'm seeing a lot of green lightning.,0.0,1.0,0.0,0.0,NEU
I am terrified! When is this wind going to end in Pinellas Park?,0.281,0.719,0.0,-0.6476,NEG
 try not to worry. It will be over soon. ,0.0,0.769,0.231,0.3412,POS
"Totally with you.
It’s howling here in Seminole.",0.0,1.0,0.0,0.0,NEU
11:30 -midnight,0.0,1.0,0.0,0.0,NEU
"They just canceled the Extreme wind warning so thats great news! So gusts shouldn't be higher than 70-90mph that's gusts, not sustainable winds and that's close to the eye area. Then it goes 50-70 /30-50 and so on the further away but wind will stick around for a bit from the far reaching outer bands. Hang in there!",0.028,0.883,0.089,0.5822,POS
 is the power out in PP?,0.0,1.0,0.0,0.0,NEU
Hang in there. It will be better soon. ,0.0,0.707,0.293,0.4404,POS
you’ll have PTSD from this storm. Stay safe,0.0,0.707,0.293,0.4404,POS
if you can download the Zoom earth app you can watch the simulation and it will give you some timeframe ideas specific to your area,0.0,1.0,0.0,0.0,NEU
"If you get the Windergeound app, it will tell you the wind gusts.",0.0,1.0,0.0,0.0,NEU
same question for Clearwater near Walmart on Missouri,0.0,1.0,0.0,0.0,NEU
Praying for all effected by this demonic storm ,0.0,0.737,0.263,0.3612,POS
How ya doing girl???,0.0,1.0,0.0,0.0,NEU
That’s me,0.0,1.0,0.0,0.0,NEU
The wind is still wicked in Palm Harbor !!!,0.348,0.652,0.0,-0.6458,NEG
"no joking at all, in Orlando it’s horrible wind! I’m shocked. Constant strong wind, and we are so far away ! Scary !! Be safe",0.335,0.451,0.215,-0.6738,NEG
Same in St. Pete. So windy!,0.0,1.0,0.0,0.0,NEU
 any idea how long the winds will last? My sister is in Palm Harbor and lost power. She sent a quick text asking if I could find out how long it might be with these strong winds.,0.06,0.855,0.085,0.25,POS
same in westchase!,0.0,1.0,0.0,0.0,NEU
still horrid in New Port Richey as well!,0.319,0.505,0.177,-0.4003,NEG
 I’m in Palm Harbor to o& it’s not letting up.,0.0,1.0,0.0,0.0,NEU
" yes, it’s terrifying! I’m in Countryside.",0.373,0.374,0.253,-0.3164,NEG
Does anyone have any Hurricane snacks left?,0.0,1.0,0.0,0.0,NEU
plenty! I’ve made banana bread; pancakes and mac and cheese since this morning. I’m building my stash while eating it,0.0,1.0,0.0,0.0,NEU
 I have eaten almost everything!!!!,0.0,1.0,0.0,0.0,NEU
"None of the good ones, just the healthy ones left. ",0.184,0.61,0.206,0.0757,POS
Winds are worse now than they were an hour ago in N. Zephyrhills,0.205,0.795,0.0,-0.4767,NEG
 I do. What do you need,0.0,1.0,0.0,0.0,NEU
"You mean, like gummy’s?",0.0,0.545,0.455,0.3612,POS
I cannot confirm or deny this ,0.0,0.663,0.337,0.2584,POS
don’t eat too much or the helicopter basket won’t be able to rescue you,0.0,0.798,0.202,0.5106,POS
 I over bought this time we have a ton,0.0,1.0,0.0,0.0,NEU
"I'm definitely in this, but we set up to sump pumps around our house and they are working great. We dug some trenches for water run off also",0.0,0.776,0.224,0.8176,POS
an ounce of prevention…,0.0,1.0,0.0,0.0,NEU
My sister is in Bradenton. They are okay. No power at present though. Incase anyone has family there. I’m in the UK with updates from her as by some miracle she still has mobile data service.,0.054,0.807,0.139,0.5423,POS
thank you so much for the update. I’ve been trying to reach a long time friend as we talked a couple days ago and now I cannot reach her. Due to power is down already…,0.0,0.78,0.22,0.7096,POS
I haven't lost cell signal from a hurricane in a long while now that I think about it ...but I remember it used to be a thing. Wonder if those days are gone,0.0,0.93,0.07,0.2411,POS
