Comments,NEG,NEU,POS,Compound,Sentiment
Omg! I feel like I'm getting dizzy with the wind.. it's terrible. When it's gonna stop?,0.357,0.524,0.119,-0.6114,NEG
" it will pass. It’s moving. I was in a Cat 4+ and it stalled and seemed like forever to move, this is going to go. Breathe.. we will get thru this. You got this. ",0.052,0.875,0.073,0.1779,POS
 I evacuated to St Augustine and believe it or not the wind here is ridiculous! I feel like any moment debris is going to hit me in the face.,0.083,0.833,0.083,0.0,NEU
 this is what it was like the night Hurricane Ian came through ! -- the wind went on for hours and hours,0.0,0.878,0.122,0.4199,POS
 I feel the same way like I can’t breath,0.0,0.706,0.294,0.3612,POS
same,0.0,1.0,0.0,0.0,NEU
 i want to cry now ,0.484,0.312,0.203,-0.4215,NEG
enough!,0.0,1.0,0.0,0.0,NEU
that’s why I evacuated to Georgia because I knew I couldn’t handle listening to the howling of that awful wind and worrying myself half to death all night long,0.288,0.712,0.0,-0.8519,NEG
 it s terrible !,0.772,0.228,0.0,-0.5255,NEG
"Denis, thank you so much for your amazing coverage in keeping me and everybody else Informed about this hurricane. My prayers go out to everyone in Florida who is having to go through this. God bless you all.",0.0,0.748,0.252,0.8879,POS
ditto,0.0,1.0,0.0,0.0,NEU
Where is it now? Has it moved into Polk County. The rain and wind sound the same from earlier this evening,0.0,1.0,0.0,0.0,NEU
Thank you. So it’s going to get worse. I’m so over this!!! Milton get gone!!,0.216,0.658,0.126,-0.4153,NEG
I think its about over myself,0.0,1.0,0.0,0.0,NEU
"try hurricane tracker 2 app, you can follow it",0.0,1.0,0.0,0.0,NEU
Thank you Jesus for calming this hurricane down from what it started as. Thank you Denis Phillips for not being a fear monger and updating us every hour with valuable information. You soothed my nerves for sure and I thank you! ,0.027,0.583,0.389,0.9487,POS
 lots of prayers for the area.. God is good!,0.0,0.569,0.431,0.6476,POS
maybe make it leave??,0.342,0.658,0.0,-0.1431,NEG
yes I agree! ,0.0,0.0,1.0,0.6696,POS
"My parents house is flooding and they are not in a flood zone. Rainwater flooding their Florida room. They are Clearwater by sunset/19. Some of these gusts sound like tornadoes in north Clearwater where I am.
(Edited)",0.0,0.932,0.068,0.3612,POS
where do your parents live? I am from Clearwater as well. Just wondering which neighborhood. Hope they are safe.,0.0,0.655,0.345,0.7845,POS
" Flood zone is not the same thing as storm surge. Flood zone refers more to regular rain, doesn't mean it won't flood in hurricane from storm surge pushed on land.",0.0,1.0,0.0,0.0,NEU
"do not use the word ""flood"" when claiming the insurance company. They wont cover it.
Make sure to say: wind rain",0.0,0.897,0.103,0.3182,POS
my house is us 19 and 590 on the creek,0.0,1.0,0.0,0.0,NEU
 we live at Countryside and 19 and are having the same problem in our Florida room,0.153,0.847,0.0,-0.4019,NEG
do they live on the creek?,0.0,1.0,0.0,0.0,NEU
yeah following this thread.,0.0,0.577,0.423,0.296,POS
we are in pasco county in a non flood zone and we are taking water threw the foundation ,0.0,1.0,0.0,0.0,NEU
omg. We left town and our house is by US 19 and Sunset Pt. My cortisol levels are high right now,0.0,1.0,0.0,0.0,NEU
So thankful it is weakening,0.247,0.323,0.43,0.4005,POS
where you in new York? ,0.0,1.0,0.0,0.0,NEU
Dont feel like it,0.413,0.587,0.0,-0.2755,NEG
u r in Tampa like I am n its not slowing down,0.0,0.737,0.263,0.3612,POS
love you,0.0,0.192,0.808,0.6369,POS
Wild that this is a 2.. feels so much stronger than that. This rain and wind is literally no joke. Trees and branches flying everywhere,0.078,0.743,0.18,0.4364,POS
"110 is the threshold between 2 and 3, so it’s still just a hair lower than a major hurricane.",0.128,0.872,0.0,-0.296,NEG
Yes just like someone’s’ garbage can in my neighborhood rolling around the block getting to know the neighborhood during the hurricane. I can just hear it rolling back & forth.,0.088,0.755,0.157,0.3182,POS
 it's on the higher end of a 2.. close to a 3. But I've been through a 4 and it didnt sound this bad🙏,0.0,1.0,0.0,0.0,NEU
terrifying sky is flashing where I am.,0.425,0.575,0.0,-0.5719,NEG
"that’s exactly
What i said.",0.0,1.0,0.0,0.0,NEU
I couldn't agree more. The second round of winds seem a hell of a lot more stronger and dangerous. Shesh,0.388,0.501,0.111,-0.8009,NEG
 I second that! Winds also feel much stronger than what’s noted on news.,0.0,0.792,0.208,0.4389,POS
yes it sure feels so much stronger..,0.0,0.5,0.5,0.6124,POS
it hit as a 3 it is now a 2,0.0,1.0,0.0,0.0,NEU
In Manatee county. I’m over you Milton.,0.0,1.0,0.0,0.0,NEU
Milton went way over the speed limit.,0.0,1.0,0.0,0.0,NEU
"Everyone hold your loved ones close to you and your fur babies. I just checked my ring camera and watched my neighbors carport and roof peel away. Thank God he is gone, and I left days ago . Appreciate all the things you have.",0.0,0.768,0.232,0.8807,POS
where do you live?,0.0,1.0,0.0,0.0,NEU
omg ,0.0,1.0,0.0,0.0,NEU
*pets* not fur babies,0.0,1.0,0.0,0.0,NEU
where do you live?!,0.0,1.0,0.0,0.0,NEU
Clearwater here… it’s so incredibly windy still. Like terrifying!,0.29,0.509,0.201,-0.3023,NEG
I’m in south Dunedin… I’m a nervous wreck..,0.259,0.741,0.0,-0.2732,NEG
I'm in Largo and it's crazy!,0.35,0.65,0.0,-0.4003,NEG
feeling bad all the way up to Crystal River,0.292,0.583,0.125,-0.4588,NEG
 I’m praying for you all from Thailand! Especially my babies! ,0.0,0.745,0.255,0.4738,POS
my daughter just said the same thing.,0.0,1.0,0.0,0.0,NEU
YES!! Crazy!!,0.343,0.0,0.657,0.4941,POS
I’m in Parrish and this side of the storm is worse,0.237,0.763,0.0,-0.4767,NEG
"yes, in Parrish as well, and it is way worse now",0.195,0.503,0.302,0.1779,POS
Agree! It’s definitely worse on this side!,0.241,0.31,0.449,0.3987,POS
 in Parrish too and still coming down pretty good!,0.0,0.523,0.477,0.75,POS
I agree I'm off moccasin wallow and it's terrifying,0.303,0.492,0.205,-0.296,NEG
"i’m in Lakewood ranch, Still worse too",0.341,0.659,0.0,-0.4767,NEG
In LWR and it’s so much worse,0.36,0.64,0.0,-0.5233,NEG
I'm in Twin Rivers and this is crazy!,0.278,0.722,0.0,-0.4003,NEG
"same in Sarasota
",0.0,1.0,0.0,0.0,NEU
it's pretty rough,0.0,0.385,0.615,0.4939,POS
where in Parrish are you and what are you experiencing? Prayers that you are safe,0.0,0.828,0.172,0.4404,POS
Ready for this to be done. Lol,0.0,0.485,0.515,0.6486,POS
yes me too,0.0,0.426,0.574,0.4019,POS
" me three and I’m above it. Just lost power, 10 pm.",0.187,0.813,0.0,-0.3182,NEG
same!,0.0,1.0,0.0,0.0,NEU
We got this! Round 2 happening in Lakewood Ranch.,0.0,1.0,0.0,0.0,NEU
my niece lives in lakewood ranch,0.0,1.0,0.0,0.0,NEU
it's sickening,0.773,0.227,0.0,-0.5267,NEG
Round 2 def feels stronger. We are at waterside in Lakewood! Can’t wait for this to be over,0.0,0.847,0.153,0.4389,POS
my daughter is there and I can’t reach her. Are you guys okay?,0.0,0.769,0.231,0.25,POS
you all okay??!! Been praying have fam there too,0.0,0.699,0.301,0.5337,POS
Everyone keep praying that this hurricane weakens. God hears us and our prayers are stronger together ,0.107,0.558,0.335,0.5994,POS
amen. Yes he hears us. Prayers from Ohio. I’m from the south and I know about these hurricanes. They are no joke and scary as hell.,0.287,0.573,0.14,-0.7269,NEG
sending prayers to all from CA,0.0,1.0,0.0,0.0,NEU
Amen. He is our strength in times of trouble!,0.205,0.531,0.265,0.2003,POS
Wishing you all prayers and safety from California..,0.0,0.561,0.439,0.5719,POS
"Highland Lakes (Palm Harbor) here, non-evacuation zone, no power, and the wind is terrifying. Whipping the outside of the house relentlessly.... it's pretty terrifying at the moment, not gonna lie!!!",0.264,0.655,0.081,-0.8061,NEG
this is where I live but we evacuated to Orlando. Praying for you,0.0,0.772,0.228,0.5023,POS
Praying it continues to lose strength. Praying for all of Florida.,0.151,0.391,0.458,0.6705,POS
"it is, just a couple more hours.",0.0,1.0,0.0,0.0,NEU
Continued prayers for everyone’s safety!,0.0,0.564,0.436,0.4753,POS
Thank you bro for your coverage on everything. U have gone over and beyond your help. Praying for everyone ,0.0,0.661,0.339,0.7717,POS
Thank you so much for your wonderful updates and staying on top of this storm. You have a new follower and fan in me here in NJ as a lot of my family and friends are all over FL and you have kept me at ease with your info. Thank you and prayers for FL. It's almost over! ,0.0,0.724,0.276,0.9493,POS
"Agreed ! My mom says... you need to watch
"" suspenders "" ! I've been relaying since her power went out at 630 .",0.0,0.87,0.13,0.3987,POS
God is able! Lord I thank You!,0.0,0.436,0.564,0.6351,POS
"He needs to move now! Knees to chest Milton, knees to chest",0.0,1.0,0.0,0.0,NEU
my dad would say a@@ and elbows! ,0.0,1.0,0.0,0.0,NEU
I have not smiled through any of this scared but your knees to chest did make me smile funny,0.163,0.555,0.282,0.6108,POS
thank you for that but of laughter!,0.0,0.441,0.559,0.7463,POS
"Feeling every bit of it 👀 ... much worse than the winds we got on the front side during the ""Extreme Wind Warning"" by the NOAA NWS National Hurricane Center ....somebody needs to use a new model or tool for the next storm for those...way off..the winds are whipping",0.108,0.863,0.029,-0.6124,NEG
4 more hours of this is insane,0.351,0.649,0.0,-0.4019,NEG
it’s going 16mph forward,0.0,1.0,0.0,0.0,NEU
you’re almost there guys. Hang in there ,0.0,1.0,0.0,0.0,NEU
not 4 hours I can’t 😩 I took everything to help me sleep I just can’t ,0.0,0.787,0.213,0.4019,POS
 it d es could be around 3.,0.0,1.0,0.0,0.0,NEU
Omgggggg agreed,0.0,0.323,0.677,0.2732,POS
How much longer for rain and wind in st Pete?,0.0,1.0,0.0,0.0,NEU
I WANT TO KNOW TOO??,0.0,0.644,0.356,0.168,POS
"Moving at 16 mph.
Milton, the speed limit is 55.
Let’s go bud. Move along.",0.0,1.0,0.0,0.0,NEU
"With a name like Milton, you KNOW he’s gonna take his time while everyone else has something important to do. And didn’t even use his blinker til the last possible second.",0.0,0.867,0.133,0.5106,POS
yesss I'm done with this,0.0,1.0,0.0,0.0,NEU
The amount of rain is insane. The wind wounds like a train,0.19,0.634,0.176,-0.0516,NEG
that wins!!!,0.0,0.179,0.821,0.6784,POS
are yall safe?,0.0,0.408,0.592,0.4404,POS
" Skinny pedal on the left, Miltie…..",0.0,1.0,0.0,0.0,NEU
Solar panels just ripped off our our house in Davenport,0.0,1.0,0.0,0.0,NEU
I'm near reunion and the wind is making our new roof vibrate,0.0,1.0,0.0,0.0,NEU
do you guys still have power,0.0,1.0,0.0,0.0,NEU
you're supposed to remove solar panels for a hurricane,0.0,1.0,0.0,0.0,NEU
where your sister lives. Hope everyone is keeping safe.,0.0,0.547,0.453,0.7003,POS
"oh man, my son is in Davenport. He’s not responding to my text",0.0,1.0,0.0,0.0,NEU
we are at champions Gate waiting out the storm at a friends house.,0.0,0.606,0.394,0.7579,POS
Where is it at?! I feel like it’s worse now vs landfall,0.228,0.604,0.168,-0.2244,NEG
same,0.0,1.0,0.0,0.0,NEU
Thank you for your coverage Denis,0.0,0.667,0.333,0.3612,POS
love Denis,0.0,0.192,0.808,0.6369,POS
Second part of this storm is so much worse. ,0.297,0.703,0.0,-0.5233,NEG
