Comments,NEG,NEU,POS,Compound,Sentiment
How can you go 24 hours with basically zero sleep? It's amazing!!!,0.0,0.702,0.298,0.6884,POS
he's a trained professional. Do not try this a home,0.0,1.0,0.0,0.0,NEU
he drinks dr pepper,0.0,1.0,0.0,0.0,NEU
" He will go days with little to no sleep during these storms, always has",0.129,0.871,0.0,-0.2315,NEG
when your stressed and worried it's more than possible.,0.397,0.603,0.0,-0.5574,NEG
seriously! Every time I look he's up dating... so thankful for him.,0.108,0.572,0.32,0.6523,POS
adrenaline,0.0,1.0,0.0,0.0,NEU
Must be some heavy duty coffee,0.0,1.0,0.0,0.0,NEU
Dr Pepper,0.0,1.0,0.0,0.0,NEU
right !?!,0.0,1.0,0.0,0.0,NEU
ask a mom,0.0,1.0,0.0,0.0,NEU
Oh my gosh people kept saying they thought it was gonna hit further south! I am sorry for them but will be a relief for us,0.042,0.797,0.161,0.6476,POS
it’s just the 0z run I’d like to see several more of these trends for those of us in the Tampa Bay Area.,0.0,0.898,0.102,0.3612,POS
 just one run doesn’t mean it’s going south. This thing will wiggle and wobble until landfall.,0.0,1.0,0.0,0.0,NEU
"and it could just as easily shift back tomorrow
",0.0,0.769,0.231,0.34,POS
this is going to flip flop for the next 24-36hrs!!!,0.267,0.733,0.0,-0.5067,NEG
not to go off topic but I love your hair!,0.0,0.568,0.432,0.7959,POS
it can shift again,0.0,1.0,0.0,0.0,NEU
most I've seen still place more north.,0.0,1.0,0.0,0.0,NEU
where are you,0.0,1.0,0.0,0.0,NEU
"What an emotional roller coaster....you live.....no, you lose everything",0.239,0.619,0.142,-0.2732,NEG
oh my Gosh this is one run out of many . Please do not think that you will be shocked,0.106,0.787,0.106,0.0,NEU
Hope it shifts south all the way down Florida into the open water. I know it's just wishful thinking. But I'm praying for a miracle.,0.0,0.658,0.342,0.886,POS
 wouldn't that be amazing!,0.529,0.471,0.0,-0.521,NEG
me too,0.0,1.0,0.0,0.0,NEU
cuba would be a good place…,0.0,0.58,0.42,0.4404,POS
where is there open water south of FL? KEY WEST? CUBA?,0.0,1.0,0.0,0.0,NEU
 same! Praying for a u-turn and then die out in the gulf,0.267,0.574,0.159,-0.4003,NEG
"Wow. Very good for Tampa. Much further south
",0.0,0.462,0.538,0.7902,POS
yes but my family are all in manatee county. I don’t wish this on any population 😭 it’s too scary,0.174,0.607,0.219,0.0258,NEU
"Yeah. Good for you. Not good for people like me and my family that live in its projected path.
Positive vibes to everyone. Manifesting that it fizzles out and leaves everyone alone. I know it won’t happen but still.",0.075,0.748,0.178,0.5263,POS
just one run doesn’t mean it’s going south. This thing will wiggle and wobble until landfall.,0.0,1.0,0.0,0.0,NEU
"further south as in Charlotte county ?
",0.0,1.0,0.0,0.0,NEU
yeah. Great for Tampa. Not so great for folks in Manatee County.,0.213,0.463,0.324,0.2873,POS
"have u noticed the colored cloud models ALWAYS seem to go through mid to s pinellas? Is it just me, or do the spagetti models not agree with that other model?",0.081,0.919,0.0,-0.3549,NEG
" It may look like ""much further south"" but when you think about distance across, it's really not. Also your ""good for me and screw everyone else"" attitude is not cute.",0.222,0.729,0.049,-0.7335,NEG
"well not good for other places
",0.283,0.47,0.247,-0.0788,NEG
"Yes I know, I don’t wish this on anyone but everyone is hoping it doesn’t come to them which means it has to go somewhere else because it’s going somewhere. I wish there was some type of Bomb that could be developed where they fly it into a hurricane and shoot off the bomb into the storm and it breaks up the storm. Wishful thinking.",0.153,0.705,0.143,-0.4118,NEG
It is amazing g how at peace I am with you delivering storm info. The Weather Channel makes me crazy!!,0.095,0.593,0.312,0.7568,POS
"Omg I feel the same way The weather channel makes me a nervous wreck. The graphs, the circles on everything, the jumping around. I hear ya. Stay safe.",0.167,0.736,0.097,-0.2732,NEG
I agree Nancy! I had to turn off The Weather Channel earlier. That guy was stressing me out!! ,0.132,0.737,0.132,0.0,NEU
I agree. He is definitely our local hero,0.0,0.312,0.688,0.8316,POS
agreed!,0.0,0.0,1.0,0.3382,POS
"I watch no one else , but can't be at peace with this one , no fault to Denis , stay safe Nancy",0.396,0.473,0.13,-0.783,NEG
I deleted the app and won’t watch it,0.0,1.0,0.0,0.0,NEU
I've been praying for a shift south. I don't wish it on anyone but the coastal communities in Pinellas are already wrecked from Helene. They can't handle this.,0.059,0.877,0.064,0.0312,NEU
" I mean if you're going to pray, pray that it rapidly decreases in strength and that everyone is safe... Rather than turning your prayer into someone else's nightmare",0.0,0.755,0.245,0.7783,POS
so are we in manatee and Sarasota counties,0.0,1.0,0.0,0.0,NEU
everyone on the Gulf is already suffering ,0.341,0.659,0.0,-0.4767,NEG
so are the coastal communities in Sarasota and Bradenton.,0.0,1.0,0.0,0.0,NEU
"Honestly, I was shocked by some of the comments. It’s surprising that people feel more protected than others who are suffering. The shift south was just a slight difference because of the storm’s path. Everything could change and move north again. But in the end, it doesn’t matter — safety for everyone is the priority. It’s a shame if people wish more harm on others just to feel better themselves!",0.151,0.638,0.211,0.4852,POS
exactly what I was thinking. Don’t wish this on anyone.,0.0,0.748,0.252,0.4019,POS
 it's been shifting this whole time. I wouldn't feel safe until it's gone.,0.179,0.821,0.0,-0.3412,NEG
"I don’t wish this hurricane on anyone… but there’s a huge difference in population… once you get below the skyway bridge there is a much smaller population, more open spaces… in Pinellas County it’s wall to wall people from the gulf to the intercoastal… we are surrounded by water",0.0,0.902,0.098,0.5859,POS
Won’t the new NHC track update at 11,0.0,1.0,0.0,0.0,NEU
yup,0.0,1.0,0.0,0.0,NEU
I just hope the other counties more south of us are prepared just as much,0.0,0.714,0.286,0.5859,POS
we are!!!,0.0,1.0,0.0,0.0,NEU
friends in Lee & Collier are & watching closely. They haven’t forgotten Charley.,0.136,0.643,0.221,0.296,POS
"doesn't look like anything significant,I wouldn't breathe easy based on this",0.334,0.666,0.0,-0.5448,NEG
Windshield wiper effect,0.0,1.0,0.0,0.0,NEU
"perhaps, but this is very similar to Charley and Irma… last minute changes have saved us many many times. It’s hard not to feel hopeful when this has been the trend for years.",0.133,0.772,0.095,-0.1162,NEG
"Could be. We will have to see the 12z run, though now is usually when they would solidify.",0.0,1.0,0.0,0.0,NEU
 the tocobaga tribe is protecting the Tampa Bay area ,0.0,1.0,0.0,0.0,NEU
" idk why folks laughed at this bcuz you are very accurate.
",0.104,0.672,0.224,0.3818,POS
Yes.,0.0,0.0,1.0,0.4019,POS
The NHC did say it's undergoing eyewall replacement. The eye may be reforming further south.,0.0,1.0,0.0,0.0,NEU
what's that?,0.0,1.0,0.0,0.0,NEU
"we're about past that point. It's already gone way further south than expected and caused problems on the Yucatan peninsula that weren't even in the forecast two days ago. Models in this way are kind of stupid, in that the computer has to see a significant shift for an extended period before it considers it worthy of changing calculations for future tracks.",0.094,0.837,0.069,-0.4005,NEG
This is good news for Tampa Bay!,0.0,0.653,0.347,0.4926,POS
"let's hope it sticks now!!!
",0.0,0.514,0.486,0.5826,POS
"Yup, there it is... I don't think it's going to Tampa. This is going to make a huge difference for us in Lee County",0.0,0.901,0.099,0.3182,POS
what makes you think that? it's gone back and fourth so much. it wobbles back and fourth everday. Still 2 days out,0.0,1.0,0.0,0.0,NEU
huge storm surge is possible if it’s moved further south,0.0,0.796,0.204,0.3182,POS
it’s going to Tampa bay,0.0,1.0,0.0,0.0,NEU
"agreed
",0.0,0.0,1.0,0.2732,POS
no it is going to tampa and even if it hits below it will still have flooding and that’s the main concern for this storm be safe,0.073,0.831,0.096,0.1779,POS
definitely not affecting lee county much. Quit drinking it's passed your bed time,0.0,0.816,0.184,0.4019,POS
"NHC already has graphics up for the 11:00. Still headed for Tampa Bay, unfortunately. This is the 10:00 cst interactive run.",0.107,0.893,0.0,-0.34,NEG
The History Witch it's still over tampa what are you talking about lol it shifted slightly south STILL in tampa,0.107,0.773,0.12,0.0772,POS
please keep me posted from Lee County. My family is there-,0.0,0.813,0.187,0.3182,POS
they always do this ,0.0,1.0,0.0,0.0,NEU
"In Parrish.. not in an Evacuation or Flood Zone, but can’t help but feel we should have left. So anxious.",0.12,0.735,0.145,0.1557,POS
same we are in Parrish also! Sending positive vibes our way!!!,0.0,0.677,0.323,0.6973,POS
also in North Palmetto/Parrish. Watching this thing like a hawk. I’m nervous about these winds not slowing down. Not sure I want to test out this 4.5 yr old home against a cat 5 if shear doesn’t do its thing,0.133,0.804,0.063,-0.1984,NEG
"We’re in Parrish, too. Trying not stay calm, but it’s getting more and more difficult",0.3,0.7,0.0,-0.6774,NEG
also in Parrish not in a flood zone. Praying for all of us,0.0,0.815,0.185,0.3612,POS
"still time, air on the side of caution",0.0,1.0,0.0,0.0,NEU
I’m just south of Parrish in Lakewood ranch 🫠 I’m also nervous,0.174,0.826,0.0,-0.2732,NEG
"in Parrish as well. Stay safe!
",0.0,0.43,0.57,0.6476,POS
I’m in Ellenton in a manufactured home but I’m heading to my daughters brick and mortar home with hurricane 🌀 shutters,0.0,1.0,0.0,0.0,NEU
"in Parrish as well
",0.0,0.588,0.412,0.2732,POS
same here,0.0,1.0,0.0,0.0,NEU
I have a feeling it’s going south. It’s always projected to be Tampa then it’s not.,0.0,0.897,0.103,0.128,POS
"that kept happening before Katrina and they had actually evacuated everyone for a storm earlier that year before it turned and completely missed. That is why so many people didn't leave NO when Katrina happened. Felt gov had cried wolf too many times. That said, I sure do hope it misses us!",0.118,0.728,0.154,0.268,POS
this is so true and exhausting,0.266,0.385,0.348,0.215,POS
literally every time,0.0,1.0,0.0,0.0,NEU
 I have that same feeling too!,0.0,0.691,0.309,0.2003,POS
This storm is like raisins in potato salad ,0.0,0.737,0.263,0.3612,POS
 I’m using this line for eternity,0.0,1.0,0.0,0.0,NEU
ok log off,0.0,0.476,0.524,0.296,POS
that track is better for tampa,0.0,0.633,0.367,0.4404,POS
Didnt they say it would wobble North then south Still unsure.,0.167,0.833,0.0,-0.25,NEG
Glad I didn't spend my money lol. It's gonna go south like I've been trying to tell my friends and family.,0.0,0.584,0.416,0.886,POS
"My brother is there so that would be relief for me (not others and I really don’t wish it on anyone) but I really don’t think this is a southern storm. The initializations are all wrong, they are initializing at a weaker storm, strong goes north. Please don’t let your guard down.",0.13,0.684,0.186,0.3483,POS
 all of us in SWFL are really hoping your wrong ,0.233,0.553,0.214,-0.0697,NEG
 Tomorrow morning it will be in Crystal River. They really have no idea.,0.171,0.829,0.0,-0.3566,NEG
"is hope so, but still too far out",0.0,0.782,0.218,0.2382,POS
I agree with you.,0.0,0.444,0.556,0.3612,POS
 please don’t laugh about it. I’m sure you’re feeling relief. I’m in the Tampa area. I’ve also been hoping it would track south. But I also recognize that this awful storm will hit someone… it’s not a laughing matter.,0.193,0.582,0.225,-0.3618,NEG
stoppppp,0.0,1.0,0.0,0.0,NEU
" I wouldn't be cocky yet...I've seen it make a landfall change 4-5 hrs out. For example Charley, Irma, Ian, etc.. Don't let your guard down. Not to mention if it doesn't hit you then it's hitting someone else.This thing is going to flip flop.",0.055,0.914,0.031,-0.257,NEG
"you’re thinking about money right now? And how was it that you became an advisor for friends and family over a hurricane’s landing that even experts could not predict. Hope sincerely that you, your friends, your family, and your money are all intact after this is over.",0.092,0.76,0.148,0.466,POS
from your mouth to gods ears. but still very tough; I am impressed with Floridians : calm and get going; DeSantis mobilizes well. I know years of practice but it shows ...the state and its people are brave and resilient and heed the. call.,0.041,0.68,0.279,0.9268,POS
Let Him digest the spaghetti before he hits us with his realistic view! Sheesh. Give the man a minute!,0.0,1.0,0.0,0.0,NEU
 exactly!!!,0.0,1.0,0.0,0.0,NEU
"This is just a wobble. A majority of the forecast models including the HAFS show the storm hitting Tampa or even Spring Hill unfortunately. But, we will take it as it comes",0.055,0.945,0.0,-0.1779,NEG
 These are literally all the models plotted.,0.0,1.0,0.0,0.0,NEU
Spring Hill???,0.0,1.0,0.0,0.0,NEU
Is it just me or did this shift south slightly?,0.0,1.0,0.0,0.0,NEU
I also think it's wobbled a bit south. It was showing going right through Tampa & now it shows going through Bradenton.,0.0,1.0,0.0,0.0,NEU
I am having trouble believing anything .. I just want it to be Friday .. the other side of this .. whatever THIS will be.,0.108,0.84,0.052,-0.34,NEG
"I have said that about 20 times today, Kim.",0.0,1.0,0.0,0.0,NEU
I feel the same way,0.0,1.0,0.0,0.0,NEU
Fort Myers better be ready to get out fast. Charlie was predicted to hit Tampa and made a last minute shift south and caught so many people off guard.,0.0,0.828,0.172,0.6597,POS
"I remember that well! It was literally a direct hit to Tampa, just like Milton.. my windows were boarded, to-go bag in the car, prepared to hunker down or leave.. waiting on the next forecast…but just within hours of landfall it took a right turn and hit Fort Myers.. we got some rain!",0.0,0.869,0.131,0.7256,POS
feel like I can breath a little seeing this!,0.0,0.682,0.318,0.4199,POS
why? Just one run doesn’t mean it’s going south. This thing will wiggle and wobble until landfall.,0.0,1.0,0.0,0.0,NEU
"still to soon..
",0.0,1.0,0.0,0.0,NEU
While it would be bad for those to the south it does look good for us in Pinellas County if the track does end up shifting downward... However it would be best if all the prayers would allow it to just stop in its tracks and fall apart..,0.099,0.745,0.156,0.5106,POS
that’s what I was saying. Let that cold front enter it and dissipate it so it’s weaker for everyone!!!,0.193,0.807,0.0,-0.6192,NEG
in Jesus name,0.0,1.0,0.0,0.0,NEU
" I don’t think that actually works.
",0.0,1.0,0.0,0.0,NEU
would t that be nice!,0.0,0.492,0.508,0.4753,POS
It is scary no matter where we are in Florida,0.4,0.519,0.081,-0.6486,NEG
"It's hard to tell what's changed. There's lines everywhere.
",0.149,0.851,0.0,-0.1027,NEG
 more lines shifted south,0.0,1.0,0.0,0.0,NEU
"all the spaghetti models we were over and covering st Pete and the Tampa bay, not anymore.",0.0,1.0,0.0,0.0,NEU
"phew, I'm glad you said it!",0.0,0.603,0.397,0.5093,POS
Denis Phillips we as a community are blessed beyond measure to have your expertise and care- thank you!,0.0,0.586,0.414,0.8718,POS
Agreed. ,0.0,0.0,1.0,0.2732,POS
Amen,0.0,1.0,0.0,0.0,NEU
Further south now?,0.0,1.0,0.0,0.0,NEU
looks like it,0.0,0.444,0.556,0.3612,POS
When we were first tracking in was projected to go 10 miles south of tampa. Wokr the next morning and it moved right back north. Could it not move again tomorrow morning?,0.0,1.0,0.0,0.0,NEU
"the closer it gets to landfall, the less likely for shifts. Anything is possible, but Denis always says once we're 24-36 hours out, the track is usually set.",0.0,1.0,0.0,0.0,NEU
" yep it wobbles, too early to tell yet exactly where",0.0,0.804,0.196,0.296,POS
What does this even mean? All the possible paths?,0.0,1.0,0.0,0.0,NEU
Computer generated models of potential paths and landfall targets. They will change many times over the life of the storm.,0.0,1.0,0.0,0.0,NEU
call me tomorrow if you want/need to chat,0.0,1.0,0.0,0.0,NEU
My heart skipped a beat when you said new track! ,0.0,1.0,0.0,0.0,NEU
for real ...last track was going right through my neighborhood...any shift is good in my books!!!,0.0,0.799,0.201,0.5826,POS
me too. New track to me means not the same track lol,0.0,0.797,0.203,0.4215,POS
"I think this waiter needs to bring me a new plate of spaghetti, this one has bad news all over it",0.163,0.837,0.0,-0.5423,NEG
South south south,0.0,1.0,0.0,0.0,NEU
south...shear...south...shear!!!!,0.0,1.0,0.0,0.0,NEU
I’m never gonna eat spaghetti again,0.0,1.0,0.0,0.0,NEU
I just had spaghetti my dad made before he and his partner left for Orlando lol,0.0,0.833,0.167,0.4215,POS
I have it packed for our non perishable meal choice for one meal,0.0,1.0,0.0,0.0,NEU
 I needed that laugh,0.0,0.357,0.643,0.5574,POS
best comment today!!,0.0,0.295,0.705,0.6988,POS
Thank you Denis Phillips! I can always count on you to bring the truth! ❤️🙏🏼 Praying hard for our area. Stay safe y’all!,0.047,0.577,0.376,0.865,POS
Is it my imagination or does that look a little more south?,0.0,1.0,0.0,0.0,NEU
 Its south. But there isnt agreement between these models and the NHC. They dont agree on the location.,0.276,0.724,0.0,-0.7275,NEG
I’ll take it,0.0,1.0,0.0,0.0,NEU
what changed?,0.0,1.0,0.0,0.0,NEU
 Id say it’s quite a bit more south. Weren’t there several north of Bradenton? Looks like only 2 now.,0.0,0.865,0.135,0.3612,POS
"Y’all can stare at these lines and think you’re in the clear all you want, but nobody knows where it will hit, until it hits!!",0.0,0.867,0.133,0.3682,POS
These models are not so much spaghetti for this storm or the last. Weird. Usually all over the place.,0.086,0.914,0.0,-0.1779,NEG
"Where does that look like it’s coming in at? Hard to tell what town.
",0.088,0.755,0.157,0.2732,POS
That’s where I am (Bradenton) but they seem to sound like it’s hitting Tampa.,0.0,0.787,0.213,0.5023,POS
Bradenton to Venice ish. Most models going through Bradenton it looks like,0.0,0.815,0.185,0.3612,POS
 looks like Madeira.,0.0,0.444,0.556,0.3612,POS
What about South Hillsborough? Ruskin and Apollo Beach? How much damage and flooding are we looking at?,0.189,0.811,0.0,-0.5775,NEG
"be prepared for the worst. Expect a lot of rain, strong winds, and storm surge. These storms can end up anywhere within the projected track. We're in S. Tampa and had 3.5 feet of surge in our garage with Helene. Lost our truck & RV in the driveway. This storm will be worse!",0.161,0.754,0.085,-0.68,NEG
 I’m wondering that too,0.0,1.0,0.0,0.0,NEU
a lot,0.0,1.0,0.0,0.0,NEU
Why do the spagetti models mostly show Sarasota but the image model that shows the eye and clouds seems to show south to mid pinellas? We need to get this act together,0.0,1.0,0.0,0.0,NEU
"Everybody saying “south” , that would still put it in Florida, maybe not your part, but that’s selfish. How about “turn around, fizzle out” or something, geniuses",0.142,0.858,0.0,-0.631,NEG
"Right, I’m not wishing that on anyone. No community deserves to go through this devastation.",0.372,0.628,0.0,-0.7283,NEG
I agree. I live in Tampa but my mom and sisters are in Sarasota.,0.0,0.863,0.137,0.1901,POS
"as someone born and raised in Bradenton, yeah, those posts hurt, we’re about to lose everything.",0.286,0.61,0.103,-0.5994,NEG
this. Its hard to watch everyone wish it hits south when we've been slammed storm after storm for the last 4 years. We need a break ,0.054,0.843,0.103,0.3182,POS
"The wind shear that is supposed to weaken it is also supposed to push it south. So technically south is good, as that means it should also weaken more. But as someone raised in Sarasota County, I still really don't want it to head south ",0.117,0.842,0.041,-0.3819,NEG
on god mfs like “nah go destroy the ppl south of us” lol,0.176,0.452,0.372,0.4404,POS
" i been saying this too. I can't pray it hits somewhere else, just that everyone is safe",0.11,0.728,0.162,0.2354,POS
still terrible for people who just got decimated to get hit AGAIN,0.22,0.78,0.0,-0.4767,NEG
Euro Ai has consistently called a southern track the past 2 days,0.0,1.0,0.0,0.0,NEU
Euro was right mostly last season. I don’t remember it being accurate so far this season? Which one is GFS? That one has been right on the money last two hurricanes at least.,0.0,1.0,0.0,0.0,NEU
yea new AI was within 30 miles of exact landfall for Helene.,0.0,1.0,0.0,0.0,NEU
 is this true???,0.0,0.375,0.625,0.5171,POS
"I thought It's been saying right around Bradenton/Sarasota for a while, not sure how this is much shifting. Per his live, surge will be worst south, but tons of rain north. Tampa peeps aren't safe. Safer* yes! I feel for all the folks within that ~15 miles radius of impact 😔 Thank you as always Denis",0.17,0.776,0.054,-0.7243,NEG
Feel gor them too regardless where it is,0.0,1.0,0.0,0.0,NEU
i'm in Sarasota. Looked like it was coming here for a while,0.0,0.8,0.2,0.3612,POS
"Denis Phillips I really hope you get some rest. We have quite a ways to go and you’re one of Florida’s most precious treasures. We need you safe and healthy at all costs.
On a side note: We need intensive research on what exactly is in diet Dr P. This man goes for many hours and days on end without fail, every single hurricane season. ",0.0,0.75,0.25,0.9566,POS
Can’t wait,0.0,1.0,0.0,0.0,NEU
"Ya. I’m calling it. Us in Bradenton/palmetto. We’re cooked.
",0.0,1.0,0.0,0.0,NEU
we’re in Lakewood Ranch! Stay safe!,0.0,0.589,0.411,0.5399,POS
 Idk I think being on the right side of the storm could be worse? Because storm surge is worse there. We’ll get heavy wind but I think it’ll be better than the storm surge we would be getting if it stayed north.,0.117,0.797,0.085,0.1406,POS
doesnt landfall going more south mean more storm surge and flooding for tampa bay?,0.0,1.0,0.0,0.0,NEU
