Comments,NEG,NEU,POS,Compound,Sentiment
"Do we think it’s more likely to stay put, move north, or move south?",0.0,1.0,0.0,0.0,NEU
lol I understand it’s flip flopping. Just wondering what his expert opinion was on which way he thinks it’s more likely to go,0.0,0.882,0.118,0.4215,POS
"wait and see, its all we can do. Tonight and tomorrow will give us more of an indept and more accurate prediction. But in the mean time make prepartions and plans.",0.0,1.0,0.0,0.0,NEU
We’ve always said we aren’t gonna evac unless it’s a direct hit in our area but this one is looking iffy. Lol,0.0,0.844,0.156,0.5719,POS
he doesn't know that YET,0.0,1.0,0.0,0.0,NEU
he Said he has never seen one come in at this angle ever,0.0,1.0,0.0,0.0,NEU
he said book a hotel north & south,0.0,1.0,0.0,0.0,NEU
yeah that’s scary!,0.522,0.149,0.329,-0.3164,NEG
you won’t know until Monday as far as where it is going to make landfall,0.0,1.0,0.0,0.0,NEU
nah we don’t go to Disney,0.219,0.781,0.0,-0.1027,NEG
Like if you can go to Disney?,0.0,0.706,0.294,0.3612,POS
I guess I’m happy for a hurricane during the day,0.0,0.654,0.346,0.5719,POS
"I agree, if you're gonna have to go through one the daylight is a little more of a comfort",0.0,0.736,0.264,0.6142,POS
I went through 14 hurricanes in several different locations. Only one was a daytime storm. The wind & rain fired up around 8:00 am and we were walking around surveying damage by dinner time.,0.19,0.81,0.0,-0.7783,NEG
I feel like someone says this every single time and then it ends up hitting at night,0.0,0.857,0.143,0.3612,POS
"yeah, the night ones are extra terrifying.",0.339,0.459,0.202,-0.3612,NEG
right. That's a change!,0.0,1.0,0.0,0.0,NEU
"and the high tide at 2am when it's pitch black? My house is gutted from flooding from the hurricane a week ago, now going to get pounded again..",0.0,1.0,0.0,0.0,NEU
I said this last hurricane they have all been at night since I’ve lived in fl almost 5 years,0.0,1.0,0.0,0.0,NEU
it never seems to stay that way.,0.0,1.0,0.0,0.0,NEU
Thank you for being here for all of us.,0.0,0.762,0.238,0.3612,POS
I agree.,0.0,0.0,1.0,0.3612,POS
Thank you for specifically including college campuses!,0.0,0.682,0.318,0.4199,POS
our beloved Eckerd campus in St. Pete is still closed to students with extensive damage following Helene. Really hoping it’s spared along with the rest of us this Wednesday,0.09,0.73,0.18,0.4927,POS
"unfortunately, the Univ of Florida won’t cancel classes until right before the storm.",0.286,0.714,0.0,-0.5267,NEG
Thank you for the detailed forecast - I do trust you to keep us safe!,0.0,0.527,0.473,0.8398,POS
" Denis also lives here so I doubt he would put his family in danger. I've been following him for awhile, he remains calm, honest, and focused",0.191,0.574,0.235,0.1428,POS
he is the best ,0.0,0.417,0.583,0.6369,POS
you tell her girl!!,0.0,1.0,0.0,0.0,NEU
"you are kidding, right? Denis has never been wrong, and he is waiting until Monday for good reason. We will know the exact path then - but don’t start fear mongering on his page - no one needs this right now",0.197,0.699,0.104,-0.7486,NEG
My St. Pete peeps right now.,0.0,1.0,0.0,0.0,NEU
omg we literally just got our house back.,0.0,1.0,0.0,0.0,NEU
what’s going to be terrible is knowing that all the content/debris that are still sitting outside the homes on TI AND Sp Beach are just going to be carried around if we get storm surge again and destroy our area even more,0.142,0.858,0.0,-0.765,NEG
"breathe, gather supplies and fill your gas tank. Then call your doctor Monday for a few anti anxiety pills. The hardest part is we have zero control.",0.143,0.857,0.0,-0.4588,NEG
same,0.0,1.0,0.0,0.0,NEU
 Yes,0.0,0.0,1.0,0.4019,POS
We just moved to Apollo Beach last month. I’m so scared. Where do I go to see if I’m in an evacuation zone. I’m at Big bend in Covington stone area.,0.114,0.886,0.0,-0.5777,NEG
" Did you move from out of state? If you aren't in an evacuation zone, make sure you have plenty of water, batteries and emergency lights and keep your tub filled with water so you can flush your toilet, non perishables as well of course. Evacuation zones usually end up going to one of the local schools they open for shelter. Hotels are expensive and usually booked. They will supply food and cots, usually have generators running. You can find a list of schools and additional shelters with the evacuation zones on any of the news channels when the time gets closer.",0.025,0.933,0.042,0.2023,POS
are you East or west of 41?,0.0,1.0,0.0,0.0,NEU
you can Google “find my flood zone by address”,0.0,1.0,0.0,0.0,NEU
go inland. So when it hits at least it won't be as strong. A Cat 3 is nothing to stay home for. I rode out a 2 once and never again..,0.098,0.902,0.0,-0.4023,NEG
"try the Hillsborough county website, they probably have flood and Evac maps.",0.0,1.0,0.0,0.0,NEU
are you in a development?,0.0,1.0,0.0,0.0,NEU
Go to any of the news channel websites & it’s on there. Ask friends who have lived in Florida to help you.,0.0,0.766,0.234,0.7003,POS
"I’m in Covington. We are in evacuation zone D and flood zone X. We will be good, just be prepared to lose power and have food/water. Get on Covington’s neighborhood fb page and you will see what people in our neighborhood are doing. Have a plan, do what makes sense for your family but don’t panic. And welcome to your initiation to FL. We came in 2017 and got Irma. if you need anything else, feel free to message me.",0.07,0.799,0.131,0.6757,POS
"I live in Waterset not too far from you. I am in evacuation zone C you are further inland so you were probably in a evacuation zone D or possibly not in an evacuation zone. you are probably in flood zone X. If you have hurricane shutters, you need to put them up",0.0,1.0,0.0,0.0,NEU
go to Hillsborough county’s internet page. Or Google “evacuation zone Hillsborough county” you should be able to find your zone when you type in your address. I’m in Ruskin right down the road and I personally am in Evac zone A and flood zone AE.,0.0,1.0,0.0,0.0,NEU
dry air weakens it,0.434,0.566,0.0,-0.3182,NEG
no way. Cat 4 at landfall.,0.355,0.645,0.0,-0.296,NEG
Hotel rooms reserved in Gainesville and Miami. Just a matter of which way to go and will we need them,0.0,0.942,0.058,0.0258,NEU
I’m trying to figure out which direction to go too. Gainesville doesn’t seem like far north enough though.,0.0,0.872,0.128,0.3612,POS
for which days? Trying to figure things out,0.0,1.0,0.0,0.0,NEU
Don't forget to turn off the power to your house before you leave.,0.087,0.793,0.12,0.1195,POS
 we head to Jacks.,0.0,1.0,0.0,0.0,NEU
Where is rule #7?,0.0,1.0,0.0,0.0,NEU
We are flying into Orlando tomorrow Where can we go that will be safer? We’ll have a rental so we’re fine driving a few hours to stay somewhere else for a day or two.,0.0,0.856,0.144,0.5965,POS
definitely north and stay away from the east coast as well.,0.0,0.652,0.348,0.5859,POS
agree - Orlando is the safest place. Disney hotels and surrounding vicinity almost always have power during and after the storm,0.0,0.776,0.224,0.6369,POS
if it were me I would cancel trip!,0.276,0.724,0.0,-0.3164,NEG
I think you’ll be okay in Orlando. You could go to Jacksonville but there’s no telling if it won’t shift north and hit Jacksonville. Orlando will be safe. It’s not a floor area. That’s why the theme parks are there.,0.065,0.812,0.123,0.3612,POS
"Jacksonville, period",0.0,1.0,0.0,0.0,NEU
stay home.,0.0,1.0,0.0,0.0,NEU
Chicago would be safer,0.0,0.517,0.483,0.4215,POS
"officials need to help residents get safe and be safe. Hotel rooms that are safe are needed for people who will not be saved. Thinking about others doing what is right is important. Hopefully, flights will be canceled.",0.047,0.63,0.323,0.9112,POS
"stay in Orlando. Get to a hotel and stay put. Grab some basic supplies like food, flashlight, water, etc… you’ll be ok. Storms weaken as they move over land. Your still going to get the storm but your safest where your at. Don’t head north or south of that because if it changes impact area by just a little it could either go further north or south. Stay in Orlando",0.026,0.879,0.095,0.6124,POS
"I think this shifts south of Tampa Bay.
We shall see.",0.0,1.0,0.0,0.0,NEU
"god,I hope you are right!",0.0,0.556,0.444,0.4926,POS
We got enough in Bradenton & AMI area. Someone elses turn please!,0.0,0.794,0.206,0.3802,POS
north,0.0,1.0,0.0,0.0,NEU
i agree,0.0,0.0,1.0,0.3612,POS
The models yesterday showed mostly south predicted in 4 of 5,0.0,1.0,0.0,0.0,NEU
 I agree with that dry cool front pushing down on it. I mean that and our Indian protection spell!,0.0,0.747,0.253,0.6239,POS
:cries in sarasota:,0.574,0.426,0.0,-0.4019,NEG
"As a USF mom living on the east coast of FL I am so thankful for you and your calm, factual updates!",0.0,0.711,0.289,0.8092,POS
I live right by USF! Go Bulls!,0.0,1.0,0.0,0.0,NEU
same here!! Go Bulls!,0.0,1.0,0.0,0.0,NEU
What are the tornado chances with this one for Polk County?,0.0,0.847,0.153,0.2023,POS
 it looks like it’s gonna head straight for us so my guess is tornado chances are pretty high!,0.0,0.591,0.409,0.8268,POS
tornadoes look likely,0.0,1.0,0.0,0.0,NEU
"we always have Tornado chances in Polk
Be prepared for wind & lots of rain.",0.0,0.764,0.236,0.4019,POS
We don’t know yet!,0.0,1.0,0.0,0.0,NEU
high,0.0,1.0,0.0,0.0,NEU
come on cold front,0.0,1.0,0.0,0.0,NEU
"Would it be safe to head for east coast, cocoa beach area? We are in from out of town so not sure where to head but don’t want to have to keep moving around if possible. In town until 10/12",0.039,0.881,0.081,0.1974,POS
I'm in Melbourne near Cocoa and we're in a State of Emergency too. . .never happens and here we are ugh,0.241,0.759,0.0,-0.6597,NEG
"I’m in Dunedin, in a non flood or evac zone on the second floor of an apartment complex. Thoughts? Should we leave, move inland or hunker down? I have a 6 year old, 2 dogs and 2 cats.",0.048,0.952,0.0,-0.1431,NEG
Perdido Key area? Vacationing here until the 12th - should we plan to evacuate?,0.0,1.0,0.0,0.0,NEU
I feel so bad for Tampa,0.487,0.513,0.0,-0.5849,NEG
 remember - St. Pete comes before Tampa :-0,0.0,1.0,0.0,0.0,NEU
Hello thank you for all your information. We are here now in Orlando from Scotland staying in a villa. Not sure what we will be required to do. How do I find out if we need to evacuate?,0.051,0.884,0.065,0.1376,POS
