Comments,NEG,NEU,POS,Compound,Sentiment
"Wesley Chapel is getting hammered!
",0.0,1.0,0.0,0.0,NEU
I’m a little north of WC and we are getting some of the worst wind and rain I’ve ever seen and I’ve lived here my entire life. At last check a few hours ago my rain gauge had already collected a foot of rain. There is probably another foot in it by now.,0.077,0.923,0.0,-0.6249,NEG
"if your roof is still on and you’re not floating, you’re good ",0.179,0.821,0.0,-0.3412,NEG
"right, it’s so scary here in Wesley chapel. I just want the wind to stop",0.339,0.591,0.07,-0.7198,NEG
yes! Haven’t heard anything about inland Pasco but we are in Wesley chapel too and it’s really crazy right now,0.162,0.76,0.078,-0.4555,NEG
yeah Tampa Palms here and we are getting crushed right now with heavy rain and wind. This is the worst gusts we have had all day,0.215,0.717,0.069,-0.6908,NEG
in WC and we are getting hammered as well. This wind and rain is insane.,0.152,0.73,0.118,-0.1531,NEG
exactly what I said. And it’s not slowing down. Been like this for hours.,0.0,0.828,0.172,0.3612,POS
unfortunately I think it's going to be like this until around 5am (it will get worse around 1am),0.25,0.636,0.114,-0.4588,NEG
something is wrong .. it’s normally the CAT or landfall. I think it’s the CAT,0.193,0.807,0.0,-0.4767,NEG
I am also in WC and these winds are terrifying,0.316,0.684,0.0,-0.5719,NEG
Praying God Is Faithful. I was in Hurricane Maria Category 5 in Puerto Rico an it impacted my town we got the eye of the storm an God Kept me an my daughter safe Protection. God Bless You all stay safe.Prayers.I am back in my home town New York.,0.0,0.697,0.303,0.9371,POS
"God Bless you, stay safe ",0.0,0.204,0.796,0.7783,POS
"over 3k people died from hurricane Maria. More than 9/11. I wish God wasn't so picky, but I'm glad you and my family in PR survived that nightmare.",0.063,0.606,0.33,0.8652,POS
Maria was a monster. I couldn't even imagine what you went through,0.0,1.0,0.0,0.0,NEU
"Still rumbling here in Fort Myers, but I think it’s starting to shift a bit quieter for us down here. Hope you all stay safe and dry",0.0,0.749,0.251,0.8271,POS
I thought it was calming down but it just got really bad again here off 82 and colonial,0.235,0.681,0.084,-0.653,NEG
"I hope so! In Naples , but praying for you guys",0.0,0.56,0.44,0.6696,POS
storm surge there? I have relatives in FM....,0.0,1.0,0.0,0.0,NEU
