Comments,NEG,NEU,POS,Compound,Sentiment
"Thanks to Milton, I have a new trampoline",0.0,0.633,0.367,0.4404,POS
"one year my neighbors evacuated and didn't secure their trampoline.
I went over there and took every spring off of it! And wedged the frame partially inside their back patio. ",0.077,0.923,0.0,-0.3244,NEG
maybe it will bounce worse debris away!,0.361,0.639,0.0,-0.5255,NEG
finders keepers!,0.0,1.0,0.0,0.0,NEU
this made my day,0.0,1.0,0.0,0.0,NEU
 I'm hoping for someones 12ft skeleton,0.0,0.641,0.359,0.4215,POS
oh I needed that laugh!,0.0,0.435,0.565,0.5983,POS
Christmas came early for you,0.0,1.0,0.0,0.0,NEU
Enjoy on Friday.,0.0,0.385,0.615,0.4939,POS
"Father God, we pray for your protection of those in the middle of this storm right now. Be with them and calm their anxious thoughts. Fill them with peace. In Jesus name.",0.051,0.689,0.26,0.802,POS
Amen!,0.0,1.0,0.0,0.0,NEU
Amen!,0.0,1.0,0.0,0.0,NEU
Amen!,0.0,1.0,0.0,0.0,NEU
I am literally exactly where NOBODY wants to be …,0.0,1.0,0.0,0.0,NEU
please be safe!,0.0,0.154,0.846,0.6696,POS
how are you ?,0.0,1.0,0.0,0.0,NEU
prayers Stacy!! Where exactly are you near??,0.0,1.0,0.0,0.0,NEU
"prayers
",0.0,1.0,0.0,0.0,NEU
are you ok? Been following this page from TN. Prayers to all of you!!!!!,0.0,0.794,0.206,0.5216,POS
Pasco County is getting hit pretty hard right now. These winds are insane,0.237,0.578,0.185,0.0258,NEU
and yet our power is still on amazing,0.0,0.648,0.352,0.5859,POS
 totally agree! Winds are extremely strong and the gusts are definitely insane,0.134,0.398,0.467,0.7703,POS
i know we getting hammered and still thankful power is still on. ,0.0,0.73,0.27,0.5719,POS
"Spring Hill at Forest Oaks, power out at 8:30, wicked windy!",0.27,0.73,0.0,-0.5707,NEG
agree. Wow! We are at Little Rd & 54.,0.0,0.476,0.524,0.7644,POS
I am here and it’s been brutal,0.451,0.549,0.0,-0.6249,NEG
Power is out at SR 54/56 and Collier Pkwy,0.0,1.0,0.0,0.0,NEU
this is scary!!!!,0.0,1.0,0.0,0.0,NEU
 what area are you in? I'm in Port Richey and it's Bananas.,0.0,1.0,0.0,0.0,NEU
yes they are.,0.0,0.426,0.574,0.4019,POS
I keep hearing things falling on my roof extremely hard!! North Tampa,0.301,0.699,0.0,-0.4361,NEG
"us too, I don't know what to expect. I keep going from room to room looking for leaks. Ugh",0.149,0.851,0.0,-0.4215,NEG
 me too!,0.0,1.0,0.0,0.0,NEU
we are praying.,0.0,0.444,0.556,0.3612,POS
oh goodness I hope you're safe,0.0,0.185,0.815,0.8316,POS
"my besties daughter is just north of Tampa n hunkered down,hope power doesn’t blow",0.0,1.0,0.0,0.0,NEU
I can only imagine the debris flying,0.0,1.0,0.0,0.0,NEU
same but we got this,0.0,1.0,0.0,0.0,NEU
do you think it's hail?,0.0,0.755,0.245,0.0772,POS
It sounds like a train out here in Valrico. Power is out. Winds have not let up. We hear things thumping about outside and the heavy rain pelting the house. Just to dark to see anything. Not stupid enough to go investigate either. BE SAFE ALL!,0.0,0.82,0.18,0.8482,POS
also in Valrico! Wind is insane right now. Lost part of our tree. Still have power though miraculously with all this wind.,0.209,0.791,0.0,-0.6476,NEG
I’m in Valrico too it’s scary,0.39,0.61,0.0,-0.4939,NEG
"Same here in Pinellas, the vibration is so scary",0.34,0.66,0.0,-0.6269,NEG
And here I am outside making videos in Riverview...I wanna be like JIM!! ,0.0,0.781,0.219,0.4738,POS
does Valrico still have electricity?,0.0,1.0,0.0,0.0,NEU
We are here in Valrico as well.,0.0,0.741,0.259,0.2732,POS
9:30 can’t come soon enough! ,0.0,1.0,0.0,0.0,NEU
I keep staring at the clock,0.0,1.0,0.0,0.0,NEU
I hear ya on that one. This has been utterly crazy.,0.23,0.77,0.0,-0.4005,NEG
I hear ya’!,0.0,1.0,0.0,0.0,NEU
I agree 100%!,0.0,0.264,0.736,0.4199,POS
"I’m in Kissimmee, waiting it out. This was supposed to be a magical Disney trip for my 3 little kids. I’m trying to stay strong for them, but I’m scared. Prayers for everyone here in Florida. Stay safe, friends.",0.082,0.702,0.216,0.743,POS
be strong for your babies!! Will be thinking of you all. I pray for your safety!,0.0,0.564,0.436,0.851,POS
disney has great facilities generators and theyll probably be open by tomorrow afternoon or Friday ,0.0,0.773,0.227,0.6249,POS
