Comments,NEG,NEU,POS,Compound,Sentiment
West Bradenton- winds are still whipping!,0.0,1.0,0.0,0.0,NEU
It’s still gusting pretty good where we are in St. Pete but it’s also definitely dying down in between the gusts.,0.0,0.703,0.297,0.765,POS
stay safe! ,0.0,0.239,0.761,0.4926,POS
it's doing weird kick ups,0.298,0.702,0.0,-0.1779,NEG
"exactly what I just said
",0.0,1.0,0.0,0.0,NEU
do you know if there is still good cell reception in St Pete’s?,0.0,0.805,0.195,0.4404,POS
I would say wind gusts are at a speed of scary in my backyard in Dunedin.,0.198,0.802,0.0,-0.4939,NEG
Everyone hang in there. Hopefully this thing moves out soon. It does seem to be sitting right on us.,0.0,0.87,0.13,0.4019,POS
same here wish this thing would move on already,0.0,0.748,0.252,0.4019,POS
yah 3 trees down in my backyard 😭 very scary. Stay safe. New port richey,0.198,0.623,0.179,-0.0847,NEG
 …same here in Valrico!,0.0,1.0,0.0,0.0,NEU
Where are you in Dunedin?,0.0,1.0,0.0,0.0,NEU
 ditto!!,0.0,1.0,0.0,0.0,NEU
you stayed in Dunedin... Your so brave,0.0,0.579,0.421,0.656,POS
same speed here ,0.0,1.0,0.0,0.0,NEU
 same here in palm harbor.,0.0,1.0,0.0,0.0,NEU
This winds are pretty fierce #stpete,0.0,0.61,0.39,0.4939,POS
yes they are.,0.0,0.426,0.574,0.4019,POS
Scary winds in historic kenwood!,0.466,0.534,0.0,-0.5411,NEG
Wind gusts are still pretty intense in Pinellas Park. It's worse than earlier. Any idea when it will get better?,0.117,0.604,0.279,0.5106,POS
i also would love to know. Its so loud.,0.0,0.625,0.375,0.6369,POS
"I'm praying for your safety, everyone's safety, You peoples in Florida may our lord shine down on you.",0.0,0.649,0.351,0.7964,POS
"are you on other side of eye wall now.? we half hour of calm in Sarasota , then the dirty south side of storm came in . Still roaring",0.096,0.828,0.076,-0.1531,NEG
My parents staying at the Hilton in lakeland on the 9th floor she said the building was shaking,0.091,0.909,0.0,-0.1779,NEG
