Comments,NEG,NEU,POS,Compound,Sentiment
"It’s horrible in Spring Hill, so bad my boyfriend is delivering pizza in it and people are actually ordering it.. he got one with no tip, it’s crazy and so disheartening",0.376,0.624,0.0,-0.9401,NEG
im so sorry about that and hate that he s working.. but really hate that people lack so much class.. should be triple tipping in weather like this,0.316,0.596,0.088,-0.8124,NEG
what pizza place is this and we will make sure to never order from there!,0.0,0.844,0.156,0.3802,POS
why are they open!!! How unsafe,0.0,1.0,0.0,0.0,NEU
send his payment info so we can tip him,0.0,1.0,0.0,0.0,NEU
 I’ll send him a tip,0.0,1.0,0.0,0.0,NEU
who does he work for ?,0.0,1.0,0.0,0.0,NEU
please drop a venmo,0.389,0.185,0.426,0.0516,POS
"""I would like a large cheese & pepperoni, don't mind the torrential rains, high winds, downed trees & power lines, and flooding!""",0.0,0.866,0.134,0.4199,POS
 who is delivering pizza? I could go fo one or two,0.0,1.0,0.0,0.0,NEU
Denis Phillips why is your on the ground guy in the T-shirt in Sarasota almost directly under power lines near mobile homes!?! We really don’t need to see them putting their lives at risk. We really appreciate your coverage. Just worried about his safety.,0.085,0.789,0.126,0.4726,POS
I agree. I'm glad this dude is going in soon!,0.0,0.547,0.453,0.6996,POS
i really wish they wld stop going to the live reporters on the ground and stay w/ the radar and other weather stats.,0.087,0.794,0.119,0.2006,POS
Mike just built like that.,0.0,0.615,0.385,0.3612,POS
Still have power in Clearwater,0.0,1.0,0.0,0.0,NEU
"same, but I don’t expect to have it for much longer",0.0,1.0,0.0,0.0,NEU
No power at our Clearwater home.,0.306,0.694,0.0,-0.296,NEG
not my part by Drew st.been down since 330,0.0,1.0,0.0,0.0,NEU
"I'm in Orlando, no matter where you are I am praying for your safety. When it gets worse just pray. Scared? Just pray. By tomorrow I pray we can all come back here and thank God we made it.",0.157,0.499,0.344,0.7717,POS
These winds are unbelievable,0.0,0.625,0.375,0.2023,POS
We are in Land o Lakes and getting it bad right now,0.259,0.741,0.0,-0.5423,NEG
where r u?,0.0,1.0,0.0,0.0,NEU
where?,0.0,1.0,0.0,0.0,NEU
"I am pure divine love and light in all the people in Florida… so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am the highest state of health and peace and harmony in all the people in Florida … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am the highest state of peace and harmony in Florida … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am pure divine love and light in Milton … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am the highest state of peace and harmony in Milton … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am Divine law and judgment in all the people who create Milton and not good weather condition … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
I am divine love and light in all people who creates Milton … so be it so it is … I am God and I love you ❤️
Read that again slowly with Love ❤️
You can repeat many time consciously ❤️
Thank you . Infinite love and blessing to all ❤️",0.007,0.587,0.405,0.9991,POS
Beautiful prayer! Sending love and blessings to all those affected by Hurricane Milton.,0.071,0.4,0.529,0.906,POS
prayers to each and every person in the hurricanes path. God is almighty!,0.0,0.834,0.166,0.3382,POS
Come on!,0.0,1.0,0.0,0.0,NEU
"""I am divine love and light in all people who creates Milton""- I'm trying to understand what you mean.",0.0,0.618,0.382,0.872,POS
 thank you for the encouraging words for all in the storm and those that have already been affected ,0.071,0.667,0.262,0.6486,POS
"""I am divine love and light in all people who creates Milton..."" -- what?",0.0,0.526,0.474,0.872,POS
Dunedin is super windy.,0.0,0.435,0.565,0.5994,POS
it is it sounds so scary!,0.469,0.531,0.0,-0.6606,NEG
 I am so worried about Dunedin.,0.384,0.616,0.0,-0.3597,NEG
In Wesley Chapel and we’re getting smoked by the eye wall rn,0.0,1.0,0.0,0.0,NEU
The eye wall is still off shore,0.0,1.0,0.0,0.0,NEU
not there yet. Sarasota,0.0,1.0,0.0,0.0,NEU
we are in Wesley chapel also and are getting SLAMMED,0.0,1.0,0.0,0.0,NEU
 you are not near eye wall,0.0,1.0,0.0,0.0,NEU
Ughhh! That's us. We're hanging in there in Clearwater. Thanks for keeping it calm but real Denis!,0.0,0.782,0.218,0.4912,POS
you got this!,0.0,1.0,0.0,0.0,NEU
stay safe,0.0,0.256,0.744,0.4404,POS
my power went out 3x for 1 min,0.0,1.0,0.0,0.0,NEU
My 17 month old great nephew in zephyrhills.. wesley boydston.. watching intently!! ,0.0,0.701,0.299,0.6892,POS
" we are watching him here in CT!
He is our fav! Weather man in the making? ",0.0,0.807,0.193,0.555,POS
 So cute,0.0,0.233,0.767,0.5095,POS
"What about South Hillsborough?? Apollo Beach, Ruskin area??? Nothing about our area is being mentioned and we are right on the bay!!",0.0,1.0,0.0,0.0,NEU
not mentioning Riverview or Brandon either. I evacuated 3 pts from Ruskin yesterday. So ya'll stay safe. I'm glad I got them out. ,0.0,0.745,0.255,0.7322,POS
thank you.,0.0,0.286,0.714,0.3612,POS
this is from AccuWeather App,0.0,1.0,0.0,0.0,NEU
didn't you get the wind warning?....I am in riverview,0.0,1.0,0.0,0.0,NEU
yeah. Not sure why we are often not mentioned.,0.176,0.627,0.197,0.0613,POS
Pasco county is getting slammed and no one is covering it,0.18,0.82,0.0,-0.296,NEG
fox 13 was covering Pasco a little while ago. The had a reporter in port richey and Hudson.,0.0,1.0,0.0,0.0,NEU
"same here in Spring hill. Very strong winds constant and rain. Yet, I never see a reporter in Hernando county.",0.0,0.826,0.174,0.5563,POS
thanks! Unbelievable the main coverage on ABC are the reporters on the ground and not Dennis in front of the monitor!,0.0,0.782,0.218,0.6467,POS
prob cuz it’s not as bad as it is in pinellas or manatee,0.0,0.808,0.192,0.431,POS
Was just coming to say this.,0.0,1.0,0.0,0.0,NEU
yes we’re getting 56 mile per hour wind gusts here non stop. The suspended EMS services through the county.,0.221,0.667,0.113,-0.3818,NEG
outer bands tho,0.0,1.0,0.0,0.0,NEU
Kind of regretting that I didn’t try to let my dog out one more time before these gusts started.,0.137,0.863,0.0,-0.4019,NEG
"Same! I have pee pads inside now. They are both potty trained but if worse comes to worse, they will go on them",0.301,0.699,0.0,-0.8622,NEG
 we did but they just sat there blinking at if I'm the pouring rain while we got soaked,0.0,1.0,0.0,0.0,NEU
Same dilemma.,0.63,0.37,0.0,-0.1779,NEG
May sound stupid and I read the thing but I don't understand it because I just moved here what is this sewage situation do we not flush do we flush it with our water that we saved... Do we flush every 10 times I just don't understand it still I know not to brush my teeth and spit it down the sink or pour anything down the system be on that I don't know what the hell they're talking about I'm in Southwest Pinellas,0.102,0.898,0.0,-0.8625,NEG
"I remember Denis saying if it’s yellow let it mellow, if it’s brown flush it down. Not much help I’m sure…",0.106,0.894,0.0,-0.3089,NEG
serious? I have lived here all my life and never heard about flushing toilets and spitting unless maybe you have a septic tank problems.,0.167,0.833,0.0,-0.4588,NEG
"Do not flush or it will back up into your place. They shut it down bc our Bay is regularly used as a Margaritaville toilet, and they never fix the sewage in the Gulf from here to Cancun - ding ding ding that's another cause for the climate crisis as to which why we are here tonight, with the second hurricane and most severe storms in 100 years. DONT FLUSH.",0.096,0.904,0.0,-0.7902,NEG
"Kinda depends if you're on city water or septic. If you're on septic you can still use as normal (if you have power) as long as your septic tank isn't full. However, you should still try not to put much down the drains due to all the rainfall. If it's yellow let it mellow. If it's brown flush it down.
If you're on city water, your county might've shut off the water. In that case, don't flush and avoid putting anything in the drain.",0.0,0.978,0.022,0.2235,POS
don’t flush. They do this to protect the infrastructure from the saltwater. Saltwater is super destructive. If you do flash and keep doing so things will eventually back up your pipes into your home.,0.096,0.747,0.157,0.3612,POS
 use water you saved to flush.,0.0,0.641,0.359,0.4215,POS
Quick hurricane swim with my Rule #7 shirt!,0.0,1.0,0.0,0.0,NEU
good way to get electrocuted by lightning,0.0,0.674,0.326,0.4404,POS
based,0.0,1.0,0.0,0.0,NEU
The wind is crazy here in Sarasota. I can’t imagine them stronger. Thinking of our northern counties!!!,0.121,0.704,0.175,0.2677,POS
we are in Gulfport,0.0,1.0,0.0,0.0,NEU
 Inland Pasco here. I’ve never been more scared in my life.,0.0,0.792,0.208,0.3865,POS
strong wind and rain in Clearwater,0.0,0.602,0.398,0.5106,POS
 very strong in Pasco County. Stay safe,0.0,0.435,0.565,0.7574,POS
it's landfall looks like it's hitting Sarasota n not tampa.,0.0,0.762,0.238,0.3612,POS
Just lost power in West Bradenton,0.315,0.685,0.0,-0.3182,NEG
Lakewood ranch and still up!! Preserve your batteries!,0.0,1.0,0.0,0.0,NEU
ditto,0.0,1.0,0.0,0.0,NEU
we did too just east of 75 on 64 at 7 the wind is INSANE,0.209,0.791,0.0,-0.5319,NEG
Prayers with for my fellow Floridians. Pinellas county strong ,0.0,0.708,0.292,0.5106,POS
“We’re gonna need a bigger boat…”,0.0,1.0,0.0,0.0,NEU
 lieutenant Dan the guy in downtown Tampa on his small boat needs a bigger one! Stay safe,0.0,0.825,0.175,0.4926,POS
Is it my eyes or does it look like the storm is making a more easterly track?,0.0,0.857,0.143,0.3612,POS
