Comments,NEG,NEU,POS,Compound,Sentiment
"This is absolutely heartbreaking!!! We were vacationing on AMI when Helene hit & made the decision to evacuate. The best decision we could have ever made. The rental unit we were staying in was destroyed!!! I can’t imagine the fear, anxiety, trauma, etc. that yall are feeling right now! I am praying for you all!!! Please heed the warnings….LEAVE NOW! Your life is the most precious thing you have and nothing else matters! God bless you all! Prayers from SC.",0.172,0.643,0.185,0.5236,POS
" sincerely, thank you for your prayers",0.0,0.417,0.583,0.6808,POS
 what kind of crap do you think praying does? I wish you would have stayed and prayed. Lol,0.121,0.544,0.335,0.6258,POS
My husband just saw a fight at LOWES with a man pushing and shoving and screaming at a woman over a generator! The staff yelled at him saying they were gonna tie him up if he carried on and needs to leave. Then my husband left the store and someone almost hit him with their car as he was walking to his car and started screaming at him to watch out 😅😅 it’s chaos out there!,0.165,0.835,0.0,-0.9059,NEG
 it brings out the worst and best in people. Remember what Mr. Rogers said…always look for the helpers!,0.16,0.584,0.257,0.3595,POS
"We were at our local Walmart earlier to pick up a couple of last minute items. It was quite busy. Parking lot a bit chaotic, but seemed to be ok. There are food trucks there for those who need them. I love seeing people helping people.",0.04,0.743,0.217,0.8834,POS
sounds like typical Florida even when there's not a hurricane,0.0,0.762,0.238,0.3612,POS
Ouy vey! Not the time for people to turn into animals. What a mess!,0.204,0.796,0.0,-0.4738,NEG
people are in a panic. Just try to stay calm,0.262,0.556,0.183,-0.25,NEG
Publix is out of shopping carts,0.0,1.0,0.0,0.0,NEU
"I was just at Lowes in Clearwater. Busy, but no craziness",0.437,0.563,0.0,-0.7351,NEG
"neighbors helping neighbors,",0.0,0.476,0.524,0.296,POS
yep complete chaos. Ridiculous,0.66,0.106,0.234,-0.6124,NEG
"Lawless!
",0.0,1.0,0.0,0.0,NEU
"My family (both in Tampa Bay and in Orlando) are so grateful for the “calm in the storm” that we trust from Denis and the entire team of meteorologists on ABC Action News. Thank you, and be safe.",0.0,0.73,0.27,0.9112,POS
yes us too! Here in Tampa Bay!,0.0,0.646,0.354,0.508,POS
"Based on the current forecast timing and trajectory, when do you anticipate TPA will shut down and cancel outgoing flights? My UT son is booked on a 4:45 PM flight out of Tampa on Tuesday. I’m concerned he might get stuck there. Your thoughts?",0.094,0.859,0.047,-0.2869,NEG
personal (not professional) opinion… call airline and see if can get out sooner. With the storm coming they should wave the fees. I was stuck in the last one coming home.,0.065,0.935,0.0,-0.25,NEG
please call the airline.  Denis always says he can’t tell you these things.,0.0,0.839,0.161,0.3182,POS
My daughter is supposed to come home from Utah on Tuesday and I told her to change her flight and stay put!,0.0,1.0,0.0,0.0,NEU
" I can only go based on past observations, but I think Tuesday at 4:45pm will be okay. Doesn't hurt to try to move it earlier, though.",0.0,0.785,0.215,0.7196,POS
"they will be open, as of now. I know someone who works TSA & they have said only Wednesday closed for now.",0.0,1.0,0.0,0.0,NEU
