Comments,NEG,NEU,POS,Compound,Sentiment
"You have such great ideas. I live in MS and am following you because we have precious friends there who suggested we watch you to keep up with the hurricane.
I am praying for you all!!!",0.0,0.678,0.322,0.9357,POS
Agree!!!! Thankful for you Denis Phillips. We live in TN and are traveling home today from Orlando. We’ve been following you all week bc a friend told us you are the best. Many Prayers for All ,0.0,0.723,0.277,0.9227,POS
"same. I live near Galveston, TX",0.0,0.553,0.447,0.4995,POS
"As the storm approaches may You Father God, ease our minds and calm our spirit! May we all be prepared, and be kept safe! Protect one and all Christ Jesus! Amen! ",0.0,0.583,0.417,0.9345,POS
Amen,0.0,1.0,0.0,0.0,NEU
"Does this indicate its going to remain CAT 4 all the way to the east coast?
",0.0,1.0,0.0,0.0,NEU
Looks like it will dissipate to a Cat 1 by the time it reaches the east coast. Inland counties will easily get Cat 3 and 2 conditions.,0.0,0.766,0.234,0.6249,POS
yes. It is now predicted to make landfall as a cat 4,0.0,0.769,0.231,0.4019,POS
Thank you for this list. I have worked my way through it over the past three days.,0.0,0.857,0.143,0.3612,POS
"I have been fortunate enough where I don’t live in a place that gets many hurricanes. I am praying so hard for you guys.
I saw this tip yesterday—i don’t know if it’s useful. But i saw some one say keep an ax handy: because you’re boarding up your windows and such if your house starts flooding your your going to need a way to get out of there’s so you can ax thru a place if needed. I just never thought of everything being boarded up—or how difficult it would be to open anything cuz of the high waters. Just keeping every one in my prayers. Be safe",0.043,0.869,0.088,0.5882,POS
"What is the best website to see elevations for addresses? I’m in a non-evac zone, but am curious. Thank you for any help!",0.0,0.587,0.413,0.9125,POS
Open the Compass app on your phone. Will show current elevation,0.0,1.0,0.0,0.0,NEU
 I'm in a high elevation but now I'm scared about the super strong hurricane winds demolishing my apartment building even though it's concrete blocks. Not sure if it would be strong enough. Anyone know?,0.173,0.541,0.286,0.8228,POS
Look at the local government website for your county.,0.0,1.0,0.0,0.0,NEU
I’m lost are we getting cat 4 in Polk?,0.247,0.753,0.0,-0.3182,NEG
I think what this means is it’s making landfall at a 4 (eeek) but even so it’ll weaken as it crosses the state as they do. I too was going ok what’re we getting because there’s no 2 or 3 anymore and just a 1 way over on the east. So I’m guessing we’re somewhere between those. ,0.124,0.826,0.05,-0.627,NEG
"Please let everyone know how to get the word out for the Four-Way Stop rule at every intersection! It’s so horrible, they are inexperienced, they don’t know ! We appreciate you !",0.196,0.674,0.13,-0.5525,NEG
"Hate to ask, but is there anything behind Milton in case we loose power for a while we won’t be hit w surprises",0.207,0.702,0.092,-0.4497,NEG
 no.,1.0,0.0,0.0,-0.296,NEG
What has effected the shear that was to bring it down to Cat 3?,0.0,1.0,0.0,0.0,NEU
I think it stayed more south than they thought. They expected wobbles to the north so that it could be affected by the shear which haven't happened.,0.06,0.94,0.0,-0.1531,NEG
more than likely the warmer water closer to land. ,0.0,0.784,0.216,0.296,POS
"So if the worst wind of the hurricane is on the north, that means if it goes in through Sarasota here in Tampa, we are going to get the worst of the storm?",0.22,0.78,0.0,-0.8666,NEG
 that's what I'm constantly seeing,0.0,1.0,0.0,0.0,NEU
 We will get high winds and tons of rain here with this.,0.0,1.0,0.0,0.0,NEU
"Thank you so much new to Florida and this is so helpful One question, What does “drop your AC mean? Turn temperature down or turn it off?",0.0,0.794,0.206,0.7562,POS
" I read it as turning it down so your house is colder so if the power goes off, the house will feel cooler longer",0.0,1.0,0.0,0.0,NEU
" turn the temp down, so the house is cooler and will take longer to warm back up if the power goes out",0.0,0.917,0.083,0.2263,POS
"Turn it down to 68.
",0.0,1.0,0.0,0.0,NEU
"Awesome tips. We survived super storm sandy and two weeks of no power. Be prepared. We were.
Cooked our meals on a back packing stove with saved backpacking foods. Sterilized our water with a uv filter . Boy scout leader husband and we were ok!",0.04,0.628,0.332,0.9459,POS
