Comments,NEG,NEU,POS,Compound,Sentiment
"I always said I would ride out a 3 not an issue, but this one has its own mind, everyone be safe if you can’t get out of the way of it. ",0.0,0.875,0.125,0.5927,POS
"exactly, me too. I'm not taking a chance I'd rather be wrong than sorry",0.38,0.62,0.0,-0.6298,NEG
 a 3 has always been my threshold too. This one's making me nervous,0.174,0.826,0.0,-0.2732,NEG
been here my whole life. Never seen storms like these. They’re different. I’m leaving,0.14,0.86,0.0,-0.2755,NEG
i think they've all had their own mind lately and we not chancing it. Too much unusual activity.,0.0,1.0,0.0,0.0,NEU
This cooler weather is going to be very good for this storm! The shear is going to help us,0.0,0.733,0.267,0.7339,POS
 I honestly don’t know if you’re right but I love the positivity!,0.0,0.358,0.642,0.9266,POS
praying this is true!!!!!! I am praying the cold air comes in and maybe even it hits the Yucatán Peninsula first so this thing really weakens dramatically!,0.082,0.724,0.194,0.5537,POS
it’s I’ll pray that God sends cooler weather this way fast,0.0,0.672,0.328,0.5267,POS
"we are cooler here in Missouri today than yesterday, hoping for cooler weather for Florida also.",0.0,0.843,0.157,0.4215,POS
praying for it!,0.0,0.417,0.583,0.4199,POS
About time we saw some positive comments!,0.0,0.607,0.393,0.5983,POS
what’s the shear??,0.0,1.0,0.0,0.0,NEU
hoping it does,0.0,0.417,0.583,0.4215,POS
amen,0.0,1.0,0.0,0.0,NEU
"agree with you. Just look at the clear blue sky to the North of it in the picture he posted. Also, the other “Low” that gave us the earlier rain is now farther to the south of us, and did not move NE, like they are saying Milton will do.
The other element to consider is, it interacting with Mexico, which typically causes the storm to gravitate toward the land.",0.028,0.903,0.069,0.457,POS
It’s a water tornado at that speed! I’m so fearful for Tampa/St Pete.,0.286,0.714,0.0,-0.6606,NEG
"I’m inland in St. Pete and I’m heartbroken for all the people on the coast.
My coworker just went through flooding and told my boss “I don’t need boards, if another storm hits my house it’s going to be gone.”",0.099,0.901,0.0,-0.6486,NEG
"yep. Me too, if it’s slightly north of Tampa bay. It’s going to be catastrophic",0.174,0.707,0.12,-0.25,NEG
I'm right here but guess I might have to go,0.0,1.0,0.0,0.0,NEU
they will get a direct hit,0.0,1.0,0.0,0.0,NEU
 me too.,0.0,1.0,0.0,0.0,NEU
"F*%k this hurricane.
And yes, I know we need to take it seriously and plan and prep. Just saying what we are all thinking.",0.067,0.827,0.106,0.25,POS
we are ALL thinking it,0.0,1.0,0.0,0.0,NEU
definitely my thoughts,0.0,0.426,0.574,0.4019,POS
